"","uni","metric","metrix","stage","col","barefoot2025.bad6.005","pval"
"1","Quant.1.0","Quant","1","1","1",0.386740150624334,1.07833690743893e-55
"2","Sigma.1.0","Sigma","2","1","1",4.75771199349651,3.65496430359371e-47
"3","Connect.1.0","Connect","3","1","1",0.219100381168607,1.57983097052485e-11
"4","Tau1.1.0","Tau1","4","1","1",474.490359824223,1.34324820476784e-26
"5","Tau2.1.0","Tau2","5","1","1",1071957.28138638,7.01498744623094e-21
"6","NPQ.1.0","NPQ","6","1","1",0.700033846172148,3.50327131151278e-85
"7","qP.1.0","qP","7","1","1",0.854991999159507,2.15667381487786e-55
"8","ABQ.1.0","ABQ","8","1","1",0,3.65496430359371e-47
"9","qm.1.0","qm","9","1","1",0,1.07833690743893e-55
"10","nTau1.1.0","nTau1","10","1","1",1,1.34324820476784e-26
"11","nTau2.1.0","nTau2","11","1","1",1,7.01498744623094e-21
"12","nCon.1.0","nCon","12","1","1",1,1.57983097052485e-11
"13","Fm.1.0","Fm","13","1","1",2174.35694029268,3.50327131151278e-85
"14","Fo.1.0","Fo","14","1","1",1333.44580969282,2.15667381487786e-55
"15","Quant.3.0","Quant","1","3","1",0.115336231554347,1.24508308013673e-63
"16","Sigma.3.0","Sigma","2","3","1",4.0857079371335,1.46429208473282e-20
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",620.938236739582,9.79977849664581e-13
"19","Tau2.3.0","Tau2","5","3","1",2592008.6080592,1.48754396771916e-17
"20","NPQ.3.0","NPQ","6","3","1",0.173042216514544,2.63820415571956e-80
"21","qP.3.0","qP","7","3","1",0.328798280903047,2.49016616027347e-63
"22","ABQ.3.0","ABQ","8","3","1",0.141245215616582,1.46429208473282e-20
"23","qm.3.0","qm","9","3","1",0.701773318937394,1.24508308013673e-63
"24","nTau1.3.0","nTau1","10","3","1",1.30864247056486,9.79977849664581e-13
"25","nTau2.3.0","nTau2","11","3","1",2.41801483423566,1.48754396771916e-17
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",3151.1912701149,2.63820415571956e-80
"28","Fo.3.0","Fo","14","3","1",2787.74474411289,2.49016616027347e-63
"29","Quant.4.0","Quant","1","4","1",0.0931255337378671,1.67498359075959e-66
"30","Sigma.4.0","Sigma","2","4","1",4.37091181956567,4.62495712359062e-17
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",674.101852895246,2.11697789904203e-09
"33","Tau2.4.0","Tau2","5","4","1",3043546.47486884,5.05275781719033e-15
"34","NPQ.4.0","NPQ","6","4","1",0.201149760576577,2.00796778948967e-83
