"","uni","metric","metrix","stage","col","barefoot2025.bad8.005","pval"
"1","Quant.1.0","Quant","1","1","1",0.350645814408555,4.10790342962489e-53
"2","Sigma.1.0","Sigma","2","1","1",5.68932152407041,7.93252985992869e-43
"3","Connect.1.0","Connect","3","1","1",0.17759354417191,2.35480259710694e-06
"4","Tau1.1.0","Tau1","4","1","1",575.022538781807,1.44573773772551e-25
"5","Tau2.1.0","Tau2","5","1","1",1249262.78509697,1.77885621679488e-22
"6","NPQ.1.0","NPQ","6","1","1",0.677587681571106,6.21712265451352e-84
"7","qP.1.0","qP","7","1","1",0.883168816031127,8.21580685924979e-53
"8","ABQ.1.0","ABQ","8","1","1",0,7.93252985992869e-43
"9","qm.1.0","qm","9","1","1",0,4.10790342962489e-53
"10","nTau1.1.0","nTau1","10","1","1",1,1.44573773772551e-25
"11","nTau2.1.0","nTau2","11","1","1",1,1.77885621679488e-22
"12","nCon.1.0","nCon","12","1","1",1,2.35480259710694e-06
"13","Fm.1.0","Fm","13","1","1",2268.71464834222,6.21712265451352e-84
"14","Fo.1.0","Fo","14","1","1",1473.19935281364,8.21580685924979e-53
"15","Quant.3.0","Quant","1","3","1",0.0811739443813737,2.32445633136721e-64
"16","Sigma.3.0","Sigma","2","3","1",5.01058580788167,2.81512074852547e-12
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",1012.4657123215,1.04105650909598e-07
"19","Tau2.3.0","Tau2","5","3","1",5425149.22743288,1.5169969106967e-10
"20","NPQ.3.0","NPQ","6","3","1",0.0589167200267976,1.10870326805436e-80
"21","qP.3.0","qP","7","3","1",0.190627080396713,4.64891266273441e-64
"22","ABQ.3.0","ABQ","8","3","1",0.119299939951916,2.81512074852547e-12
"23","qm.3.0","qm","9","3","1",0.768501601770743,2.32445633136721e-64
"24","nTau1.3.0","nTau1","10","3","1",1.76074091715853,1.04105650909598e-07
"25","nTau2.3.0","nTau2","11","3","1",4.34268057301632,1.5169969106967e-10
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",3594.20875606016,1.10870326805436e-80
"28","Fo.3.0","Fo","14","3","1",3302.45265440069,4.64891266273441e-64
"29","Quant.4.0","Quant","1","4","1",0.0777426699841657,1.09769920572054e-65
"30","Sigma.4.0","Sigma","2","4","1",5.09817345964277,6.49336596645733e-11
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",616.778704554617,8.84645383509464e-06
"33","Tau2.4.0","Tau2","5","4","1",3247417.51670877,1.21465110333333e-15
"34","NPQ.4.0","NPQ","6","4","1",0.051500253113579,2.92433983130386e-82
"35","qP.4.0","qP","7","4","1",0.177106539519008,2.19539841144108e-65
"36","ABQ.4.0","ABQ","8","4","1",0.103904843824804,6.49336596645733e-11
"37","qm.4.0","qm","9","4","1",0.778287186700641,1.09769920572054e-65
"38","nTau1.4.0","nTau1","10","4","1",1.07261657231953,8.84645383509464e-06
"39","nTau2.4.0","nTau2","11","4","1",2.59946710607944,1.21465110333333e-15
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3619.55951583372,2.92433983130386e-82
"42","Fo.4.0","Fo","14","4","1",3338.16529490622,2.19539841144108e-65
"43","Quant.5.0","Quant","1","5","1",0.0863455820377108,5.70927390804821e-67
"44","Sigma.5.0","Sigma","2","5","1",4.26744605034031,3.79896514789053e-15
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",542.35216493203,3.46032982321962e-07
"47","Tau2.5.0","Tau2","5","5","1",2611264.4071166,1.98354462645711e-17
"48","NPQ.5.0","NPQ","6","5","1",0.140495162805552,1.47886899313024e-82
"49","qP.5.0","qP","7","5","1",0.286592502106677,1.14185478160964e-66
"50","ABQ.5.0","ABQ","8","5","1",0.249920041909113,3.79896514789053e-15
"51","qm.5.0","qm","9","5","1",0.75375270860326,5.70927390804821e-67
"52","nTau1.5.0","nTau1","10","5","1",0.943184185581683,3.46032982321962e-07
"53","nTau2.5.0","nTau2","11","5","1",2.09024429308835,1.98354462645711e-17
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3337.11871052251,1.47886899313024e-82
"56","Fo.5.0","Fo","14","5","1",3048.97325313351,1.14185478160964e-66
"57","Quant.6.0","Quant","1","6","1",0.0976024931865167,1.98271304421567e-65
"58","Sigma.6.0","Sigma","2","6","1",4.48040032242529,3.96569827766986e-16
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",793.588539928491,5.98426973965323e-09
"61","Tau2.6.0","Tau2","5","6","1",2420820.61557637,1.5400475778548e-19
"62","NPQ.6.0","NPQ","6","6","1",0.226759979803092,5.38954741347292e-82
"63","qP.6.0","qP","7","6","1",0.380985292268783,3.96542608843133e-65
"64","ABQ.6.0","ABQ","8","6","1",0.212489520328638,3.96569827766986e-16
"65","qm.6.0","qm","9","6","1",0.721649341940255,1.98271304421567e-65
"66","nTau1.6.0","nTau1","10","6","1",1.3800998854927,5.98426973965323e-09
"67","nTau2.6.0","nTau2","11","6","1",1.93779935211026,1.5400475778548e-19
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3102.45509286154,5.38954741347292e-82
"70","Fo.6.0","Fo","14","6","1",2799.64774079905,3.96542608843133e-65
"71","Quant.7.0","Quant","1","7","1",0.101175840120509,3.44212984850295e-65
"72","Sigma.7.0","Sigma","2","7","1",4.66427724974448,3.49740488582615e-17
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",894.040582809576,1.5557723056543e-09
"75","Tau2.7.0","Tau2","5","7","1",2592293.45927399,4.90743616884705e-17
"76","NPQ.7.0","NPQ","6","7","1",0.296819752564013,6.71398378091862e-83
"77","qP.7.0","qP","7","7","1",0.442217426697893,6.8842596970059e-65
"78","ABQ.7.0","ABQ","8","7","1",0.180169862080946,3.49740488582615e-17
"79","qm.7.0","qm","9","7","1",0.711458583097118,3.44212984850295e-65
"80","nTau1.7.0","nTau1","10","7","1",1.55479224293297,1.5557723056543e-09
"81","nTau2.7.0","nTau2","11","7","1",2.0750585787063,4.90743616884705e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2934.84714397189,6.71398378091862e-83
"84","Fo.7.0","Fo","14","7","1",2637.91151855525,6.8842596970059e-65
"85","Quant.8.0","Quant","1","8","1",0.100561904754668,1.82630549935997e-65
"86","Sigma.8.0","Sigma","2","8","1",4.2061040631311,1.32522624075875e-17
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",588.630138794832,9.6858852360567e-09
"89","Tau2.8.0","Tau2","5","8","1",2233823.1145174,4.48444082586697e-18
"90","NPQ.8.0","NPQ","6","8","1",0.362699028091924,4.57714874465412e-82
"91","qP.8.0","qP","7","8","1",0.48984980363166,3.65261099871995e-65
"92","ABQ.8.0","ABQ","8","8","1",0.260701993139974,1.32522624075875e-17
"93","qm.8.0","qm","9","8","1",0.71320945346435,1.82630549935997e-65
"94","nTau1.8.0","nTau1","10","8","1",1.02366446373016,9.6858852360567e-09
"95","nTau2.8.0","nTau2","11","8","1",1.78811307049702,4.48444082586697e-18
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2792.96283962865,4.57714874465412e-82
"98","Fo.8.0","Fo","14","8","1",2512.09717656659,3.65261099871995e-65
"99","Quant.9.0","Quant","1","9","1",0.105191838438097,5.09105716243208e-65
"100","Sigma.9.0","Sigma","2","9","1",4.51306225744216,7.65786365424962e-18
"101","Connect.9.0","Connect","3","9","1",0,1
"102","Tau1.9.0","Tau1","4","9","1",613.585302075419,1.77090654955337e-09
"103","Tau2.9.0","Tau2","5","9","1",2310481.91758216,1.78719653477077e-17
"104","NPQ.9.0","NPQ","6","9","1",0.426049673661255,1.92300600360432e-82
"105","qP.9.0","qP","7","9","1",0.536777814429961,1.01821143248642e-64
"106","ABQ.9.0","ABQ","8","9","1",0.206748601155994,7.65786365424962e-18
"107","qm.9.0","qm","9","9","1",0.700005435354968,5.09105716243208e-65
