"","uni","metric","metrix","stage","col","cclong2025.lad12.004","pval"
"51","qm.5.0","qm","9","5","1",0.763155227633207,2.44742394268156e-69
"52","nTau1.5.0","nTau1","10","5","1",1.16749299814644,3.04634422082595e-10
"53","nTau2.5.0","nTau2","11","5","1",1.91741541986973,2.54719207973257e-20
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3141.01870375768,6.30924998034639e-85
"56","Fo.5.0","Fo","14","5","1",2868.47733179629,4.89484788536312e-69
"57","Quant.6.0","Quant","1","6","1",0.104337208476327,9.97919353522732e-69
"58","Sigma.6.0","Sigma","2","6","1",3.46494321823481,2.48241932115153e-22
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",647.095741341979,2.03062703154589e-11
"61","Tau2.6.0","Tau2","5","6","1",2503670.97056208,2.3634675734187e-18
"62","NPQ.6.0","NPQ","6","6","1",0.18711020063663,2.44184196704897e-84
"63","qP.6.0","qP","7","6","1",0.345182403021286,1.99583870704546e-68
"64","ABQ.6.0","ABQ","8","6","1",0.191179820166672,2.48241932115153e-22
"65","qm.6.0","qm","9","6","1",0.715199268010307,9.97919353522732e-69
"66","nTau1.6.0","nTau1","10","6","1",1.2133024804321,2.03062703154589e-11
"67","nTau2.6.0","nTau2","11","6","1",1.53450112746765,2.3634675734187e-18
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2868.50815728099,2.44184196704897e-84
"70","Fo.6.0","Fo","14","6","1",2569.21602365872,1.99583870704546e-68
"71","Quant.7.0","Quant","1","7","1",0.111817153306778,2.96025922419973e-69
"72","Sigma.7.0","Sigma","2","7","1",3.39511662375583,7.51150755638736e-26
"73","Connect.7.0","Connect","3","7","1",0.0300138728123549,0.742177594087347
"74","Tau1.7.0","Tau1","4","7","1",737.219756542002,2.85740441370879e-15
"75","Tau2.7.0","Tau2","5","7","1",2320702.13083297,1.3540369442423e-21
"76","NPQ.7.0","NPQ","6","7","1",0.279498099611624,5.18107771699517e-86
"77","qP.7.0","qP","7","7","1",0.42999817955075,5.92051844839946e-69
"78","ABQ.7.0","ABQ","8","7","1",0.20747941157308,7.51150755638736e-26
"79","qm.7.0","qm","9","7","1",0.694781875269364,2.96025922419973e-69
"80","nTau1.7.0","nTau1","10","7","1",1.38228472556621,2.85740441370879e-15
"81","nTau2.7.0","nTau2","11","7","1",1.4223594386607,1.3540369442423e-21
"82","nCon.7.0","nCon","12","7","1",0.132225765760877,0.742177594087347
"83","Fm.7.0","Fm","13","7","1",2661.38362780786,5.18107771699517e-86
"84","Fo.7.0","Fo","14","7","1",2363.79528668912,5.92051844839946e-69
"85","Quant.8.0","Quant","1","8","1",0.121009021595035,7.3253887131945e-68
"86","Sigma.8.0","Sigma","2","8","1",3.39774674555042,1.07178027580662e-25
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",800.340106271368,5.42392494658846e-13
"89","Tau2.8.0","Tau2","5","8","1",2490253.56481902,1.13986058123778e-15
"90","NPQ.8.0","NPQ","6","8","1",0.365082755014329,8.91809597913694e-85
"91","qP.8.0","qP","7","8","1",0.50065525553026,1.4650777426389e-67
"92","ABQ.8.0","ABQ","8","8","1",0.206865463393011,1.07178027580662e-25
"93","qm.8.0","qm","9","8","1",0.669691585284825,7.3253887131945e-68
"94","nTau1.8.0","nTau1","10","8","1",1.50063518284717,5.42392494658846e-13
"95","nTau2.8.0","nTau2","11","8","1",1.5262775931125,1.13986058123778e-15
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2494.52663701836,8.91809597913694e-85
"98","Fo.8.0","Fo","14","8","1",2192.66640933001,1.4650777426389e-67
"99","Quant.9.0","Quant","1","9","1",0.124315366469742,3.99949563701811e-69
"100","Sigma.9.0","Sigma","2","9","1",3.31000768530367,1.70293659288582e-28
"101","Connect.9.0","Connect","3","9","1",0.0926228585031684,0.227462777698637
"102","Tau1.9.0","Tau1","4","9","1",607.13059532452,1.14891687577538e-14
"103","Tau2.9.0","Tau2","5","9","1",2415670.86639822,2.57648421458522e-17
"104","NPQ.9.0","NPQ","6","9","1",0.435370897393121,9.55903300114238e-86
"105","qP.9.0","qP","7","9","1",0.548226465942077,7.99899127403621e-69
"106","ABQ.9.0","ABQ","8","9","1",0.227346353848507,1.70293659288582e-28
"107","qm.9.0","qm","9","9","1",0.660666526494405,3.99949563701811e-69
"108","nTau1.9.0","nTau1","10","9","1",1.1383679573069,1.14891687577538e-14
"109","nTau2.9.0","nTau2","11","9","1",1.48056582181269,2.57648421458522e-17
"110","nCon.9.0","nCon","12","9","1",0.408048920214702,0.227462777698637
"111","Fm.9.0","Fm","13","9","1",2372.37309207128,9.55903300114238e-86
"112","Fo.9.0","Fo","14","9","1",2077.45066172748,7.99899127403621e-69
"113","Quant.10.0","Quant","1","10","1",0.217745911186384,1.88416589107396e-66
"114","Sigma.10.0","Sigma","2","10","1",3.466125668453,2.59312464005419e-40
"115","Connect.10.0","Connect","3","10","1",0.17751066024099,8.06762257384026e-06
"116","Tau1.10.0","Tau1","4","10","1",736.179692141433,7.80004004651346e-18
"117","Tau2.10.0","Tau2","5","10","1",1242542.4994364,2.80175335462146e-17
"118","NPQ.10.0","NPQ","6","10","1",0.782008168670541,2.04897563568003e-87
"119","qP.10.0","qP","7","10","1",0.788792877280653,3.76833178214792e-66
"120","ABQ.10.0","ABQ","8","10","1",0.190903801329455,2.59312464005419e-40
"121","qm.10.0","qm","9","10","1",0.405636821233195,1.88416589107396e-66
"122","nTau1.10.0","nTau1","10","10","1",1.38033460808529,7.80004004651346e-18
"123","nTau2.10.0","nTau2","11","10","1",0.761554888294115,2.80175335462146e-17
"124","nCon.10.0","nCon","12","10","1",0.782021138285828,8.06762257384026e-06
"125","Fm.10.0","Fm","13","10","1",1910.89769058584,2.04897563568003e-87
"126","Fo.10.0","Fo","14","10","1",1494.80753176527,3.76833178214792e-66
"127","Quant.11.0","Quant","1","11","1",0.22642793196658,1.10261184615162e-65
"128","Sigma.11.0","Sigma","2","11","1",3.46768959543194,2.22877787310574e-40
"129","Connect.11.0","Connect","3","11","1",0.16239627495545,3.59385048859332e-05
"130","Tau1.11.0","Tau1","4","11","1",829.600033222719,2.698844576664e-18
"131","Tau2.11.0","Tau2","5","11","1",1285775.3148274,1.51580972872168e-15
"132","NPQ.11.0","NPQ","6","11","1",0.803190972627589,6.46564275836803e-87
"133","qP.11.0","qP","7","11","1",0.802812764762917,2.20522369230325e-65
"134","ABQ.11.0","ABQ","8","11","1",0.190538734538836,2.22877787310574e-40
"135","qm.11.0","qm","9","11","1",0.381938220231131,1.10261184615162e-65
"136","nTau1.11.0","nTau1","10","11","1",1.55549745388254,2.698844576664e-18
"137","nTau2.11.0","nTau2","11","11","1",0.788052301389177,1.51580972872168e-15
"138","nCon.11.0","nCon","12","11","1",0.715434890623617,3.59385048859332e-05
"139","Fm.11.0","Fm","13","11","1",1888.44961283029,6.46564275836803e-87
"140","Fo.11.0","Fo","14","11","1",1460.85187237404,2.20522369230325e-65
"141","Quant.12.0","Quant","1","12","1",0.231309199845267,2.04516335763135e-68
"142","Sigma.12.0","Sigma","2","12","1",3.34925500104521,4.6475011148019e-44
"143","Connect.12.0","Connect","3","12","1",0.197288084331197,1.04444543124244e-08
"144","Tau1.12.0","Tau1","4","12","1",833.61103815495,9.77048628502948e-18
"145","Tau2.12.0","Tau2","5","12","1",1245336.25898369,8.68826925037844e-15
"146","NPQ.12.0","NPQ","6","12","1",0.802938970978849,2.36227822425063e-89
"147","qP.12.0","qP","7","12","1",0.80653500446144,4.09032671526269e-68
"148","ABQ.12.0","ABQ","8","12","1",0.21818487010211,4.6475011148019e-44
"149","qm.12.0","qm","9","12","1",0.368614223114578,2.04516335763135e-68
"150","nTau1.12.0","nTau1","10","12","1",1.56301807551916,9.77048628502948e-18
"151","nTau2.12.0","nTau2","11","12","1",0.763267184848095,8.68826925037844e-15
"152","nCon.12.0","nCon","12","12","1",0.869150348883025,1.04444543124244e-08
"153","Fm.12.0","Fm","13","12","1",1888.71356653236,2.36227822425063e-89
"154","Fo.12.0","Fo","14","12","1",1451.83674272086,4.09032671526269e-68
"155","Quant.13.0","Quant","1","13","1",0.241167114929101,3.10563352654763e-65
"156","Sigma.13.0","Sigma","2","13","1",3.37825354942069,1.44039249466842e-41
"157","Connect.13.0","Connect","3","13","1",0.178684807614811,2.05366242452392e-06
"158","Tau1.13.0","Tau1","4","13","1",769.578507227894,5.3485118393025e-18
"159","Tau2.13.0","Tau2","5","13","1",1190737.78600752,5.21163147278358e-15
"160","NPQ.13.0","NPQ","6","13","1",0.804143030372704,1.79137899577069e-86
"161","qP.13.0","qP","7","13","1",0.814617407496238,6.21126705309527e-65
"162","ABQ.13.0","ABQ","8","13","1",0.211415751639063,1.44039249466842e-41
"163","qm.13.0","qm","9","13","1",0.341705879746303,3.10563352654763e-65
"164","nTau1.13.0","nTau1","10","13","1",1.44295728136059,5.3485118393025e-18
"165","nTau2.13.0","nTau2","11","13","1",0.729803754818733,5.21163147278358e-15
"166","nCon.13.0","nCon","12","13","1",0.787193830813384,2.05366242452392e-06
"167","Fm.13.0","Fm","13","13","1",1887.45306596572,1.79137899577069e-86
"168","Fo.13.0","Fo","14","13","1",1432.26145548268,6.21126705309527e-65
"169","Quant.14.0","Quant","1","14","1",0.240866125911123,2.55454531232722e-65
"170","Sigma.14.0","Sigma","2","14","1",3.34005092172247,1.21637169848819e-41
"171","Connect.14.0","Connect","3","14","1",0.209640432245492,5.32415440889329e-08
"172","Tau1.14.0","Tau1","4","14","1",798.471689623685,1.14825142242161e-18
"173","Tau2.14.0","Tau2","5","14","1",1229164.63020877,9.10779758059122e-15
"174","NPQ.14.0","NPQ","6","14","1",0.813058518359396,3.34956474992822e-86
"175","qP.14.0","qP","7","14","1",0.81729195498648,5.10909062465443e-65
"176","ABQ.14.0","ABQ","8","14","1",0.220333374312464,1.21637169848819e-41
"177","qm.14.0","qm","9","14","1",0.342527464815453,2.55454531232722e-65
"178","nTau1.14.0","nTau1","10","14","1",1.4971319075074,1.14825142242161e-18
"179","nTau2.14.0","nTau2","11","14","1",0.75335558588806,9.10779758059122e-15
"180","nCon.14.0","nCon","12","14","1",0.923568473199197,5.32415440889329e-08
"181","Fm.14.0","Fm","13","14","1",1878.17175211696,3.34956474992822e-86
"182","Fo.14.0","Fo","14","14","1",1425.78379838884,5.10909062465443e-65
"183","Quant.15.0","Quant","1","15","1",0.245057213559648,7.23465246189992e-65
"184","Sigma.15.0","Sigma","2","15","1",3.37499432054317,9.02975360360182e-42
"185","Connect.15.0","Connect","3","15","1",0.18674547740128,6.13283593412387e-07
"186","Tau1.15.0","Tau1","4","15","1",802.576232807777,1.47592701734549e-18
"187","Tau2.15.0","Tau2","5","15","1",1169458.85642266,5.08830009507266e-15
"188","NPQ.15.0","NPQ","6","15","1",0.818571660654002,2.71585748827561e-86
"189","qP.15.0","qP","7","15","1",0.822316842011074,1.44693049237998e-64
"190","ABQ.15.0","ABQ","8","15","1",0.212176552010324,9.02975360360182e-42
"191","qm.15.0","qm","9","15","1",0.331087396142315,7.23465246189992e-65
"192","nTau1.15.0","nTau1","10","15","1",1.50482791307215,1.47592701734549e-18
"193","nTau2.15.0","nTau2","11","15","1",0.716761888765569,5.08830009507266e-15
"194","nCon.15.0","nCon","12","15","1",0.822705017314539,6.13283593412387e-07
"195","Fm.15.0","Fm","13","15","1",1872.47792748131,2.71585748827561e-86
"196","Fo.15.0","Fo","14","15","1",1413.61370412079,1.44693049237998e-64
"197","Quant.16.0","Quant","1","16","1",0.100204864219199,2.1818048124431e-70
"198","Sigma.16.0","Sigma","2","16","1",3.22412880612538,6.98465681981328e-24
"199","Connect.16.0","Connect","3","16","1",0.0700046714725865,0.493683499622309
"200","Tau1.16.0","Tau1","4","16","1",494.181413525474,2.18130608012187e-12
"201","Tau2.16.0","Tau2","5","16","1",3582217.77714566,6.08432184073142e-13
"202","NPQ.16.0","NPQ","6","16","1",0.473102724036457,9.86829609662798e-85
"203","qP.16.0","qP","7","16","1",0.547184949174276,4.3636096248862e-70
"204","ABQ.16.0","ABQ","8","16","1",0.247393023050854,6.98465681981328e-24
"205","qm.16.0","qm","9","16","1",0.726478989659468,2.1818048124431e-70
"206","nTau1.16.0","nTau1","10","16","1",0.926588596566002,2.18130608012187e-12
"207","nTau2.16.0","nTau2","11","16","1",2.19554297769032,6.08432184073142e-13
"208","nCon.16.0","nCon","12","16","1",0.3084047616971,0.493683499622309
"209","Fm.16.0","Fm","13","16","1",2311.6074925087,9.86829609662798e-85
"210","Fo.16.0","Fo","14","16","1",2079.97317759378,4.3636096248862e-70
"211","Quant.17.0","Quant","1","17","1",0.091982318545509,1.8216460599534e-69
"212","Sigma.17.0","Sigma","2","17","1",3.32133572444107,4.54532499165679e-19
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",429.377660287485,6.12733950535844e-11
"215","Tau2.17.0","Tau2","5","17","1",3125864.32437043,2.03393760429345e-15
"216","NPQ.17.0","NPQ","6","17","1",0.554900782622605,1.10461627268243e-82
"217","qP.17.0","qP","7","17","1",0.584928267219438,3.6432921199067e-69
"218","ABQ.17.0","ABQ","8","17","1",0.224702054627657,4.54532499165679e-19
"219","qm.17.0","qm","9","17","1",0.748923399097708,1.8216460599534e-69
"220","nTau1.17.0","nTau1","10","17","1",0.805081762999298,6.12733950535844e-11
"221","nTau2.17.0","nTau2","11","17","1",1.9158437296497,2.03393760429345e-15
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2190.00165938185,1.10461627268243e-82
"224","Fo.17.0","Fo","14","17","1",1988.5602291334,3.6432921199067e-69
"225","Quant.18.0","Quant","1","18","1",0.0950959954552008,2.98666023110861e-68
"226","Sigma.18.0","Sigma","2","18","1",3.33025195083339,1.01759414598248e-18
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",438.050582405707,7.90239242619997e-13
"229","Tau2.18.0","Tau2","5","18","1",3315344.46070398,1.03956686461421e-15
"230","NPQ.18.0","NPQ","6","18","1",0.628567517714269,8.95510698283521e-82
"231","qP.18.0","qP","7","18","1",0.624755939367232,5.97332046221713e-68
"232","ABQ.18.0","ABQ","8","18","1",0.222620743800938,1.01759414598248e-18
"233","qm.18.0","qm","9","18","1",0.740424250270463,2.98666023110861e-68
"234","nTau1.18.0","nTau1","10","18","1",0.821343464701755,7.90239242619997e-13
"235","nTau2.18.0","nTau2","11","18","1",2.03197619523933,1.03956686461421e-15
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2090.93897371659,8.95510698283521e-82
"238","Fo.18.0","Fo","14","18","1",1892.09905057493,5.97332046221713e-68
"239","Quant.19.0","Quant","1","19","1",0.0918952769808334,2.48293369707917e-69
"240","Sigma.19.0","Sigma","2","19","1",3.3436153777935,8.14374341896437e-19
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",421.95242867924,1.78678179286147e-11
"243","Tau2.19.0","Tau2","5","19","1",3503380.75543674,5.4424692382921e-15
"244","NPQ.19.0","NPQ","6","19","1",0.715964674061629,1.49828010141972e-82
"245","qP.19.0","qP","7","19","1",0.661922618619041,4.96586739415819e-69
"246","ABQ.19.0","ABQ","8","19","1",0.219501324890932,8.14374341896437e-19
"247","qm.19.0","qm","9","19","1",0.749160989327456,2.48293369707917e-69
"248","nTau1.19.0","nTau1","10","19","1",0.791159477080088,1.78678179286147e-11
"249","nTau2.19.0","nTau2","11","19","1",2.1472237296258,5.4424692382921e-15
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",1984.44370422707,1.49828010141972e-82
"252","Fo.19.0","Fo","14","19","1",1802.08270037425,4.96586739415819e-69
"253","Quant.20.0","Quant","1","20","1",0.0936359759450263,5.60036988625357e-69
"254","Sigma.20.0","Sigma","2","20","1",3.52873031786254,1.71393111029286e-19
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",507.434493938495,9.76794157742316e-11
"257","Tau2.20.0","Tau2","5","20","1",3211196.00273734,2.36489440095585e-14
"258","NPQ.20.0","NPQ","6","20","1",0.793311336200326,1.0391492809759e-83
"259","qP.20.0","qP","7","20","1",0.695379068359533,1.12007397725071e-68
"260","ABQ.20.0","ABQ","8","20","1",0.176290025401656,1.71393111029286e-19
"261","qm.20.0","qm","9","20","1",0.744409545941003,5.60036988625357e-69
"262","nTau1.20.0","nTau1","10","20","1",0.951438080670374,9.76794157742316e-11
"263","nTau2.20.0","nTau2","11","20","1",1.96814355586581,2.36489440095585e-14
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",1898.85338110485,1.0391492809759e-83
"266","Fo.20.0","Fo","14","20","1",1721.05239158859,1.12007397725071e-68
"267","Quant.21.0","Quant","1","21","1",0.0944946226425964,3.70324773592834e-69
"268","Sigma.21.0","Sigma","2","21","1",3.29751100825254,8.27367932710415e-21
"269","Connect.21.0","Connect","3","21","1",0,1
"270","Tau1.21.0","Tau1","4","21","1",403.544686469159,8.09075971668471e-14
"271","Tau2.21.0","Tau2","5","21","1",3558819.44429455,1.87024957434106e-15
"272","NPQ.21.0","NPQ","6","21","1",0.878622525553101,7.39502885869094e-84
"273","qP.21.0","qP","7","21","1",0.72829123964767,7.40649547185666e-69
"274","ABQ.21.0","ABQ","8","21","1",0.230263447706386,8.27367932710415e-21
"275","qm.21.0","qm","9","21","1",0.742065768380153,3.70324773592834e-69
"276","nTau1.21.0","nTau1","10","21","1",0.756645018313402,8.09075971668471e-14
"277","nTau2.21.0","nTau2","11","21","1",2.18120212836824,1.87024957434106e-15
"278","nCon.21.0","nCon","12","21","1",0,1
"279","Fm.21.0","Fm","13","21","1",1812.62347693563,7.39502885869094e-84
"280","Fo.21.0","Fo","14","21","1",1641.34030548948,7.40649547185666e-69
"281","Quant.22.0","Quant","1","22","1",0.0924919721154489,1.51620793268064e-70
"282","Sigma.22.0","Sigma","2","22","1",3.26578921184731,2.91633615006442e-20
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",551.101814442792,3.04286567253531e-11
"285","Tau2.22.0","Tau2","5","22","1",4095890.52657738,1.46485904850783e-11
"286","NPQ.22.0","NPQ","6","22","1",0.970857352579586,1.68285556119239e-83
"287","qP.22.0","qP","7","22","1",0.758578017663529,3.03241586536111e-70
"288","ABQ.22.0","ABQ","8","22","1",0.237668252765843,2.91633615006442e-20
"289","qm.22.0","qm","9","22","1",0.747532239492235,1.51620793268064e-70
"290","nTau1.22.0","nTau1","10","22","1",1.03331416931811,3.04286567253531e-11
"291","nTau2.22.0","nTau2","11","22","1",2.51037324988676,1.46485904850783e-11
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1727.79389115131,1.68285556119239e-83
"294","Fo.22.0","Fo","14","22","1",1567.9868267497,3.03241586536111e-70
"295","Quant.23.0","Quant","1","23","1",0.28887645525146,6.05294779328481e-63
"296","Sigma.23.0","Sigma","2","23","1",3.45501585833234,3.31428707493589e-44
"297","Connect.23.0","Connect","3","23","1",0.154959075899666,1.93238294684919e-06
"298","Tau1.23.0","Tau1","4","23","1",911.749646606987,2.91789464351529e-14
"299","Tau2.23.0","Tau2","5","23","1",931301.535165993,1.10321356492587e-12
"300","NPQ.23.0","NPQ","6","23","1",1.46274086786919,2.81295034636169e-86
"301","qP.23.0","qP","7","23","1",1,1.21058955865696e-62
"302","ABQ.23.0","ABQ","8","23","1",0.193497159446384,3.31428707493589e-44
"303","qm.23.0","qm","9","23","1",0.211477601215773,6.05294779328481e-63
"304","nTau1.23.0","nTau1","10","23","1",1.70952772068504,2.91789464351529e-14
"305","nTau2.23.0","nTau2","11","23","1",0.570795153407773,1.10321356492587e-12
"306","nCon.23.0","nCon","12","23","1",0.682670397137048,1.93238294684919e-06
"307","Fm.23.0","Fm","13","23","1",1382.70141960324,2.81295034636169e-86
"308","Fo.23.0","Fo","14","23","1",983.271534837095,1.21058955865696e-62
"309","Quant.24.0","Quant","1","24","1",0.299640792278556,7.02044176796526e-62
"310","Sigma.24.0","Sigma","2","24","1",3.76668654956387,1.39486892002143e-44
"311","Connect.24.0","Connect","3","24","1",0.159401857736992,5.83586892415524e-07
"312","Tau1.24.0","Tau1","4","24","1",571.487021626944,1.03368860971939e-18
"313","Tau2.24.0","Tau2","5","24","1",946019.327621313,3.08165557411691e-16
"314","NPQ.24.0","NPQ","6","24","1",1.39691438183594,4.84265042988024e-87
"315","qP.24.0","qP","7","24","1",0.995164676960903,1.40408835359305e-61
"316","ABQ.24.0","ABQ","8","24","1",0.120744006319942,1.39486892002143e-44
"317","qm.24.0","qm","9","24","1",0.18209507211163,7.02044176796526e-62
"318","nTau1.24.0","nTau1","10","24","1",1.07153636869368,1.03368860971939e-18
"319","nTau2.24.0","nTau2","11","24","1",0.579815695396744,3.08165557411691e-16
"320","nCon.24.0","nCon","12","24","1",0.702243020577603,5.83586892415524e-07
"321","Fm.24.0","Fm","13","24","1",1420.67456389885,4.84265042988024e-87
"322","Fo.24.0","Fo","14","24","1",994.982512002204,1.40408835359305e-61
"323","Quant.25.0","Quant","1","25","1",0.309675104395873,5.79222345694285e-62
"324","Sigma.25.0","Sigma","2","25","1",3.81111605217429,5.5073701465266e-46
"325","Connect.25.0","Connect","3","25","1",0.185479364021767,2.92714520267736e-09
"326","Tau1.25.0","Tau1","4","25","1",617.034787466544,3.85847534025551e-18
"327","Tau2.25.0","Tau2","5","25","1",947513.156800822,2.93874607888186e-14
"328","NPQ.25.0","NPQ","6","25","1",1.27239042865895,1.48858088789052e-87
"329","qP.25.0","qP","7","25","1",0.978860950061357,1.15844469138857e-61
"330","ABQ.25.0","ABQ","8","25","1",0.110372846959478,5.5073701465266e-46
"331","qm.25.0","qm","9","25","1",0.154705232209277,5.79222345694285e-62
"332","nTau1.25.0","nTau1","10","25","1",1.15693828643265,3.85847534025551e-18
"333","nTau2.25.0","nTau2","11","25","1",0.580731264010653,2.93874607888186e-14
"334","nCon.25.0","nCon","12","25","1",0.817127169624145,2.92714520267736e-09
"335","Fm.25.0","Fm","13","25","1",1498.52562797813,1.48858088789052e-87
"336","Fo.25.0","Fo","14","25","1",1034.46954769411,1.15844469138857e-61
"337","Quant.26.0","Quant","1","26","1",0.321708577448134,3.63267214008387e-60
"338","Sigma.26.0","Sigma","2","26","1",3.74889897024203,2.43020013192363e-45
"339","Connect.26.0","Connect","3","26","1",0.18334029028129,1.3008759523114e-08
"340","Tau1.26.0","Tau1","4","26","1",648.020934368114,5.44516617311517e-18
"341","Tau2.26.0","Tau2","5","26","1",929824.385629576,2.02696308491064e-13
"342","NPQ.26.0","NPQ","6","26","1",1.16406775421549,8.73336350043575e-86
"343","qP.26.0","qP","7","26","1",0.965299469763134,7.26534428016774e-60
"344","ABQ.26.0","ABQ","8","26","1",0.124896153180581,2.43020013192363e-45
"345","qm.26.0","qm","9","26","1",0.121858446448858,3.63267214008387e-60
"346","nTau1.26.0","nTau1","10","26","1",1.21503721444713,5.44516617311517e-18
"347","nTau2.26.0","nTau2","11","26","1",0.569889807755041,2.02696308491064e-13
"348","nCon.26.0","nCon","12","26","1",0.807703505269935,1.3008759523114e-08
"349","Fm.26.0","Fm","13","26","1",1573.53451040728,8.73336350043575e-86
"350","Fo.26.0","Fo","14","26","1",1067.31496149861,7.26534428016774e-60
"351","Quant.27.0","Quant","1","27","1",0.332317972080446,4.12986667304932e-62
"352","Sigma.27.0","Sigma","2","27","1",3.79198285620431,2.30193114746432e-48
