"","uni","metric","metrix","stage","col","barefoot2025.bad5.002","pval"
"1","Quant.1.0","Quant","1","1","1",0.349489213142202,2.0942292052814e-59
"2","Sigma.1.0","Sigma","2","1","1",6.37188363030804,8.50604416717348e-49
"3","Connect.1.0","Connect","3","1","1",0.256169150970121,2.97432604896439e-14
"4","Tau1.1.0","Tau1","4","1","1",407.702887112521,1.40811178210046e-26
"5","Tau2.1.0","Tau2","5","1","1",1408493.35022381,3.65405601697382e-21
"6","NPQ.1.0","NPQ","6","1","1",0.677626299725361,1.36865362232392e-87
"7","qP.1.0","qP","7","1","1",0.847382156050726,4.1884584105628e-59
"8","ABQ.1.0","ABQ","8","1","1",0,8.50604416717348e-49
"9","qm.1.0","qm","9","1","1",0,2.0942292052814e-59
"10","nTau1.1.0","nTau1","10","1","1",1,1.40811178210046e-26
"11","nTau2.1.0","nTau2","11","1","1",1,3.65405601697382e-21
"12","nCon.1.0","nCon","12","1","1",1,2.97432604896439e-14
"13","Fm.1.0","Fm","13","1","1",1845.07542551655,1.36865362232392e-87
"14","Fo.1.0","Fo","14","1","1",1200.24146686476,4.1884584105628e-59
"15","Quant.3.0","Quant","1","3","1",0.06255913129645,7.0326660873598e-75
"16","Sigma.3.0","Sigma","2","3","1",5.08378506226095,2.94607323479963e-20
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",230.856864091623,1.47589982110396e-07
"19","Tau2.3.0","Tau2","5","3","1",4226617.93070317,3.21390798967646e-14
"20","NPQ.3.0","NPQ","6","3","1",0.0275236507928378,1.11972908965568e-90
"21","qP.3.0","qP","7","3","1",0.121340342138108,1.40653321747196e-74
"22","ABQ.3.0","ABQ","8","3","1",0.202153498522825,2.94607323479963e-20
"23","qm.3.0","qm","9","3","1",0.820998391526907,7.0326660873598e-75
"24","nTau1.3.0","nTau1","10","3","1",0.566237991902935,1.47589982110396e-07
"25","nTau2.3.0","nTau2","11","3","1",3.00080787036131,3.21390798967646e-14
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",3012.43388065584,1.11972908965568e-90
"28","Fo.3.0","Fo","14","3","1",2823.97863399402,1.40653321747196e-74
"29","Quant.4.0","Quant","1","4","1",0.0733915113090753,7.5270844150561e-76
"30","Sigma.4.0","Sigma","2","4","1",5.09865844070279,6.3164100633164e-24
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",326.789725180376,2.35254531670454e-08
"33","Tau2.4.0","Tau2","5","4","1",3118337.89726839,2.17008668516672e-15
"34","NPQ.4.0","NPQ","6","4","1",0.0916843064190662,1.39549474265256e-93
"35","qP.4.0","qP","7","4","1",0.209286705683987,1.50541688301122e-75
"36","ABQ.4.0","ABQ","8","4","1",0.199819278486054,6.3164100633164e-24
"37","qm.4.0","qm","9","4","1",0.790003500682542,7.5270844150561e-76
"38","nTau1.4.0","nTau1","10","4","1",0.801538903721781,2.35254531670454e-08
"39","nTau2.4.0","nTau2","11","4","1",2.21395287153673,2.17008668516672e-15
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",2835.38660455499,1.39549474265256e-93
"42","Fo.4.0","Fo","14","4","1",2627.2932965012,1.50541688301122e-75
"43","Quant.5.0","Quant","1","5","1",0.0917124248947932,6.93896885854167e-73
"44","Sigma.5.0","Sigma","2","5","1",4.91007290302253,2.96923382296772e-26
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",428.036191898462,2.47912095386402e-11
