"","uni","metric","metrix","stage","col","barefoot2025.bad30.002","pval"
"47","Tau2.5.0","Tau2","5","5","1",2352406.70758252,9.92354829417063e-16
"48","NPQ.5.0","NPQ","6","5","1",0.127138596407978,1.33479193751263e-90
"49","qP.5.0","qP","7","5","1",0.273830052215897,1.88927965228876e-72
"50","ABQ.5.0","ABQ","8","5","1",0.189221971502202,1.44942399965268e-24
"51","qm.5.0","qm","9","5","1",0.747175281014711,9.4463982614438e-73
"52","nTau1.5.0","nTau1","10","5","1",0.978116055794274,1.44441977021409e-08
"53","nTau2.5.0","nTau2","11","5","1",1.86720241310996,9.92354829417063e-16
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",2933.59290225003,1.33479193751263e-90
"56","Fo.5.0","Fo","14","5","1",2667.25219552825,1.88927965228876e-72
"57","Quant.6.0","Quant","1","6","1",0.0926462636313209,1.88909448054504e-74
"58","Sigma.6.0","Sigma","2","6","1",4.8680647021292,7.39079275934871e-28
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",547.68631598061,8.79846581239061e-08
"61","Tau2.6.0","Tau2","5","6","1",2292994.63810707,5.89188557768215e-14
"62","NPQ.6.0","NPQ","6","6","1",0.190944083155379,1.32712538058194e-92
"63","qP.6.0","qP","7","6","1",0.337244140430383,3.77818896109008e-74
"64","ABQ.6.0","ABQ","8","6","1",0.236678555688818,7.39079275934871e-28
"65","qm.6.0","qm","9","6","1",0.742005919926909,1.88909448054504e-74
"66","nTau1.6.0","nTau1","10","6","1",1.10418083325654,8.79846581239061e-08
"67","nTau2.6.0","nTau2","11","6","1",1.82004459846216,5.89188557768215e-14
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2776.42404294401,1.32712538058194e-92
"70","Fo.6.0","Fo","14","6","1",2519.19872910908,3.77818896109008e-74
"71","Quant.7.0","Quant","1","7","1",0.0930109379190786,1.23457594324353e-73
"72","Sigma.7.0","Sigma","2","7","1",5.17055930982326,6.06901671917401e-28
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",328.138019016947,1.6110227001352e-08
"75","Tau2.7.0","Tau2","5","7","1",2109642.28814165,3.53418793726368e-16
"76","NPQ.7.0","NPQ","6","7","1",0.250857772427578,3.28116832604032e-93
"77","qP.7.0","qP","7","7","1",0.389340039317945,2.46915188648707e-73
"78","ABQ.7.0","ABQ","8","7","1",0.189246848230126,6.06901671917401e-28
"79","qm.7.0","qm","9","7","1",0.74099040344833,1.23457594324353e-73
"80","nTau1.7.0","nTau1","10","7","1",0.661553339364625,1.6110227001352e-08
"81","nTau2.7.0","nTau2","11","7","1",1.67451026156315,3.53418793726368e-16
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2643.4386539865,3.28116832604032e-93
"84","Fo.7.0","Fo","14","7","1",2397.56994544767,2.46915188648707e-73
"85","Quant.8.0","Quant","1","8","1",0.0974623539841368,1.80128094850906e-73
"86","Sigma.8.0","Sigma","2","8","1",4.91223151880861,9.02065669446616e-28
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",469.16303332786,4.7792159952824e-09
"89","Tau2.8.0","Tau2","5","8","1",2022369.43447769,7.51326392198547e-17
"90","NPQ.8.0","NPQ","6","8","1",0.307219003973244,9.22041461323139e-92
"91","qP.8.0","qP","7","8","1",0.438439007322279,3.60256189701811e-73
"92","ABQ.8.0","ABQ","8","8","1",0.229753118094776,9.02065669446616e-28
"93","qm.8.0","qm","9","8","1",0.728594447608196,1.80128094850906e-73
"94","nTau1.8.0","nTau1","10","8","1",0.945871412079357,4.7792159952824e-09
"95","nTau2.8.0","nTau2","11","8","1",1.60523819120427,7.51326392198547e-17
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2529.46581729942,9.22041461323139e-92
"98","Fo.8.0","Fo","14","8","1",2282.93812442301,3.60256189701811e-73
"99","Quant.9.0","Quant","1","9","1",0.102752797497865,1.39636998301689e-72
"100","Sigma.9.0","Sigma","2","9","1",4.88771780635941,2.08711995306057e-28
"101","Connect.9.0","Connect","3","9","1",0.00624009631013106,0.936536838215811
"102","Tau1.9.0","Tau1","4","9","1",514.61801749301,1.54157119644989e-09
"103","Tau2.9.0","Tau2","5","9","1",2433517.57660736,3.81942954610566e-13
"104","NPQ.9.0","NPQ","6","9","1",0.359663563723569,3.12175320851114e-91
"105","qP.9.0","qP","7","9","1",0.481666090014248,2.79273996603379e-72
"106","ABQ.9.0","ABQ","8","9","1",0.23359691301886,2.08711995306057e-28
"107","qm.9.0","qm","9","9","1",0.713862033649934,1.39636998301689e-72
"108","nTau1.9.0","nTau1","10","9","1",1.03751241319014,1.54157119644989e-09
"109","nTau2.9.0","nTau2","11","9","1",1.93158346162698,3.81942954610566e-13
"110","nCon.9.0","nCon","12","9","1",0.0240034273198707,0.936536838215811
"111","Fm.9.0","Fm","13","9","1",2431.89997474019,3.12175320851114e-91
"112","Fo.9.0","Fo","14","9","1",2182.01544910065,2.79273996603379e-72
"113","Quant.10.0","Quant","1","10","1",0.200088951702943,1.01623790490879e-70
"114","Sigma.10.0","Sigma","2","10","1",4.93600484311992,6.15498625213805e-44
"115","Connect.10.0","Connect","3","10","1",0.146779522406967,5.44053218781258e-06
"116","Tau1.10.0","Tau1","4","10","1",659.269205409706,6.00023100352641e-16
"117","Tau2.10.0","Tau2","5","10","1",1147365.76080644,4.52017955004094e-19
"118","NPQ.10.0","NPQ","6","10","1",0.661676375008804,3.38096597678674e-93
"119","qP.10.0","qP","7","10","1",0.734491731146999,2.03247580981758e-70
"120","ABQ.10.0","ABQ","8","10","1",0.226025417384172,6.15498625213805e-44
"121","qm.10.0","qm","9","10","1",0.442807912547719,1.01623790490879e-70
"122","nTau1.10.0","nTau1","10","10","1",1.32914115129259,6.00023100352641e-16
"123","nTau2.10.0","nTau2","11","10","1",0.910711617337275,4.52017955004094e-19
"124","nCon.10.0","nCon","12","10","1",0.56460852894544,5.44053218781258e-06
"125","Fm.10.0","Fm","13","10","1",1989.89757332079,3.38096597678674e-93
"126","Fo.10.0","Fo","14","10","1",1591.7410538788,2.03247580981758e-70
"127","Quant.11.0","Quant","1","11","1",0.204667854796063,1.30298326190969e-71
"128","Sigma.11.0","Sigma","2","11","1",4.8898448346894,3.66740386119906e-45
"129","Connect.11.0","Connect","3","11","1",0.163161908441379,1.71426288964459e-07
"130","Tau1.11.0","Tau1","4","11","1",595.920268436959,1.18798986557349e-16
"131","Tau2.11.0","Tau2","5","11","1",1042247.50300615,1.23757728506125e-20
"132","NPQ.11.0","NPQ","6","11","1",0.681427761389193,7.34263387536999e-94
"133","qP.11.0","qP","7","11","1",0.746357178724628,2.60596652381937e-71
"134","ABQ.11.0","ABQ","8","11","1",0.233263391088424,3.66740386119906e-45
"135","qm.11.0","qm","9","11","1",0.430056940787495,1.30298326190969e-71
"136","nTau1.11.0","nTau1","10","11","1",1.20142446389052,1.18798986557349e-16
"137","nTau2.11.0","nTau2","11","11","1",0.827274912283703,1.23757728506125e-20
"138","nCon.11.0","nCon","12","11","1",0.627625731398652,1.71426288964459e-07
"139","Fm.11.0","Fm","13","11","1",1966.52265545005,7.34263387536999e-94
"140","Fo.11.0","Fo","14","11","1",1564.03868215123,2.60596652381937e-71
"141","Quant.12.0","Quant","1","12","1",0.211950783638877,5.9455656673133e-70
"142","Sigma.12.0","Sigma","2","12","1",4.85083899735342,9.42925638541292e-44
"143","Connect.12.0","Connect","3","12","1",0.143771646514635,1.17204127102408e-05
"144","Tau1.12.0","Tau1","4","12","1",664.798906414283,1.82731932761358e-14
"145","Tau2.12.0","Tau2","5","12","1",1059085.36000686,1.15853622262884e-17
"146","NPQ.12.0","NPQ","6","12","1",0.697850208191089,5.64073250621808e-92
"147","qP.12.0","qP","7","12","1",0.758911919158226,1.18911313346266e-69
"148","ABQ.12.0","ABQ","8","12","1",0.239379577686938,9.42925638541292e-44
"149","qm.12.0","qm","9","12","1",0.409776009280998,5.9455656673133e-70
"150","nTau1.12.0","nTau1","10","12","1",1.34028948508282,1.82731932761358e-14
"151","nTau2.12.0","nTau2","11","12","1",0.840639815181649,1.15853622262884e-17
"152","nCon.12.0","nCon","12","12","1",0.55303830201616,1.17204127102408e-05
"153","Fm.12.0","Fm","13","12","1",1947.50147587953,5.64073250621808e-92
"154","Fo.12.0","Fo","14","12","1",1534.72701192899,1.18911313346266e-69
"155","Quant.13.0","Quant","1","13","1",0.209571587362698,1.02464776199685e-72
"156","Sigma.13.0","Sigma","2","13","1",4.74195661551992,9.56303541635781e-47
"157","Connect.13.0","Connect","3","13","1",0.180354081346008,2.00391879710587e-09
"158","Tau1.13.0","Tau1","4","13","1",653.101199219693,4.46925631310533e-14
"159","Tau2.13.0","Tau2","5","13","1",1025389.01690059,3.6888254666183e-17
"160","NPQ.13.0","NPQ","6","13","1",0.718145062735391,1.73099793137986e-94
"161","qP.13.0","qP","7","13","1",0.764715446633298,2.04929552399369e-72
"162","ABQ.13.0","ABQ","8","13","1",0.256452534199788,9.56303541635781e-47
"163","qm.13.0","qm","9","13","1",0.416401409275851,1.02464776199685e-72
"164","nTau1.13.0","nTau1","10","13","1",1.31670594154625,4.46925631310533e-14
"165","nTau2.13.0","nTau2","11","13","1",0.813893635212769,3.6888254666183e-17
"166","nCon.13.0","nCon","12","13","1",0.693757895435436,2.00391879710587e-09
"167","Fm.13.0","Fm","13","13","1",1924.49744668838,1.73099793137986e-94
"168","Fo.13.0","Fo","14","13","1",1521.17746191044,2.04929552399369e-72
"169","Quant.14.0","Quant","1","14","1",0.216914169903369,1.02981204740564e-69
"170","Sigma.14.0","Sigma","2","14","1",4.77957805142344,2.46432278396489e-44
"171","Connect.14.0","Connect","3","14","1",0.185910885083131,2.33439018593383e-08
"172","Tau1.14.0","Tau1","4","14","1",705.886913174615,7.07882854192117e-14
"173","Tau2.14.0","Tau2","5","14","1",1100886.72169024,5.55484151372898e-15
"174","NPQ.14.0","NPQ","6","14","1",0.734878226471052,1.20849117944324e-91
"175","qP.14.0","qP","7","14","1",0.776993837911207,2.05962409481127e-69
"176","ABQ.14.0","ABQ","8","14","1",0.250553424276624,2.46432278396489e-44
"177","qm.14.0","qm","9","14","1",0.39595435881001,1.02981204740564e-69
"178","nTau1.14.0","nTau1","10","14","1",1.42312629918186,7.07882854192117e-14
"179","nTau2.14.0","nTau2","11","14","1",0.87381928332162,5.55484151372898e-15
"180","nCon.14.0","nCon","12","14","1",0.715132939666445,2.33439018593383e-08
"181","Fm.14.0","Fm","13","14","1",1905.9353768019,1.20849117944324e-91
"182","Fo.14.0","Fo","14","14","1",1492.51098665345,2.05962409481127e-69
"183","Quant.15.0","Quant","1","15","1",0.223519407737746,6.46871770222296e-69
"184","Sigma.15.0","Sigma","2","15","1",4.77141182070934,3.28352874649654e-44
"185","Connect.15.0","Connect","3","15","1",0.136047661120198,1.92642167938096e-05
"186","Tau1.15.0","Tau1","4","15","1",722.952032813105,1.58821715137057e-13
"187","Tau2.15.0","Tau2","5","15","1",1092521.19880276,2.01085221417367e-14
"188","NPQ.15.0","NPQ","6","15","1",0.745618436094349,3.23191132976512e-91
"189","qP.15.0","qP","7","15","1",0.786286053658074,1.29374354044459e-68
"190","ABQ.15.0","ABQ","8","15","1",0.251833904180792,3.28352874649654e-44
"191","qm.15.0","qm","9","15","1",0.377560608301892,6.46871770222296e-69
"192","nTau1.15.0","nTau1","10","15","1",1.45753098937083,1.58821715137057e-13
"193","nTau2.15.0","nTau2","11","15","1",0.867179222114482,2.01085221417367e-14
"194","nCon.15.0","nCon","12","15","1",0.523326882060332,1.92642167938096e-05
"195","Fm.15.0","Fm","13","15","1",1894.2087903658,3.23191132976512e-91
"196","Fo.15.0","Fo","14","15","1",1470.8163634116,1.29374354044459e-68
"197","Quant.16.0","Quant","1","16","1",0.0821434289093172,2.15201148114595e-74
"198","Sigma.16.0","Sigma","2","16","1",4.73572155386349,2.15363942269784e-23
"199","Connect.16.0","Connect","3","16","1",0,1
"200","Tau1.16.0","Tau1","4","16","1",383.710506177145,1.25412252156113e-09
"201","Tau2.16.0","Tau2","5","16","1",3565290.53754692,6.62194746849833e-11
"202","NPQ.16.0","NPQ","6","16","1",0.396699353307734,4.77294627536049e-90
"203","qP.16.0","qP","7","16","1",0.485550441630502,4.3040229622919e-74
"204","ABQ.16.0","ABQ","8","16","1",0.257430203265459,2.15363942269784e-23
"205","qm.16.0","qm","9","16","1",0.771253393878432,2.15201148114595e-74
"206","nTau1.16.0","nTau1","10","16","1",0.773592061874643,1.25412252156113e-09
"207","nTau2.16.0","nTau2","11","16","1",2.82991842936334,6.62194746849833e-11
"208","nCon.16.0","nCon","12","16","1",0,1
"209","Fm.16.0","Fm","13","16","1",2367.41413135456,4.77294627536049e-90
"210","Fo.16.0","Fo","14","16","1",2172.94661695673,4.3040229622919e-74
"211","Quant.17.0","Quant","1","17","1",0.0831210233636303,8.78791621047943e-73
"212","Sigma.17.0","Sigma","2","17","1",4.79391625145912,4.98488386878646e-21
"213","Connect.17.0","Connect","3","17","1",0,1
"214","Tau1.17.0","Tau1","4","17","1",227.093127410657,4.167331595121e-08
"215","Tau2.17.0","Tau2","5","17","1",3085378.245065,2.32310420033653e-12
"216","NPQ.17.0","NPQ","6","17","1",0.457239259128303,1.22601886227572e-87
"217","qP.17.0","qP","7","17","1",0.525166357497683,1.75758324209588e-72
"218","ABQ.17.0","ABQ","8","17","1",0.248305168300226,4.98488386878646e-21
"219","qm.17.0","qm","9","17","1",0.768531065183897,8.78791621047943e-73
"220","nTau1.17.0","nTau1","10","17","1",0.457838495019127,4.167331595121e-08
"221","nTau2.17.0","nTau2","11","17","1",2.44899221124171,2.32310420033653e-12
"222","nCon.17.0","nCon","12","17","1",0,1
"223","Fm.17.0","Fm","13","17","1",2269.06169701497,1.22601886227572e-87
"224","Fo.17.0","Fo","14","17","1",2080.45496668387,1.75758324209588e-72
"225","Quant.18.0","Quant","1","18","1",0.0802145724550976,1.50818626367374e-72
"226","Sigma.18.0","Sigma","2","18","1",4.96416918046876,3.94956048173649e-20
"227","Connect.18.0","Connect","3","18","1",0,1
"228","Tau1.18.0","Tau1","4","18","1",346.030194244908,2.93720788407302e-09
"229","Tau2.18.0","Tau2","5","18","1",2974670.22703032,7.7226849629668e-14
"230","NPQ.18.0","NPQ","6","18","1",0.5187841746511,6.75765139057063e-88
"231","qP.18.0","qP","7","18","1",0.558565606652979,3.01637252734748e-72
"232","ABQ.18.0","ABQ","8","18","1",0.221609197802337,3.94956048173649e-20
"233","qm.18.0","qm","9","18","1",0.776624722704814,1.50818626367374e-72
"234","nTau1.18.0","nTau1","10","18","1",0.697625441908595,2.93720788407302e-09
"235","nTau2.18.0","nTau2","11","18","1",2.36111868250254,7.7226849629668e-14
"236","nCon.18.0","nCon","12","18","1",0,1
"237","Fm.18.0","Fm","13","18","1",2177.11366859225,6.75765139057063e-88
"238","Fo.18.0","Fo","14","18","1",2002.47742647997,3.01637252734748e-72
"239","Quant.19.0","Quant","1","19","1",0.0804983766255226,3.80685476261925e-73
"240","Sigma.19.0","Sigma","2","19","1",5.30738659473262,2.65309054866007e-22
"241","Connect.19.0","Connect","3","19","1",0,1
"242","Tau1.19.0","Tau1","4","19","1",297.472202887713,1.98392968804572e-09
"243","Tau2.19.0","Tau2","5","19","1",3095465.1412094,3.6425764538562e-14
"244","NPQ.19.0","NPQ","6","19","1",0.581451185050372,7.0206184180148e-91
"245","qP.19.0","qP","7","19","1",0.592807170188287,7.6137095252385e-73
"246","ABQ.19.0","ABQ","8","19","1",0.16779207983058,2.65309054866007e-22
"247","qm.19.0","qm","9","19","1",0.775834407013713,3.80685476261925e-73
"248","nTau1.19.0","nTau1","10","19","1",0.599728522095925,1.98392968804572e-09
"249","nTau2.19.0","nTau2","11","19","1",2.45699859753576,3.6425764538562e-14
"250","nCon.19.0","nCon","12","19","1",0,1
"251","Fm.19.0","Fm","13","19","1",2090.84277626261,7.0206184180148e-91
"252","Fo.19.0","Fo","14","19","1",1922.53332699427,7.6137095252385e-73
"253","Quant.20.0","Quant","1","20","1",0.0769191277259959,1.82162582557338e-73
"254","Sigma.20.0","Sigma","2","20","1",4.63883322732363,2.93947607556183e-22
"255","Connect.20.0","Connect","3","20","1",0,1
"256","Tau1.20.0","Tau1","4","20","1",353.485252004337,9.43023595139412e-09
"257","Tau2.20.0","Tau2","5","20","1",3605239.9690359,7.51343743675239e-11
"258","NPQ.20.0","NPQ","6","20","1",0.645819333661037,1.13132250097152e-89
"259","qP.20.0","qP","7","20","1",0.62193263605403,3.64325165114675e-73
"260","ABQ.20.0","ABQ","8","20","1",0.272622469982652,2.93947607556183e-22
"261","qm.20.0","qm","9","20","1",0.785801619840133,1.82162582557338e-73
"262","nTau1.20.0","nTau1","10","20","1",0.712655453885511,9.43023595139412e-09
"263","nTau2.20.0","nTau2","11","20","1",2.86162794398008,7.51343743675239e-11
"264","nCon.20.0","nCon","12","20","1",0,1
"265","Fm.20.0","Fm","13","20","1",2009.06971904336,1.13132250097152e-89
"266","Fo.20.0","Fo","14","20","1",1854.53382871383,3.64325165114675e-73
"267","Quant.21.0","Quant","1","21","1",0.0756441684029875,4.93794085091059e-75
"268","Sigma.21.0","Sigma","2","21","1",4.56850382923123,1.07650851076629e-23
"269","Connect.21.0","Connect","3","21","1",0.00584902898934354,0.955291090491395
"270","Tau1.21.0","Tau1","4","21","1",325.671959667916,5.15529423833985e-09
"271","Tau2.21.0","Tau2","5","21","1",3053605.44928222,1.5407206963312e-13
"272","NPQ.21.0","NPQ","6","21","1",0.710898930316255,3.84152693091234e-91
"273","qP.21.0","qP","7","21","1",0.651092226204504,9.87588170182119e-75
"274","ABQ.21.0","ABQ","8","21","1",0.283650248168498,1.07650851076629e-23
"275","qm.21.0","qm","9","21","1",0.789352026999337,4.93794085091059e-75
"276","nTau1.21.0","nTau1","10","21","1",0.656581560104453,5.15529423833985e-09
"277","nTau2.21.0","nTau2","11","21","1",2.42377283027088,1.5407206963312e-13
"278","nCon.21.0","nCon","12","21","1",0.0224991306639906,0.955291090491395
"279","Fm.21.0","Fm","13","21","1",1932.64822818219,3.84152693091234e-91
"280","Fo.21.0","Fo","14","21","1",1786.45466014584,9.87588170182119e-75
"281","Quant.22.0","Quant","1","22","1",0.0783886104705182,1.04970754782112e-74
"282","Sigma.22.0","Sigma","2","22","1",4.77339985661204,1.76704986328369e-23
"283","Connect.22.0","Connect","3","22","1",0,1
"284","Tau1.22.0","Tau1","4","22","1",484.699781889212,4.59366350764596e-09
"285","Tau2.22.0","Tau2","5","22","1",4115046.38699105,2.80875018398424e-10
"286","NPQ.22.0","NPQ","6","22","1",0.772494884576631,4.40610388345534e-91
"287","qP.22.0","qP","7","22","1",0.679875590575478,2.09941509564224e-74
"288","ABQ.22.0","ABQ","8","22","1",0.251522176517039,1.76704986328369e-23
"289","qm.22.0","qm","9","22","1",0.781709519047326,1.04970754782112e-74
"290","nTau1.22.0","nTau1","10","22","1",0.977194779985409,4.59366350764596e-09
"291","nTau2.22.0","nTau2","11","22","1",3.26628236481492,2.80875018398424e-10
"292","nCon.22.0","nCon","12","22","1",0,1
"293","Fm.22.0","Fm","13","22","1",1865.48678647628,4.40610388345534e-91
"294","Fo.22.0","Fo","14","22","1",1719.25386943329,2.09941509564224e-74
"295","Quant.23.0","Quant","1","23","1",0.306108644989652,2.74787833316861e-63
"296","Sigma.23.0","Sigma","2","23","1",5.00192750259127,7.49060088752675e-47
"297","Connect.23.0","Connect","3","23","1",0.162462776672166,3.79395416892448e-08
"298","Tau1.23.0","Tau1","4","23","1",790.636667731731,3.90422831583551e-14
"299","Tau2.23.0","Tau2","5","23","1",861694.951201363,1.61408720276472e-12
"300","NPQ.23.0","NPQ","6","23","1",1.36083992771303,2.25510727498756e-88
"301","qP.23.0","qP","7","23","1",1,5.49575666633721e-63
"302","ABQ.23.0","ABQ","8","23","1",0.215688623869803,7.49060088752675e-47
"303","qm.23.0","qm","9","23","1",0.147572549921733,2.74787833316861e-63
"304","nTau1.23.0","nTau1","10","23","1",1.59398880181279,3.90422831583551e-14
"305","nTau2.23.0","nTau2","11","23","1",0.68396289088179,1.61408720276472e-12
"306","nCon.23.0","nCon","12","23","1",0.62493642056509,3.79395416892448e-08
"307","Fm.23.0","Fm","13","23","1",1400.58872584285,2.25510727498756e-88
"308","Fo.23.0","Fo","14","23","1",971.856408787311,5.49575666633721e-63
"309","Quant.24.0","Quant","1","24","1",0.309388497614823,2.0497369970169e-64
"310","Sigma.24.0","Sigma","2","24","1",5.05056156152426,7.56341314952145e-49
"311","Connect.24.0","Connect","3","24","1",0.208544649374261,2.48415938688168e-12
"312","Tau1.24.0","Tau1","4","24","1",613.729269440015,1.51116032973604e-14
"313","Tau2.24.0","Tau2","5","24","1",865310.091293381,1.32354153731676e-12
"314","NPQ.24.0","NPQ","6","24","1",1.32640214534483,1.97821529324952e-89
"315","qP.24.0","qP","7","24","1",0.995834733704441,4.0994739940338e-64
"316","ABQ.24.0","ABQ","8","24","1",0.208062714524102,7.56341314952145e-49
"317","qm.24.0","qm","9","24","1",0.138439072459827,2.0497369970169e-64
"318","nTau1.24.0","nTau1","10","24","1",1.23732888032973,1.51116032973604e-14
"319","nTau2.24.0","nTau2","11","24","1",0.686832376962488,1.32354153731676e-12
"320","nCon.24.0","nCon","12","24","1",0.802196967068583,2.48415938688168e-12
"321","Fm.24.0","Fm","13","24","1",1421.3216717028,1.97821529324952e-89
"322","Fo.24.0","Fo","14","24","1",981.581095067285,4.0994739940338e-64
"323","Quant.25.0","Quant","1","25","1",0.321012518914054,1.36221803789763e-63
"324","Sigma.25.0","Sigma","2","25","1",5.22450541665193,5.6741753328478e-49
"325","Connect.25.0","Connect","3","25","1",0.191405905945067,3.50796970314126e-11
"326","Tau1.25.0","Tau1","4","25","1",600.332138422189,5.34339297394693e-15
"327","Tau2.25.0","Tau2","5","25","1",778311.539266965,3.53230346879896e-14
"328","NPQ.25.0","NPQ","6","25","1",1.25139322340659,2.12495184811204e-89
"329","qP.25.0","qP","7","25","1",0.989139639928895,2.72443607579525e-63
"330","ABQ.25.0","ABQ","8","25","1",0.180788000063747,5.6741753328478e-49
"331","qm.25.0","qm","9","25","1",0.106069405683203,1.36221803789763e-63
"332","nTau1.25.0","nTau1","10","25","1",1.21031915805097,5.34339297394693e-15
"333","nTau2.25.0","nTau2","11","25","1",0.617778031148394,3.53230346879896e-14
"334","nCon.25.0","nCon","12","25","1",0.736270327188256,3.50796970314126e-11
"335","Fm.25.0","Fm","13","25","1",1468.67537482916,2.12495184811204e-89
"336","Fo.25.0","Fo","14","25","1",997.212193288208,2.72443607579525e-63
"337","Quant.26.0","Quant","1","26","1",0.323898852821046,3.62957173115445e-62
"338","Sigma.26.0","Sigma","2","26","1",5.34410414210672,5.6866933006821e-48
"339","Connect.26.0","Connect","3","26","1",0.187809780104913,3.62521589172959e-10
"340","Tau1.26.0","Tau1","4","26","1",579.195929584817,4.4925009232135e-16
"341","Tau2.26.0","Tau2","5","26","1",730814.98060448,1.75598559266498e-15
"342","NPQ.26.0","NPQ","6","26","1",1.1940807611052,2.58577986249031e-88
"343","qP.26.0","qP","7","26","1",0.979845652050684,7.2591434623089e-62
"344","ABQ.26.0","ABQ","8","26","1",0.162034701281173,5.6866933006821e-48
"345","qm.26.0","qm","9","26","1",0.098031768417211,3.62957173115445e-62
"346","nTau1.26.0","nTau1","10","26","1",1.16770681590372,4.4925009232135e-16
"347","nTau2.26.0","nTau2","11","26","1",0.580078049821547,1.75598559266498e-15
"348","nCon.26.0","nCon","12","26","1",0.722437312287974,3.62521589172959e-10
"349","Fm.26.0","Fm","13","26","1",1507.03923250707,2.58577986249031e-88
"350","Fo.26.0","Fo","14","26","1",1018.91095394172,7.2591434623089e-62
"351","Quant.27.0","Quant","1","27","1",0.333694299184957,7.77993305070584e-60
"352","Sigma.27.0","Sigma","2","27","1",5.3769596525099,2.49753209466917e-46
