"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo1.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.389426348582313,9.95551623931692e-55
"2","Sigma.1.0","Sigma","2","1","1",4.74399496927871,2.40152292104e-47
"3","Connect.1.0","Connect","3","1","1",0.317381723145945,3.29205714391911e-17
"4","Tau1.1.0","Tau1","4","1","1",740.566683960732,5.25791367627838e-27
"5","Tau2.1.0","Tau2","5","1","1",775727.541602975,3.34836095610047e-26
"6","NPQ.1.0","NPQ","6","1","1",0.813707269181969,1.05254021608461e-82
"7","qP.1.0","qP","7","1","1",1.53548912052482,1.99110324786338e-54
"8","ABQ.1.0","ABQ","8","1","1",0,2.40152292104e-47
"9","qm.1.0","qm","9","1","1",0,9.95551623931692e-55
"10","nTau1.1.0","nTau1","10","1","1",1,5.25791367627838e-27
"11","nTau2.1.0","nTau2","11","1","1",1,3.34836095610047e-26
"12","nCon.1.0","nCon","12","1","1",1,3.29205714391911e-17
"13","Fm.1.0","Fm","13","1","1",1957.54334150991,1.05254021608461e-82
"14","Fo.1.0","Fo","14","1","1",1195.22438583409,1.99110324786338e-54
"15","Quant.3.0","Quant","1","3","1",0.055199761703745,2.31315715395991e-83
"16","Sigma.3.0","Sigma","2","3","1",2.9389263317113,6.15222755246365e-34
"17","Connect.3.0","Connect","3","3","1",0.402363619550049,8.23837065209116e-13
"18","Tau1.3.0","Tau1","4","3","1",2226.11039094386,1.54329669602004e-06
"19","Tau2.3.0","Tau2","5","3","1",5431652.29123167,3.24653457232817e-07
"20","NPQ.3.0","NPQ","6","3","1",0.111517318518644,4.53062041226006e-96
"21","qP.3.0","qP","7","3","1",0.347187385377842,4.62631430791936e-83
"22","ABQ.3.0","ABQ","8","3","1",0.380495478864697,6.15222755246365e-34
"23","qm.3.0","qm","9","3","1",0.858253654626357,2.31315715395991e-83
"24","nTau1.3.0","nTau1","10","3","1",3.00595535710313,1.54329669602004e-06
"25","nTau2.3.0","nTau2","11","3","1",7.00201037081604,3.24653457232817e-07
"26","nCon.3.0","nCon","12","3","1",1.26775926339346,8.23837065209116e-13
"27","Fm.3.0","Fm","13","3","1",3194.20177183298,4.53062041226006e-96
"28","Fo.3.0","Fo","14","3","1",3017.88259519412,4.62631430791936e-83
"29","Quant.4.0","Quant","1","4","1",0.0410183725842635,2.61540226145591e-89
"30","Sigma.4.0","Sigma","2","4","1",2.73947267367138,2.72727959940895e-33
"31","Connect.4.0","Connect","3","4","1",0.465849366595568,9.94548083523918e-15
"32","Tau1.4.0","Tau1","4","4","1",7186.09102202122,3.75243393614274e-05
"33","Tau2.4.0","Tau2","5","4","1",4921145.68914417,7.490029936498e-06
"34","NPQ.4.0","NPQ","6","4","1",0.0797520681877369,7.17548262587831e-101
"35","qP.4.0","qP","7","4","1",0.258902761123279,5.23080452290464e-89
"36","ABQ.4.0","ABQ","8","4","1",0.422538874637994,2.72727959940895e-33
"37","qm.4.0","qm","9","4","1",0.894669755311656,2.61540226145591e-89
"38","nTau1.4.0","nTau1","10","4","1",9.70350297638054,3.75243393614274e-05
"39","nTau2.4.0","nTau2","11","4","1",6.34390997511192,7.490029936498e-06
"40","nCon.4.0","nCon","12","4","1",1.46778888833921,9.94548083523918e-15
"41","Fm.4.0","Fm","13","4","1",3288.17206545789,7.17548262587831e-101
"42","Fo.4.0","Fo","14","4","1",3153.29659855577,5.23080452290464e-89
"43","Quant.5.0","Quant","1","5","1",0.0415611085788166,1.99945986209489e-84
"44","Sigma.5.0","Sigma","2","5","1",3.12728427782833,6.29739170029179e-31
"45","Connect.5.0","Connect","3","5","1",0.420007705383365,1.71096420488584e-12
"46","Tau1.5.0","Tau1","4","5","1",2723.65725302323,1.28878624002683e-06
"47","Tau2.5.0","Tau2","5","5","1",5595076.76949471,2.87634905512075e-07
"48","NPQ.5.0","NPQ","6","5","1",0.106041673609968,7.24553284593065e-101
"49","qP.5.0","qP","7","5","1",0.308903712836405,3.99891972418977e-84
"50","ABQ.5.0","ABQ","8","5","1",0.34079097931594,6.29739170029179e-31
"51","qm.5.0","qm","9","5","1",0.893276074589925,1.99945986209489e-84
"52","nTau1.5.0","nTau1","10","5","1",3.67780148906571,1.28878624002683e-06
"53","nTau2.5.0","nTau2","11","5","1",7.21268289370384,2.87634905512075e-07
"54","nCon.5.0","nCon","12","5","1",1.3233518969529,1.71096420488584e-12
"55","Fm.5.0","Fm","13","5","1",3210.01520371944,7.24553284593065e-101
"56","Fo.5.0","Fo","14","5","1",3076.60341329801,3.99891972418977e-84
"57","Quant.6.0","Quant","1","6","1",0.0436738886303362,1.60505760881228e-86
"58","Sigma.6.0","Sigma","2","6","1",2.96339181735709,7.77927537793747e-33
"59","Connect.6.0","Connect","3","6","1",0.4515019872678,1.05388634803318e-14
"60","Tau1.6.0","Tau1","4","6","1",1966.05655240811,2.73745405215368e-08
"61","Tau2.6.0","Tau2","5","6","1",6752204.07050812,6.91583869124372e-07
"62","NPQ.6.0","NPQ","6","6","1",0.12169007757879,6.35839790573171e-101
"63","qP.6.0","qP","7","6","1",0.341246399144614,3.21011521762455e-86
"64","ABQ.6.0","ABQ","8","6","1",0.375338330553152,7.77927537793747e-33
"65","qm.6.0","qm","9","6","1",0.887850709667364,1.60505760881228e-86
"66","nTau1.6.0","nTau1","10","6","1",2.65480016180739,2.73745405215368e-08
"67","nTau2.6.0","nTau2","11","6","1",8.70435005640674,6.91583869124372e-07
"68","nCon.6.0","nCon","12","6","1",1.42258345185233,1.05388634803318e-14
