"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.387969401889478,1.2346206898076e-57
"2","Sigma.1.0","Sigma","2","1","1",4.17395884878405,3.16533509530352e-49
"3","Connect.1.0","Connect","3","1","1",0.318898736769392,1.85962900101504e-19
"4","Tau1.1.0","Tau1","4","1","1",857.373647665929,5.91846220309005e-26
"5","Tau2.1.0","Tau2","5","1","1",1007329.77107107,6.64151276168986e-23
"6","NPQ.1.0","NPQ","6","1","1",0.811144368960366,1.12591203095588e-83
"7","qP.1.0","qP","7","1","1",1.48051284758645,2.4692413796152e-57
"8","ABQ.1.0","ABQ","8","1","1",0,3.16533509530352e-49
"9","qm.1.0","qm","9","1","1",0,1.2346206898076e-57
"10","nTau1.1.0","nTau1","10","1","1",1,5.91846220309005e-26
"11","nTau2.1.0","nTau2","11","1","1",1,6.64151276168986e-23
"12","nCon.1.0","nCon","12","1","1",1,1.85962900101504e-19
"13","Fm.1.0","Fm","13","1","1",1911.25386026166,1.12591203095588e-83
"14","Fo.1.0","Fo","14","1","1",1169.74584323699,2.4692413796152e-57
"15","Quant.3.0","Quant","1","3","1",0.0501335194822821,2.01631785357122e-82
"16","Sigma.3.0","Sigma","2","3","1",2.74107234031744,4.07480229446621e-32
"17","Connect.3.0","Connect","3","3","1",0.480662826171294,4.53350744097574e-15
"18","Tau1.3.0","Tau1","4","3","1",2681.1545227769,7.70598233627465e-08
"19","Tau2.3.0","Tau2","5","3","1",3916776.34121977,6.24960130000566e-13
"20","NPQ.3.0","NPQ","6","3","1",0.112067110742236,1.15481931980589e-93
"21","qP.3.0","qP","7","3","1",0.326156772179095,4.03263570713089e-82
"22","ABQ.3.0","ABQ","8","3","1",0.343291958636353,4.07480229446621e-32
"23","qm.3.0","qm","9","3","1",0.870779707785915,2.01631785357122e-82
"24","nTau1.3.0","nTau1","10","3","1",3.12717160140849,7.70598233627465e-08
"25","nTau2.3.0","nTau2","11","3","1",3.88827616705417,6.24960130000566e-13
"26","nCon.3.0","nCon","12","3","1",1.50725848286718,4.53350744097574e-15
"27","Fm.3.0","Fm","13","3","1",3112.72281432394,1.15481931980589e-93
"28","Fo.3.0","Fo","14","3","1",2956.67106446909,4.03263570713089e-82
"29","Quant.4.0","Quant","1","4","1",0.0545925717979212,5.08641825806144e-81
"30","Sigma.4.0","Sigma","2","4","1",2.7486765366358,5.65458977880239e-32
"31","Connect.4.0","Connect","3","4","1",0.484268037909339,1.17682388264854e-15
"32","Tau1.4.0","Tau1","4","4","1",2401.73245341319,7.01182329051449e-06
"33","Tau2.4.0","Tau2","5","4","1",3663736.88670388,1.55711604877308e-10
"34","NPQ.4.0","NPQ","6","4","1",0.147744631435471,2.37608621004791e-94
"35","qP.4.0","qP","7","4","1",0.394216985439578,1.01728365161226e-80
"36","ABQ.4.0","ABQ","8","4","1",0.341470139928058,5.65458977880239e-32
"37","qm.4.0","qm","9","4","1",0.859286398535436,5.08641825806144e-81
"38","nTau1.4.0","nTau1","10","4","1",2.80126693880963,7.01182329051449e-06
