"","uni","metric","metrix","stage","col","ASnormalized.t4_icra6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.326622758598482,4.75105447292426e-62
"2","Sigma.1.0","Sigma","2","1","1",4.44670051969988,4.65811441749263e-49
"3","Connect.1.0","Connect","3","1","1",0.307885023802626,1.93523068057995e-18
"4","Tau1.1.0","Tau1","4","1","1",595.436977591215,2.364375840374e-27
"5","Tau2.1.0","Tau2","5","1","1",1473545.4900077,1.54141246477332e-20
"6","NPQ.1.0","NPQ","6","1","1",0.615895595288405,5.87023873670095e-87
"7","qP.1.0","qP","7","1","1",1.07549625445777,9.50210894584851e-62
"8","ABQ.1.0","ABQ","8","1","1",0,4.65811441749263e-49
"9","qm.1.0","qm","9","1","1",0,4.75105447292426e-62
"10","nTau1.1.0","nTau1","10","1","1",1,2.364375840374e-27
"11","nTau2.1.0","nTau2","11","1","1",1,1.54141246477332e-20
"12","nCon.1.0","nCon","12","1","1",1,1.93523068057995e-18
"13","Fm.1.0","Fm","13","1","1",1845.9717668371,5.87023873670095e-87
"14","Fo.1.0","Fo","14","1","1",1243.03537605785,9.50210894584851e-62
"15","Quant.3.0","Quant","1","3","1",0.0549681052620004,2.46374668112661e-80
"16","Sigma.3.0","Sigma","2","3","1",2.82405248920599,1.10836854261909e-31
"17","Connect.3.0","Connect","3","3","1",0.45861606483092,7.60431630652685e-14
"18","Tau1.3.0","Tau1","4","3","1",3197.62570217665,7.63220801352818e-07
"19","Tau2.3.0","Tau2","5","3","1",5005994.96527813,2.46075910714211e-07
"20","NPQ.3.0","NPQ","6","3","1",0.0830827561961857,2.16691224923373e-92
"21","qP.3.0","qP","7","3","1",0.235022727933781,4.92749336225105e-80
"22","ABQ.3.0","ABQ","8","3","1",0.364910572075902,1.10836854261909e-31
"23","qm.3.0","qm","9","3","1",0.831707669429206,2.46374668112661e-80
"24","nTau1.3.0","nTau1","10","3","1",5.37021687015871,7.63220801352818e-07
"25","nTau2.3.0","nTau2","11","3","1",3.39724494372548,2.46075910714211e-07
"26","nCon.3.0","nCon","12","3","1",1.48956925272508,7.60431630652685e-14
"27","Fm.3.0","Fm","13","3","1",2754.08100627032,2.16691224923373e-92
"28","Fo.3.0","Fo","14","3","1",2602.69439161758,4.92749336225105e-80
"29","Quant.4.0","Quant","1","4","1",0.0553140457685033,4.06181814634856e-84
"30","Sigma.4.0","Sigma","2","4","1",2.85321734783166,3.83054251949551e-35
"31","Connect.4.0","Connect","3","4","1",0.491001850958563,1.025500999276e-18
"32","Tau1.4.0","Tau1","4","4","1",1365.66524774553,4.50837700954383e-10
"33","Tau2.4.0","Tau2","5","4","1",4997211.40288437,1.00800124754078e-08
"34","NPQ.4.0","NPQ","6","4","1",0.204692082789566,5.87997814181784e-98
"35","qP.4.0","qP","7","4","1",0.397960448715825,8.12363629269706e-84
"36","ABQ.4.0","ABQ","8","4","1",0.358351808224712,3.83054251949551e-35
"37","qm.4.0","qm","9","4","1",0.830648525516555,4.06181814634856e-84
"38","nTau1.4.0","nTau1","10","4","1",2.29355128945838,4.50837700954383e-10
"39","nTau2.4.0","nTau2","11","4","1",3.39128410813994,1.00800124754078e-08
"40","nCon.4.0","nCon","12","4","1",1.59475717556605,1.025500999276e-18
"41","Fm.4.0","Fm","13","4","1",2476.0664485747,5.87997814181784e-98
"42","Fo.4.0","Fo","14","4","1",2339.10519571239,8.12363629269706e-84
"43","Quant.5.0","Quant","1","5","1",0.0581736047118009,1.35263220146926e-80
"44","Sigma.5.0","Sigma","2","5","1",3.41966617588219,4.76178688056531e-30
"45","Connect.5.0","Connect","3","5","1",0.288179299299578,8.94892261140527e-06
"46","Tau1.5.0","Tau1","4","5","1",1379.73611319816,5.64676167900383e-14
"47","Tau2.5.0","Tau2","5","5","1",9055722.22751977,4.70867807123644e-08
"48","NPQ.5.0","NPQ","6","5","1",0.346039446155875,3.53418417993401e-96
"49","qP.5.0","qP","7","5","1",0.553713264729746,2.70526440293853e-80
"50","ABQ.5.0","ABQ","8","5","1",0.230965485367792,4.76178688056531e-30
"51","qm.5.0","qm","9","5","1",0.821893596877878,1.35263220146926e-80
"52","nTau1.5.0","nTau1","10","5","1",2.31718244772059,5.64676167900383e-14
"53","nTau2.5.0","nTau2","11","5","1",6.14553285862419,4.70867807123644e-08
"54","nCon.5.0","nCon","12","5","1",0.935996482519134,8.94892261140527e-06
"55","Fm.5.0","Fm","13","5","1",2216.05515022432,3.53418417993401e-96
"56","Fo.5.0","Fo","14","5","1",2087.13923389562,2.70526440293853e-80
"57","Quant.6.0","Quant","1","6","1",0.0564581683945043,1.18725245561209e-83
"58","Sigma.6.0","Sigma","2","6","1",3.54321345950438,6.5475731944507e-33
"59","Connect.6.0","Connect","3","6","1",0.256232961880632,4.20822194791514e-06
"60","Tau1.6.0","Tau1","4","6","1",1011.41669718684,2.8412997345567e-13
"61","Tau2.6.0","Tau2","5","6","1",9433662.17838122,2.74464627731217e-05
"62","NPQ.6.0","NPQ","6","6","1",0.467959323700589,2.53830617352301e-100
"63","qP.6.0","qP","7","6","1",0.658711932726251,2.37450491122418e-83
"64","ABQ.6.0","ABQ","8","6","1",0.203181450199502,6.5475731944507e-33
"65","qm.6.0","qm","9","6","1",0.82714563848287,1.18725245561209e-83
"66","nTau1.6.0","nTau1","10","6","1",1.69861250686586,2.8412997345567e-13
"67","nTau2.6.0","nTau2","11","6","1",6.40201625423315,2.74464627731217e-05
"68","nCon.6.0","nCon","12","6","1",0.832235874015403,4.20822194791514e-06
"69","Fm.6.0","Fm","13","6","1",2032.00293012153,2.53830617352301e-100
"70","Fo.6.0","Fo","14","6","1",1917.27976651461,2.37450491122418e-83
"71","Quant.7.0","Quant","1","7","1",0.06419884389059,1.67547156284874e-80
"72","Sigma.7.0","Sigma","2","7","1",3.30130021821899,4.99638310363797e-33
"73","Connect.7.0","Connect","3","7","1",0.446314276506745,4.23087377257991e-14
"74","Tau1.7.0","Tau1","4","7","1",1251.62518945795,1.19193874884585e-12
"75","Tau2.7.0","Tau2","5","7","1",15251854.3890583,0.0102337335458254
"76","NPQ.7.0","NPQ","6","7","1",0.521946718980492,7.81590518094472e-96
"77","qP.7.0","qP","7","7","1",0.71013090936534,3.35094312569748e-80
"78","ABQ.7.0","ABQ","8","7","1",0.25758431367404,4.99638310363797e-33
"79","qm.7.0","qm","9","7","1",0.803446507628362,1.67547156284874e-80
"80","nTau1.7.0","nTau1","10","7","1",2.10202798375285,1.19193874884585e-12
"81","nTau2.7.0","nTau2","11","7","1",10.3504469271448,0.0102337335458254
"82","nCon.7.0","nCon","12","7","1",1.44961346607382,4.23087377257991e-14
"83","Fm.7.0","Fm","13","7","1",1959.92251887568,7.81590518094472e-96
"84","Fo.7.0","Fo","14","7","1",1834.09775904873,3.35094312569748e-80
"85","Quant.8.0","Quant","1","8","1",0.0615421239902461,6.24213832764211e-79
"86","Sigma.8.0","Sigma","2","8","1",3.42060387544676,2.05728539805203e-31
"87","Connect.8.0","Connect","3","8","1",0.344308852232974,4.3980123633426e-09
"88","Tau1.8.0","Tau1","4","8","1",1393.63376748036,7.35800840887175e-16
"89","Tau2.8.0","Tau2","5","8","1",13986222.2454508,0.00158080404743451
"90","NPQ.8.0","NPQ","6","8","1",0.549298176649314,5.0628884681613e-96
"91","qP.8.0","qP","7","8","1",0.726984339914089,1.24842766552842e-78
"92","ABQ.8.0","ABQ","8","8","1",0.230754610009665,2.05728539805203e-31
"93","qm.8.0","qm","9","8","1",0.811580416948533,6.24213832764211e-79
"94","nTau1.8.0","nTau1","10","8","1",2.34052270841186,7.35800840887175e-16
