"","uni","metric","metrix","stage","col","ASnormalized.t10_icra1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.329446864437886,1.44466553197835e-62
"2","Sigma.1.0","Sigma","2","1","1",4.92588922969448,3.18710119665796e-50
"3","Connect.1.0","Connect","3","1","1",0.302078421915725,2.2221457697444e-18
"4","Tau1.1.0","Tau1","4","1","1",708.166037925344,4.54023016718002e-28
"5","Tau2.1.0","Tau2","5","1","1",1577883.28162671,9.5399180782446e-20
"6","NPQ.1.0","NPQ","6","1","1",0.656339400700884,2.60474670877872e-88
"7","qP.1.0","qP","7","1","1",1.45744733288136,2.8893310639567e-62
"8","ABQ.1.0","ABQ","8","1","1",0,3.18710119665796e-50
"9","qm.1.0","qm","9","1","1",0,1.44466553197835e-62
"10","nTau1.1.0","nTau1","10","1","1",1,4.54023016718002e-28
"11","nTau2.1.0","nTau2","11","1","1",1,9.5399180782446e-20
"12","nCon.1.0","nCon","12","1","1",1,2.2221457697444e-18
"13","Fm.1.0","Fm","13","1","1",1852.45400050331,2.60474670877872e-88
"14","Fo.1.0","Fo","14","1","1",1242.16883852208,2.8893310639567e-62
"15","Quant.3.0","Quant","1","3","1",0.0488907772345664,2.61561051526734e-84
"16","Sigma.3.0","Sigma","2","3","1",3.15762939185374,2.21599672992714e-32
"17","Connect.3.0","Connect","3","3","1",0.522316396248025,1.38472267548819e-16
"18","Tau1.3.0","Tau1","4","3","1",3898.57837634692,2.33965082140024e-06
"19","Tau2.3.0","Tau2","5","3","1",6505107.46138053,1.86211112622412e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0604917822839726,1.39138580227977e-96
"21","qP.3.0","qP","7","3","1",0.25258072983606,5.23122103053329e-84
"22","ABQ.3.0","ABQ","8","3","1",0.35897271647548,2.21599672992714e-32
"23","qm.3.0","qm","9","3","1",0.851597381817594,2.61561051526734e-84
"24","nTau1.3.0","nTau1","10","3","1",5.50517557685802,2.33965082140024e-06
"25","nTau2.3.0","nTau2","11","3","1",4.12267975529479,1.86211112622412e-06
"26","nCon.3.0","nCon","12","3","1",1.7290754928326,1.38472267548819e-16
"27","Fm.3.0","Fm","13","3","1",2893.2732910117,1.39138580227977e-96
"28","Fo.3.0","Fo","14","3","1",2751.81891106212,5.23122103053329e-84
"29","Quant.4.0","Quant","1","4","1",0.0489730628568665,1.0096843564758e-78
"30","Sigma.4.0","Sigma","2","4","1",3.13544490079023,6.34746446786366e-28
"31","Connect.4.0","Connect","3","4","1",0.440593647285061,7.38913884639565e-11
"32","Tau1.4.0","Tau1","4","4","1",1806.27113029443,1.53093953496786e-06
"33","Tau2.4.0","Tau2","5","4","1",4666942.09412166,7.60840406004525e-09
"34","NPQ.4.0","NPQ","6","4","1",0.101355238463521,1.63506709298838e-94
"35","qP.4.0","qP","7","4","1",0.334251040662137,2.01936871295159e-78
"36","ABQ.4.0","ABQ","8","4","1",0.363476368512513,6.34746446786366e-28
"37","qm.4.0","qm","9","4","1",0.851347612792048,1.0096843564758e-78
"38","nTau1.4.0","nTau1","10","4","1",2.55063224379711,1.53093953496786e-06
"39","nTau2.4.0","nTau2","11","4","1",2.95772326664766,7.60840406004525e-09
"40","nCon.4.0","nCon","12","4","1",1.45854061501943,7.38913884639565e-11
"41","Fm.4.0","Fm","13","4","1",2785.92450633832,1.63506709298838e-94
"42","Fo.4.0","Fo","14","4","1",2649.48925037493,2.01936871295159e-78
"43","Quant.5.0","Quant","1","5","1",0.0506638397655098,2.77507759845692e-79
"44","Sigma.5.0","Sigma","2","5","1",3.53632222882135,4.80986488308629e-28
"45","Connect.5.0","Connect","3","5","1",0.315574841332285,3.28190929493681e-06
"46","Tau1.5.0","Tau1","4","5","1",1897.04955651486,3.83698725763535e-10
"47","Tau2.5.0","Tau2","5","5","1",7584824.74553465,2.87095245476789e-07
"48","NPQ.5.0","NPQ","6","5","1",0.142588953295343,1.50210353353956e-96
