"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo3.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.380144280871073,3.85599136270091e-56
"2","Sigma.1.0","Sigma","2","1","1",4.50127167253804,6.74539524132459e-48
"3","Connect.1.0","Connect","3","1","1",0.329601759368408,1.71940917862518e-18
"4","Tau1.1.0","Tau1","4","1","1",615.499714682204,5.97841860379779e-26
"5","Tau2.1.0","Tau2","5","1","1",825316.364311459,2.72534160574717e-21
"6","NPQ.1.0","NPQ","6","1","1",0.799304094746475,4.4401311276712e-83
"7","qP.1.0","qP","7","1","1",1.26292244946754,7.71198272540183e-56
"8","ABQ.1.0","ABQ","8","1","1",0,6.74539524132459e-48
"9","qm.1.0","qm","9","1","1",0,3.85599136270091e-56
"10","nTau1.1.0","nTau1","10","1","1",1,5.97841860379779e-26
"11","nTau2.1.0","nTau2","11","1","1",1,2.72534160574717e-21
"12","nCon.1.0","nCon","12","1","1",1,1.71940917862518e-18
"13","Fm.1.0","Fm","13","1","1",2042.26941750386,4.4401311276712e-83
"14","Fo.1.0","Fo","14","1","1",1265.91237844187,7.71198272540183e-56
"15","Quant.3.0","Quant","1","3","1",0.0888379430201573,4.76637252919594e-77
"16","Sigma.3.0","Sigma","2","3","1",3.10599283038794,6.96277296197611e-36
"17","Connect.3.0","Connect","3","3","1",0.346432795380479,1.22872985444533e-11
"18","Tau1.3.0","Tau1","4","3","1",1606.81717025066,4.66130238874157e-12
"19","Tau2.3.0","Tau2","5","3","1",2690183.9986431,1.57204570756466e-16
"20","NPQ.3.0","NPQ","6","3","1",0.225574247268073,2.48375376207755e-91
"21","qP.3.0","qP","7","3","1",0.494267510780177,9.53274505839185e-77
"22","ABQ.3.0","ABQ","8","3","1",0.309974368057499,6.96277296197611e-36
"23","qm.3.0","qm","9","3","1",0.766304670383067,4.76637252919594e-77
"24","nTau1.3.0","nTau1","10","3","1",2.61058962647984,4.66130238874157e-12
"25","nTau2.3.0","nTau2","11","3","1",3.25957913228518,1.57204570756466e-16
"26","nCon.3.0","nCon","12","3","1",1.05106476386632,1.22872985444533e-11
"27","Fm.3.0","Fm","13","3","1",2998.31995791474,2.48375376207755e-91
"28","Fo.3.0","Fo","14","3","1",2731.95538033731,9.53274505839185e-77
"29","Quant.4.0","Quant","1","4","1",0.0646309969341217,1.60959845593278e-84
"30","Sigma.4.0","Sigma","2","4","1",3.13409287727917,1.48795568724749e-36
"31","Connect.4.0","Connect","3","4","1",0.37521328038394,2.56932027936472e-13
"32","Tau1.4.0","Tau1","4","4","1",1466.3608903356,1.08009785153878e-08
"33","Tau2.4.0","Tau2","5","4","1",3142382.1206791,4.93124144043474e-12
"34","NPQ.4.0","NPQ","6","4","1",0.205255105971482,2.56184660524313e-99
"35","qP.4.0","qP","7","4","1",0.431423559002776,3.21919691186556e-84
"36","ABQ.4.0","ABQ","8","4","1",0.303731677339082,1.48795568724749e-36
"37","qm.4.0","qm","9","4","1",0.829982982287608,1.60959845593278e-84
"38","nTau1.4.0","nTau1","10","4","1",2.38239085308548,1.08009785153878e-08
"39","nTau2.4.0","nTau2","11","4","1",3.80748796045103,4.93124144043474e-12
"40","nCon.4.0","nCon","12","4","1",1.13838373042345,2.56932027936472e-13
"41","Fm.4.0","Fm","13","4","1",3048.86800087711,2.56184660524313e-99
"42","Fo.4.0","Fo","14","4","1",2851.81662245988,3.21919691186556e-84
"43","Quant.5.0","Quant","1","5","1",0.0606749943133545,7.67310927018747e-83
"44","Sigma.5.0","Sigma","2","5","1",3.38010287944918,1.91080586184556e-35
"45","Connect.5.0","Connect","3","5","1",0.383401596216233,8.75670370832214e-14
"46","Tau1.5.0","Tau1","4","5","1",1150.63284789879,7.452497257267e-14
"47","Tau2.5.0","Tau2","5","5","1",5372084.94982108,8.14130694514007e-10
"48","NPQ.5.0","NPQ","6","5","1",0.214734527877025,3.02151485909949e-100
"49","qP.5.0","qP","7","5","1",0.436817360806113,1.53462185403749e-82
"50","ABQ.5.0","ABQ","8","5","1",0.249078232697894,1.91080586184556e-35
"51","qm.5.0","qm","9","5","1",0.840389564261437,7.67310927018747e-83
"52","nTau1.5.0","nTau1","10","5","1",1.86942872669386,7.452497257267e-14
"53","nTau2.5.0","nTau2","11","5","1",6.50912205564091,8.14130694514007e-10
"54","nCon.5.0","nCon","12","5","1",1.1632267890527,8.75670370832214e-14
"55","Fm.5.0","Fm","13","5","1",3025.0755545019,3.02151485909949e-100
"56","Fo.5.0","Fo","14","5","1",2841.52911243503,1.53462185403749e-82
"57","Quant.6.0","Quant","1","6","1",0.0696677182653028,2.21751172335906e-84
"58","Sigma.6.0","Sigma","2","6","1",3.59932248171581,1.30864894168385e-37
"59","Connect.6.0","Connect","3","6","1",0.231470767946694,2.11570875277655e-07
"60","Tau1.6.0","Tau1","4","6","1",1330.89970734188,1.73544129310147e-13
"61","Tau2.6.0","Tau2","5","6","1",7632631.92541756,8.05688592013631e-05
"62","NPQ.6.0","NPQ","6","6","1",0.249336847891173,3.71910291654813e-102
"63","qP.6.0","qP","7","6","1",0.491948527772491,4.43502344671812e-84
"64","ABQ.6.0","ABQ","8","6","1",0.200376528331974,1.30864894168385e-37
"65","qm.6.0","qm","9","6","1",0.816733483124712,2.21751172335906e-84
"66","nTau1.6.0","nTau1","10","6","1",2.16230759429198,1.73544129310147e-13
"67","nTau2.6.0","nTau2","11","6","1",9.2481286637098,8.05688592013631e-05
"68","nCon.6.0","nCon","12","6","1",0.702274066710823,2.11570875277655e-07
"69","Fm.6.0","Fm","13","6","1",2941.29139926744,3.71910291654813e-102
"70","Fo.6.0","Fo","14","6","1",2736.37833872711,4.43502344671812e-84
"71","Quant.7.0","Quant","1","7","1",0.071489562227697,4.60764261800329e-80
"72","Sigma.7.0","Sigma","2","7","1",3.9291974936775,6.69116562036758e-35
"73","Connect.7.0","Connect","3","7","1",0.240426146545736,1.11841341188983e-06
"74","Tau1.7.0","Tau1","4","7","1",1158.78178914192,7.18621116274953e-20
"75","Tau2.7.0","Tau2","5","7","1",6129794.27273137,6.30927672190159e-09
"76","NPQ.7.0","NPQ","6","7","1",0.292714936572103,8.06472636000915e-100
"77","qP.7.0","qP","7","7","1",0.542806268227291,9.21528523600659e-80
"78","ABQ.7.0","ABQ","8","7","1",0.127091679969181,6.69116562036758e-35
"79","qm.7.0","qm","9","7","1",0.811940976557943,4.60764261800329e-80
"80","nTau1.7.0","nTau1","10","7","1",1.88266827993612,7.18621116274953e-20
"81","nTau2.7.0","nTau2","11","7","1",7.42720553935133,6.30927672190159e-09
"82","nCon.7.0","nCon","12","7","1",0.729444366457408,1.11841341188983e-06
"83","Fm.7.0","Fm","13","7","1",2842.59400238255,8.06472636000915e-100
"84","Fo.7.0","Fo","14","7","1",2639.37820156114,9.21528523600659e-80
"85","Quant.8.0","Quant","1","8","1",0.082215841218415,5.29323362435224e-82
"86","Sigma.8.0","Sigma","2","8","1",3.76561608949228,2.0392138482739e-39
"87","Connect.8.0","Connect","3","8","1",0.299505070957308,4.83548667011917e-12
"88","Tau1.8.0","Tau1","4","8","1",1166.54514758706,3.60264693120998e-14
"89","Tau2.8.0","Tau2","5","8","1",7002132.40228026,0.000282234981503641
"90","NPQ.8.0","NPQ","6","8","1",0.309998918479864,5.61699446173873e-101
"91","qP.8.0","qP","7","8","1",0.576839923681433,1.05864672487045e-81
"92","ABQ.8.0","ABQ","8","8","1",0.163432833333288,2.0392138482739e-39
"93","qm.8.0","qm","9","8","1",0.783724639944541,5.29323362435224e-82
"94","nTau1.8.0","nTau1","10","8","1",1.89528137830148,3.60264693120998e-14
"95","nTau2.8.0","nTau2","11","8","1",8.48417977041079,0.000282234981503641
"96","nCon.8.0","nCon","12","8","1",0.908687719177312,4.83548667011917e-12
"97","Fm.8.0","Fm","13","8","1",2805.08912919891,5.61699446173873e-101
"98","Fo.8.0","Fo","14","8","1",2574.46636674919,1.05864672487045e-81
"99","Quant.9.0","Quant","1","9","1",0.0878358625879203,3.8890248626662e-79
"100","Sigma.9.0","Sigma","2","9","1",4.05270627175413,2.07359984403048e-37
"101","Connect.9.0","Connect","3","9","1",0.231734927182622,1.92785629837023e-07
"102","Tau1.9.0","Tau1","4","9","1",1353.9218555454,6.37469322710447e-20
"103","Tau2.9.0","Tau2","5","9","1",8378592.97261882,0.000103838139510242
"104","NPQ.9.0","NPQ","6","9","1",0.330094748399449,2.2646188489798e-99
"105","qP.9.0","qP","7","9","1",0.605374213844522,7.7780497253324e-79
"106","ABQ.9.0","ABQ","8","9","1",0.0996530388335766,2.07359984403048e-37
"107","qm.9.0","qm","9","9","1",0.768940723278407,3.8890248626662e-79
"108","nTau1.9.0","nTau1","10","9","1",2.1997115892157,6.37469322710447e-20
"109","nTau2.9.0","nTau2","11","9","1",10.1519772719021,0.000103838139510242
"110","nCon.9.0","nCon","12","9","1",0.703075516425274,1.92785629837023e-07
"111","Fm.9.0","Fm","13","9","1",2762.70824308723,2.2646188489798e-99
"112","Fo.9.0","Fo","14","9","1",2520.04338147691,7.7780497253324e-79
"113","Quant.10.0","Quant","1","10","1",0.133606726898839,9.2004340584242e-71
"114","Sigma.10.0","Sigma","2","10","1",4.55130492188483,1.50892554993196e-37
"115","Connect.10.0","Connect","3","10","1",0.241845146312294,1.45505435051452e-07
"116","Tau1.10.0","Tau1","4","10","1",1344.37544748032,6.56935465033545e-20
"117","Tau2.10.0","Tau2","5","10","1",3755879.21142838,3.29788959881502e-07
"118","NPQ.10.0","NPQ","6","10","1",0.338810408259018,5.16188809708539e-93
"119","qP.10.0","qP","7","10","1",0.679843385669147,1.84008681168484e-70
"120","ABQ.10.0","ABQ","8","10","1",-0.0111153587223003,1.50892554993196e-37
"121","qm.10.0","qm","9","10","1",0.648536796100972,9.2004340584242e-71
"122","nTau1.10.0","nTau1","10","10","1",2.18420157704614,6.56935465033545e-20
"123","nTau2.10.0","nTau2","11","10","1",4.55083574474113,3.29788959881502e-07
"124","nCon.10.0","nCon","12","10","1",0.733749561215098,1.45505435051452e-07
"125","Fm.10.0","Fm","13","10","1",2744.72300396044,5.16188809708539e-93
"126","Fo.10.0","Fo","14","10","1",2378.00954715734,1.84008681168484e-70
"127","Quant.11.0","Quant","1","11","1",0.147078433007045,1.09623441794825e-75
"128","Sigma.11.0","Sigma","2","11","1",4.55147264892161,3.57169104259872e-44
"129","Connect.11.0","Connect","3","11","1",0.228379033646386,1.27550607201915e-10
"130","Tau1.11.0","Tau1","4","11","1",1432.51914633372,7.71644706679603e-20
"131","Tau2.11.0","Tau2","5","11","1",3487989.70529163,7.39876329223753e-07
"132","NPQ.11.0","NPQ","6","11","1",0.306048265360106,6.96396308671409e-98
"133","qP.11.0","qP","7","11","1",0.668440476232906,2.19246883589651e-75
"134","ABQ.11.0","ABQ","8","11","1",-0.0111526208670847,3.57169104259872e-44
"135","qm.11.0","qm","9","11","1",0.613098393404669,1.09623441794825e-75
"136","nTau1.11.0","nTau1","10","11","1",2.3274083028184,7.71644706679603e-20
"137","nTau2.11.0","nTau2","11","11","1",4.22624566302108,7.39876329223753e-07
"138","nCon.11.0","nCon","12","11","1",0.692893854947899,1.27550607201915e-10
"139","Fm.11.0","Fm","13","11","1",2813.57421693525,6.96396308671409e-98
"140","Fo.11.0","Fo","14","11","1",2399.75812995939,2.19246883589651e-75
"141","Quant.12.0","Quant","1","12","1",0.151111171546803,4.70629323889734e-73
"142","Sigma.12.0","Sigma","2","12","1",4.75213087860635,3.24247728576838e-42
"143","Connect.12.0","Connect","3","12","1",0.246650945189921,2.02914136776109e-10
"144","Tau1.12.0","Tau1","4","12","1",1452.85365938431,2.51104225679471e-18
"145","Tau2.12.0","Tau2","5","12","1",3176712.78239923,2.06290010327176e-06
"146","NPQ.12.0","NPQ","6","12","1",0.292753182567175,5.87313047131797e-96
"147","qP.12.0","qP","7","12","1",0.661510844830542,9.41258647779468e-73
"148","ABQ.12.0","ABQ","8","12","1",-0.0557307410700794,3.24247728576838e-42
"149","qm.12.0","qm","9","12","1",0.602489951445427,4.70629323889734e-73
"150","nTau1.12.0","nTau1","10","12","1",2.36044570732977,2.51104225679471e-18
"151","nTau2.12.0","nTau2","11","12","1",3.84908493247857,2.06290010327176e-06
"152","nCon.12.0","nCon","12","12","1",0.748330183863583,2.02914136776109e-10
"153","Fm.12.0","Fm","13","12","1",2842.5099044761,5.87313047131797e-96
"154","Fo.12.0","Fo","14","12","1",2412.97490267732,9.41258647779468e-73
"155","Quant.13.0","Quant","1","13","1",0.160229901281476,4.04580836871781e-72
"156","Sigma.13.0","Sigma","2","13","1",4.83448156721556,9.22451818053768e-43
"157","Connect.13.0","Connect","3","13","1",0.227195613887999,1.90797678182751e-09
"158","Tau1.13.0","Tau1","4","13","1",1356.77309070087,3.08423576899486e-19
"159","Tau2.13.0","Tau2","5","13","1",2607068.01466952,1.99910344868465e-08
"160","NPQ.13.0","NPQ","6","13","1",0.277143342903072,3.04968348725485e-95
"161","qP.13.0","qP","7","13","1",0.659803907238751,8.09161673743562e-72
"162","ABQ.13.0","ABQ","8","13","1",-0.0740257240438085,9.22451818053768e-43
"163","qm.13.0","qm","9","13","1",0.578502401997683,4.04580836871781e-72
"164","nTau1.13.0","nTau1","10","13","1",2.20434397991785,3.08423576899486e-19
"165","nTau2.13.0","nTau2","11","13","1",3.15887110374279,1.99910344868465e-08
"166","nCon.13.0","nCon","12","13","1",0.68930340154542,1.90797678182751e-09
"167","Fm.13.0","Fm","13","13","1",2877.25238197407,3.04968348725485e-95
"168","Fo.13.0","Fo","14","13","1",2416.23051684848,8.09161673743562e-72
"169","Quant.14.0","Quant","1","14","1",0.162660910327716,3.49297731357257e-72
"170","Sigma.14.0","Sigma","2","14","1",4.81213338347905,1.47782231805913e-43
"171","Connect.14.0","Connect","3","14","1",0.296023137388172,9.71552946853499e-14
