"","uni","metric","metrix","stage","col","ASnormalized.t5_icra7.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.321848102117082,2.34332373239777e-58
"2","Sigma.1.0","Sigma","2","1","1",4.77364767501764,2.41029427604057e-45
"3","Connect.1.0","Connect","3","1","1",0.288983385227816,3.08939762823187e-14
"4","Tau1.1.0","Tau1","4","1","1",656.887664953136,9.65777243227108e-29
"5","Tau2.1.0","Tau2","5","1","1",1716503.36875939,6.09093197207886e-20
"6","NPQ.1.0","NPQ","6","1","1",0.651187161052506,2.36763328137413e-84
"7","qP.1.0","qP","7","1","1",1.32597793162398,4.68664746479554e-58
"8","ABQ.1.0","ABQ","8","1","1",0,2.41029427604057e-45
"9","qm.1.0","qm","9","1","1",0,2.34332373239777e-58
"10","nTau1.1.0","nTau1","10","1","1",1,9.65777243227108e-29
"11","nTau2.1.0","nTau2","11","1","1",1,6.09093197207886e-20
"12","nCon.1.0","nCon","12","1","1",1,3.08939762823187e-14
"13","Fm.1.0","Fm","13","1","1",2009.86134896214,2.36763328137413e-84
"14","Fo.1.0","Fo","14","1","1",1362.9912882802,4.68664746479554e-58
"15","Quant.3.0","Quant","1","3","1",0.0350484713085441,1.45023271316461e-81
"16","Sigma.3.0","Sigma","2","3","1",3.00588113879579,2.08104129688793e-25
"17","Connect.3.0","Connect","3","3","1",0.425650567074046,1.80598672044048e-08
"18","Tau1.3.0","Tau1","4","3","1",4923.21227377473,3.32387574945366e-06
"19","Tau2.3.0","Tau2","5","3","1",8635504.29893456,0.00036238951201556
"20","NPQ.3.0","NPQ","6","3","1",0.00117424674844287,6.57317765088237e-95
"21","qP.3.0","qP","7","3","1",0.0814095558685844,2.90046542632915e-81
"22","ABQ.3.0","ABQ","8","3","1",0.370317764646366,2.08104129688793e-25
"23","qm.3.0","qm","9","3","1",0.891102445290188,1.45023271316461e-81
"24","nTau1.3.0","nTau1","10","3","1",7.49475524727042,3.32387574945366e-06
"25","nTau2.3.0","nTau2","11","3","1",5.0308694151739,0.00036238951201556
"26","nCon.3.0","nCon","12","3","1",1.47292401166417,1.80598672044048e-08
"27","Fm.3.0","Fm","13","3","1",3314.76490299277,6.57317765088237e-95
"28","Fo.3.0","Fo","14","3","1",3198.58746039566,2.90046542632915e-81
"29","Quant.4.0","Quant","1","4","1",0.0420912626724106,1.12667847347479e-85
"30","Sigma.4.0","Sigma","2","4","1",2.81320770947605,5.00602498403495e-31
"31","Connect.4.0","Connect","3","4","1",0.565418056742299,5.50191357493793e-18
"32","Tau1.4.0","Tau1","4","4","1",2470.92674476273,7.36255722336921e-08
"33","Tau2.4.0","Tau2","5","4","1",6153267.37608242,2.15958785889282e-08
"34","NPQ.4.0","NPQ","6","4","1",0.0302483455120489,9.46876627766438e-98
"35","qP.4.0","qP","7","4","1",0.157993145660776,2.25335694694863e-85
"36","ABQ.4.0","ABQ","8","4","1",0.410679651915105,5.00602498403495e-31
"37","qm.4.0","qm","9","4","1",0.869220099806279,1.12667847347479e-85
"38","nTau1.4.0","nTau1","10","4","1",3.76156666747428,7.36255722336921e-08
"39","nTau2.4.0","nTau2","11","4","1",3.58476859881127,2.15958785889282e-08
"40","nCon.4.0","nCon","12","4","1",1.95657634883251,5.50191357493793e-18
"41","Fm.4.0","Fm","13","4","1",3221.22065942512,9.46876627766438e-98
"42","Fo.4.0","Fo","14","4","1",3085.63541452346,2.25335694694863e-85
"43","Quant.5.0","Quant","1","5","1",0.0512034578787209,8.00164951801111e-79
"44","Sigma.5.0","Sigma","2","5","1",3.52536595438598,8.43540096905131e-27
"45","Connect.5.0","Connect","3","5","1",0.323440664135216,1.40115168474894e-05
"46","Tau1.5.0","Tau1","4","5","1",1894.41006820618,2.55128762235504e-13
"47","Tau2.5.0","Tau2","5","5","1",7495660.91801532,3.17739005713628e-10
"48","NPQ.5.0","NPQ","6","5","1",0.106626757745255,3.5238152332289e-95
"49","qP.5.0","qP","7","5","1",0.320917205981904,1.60032990360222e-78
"50","ABQ.5.0","ABQ","8","5","1",0.261494313282568,8.43540096905131e-27
"51","qm.5.0","qm","9","5","1",0.840908001190903,8.00164951801111e-79
"52","nTau1.5.0","nTau1","10","5","1",2.88391785883411,2.55128762235504e-13
"53","nTau2.5.0","nTau2","11","5","1",4.36681981197209,3.17739005713628e-10
"54","nCon.5.0","nCon","12","5","1",1.11923619373562,1.40115168474894e-05
"55","Fm.5.0","Fm","13","5","1",2998.89482309618,3.5238152332289e-95
"56","Fo.5.0","Fo","14","5","1",2845.34103833906,1.60032990360222e-78
"57","Quant.6.0","Quant","1","6","1",0.0497930811807024,1.44350998075852e-80
"58","Sigma.6.0","Sigma","2","6","1",3.84509439880881,1.2314863803439e-28
"59","Connect.6.0","Connect","3","6","1",0.224413851066808,0.000731078103347582
"60","Tau1.6.0","Tau1","4","6","1",1234.16976327394,3.91012242608585e-11
"61","Tau2.6.0","Tau2","5","6","1",8555751.5232635,5.03990809171792e-05
"62","NPQ.6.0","NPQ","6","6","1",0.181270269724419,2.87369912461843e-99
"63","qP.6.0","qP","7","6","1",0.440134906388401,2.88701996151703e-80
"64","ABQ.6.0","ABQ","8","6","1",0.194516508008815,1.2314863803439e-28
"65","qm.6.0","qm","9","6","1",0.84529012023632,1.44350998075852e-80
"66","nTau1.6.0","nTau1","10","6","1",1.87881403338878,3.91012242608585e-11
"67","nTau2.6.0","nTau2","11","6","1",4.98440706786799,5.03990809171792e-05
"68","nCon.6.0","nCon","12","6","1",0.776563160854022,0.000731078103347582
"69","Fm.6.0","Fm","13","6","1",2809.39708715109,2.87369912461843e-99
"70","Fo.6.0","Fo","14","6","1",2669.50854992174,2.88701996151703e-80
"71","Quant.7.0","Quant","1","7","1",0.0554250082080826,9.47754408149335e-84
"72","Sigma.7.0","Sigma","2","7","1",3.31535597785555,7.05475813013548e-34
"73","Connect.7.0","Connect","3","7","1",0.296187247490534,1.91804930094761e-08
"74","Tau1.7.0","Tau1","4","7","1",1341.64881388812,2.81999270382711e-13
"75","Tau2.7.0","Tau2","5","7","1",10074132.6297813,0.000351003945037141
"76","NPQ.7.0","NPQ","6","7","1",0.225728199105306,3.60853247546374e-100
"77","qP.7.0","qP","7","7","1",0.516122609307852,1.89550881629867e-83
"78","ABQ.7.0","ABQ","8","7","1",0.305487919603683,7.05475813013548e-34
"79","qm.7.0","qm","9","7","1",0.827791408917738,9.47754408149335e-84
"80","nTau1.7.0","nTau1","10","7","1",2.04243264939956,2.81999270382711e-13
"81","nTau2.7.0","nTau2","11","7","1",5.86898506180177,0.000351003945037141
"82","nCon.7.0","nCon","12","7","1",1.02492829218206,1.91804930094761e-08
"83","Fm.7.0","Fm","13","7","1",2707.49849544487,3.60853247546374e-100
"84","Fo.7.0","Fo","14","7","1",2557.43536911146,1.89550881629867e-83
"85","Quant.8.0","Quant","1","8","1",0.0543595546659644,4.74634991326149e-86
"86","Sigma.8.0","Sigma","2","8","1",3.36460585689867,5.41076563427352e-35
"87","Connect.8.0","Connect","3","8","1",0.398512923316913,2.63826226216601e-13
"88","Tau1.8.0","Tau1","4","8","1",1478.85219189894,1.04126799131982e-19
"89","Tau2.8.0","Tau2","5","8","1",16912898.9743688,3.99584264175251e-05
"90","NPQ.8.0","NPQ","6","8","1",0.253591550406392,2.75211439581511e-101
"91","qP.8.0","qP","7","8","1",0.552751246126249,9.49269982652299e-86
"92","ABQ.8.0","ABQ","8","8","1",0.295170886928467,5.41076563427352e-35
"93","qm.8.0","qm","9","8","1",0.831101832484352,4.74634991326149e-86
"94","nTau1.8.0","nTau1","10","8","1",2.25130150983189,1.04126799131982e-19
"95","nTau2.8.0","nTau2","11","8","1",9.85311143699808,3.99584264175251e-05
"96","nCon.8.0","nCon","12","8","1",1.37901673136935,2.63826226216601e-13
"97","Fm.8.0","Fm","13","8","1",2647.3194190134,2.75211439581511e-101
"98","Fo.8.0","Fo","14","8","1",2503.41231433727,9.49269982652299e-86
"99","Quant.9.0","Quant","1","9","1",0.0622701674482967,8.53768356425941e-81
"100","Sigma.9.0","Sigma","2","9","1",3.91963038170405,1.31305897165278e-31
"101","Connect.9.0","Connect","3","9","1",0.304230995100153,5.14425519224648e-07
"102","Tau1.9.0","Tau1","4","9","1",1351.33236361167,3.6582230933777e-13
"103","Tau2.9.0","Tau2","5","9","1",10814906.5896443,0.00337733991959398
"104","NPQ.9.0","NPQ","6","9","1",0.264663440691746,1.91193126605594e-98
"105","qP.9.0","qP","7","9","1",0.581686015796902,1.70753671285188e-80
"106","ABQ.9.0","ABQ","8","9","1",0.178902456036502,1.31305897165278e-31
"107","qm.9.0","qm","9","9","1",0.806523117462274,8.53768356425941e-81
"108","nTau1.9.0","nTau1","10","9","1",2.05717421061343,3.6582230933777e-13
"109","nTau2.9.0","nTau2","11","9","1",6.30054492550213,0.00337733991959398
"110","nCon.9.0","nCon","12","9","1",1.05276292912244,5.14425519224648e-07
"111","Fm.9.0","Fm","13","9","1",2624.14263599391,1.91193126605594e-98
"112","Fo.9.0","Fo","14","9","1",2460.73683464235,1.70753671285188e-80
"113","Quant.10.0","Quant","1","10","1",0.0973550467829482,1.12454651359836e-75
"114","Sigma.10.0","Sigma","2","10","1",4.7363705206561,1.35403947066649e-36
"115","Connect.10.0","Connect","3","10","1",0.283927316584019,2.85638747486071e-09
"116","Tau1.10.0","Tau1","4","10","1",1289.04433813501,5.52703160308499e-16
"117","Tau2.10.0","Tau2","5","10","1",3670233.60224733,4.49397483982653e-09
"118","NPQ.10.0","NPQ","6","10","1",0.281994119590618,1.01222887978261e-97
