"","uni","metric","metrix","stage","col","ASnormalized.t3_aglo8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.364693812504958,1.48102409094127e-57
"2","Sigma.1.0","Sigma","2","1","1",4.66028098253712,6.58204303337664e-48
"3","Connect.1.0","Connect","3","1","1",0.303002191519738,5.90545423621752e-17
"4","Tau1.1.0","Tau1","4","1","1",647.724563849063,1.17881631581417e-28
"5","Tau2.1.0","Tau2","5","1","1",942134.888187038,2.65780222304826e-25
"6","NPQ.1.0","NPQ","6","1","1",0.750078602695768,3.27722668400267e-84
"7","qP.1.0","qP","7","1","1",1.45302994478072,2.96204818188255e-57
"8","ABQ.1.0","ABQ","8","1","1",0,6.58204303337664e-48
"9","qm.1.0","qm","9","1","1",0,1.48102409094127e-57
"10","nTau1.1.0","nTau1","10","1","1",1,1.17881631581417e-28
"11","nTau2.1.0","nTau2","11","1","1",1,2.65780222304826e-25
"12","nCon.1.0","nCon","12","1","1",1,5.90545423621752e-17
"13","Fm.1.0","Fm","13","1","1",1870.6513282902,3.27722668400267e-84
"14","Fo.1.0","Fo","14","1","1",1188.43636350858,2.96204818188255e-57
"15","Quant.3.0","Quant","1","3","1",0.045375363231712,9.92685707487628e-84
"16","Sigma.3.0","Sigma","2","3","1",3.13089061139625,1.15280507210469e-30
"17","Connect.3.0","Connect","3","3","1",0.44234530811242,5.67638866509245e-12
"18","Tau1.3.0","Tau1","4","3","1",4246.94112959698,1.52156030079086e-05
"19","Tau2.3.0","Tau2","5","3","1",5349716.8421426,1.0084158733598e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0735743811059466,1.57559575229961e-96
"21","qP.3.0","qP","7","3","1",0.25274191948097,1.9853714149751e-83
"22","ABQ.3.0","ABQ","8","3","1",0.328175570715964,1.15280507210469e-30
"23","qm.3.0","qm","9","3","1",0.875579563798892,9.92685707487628e-84
"24","nTau1.3.0","nTau1","10","3","1",6.55670846317731,1.52156030079086e-05
"25","nTau2.3.0","nTau2","11","3","1",5.67829183402509,1.0084158733598e-06
"26","nCon.3.0","nCon","12","3","1",1.45987494642792,5.67638866509245e-12
"27","Fm.3.0","Fm","13","3","1",3049.42714763051,1.57559575229961e-96
"28","Fo.3.0","Fo","14","3","1",2911.05828315813,1.9853714149751e-83
"29","Quant.4.0","Quant","1","4","1",0.0445940514295677,1.18270774368183e-82
"30","Sigma.4.0","Sigma","2","4","1",2.84568514481654,5.37477077928912e-30
"31","Connect.4.0","Connect","3","4","1",0.450344120852781,1.12504776645914e-12
"32","Tau1.4.0","Tau1","4","4","1",1787.47639452596,4.9367351862435e-05
"33","Tau2.4.0","Tau2","5","4","1",4805551.27160084,8.17861731352244e-09
"34","NPQ.4.0","NPQ","6","4","1",0.102095688455165,1.13210765152309e-96
"35","qP.4.0","qP","7","4","1",0.30361717910518,2.36541548736365e-82
"36","ABQ.4.0","ABQ","8","4","1",0.389374770431266,5.37477077928912e-30
"37","qm.4.0","qm","9","4","1",0.877721941254593,1.18270774368183e-82
"38","nTau1.4.0","nTau1","10","4","1",2.75962422036922,4.9367351862435e-05
"39","nTau2.4.0","nTau2","11","4","1",5.10070408373075,8.17861731352244e-09
"40","nCon.4.0","nCon","12","4","1",1.48627347740963,1.12504776645914e-12
"41","Fm.4.0","Fm","13","4","1",2970.51054372062,1.13210765152309e-96
"42","Fo.4.0","Fo","14","4","1",2838.04344376187,2.36541548736365e-82
"43","Quant.5.0","Quant","1","5","1",0.0459986796601146,2.32076154843361e-81
"44","Sigma.5.0","Sigma","2","5","1",3.44978074998862,6.95542344518921e-26
"45","Connect.5.0","Connect","3","5","1",0.290872283235049,0.000359423305394377
"46","Tau1.5.0","Tau1","4","5","1",2551.84385777497,4.92189503469247e-12
"47","Tau2.5.0","Tau2","5","5","1",10400137.8654111,3.97760384541927e-08
"48","NPQ.5.0","NPQ","6","5","1",0.109321540888452,3.40897016916717e-96
"49","qP.5.0","qP","7","5","1",0.319386428640565,4.64152309686722e-81
"50","ABQ.5.0","ABQ","8","5","1",0.259748336438179,6.95542344518921e-26
"51","qm.5.0","qm","9","5","1",0.873870413802293,2.32076154843361e-81
"52","nTau1.5.0","nTau1","10","5","1",3.93970523923131,4.92189503469247e-12
"53","nTau2.5.0","nTau2","11","5","1",11.0389053582595,3.97760384541927e-08
"54","nCon.5.0","nCon","12","5","1",0.959967588934423,0.000359423305394377
"55","Fm.5.0","Fm","13","5","1",2951.1613559069,3.40897016916717e-96
"56","Fo.5.0","Fo","14","5","1",2815.41183007123,4.64152309686722e-81
"57","Quant.6.0","Quant","1","6","1",0.0389461811954163,6.01990007853744e-82
"58","Sigma.6.0","Sigma","2","6","1",3.74444101309281,4.29751149630438e-25
"59","Connect.6.0","Connect","3","6","1",0.316856488904126,8.31456038246639e-05
"60","Tau1.6.0","Tau1","4","6","1",1106.15934910002,4.72670792375198e-08
"61","Tau2.6.0","Tau2","5","6","1",9747073.62498604,0.000216245504682048
"62","NPQ.6.0","NPQ","6","6","1",0.142946977313746,6.01488760991118e-99
"63","qP.6.0","qP","7","6","1",0.363024709707972,1.20398001570749e-81
"64","ABQ.6.0","ABQ","8","6","1",0.19652033276022,4.29751149630438e-25
