"","uni","metric","metrix","stage","col","ASnormalized.t11_aabr1.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.40119091195414,2.32520426270298e-52
"2","Sigma.1.0","Sigma","2","1","1",4.42484207524796,1.23693930280586e-45
"3","Connect.1.0","Connect","3","1","1",0.302053727706445,3.62807887927326e-15
"4","Tau1.1.0","Tau1","4","1","1",860.820940352207,1.65761793313105e-21
"5","Tau2.1.0","Tau2","5","1","1",598986.306477883,1.14395423981908e-23
"6","NPQ.1.0","NPQ","6","1","1",0.546577640585897,3.89842551429716e-80
"7","qP.1.0","qP","7","1","1",1.33784911002432,4.65040852540596e-52
"8","ABQ.1.0","ABQ","8","1","1",0,1.23693930280586e-45
"9","qm.1.0","qm","9","1","1",0,2.32520426270298e-52
"10","nTau1.1.0","nTau1","10","1","1",1,1.65761793313105e-21
"11","nTau2.1.0","nTau2","11","1","1",1,1.14395423981908e-23
"12","nCon.1.0","nCon","12","1","1",1,3.62807887927326e-15
"13","Fm.1.0","Fm","13","1","1",1769.74106501852,3.89842551429716e-80
"14","Fo.1.0","Fo","14","1","1",1059.73703322105,4.65040852540596e-52
"15","Quant.3.0","Quant","1","3","1",0.0578682835148459,2.88677952186346e-82
"16","Sigma.3.0","Sigma","2","3","1",3.19906551960761,4.36529251411758e-33
"17","Connect.3.0","Connect","3","3","1",0.324319909986008,7.74945455356074e-09
"18","Tau1.3.0","Tau1","4","3","1",2274.72107720388,2.24485283690881e-08
"19","Tau2.3.0","Tau2","5","3","1",6031499.38217404,1.51140678099092e-06
"20","NPQ.3.0","NPQ","6","3","1",0.108293361290772,2.19084055573685e-96
"21","qP.3.0","qP","7","3","1",0.327304983210481,5.7735590437269e-82
"22","ABQ.3.0","ABQ","8","3","1",0.277021537671864,4.36529251411758e-33
"23","qm.3.0","qm","9","3","1",0.855758737821407,2.88677952186346e-82
"24","nTau1.3.0","nTau1","10","3","1",2.64250202402508,2.24485283690881e-08
"25","nTau2.3.0","nTau2","11","3","1",10.0695113009178,1.51140678099092e-06
"26","nCon.3.0","nCon","12","3","1",1.07371596586023,7.74945455356074e-09
"27","Fm.3.0","Fm","13","3","1",2469.60060971278,2.19084055573685e-96
"28","Fo.3.0","Fo","14","3","1",2326.68906146148,5.7735590437269e-82
"29","Quant.4.0","Quant","1","4","1",0.0431955493518627,1.22876190753938e-86
"30","Sigma.4.0","Sigma","2","4","1",3.14182196894224,3.8633245176189e-32
"31","Connect.4.0","Connect","3","4","1",0.442694644727271,1.93228383245922e-13
"32","Tau1.4.0","Tau1","4","4","1",2971.97772877318,2.88567628688183e-08
"33","Tau2.4.0","Tau2","5","4","1",4394984.10431463,6.75699948172331e-11
"34","NPQ.4.0","NPQ","6","4","1",0.0945235989569026,1.78988191573463e-101
"35","qP.4.0","qP","7","4","1",0.274691844255077,2.45752381507876e-86
"36","ABQ.4.0","ABQ","8","4","1",0.289958395008668,3.8633245176189e-32
"37","qm.4.0","qm","9","4","1",0.892331685327906,1.22876190753938e-86
"38","nTau1.4.0","nTau1","10","4","1",3.45249237031477,2.88567628688183e-08
