"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.397634513609794,1.09515744142419e-56
"2","Sigma.1.0","Sigma","2","1","1",4.77855491918876,6.90255429550587e-50
"3","Connect.1.0","Connect","3","1","1",0.32380976868786,1.72123531077476e-19
"4","Tau1.1.0","Tau1","4","1","1",709.757471589952,2.24857470061719e-30
"5","Tau2.1.0","Tau2","5","1","1",722944.923980517,1.05001553300239e-28
"6","NPQ.1.0","NPQ","6","1","1",0.801962725423053,2.73112103627145e-84
"7","qP.1.0","qP","7","1","1",1.43153593660019,2.19031488284838e-56
"8","ABQ.1.0","ABQ","8","1","1",0,6.90255429550587e-50
"9","qm.1.0","qm","9","1","1",0,1.09515744142419e-56
"10","nTau1.1.0","nTau1","10","1","1",1,2.24857470061719e-30
"11","nTau2.1.0","nTau2","11","1","1",1,1.05001553300239e-28
"12","nCon.1.0","nCon","12","1","1",1,1.72123531077476e-19
"13","Fm.1.0","Fm","13","1","1",1948.85513677927,2.73112103627145e-84
"14","Fo.1.0","Fo","14","1","1",1173.9230723701,2.19031488284838e-56
"15","Quant.3.0","Quant","1","3","1",0.0475205799322331,3.95188410867745e-83
"16","Sigma.3.0","Sigma","2","3","1",2.96916222486515,1.78718529927583e-32
"17","Connect.3.0","Connect","3","3","1",0.482517007162361,3.74708594756773e-16
"18","Tau1.3.0","Tau1","4","3","1",4810.38659633786,6.5375770360202e-05
"19","Tau2.3.0","Tau2","5","3","1",3896441.53475045,3.92504630355372e-10
"20","NPQ.3.0","NPQ","6","3","1",0.110208781784035,1.62337351188721e-96
"21","qP.3.0","qP","7","3","1",0.305506523349225,7.90376821735475e-83
"22","ABQ.3.0","ABQ","8","3","1",0.37864850879035,1.78718529927583e-32
"23","qm.3.0","qm","9","3","1",0.880491812692935,3.95188410867745e-83
"24","nTau1.3.0","nTau1","10","3","1",6.77750751332275,6.5375770360202e-05
"25","nTau2.3.0","nTau2","11","3","1",5.38967963603194,3.92504630355372e-10
"26","nCon.3.0","nCon","12","3","1",1.49012492463589,3.74708594756773e-16
"27","Fm.3.0","Fm","13","3","1",3163.15667047986,1.62337351188721e-96
"28","Fo.3.0","Fo","14","3","1",3012.84163108215,7.90376821735475e-83
"29","Quant.4.0","Quant","1","4","1",0.0470878387003701,7.93621111816693e-82
"30","Sigma.4.0","Sigma","2","4","1",2.95631757299619,2.02870893429087e-29
"31","Connect.4.0","Connect","3","4","1",0.443385757761727,1.40743541293755e-11
"32","Tau1.4.0","Tau1","4","4","1",2994.59951043607,1.8138568125648e-06
"33","Tau2.4.0","Tau2","5","4","1",3816392.99732047,2.50690340887899e-12
"34","NPQ.4.0","NPQ","6","4","1",0.14156886932841,9.90951099931788e-96
