"","uni","metric","metrix","stage","col","ASnormalized.t10_ahya2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.374184486284686,1.69034506114791e-59
"2","Sigma.1.0","Sigma","2","1","1",4.50700887238699,1.83100603079462e-50
"3","Connect.1.0","Connect","3","1","1",0.315545436592996,8.48518493677293e-20
"4","Tau1.1.0","Tau1","4","1","1",722.745961550914,9.15566075810267e-29
"5","Tau2.1.0","Tau2","5","1","1",920803.551724263,4.28216211769721e-31
"6","NPQ.1.0","NPQ","6","1","1",0.755075263002033,1.04142986122255e-85
"7","qP.1.0","qP","7","1","1",1.4981489826104,3.38069012229582e-59
"8","ABQ.1.0","ABQ","8","1","1",0,1.83100603079462e-50
"9","qm.1.0","qm","9","1","1",0,1.69034506114791e-59
"10","nTau1.1.0","nTau1","10","1","1",1,9.15566075810267e-29
"11","nTau2.1.0","nTau2","11","1","1",1,4.28216211769721e-31
"12","nCon.1.0","nCon","12","1","1",1,8.48518493677293e-20
"13","Fm.1.0","Fm","13","1","1",1917.56080229584,1.04142986122255e-85
"14","Fo.1.0","Fo","14","1","1",1200.03929856912,3.38069012229582e-59
"15","Quant.3.0","Quant","1","3","1",0.0359201326614097,1.13732302774486e-84
"16","Sigma.3.0","Sigma","2","3","1",2.72665709495801,6.90858557674829e-29
"17","Connect.3.0","Connect","3","3","1",0.600512523007685,3.87506352283039e-18
"18","Tau1.3.0","Tau1","4","3","1",5899.72145122206,2.63580944671638e-05
"19","Tau2.3.0","Tau2","5","3","1",9750458.39021821,5.19821184780543e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0496920458330739,1.10266233071285e-95
"21","qP.3.0","qP","7","3","1",0.189902438775171,2.27464605547869e-84
"22","ABQ.3.0","ABQ","8","3","1",0.395018476297357,6.90858557674829e-29
"23","qm.3.0","qm","9","3","1",0.904004217229677,1.13732302774486e-84
"24","nTau1.3.0","nTau1","10","3","1",8.1629255161275,2.63580944671638e-05
"25","nTau2.3.0","nTau2","11","3","1",10.5890755655317,5.19821184780543e-06
