"","uni","metric","metrix","stage","col","ASnormalized.t1_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.321781607450749,6.10131818342219e-58
"2","Sigma.1.0","Sigma","2","1","1",4.71596009524181,1.16248393414966e-44
"3","Connect.1.0","Connect","3","1","1",0.274372687773922,4.79996874207495e-13
"4","Tau1.1.0","Tau1","4","1","1",716.952897991671,1.6269528820442e-25
"5","Tau2.1.0","Tau2","5","1","1",1799738.6460675,3.99738559678395e-15
"6","NPQ.1.0","NPQ","6","1","1",0.546327447249203,5.72915166203422e-84
"7","qP.1.0","qP","7","1","1",1.07768755688652,1.22026363668444e-57
"8","ABQ.1.0","ABQ","8","1","1",0,1.16248393414966e-44
"9","qm.1.0","qm","9","1","1",0,6.10131818342219e-58
"10","nTau1.1.0","nTau1","10","1","1",1,1.6269528820442e-25
"11","nTau2.1.0","nTau2","11","1","1",1,3.99738559678395e-15
"12","nCon.1.0","nCon","12","1","1",1,4.79996874207495e-13
"13","Fm.1.0","Fm","13","1","1",1778.53763995449,5.72915166203422e-84
"14","Fo.1.0","Fo","14","1","1",1206.23693925827,1.22026363668444e-57
"15","Quant.3.0","Quant","1","3","1",0.0473716164456925,3.42662016473491e-82
"16","Sigma.3.0","Sigma","2","3","1",2.67646841715415,1.59624748805675e-31
"17","Connect.3.0","Connect","3","3","1",0.523232702901287,6.05291249320304e-17
"18","Tau1.3.0","Tau1","4","3","1",4524.48674378291,1.81173693330921e-08
"19","Tau2.3.0","Tau2","5","3","1",6977522.74920305,8.89742569193396e-10
"20","NPQ.3.0","NPQ","6","3","1",0.0344095934782536,1.68492625731824e-93
"21","qP.3.0","qP","7","3","1",0.151768289286592,6.85324032945297e-82
"22","ABQ.3.0","ABQ","8","3","1",0.432465847229161,1.59624748805675e-31
"23","qm.3.0","qm","9","3","1",0.852783330840489,3.42662016473491e-82
"24","nTau1.3.0","nTau1","10","3","1",6.31071686362787,1.81173693330921e-08
"25","nTau2.3.0","nTau2","11","3","1",3.8769644495045,8.89742569193396e-10
"26","nCon.3.0","nCon","12","3","1",1.90701453248299,6.05291249320304e-17
"27","Fm.3.0","Fm","13","3","1",2658.7162241794,1.68492625731824e-93
"28","Fo.3.0","Fo","14","3","1",2532.76853896963,6.85324032945297e-82
"29","Quant.4.0","Quant","1","4","1",0.0497486423526099,8.13697589336957e-79
"30","Sigma.4.0","Sigma","2","4","1",2.82619126055718,8.38446056681749e-28
"31","Connect.4.0","Connect","3","4","1",0.435068959900759,3.31660638795446e-10
"32","Tau1.4.0","Tau1","4","4","1",1505.91503472328,6.06774740428546e-07
"33","Tau2.4.0","Tau2","5","4","1",5323717.43915506,3.72833758425581e-07
"34","NPQ.4.0","NPQ","6","4","1",0.0791141624970419,2.49795928195576e-92
"35","qP.4.0","qP","7","4","1",0.229234634496619,1.62739517867389e-78
"36","ABQ.4.0","ABQ","8","4","1",0.400717732236818,8.38446056681749e-28
"37","qm.4.0","qm","9","4","1",0.84539625261141,8.13697589336957e-79
"38","nTau1.4.0","nTau1","10","4","1",2.10043789339809,6.06774740428546e-07
"39","nTau2.4.0","nTau2","11","4","1",2.95805029846284,3.72833758425581e-07
"40","nCon.4.0","nCon","12","4","1",1.58568610976049,3.31660638795446e-10
"41","Fm.4.0","Fm","13","4","1",2548.57332449753,2.49795928195576e-92
"42","Fo.4.0","Fo","14","4","1",2421.7852616677,1.62739517867389e-78
"43","Quant.5.0","Quant","1","5","1",0.0581278115546399,4.44857346921701e-79
"44","Sigma.5.0","Sigma","2","5","1",3.75116766083647,9.8548268993979e-29
"45","Connect.5.0","Connect","3","5","1",0.254129615796422,0.000204382715442839
"46","Tau1.5.0","Tau1","4","5","1",1248.44980043985,4.58985252496136e-18
"47","Tau2.5.0","Tau2","5","5","1",7124779.60873243,1.3302232769783e-12
"48","NPQ.5.0","NPQ","6","5","1",0.151071962279956,2.07935382304211e-96
"49","qP.5.0","qP","7","5","1",0.348882175825908,8.89714693843402e-79
"50","ABQ.5.0","ABQ","8","5","1",0.204580279502105,9.8548268993979e-29
"51","qm.5.0","qm","9","5","1",0.81935632674861,4.44857346921701e-79
"52","nTau1.5.0","nTau1","10","5","1",1.74132750413173,4.58985252496136e-18
"53","nTau2.5.0","nTau2","11","5","1",3.95878569607891,1.3302232769783e-12
"54","nCon.5.0","nCon","12","5","1",0.926220528210228,0.000204382715442839
"55","Fm.5.0","Fm","13","5","1",2389.25250440473,2.07935382304211e-96
"56","Fo.5.0","Fo","14","5","1",2250.37048507224,8.89714693843402e-79
"57","Quant.6.0","Quant","1","6","1",0.0659388683812207,1.11400217038504e-78
"58","Sigma.6.0","Sigma","2","6","1",3.8044223019058,2.21792951162976e-32
"59","Connect.6.0","Connect","3","6","1",0.344743584714778,1.23865829478084e-09
"60","Tau1.6.0","Tau1","4","6","1",1226.03203180981,1.66861956674817e-14
"61","Tau2.6.0","Tau2","5","6","1",6917517.85170445,2.16541809296894e-06
"62","NPQ.6.0","NPQ","6","6","1",0.219032388471706,2.66407088172635e-97
"63","qP.6.0","qP","7","6","1",0.448751445299859,2.22800434077008e-78
"64","ABQ.6.0","ABQ","8","6","1",0.193287851238545,2.21792951162976e-32
"65","qm.6.0","qm","9","6","1",0.795081922476526,1.11400217038504e-78
"66","nTau1.6.0","nTau1","10","6","1",1.71005938499471,1.66861956674817e-14
"67","nTau2.6.0","nTau2","11","6","1",3.84362355435302,2.16541809296894e-06
"68","nCon.6.0","nCon","12","6","1",1.25647923454699,1.23865829478084e-09
"69","Fm.6.0","Fm","13","6","1",2256.05291101032,2.66407088172635e-97
"70","Fo.6.0","Fo","14","6","1",2107.29133505014,2.22800434077008e-78
"71","Quant.7.0","Quant","1","7","1",0.0712435406262849,1.84649534886114e-77
"72","Sigma.7.0","Sigma","2","7","1",3.83986227236012,1.56681162822226e-32
"73","Connect.7.0","Connect","3","7","1",0.328324388367514,5.4849539908617e-09
"74","Tau1.7.0","Tau1","4","7","1",1256.31642824944,2.70406709281683e-17
"75","Tau2.7.0","Tau2","5","7","1",9110715.14752402,0.000210646724121506
"76","NPQ.7.0","NPQ","6","7","1",0.27928004595529,2.6672619458977e-96
"77","qP.7.0","qP","7","7","1",0.525982951731586,3.69299069772227e-77
"78","ABQ.7.0","ABQ","8","7","1",0.185772950828324,1.56681162822226e-32
"79","qm.7.0","qm","9","7","1",0.778596604104573,1.84649534886114e-77
"80","nTau1.7.0","nTau1","10","7","1",1.75229981184069,2.70406709281683e-17
"81","nTau2.7.0","nTau2","11","7","1",5.06224343597406,0.000210646724121506
"82","nCon.7.0","nCon","12","7","1",1.1966365567627,5.4849539908617e-09
"83","Fm.7.0","Fm","13","7","1",2149.80416314847,2.6672619458977e-96
"84","Fo.7.0","Fo","14","7","1",1996.64450291265,3.69299069772227e-77
"85","Quant.8.0","Quant","1","8","1",0.0752582577764562,9.55172020418722e-79
"86","Sigma.8.0","Sigma","2","8","1",3.91023837584181,2.66034521263651e-34
"87","Connect.8.0","Connect","3","8","1",0.275386493718796,9.41596085744728e-08
"88","Tau1.8.0","Tau1","4","8","1",1072.85778045943,1.55926748647305e-17
"89","Tau2.8.0","Tau2","5","8","1",10528137.982149,4.36925108002493e-06
"90","NPQ.8.0","NPQ","6","8","1",0.326056738160151,7.53236622550747e-98
"91","qP.8.0","qP","7","8","1",0.580956116779736,1.91034404083744e-78
"92","ABQ.8.0","ABQ","8","8","1",0.170849986668237,2.66034521263651e-34
"93","qm.8.0","qm","9","8","1",0.766120076368954,9.55172020418722e-79
"94","nTau1.8.0","nTau1","10","8","1",1.49641320017636,1.55926748647305e-17
"95","nTau2.8.0","nTau2","11","8","1",5.84981491904583,4.36925108002493e-06
"96","nCon.8.0","nCon","12","8","1",1.003694995858,9.41596085744728e-08
"97","Fm.8.0","Fm","13","8","1",2073.96975520312,7.53236622550747e-98
"98","Fo.8.0","Fo","14","8","1",1917.88640474547,1.91034404083744e-78
"99","Quant.9.0","Quant","1","9","1",0.0875785684561051,2.72970216951274e-80
"100","Sigma.9.0","Sigma","2","9","1",3.79634350264865,1.15362850583657e-37
"101","Connect.9.0","Connect","3","9","1",0.383265304191551,2.41284374402787e-14
"102","Tau1.9.0","Tau1","4","9","1",1207.43274074471,4.36351445306848e-15
"103","Tau2.9.0","Tau2","5","9","1",6786826.195625,6.23977168541347e-05
"104","NPQ.9.0","NPQ","6","9","1",0.353888714493539,1.1809457281928e-97
"105","qP.9.0","qP","7","9","1",0.62594417537229,5.45940433902547e-80
"106","ABQ.9.0","ABQ","8","9","1",0.195000927493219,1.15362850583657e-37
"107","qm.9.0","qm","9","9","1",0.727832273727734,2.72970216951274e-80
"108","nTau1.9.0","nTau1","10","9","1",1.68411724693069,4.36351445306848e-15
"109","nTau2.9.0","nTau2","11","9","1",3.7710065350069,6.23977168541347e-05
