"","uni","metric","metrix","stage","col","ASnormalized.t1_icra3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.34375404948007,9.93411681752364e-57
"2","Sigma.1.0","Sigma","2","1","1",5.03651189179392,1.40597501337528e-45
"3","Connect.1.0","Connect","3","1","1",0.264280313168011,9.44470936166227e-13
"4","Tau1.1.0","Tau1","4","1","1",729.008951432288,9.74853184983094e-26
"5","Tau2.1.0","Tau2","5","1","1",1123605.9370805,1.88638790653964e-22
"6","NPQ.1.0","NPQ","6","1","1",0.606642270484899,5.58244008893464e-84
"7","qP.1.0","qP","7","1","1",1.19286598556446,1.98682336350473e-56
"8","ABQ.1.0","ABQ","8","1","1",0,1.40597501337528e-45
"9","qm.1.0","qm","9","1","1",0,9.93411681752364e-57
"10","nTau1.1.0","nTau1","10","1","1",1,9.74853184983094e-26
"11","nTau2.1.0","nTau2","11","1","1",1,1.88638790653964e-22
"12","nCon.1.0","nCon","12","1","1",1,9.44470936166227e-13
"13","Fm.1.0","Fm","13","1","1",2049.26189531914,5.58244008893464e-84
"14","Fo.1.0","Fo","14","1","1",1344.81982035798,1.98682336350473e-56
"15","Quant.3.0","Quant","1","3","1",0.0403191710966966,4.36512200609785e-82
"16","Sigma.3.0","Sigma","2","3","1",2.73810096712952,3.34469015441259e-29
"17","Connect.3.0","Connect","3","3","1",0.475181777224886,2.18159733066838e-13
"18","Tau1.3.0","Tau1","4","3","1",4258.39252850298,9.33319223327582e-07
"19","Tau2.3.0","Tau2","5","3","1",6130880.33999143,8.03454543490734e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0140090410421891,1.30166901292771e-94
"21","qP.3.0","qP","7","3","1",0.108041270833227,8.7302440121944e-82
"22","ABQ.3.0","ABQ","8","3","1",0.456349746420581,3.34469015441259e-29
"23","qm.3.0","qm","9","3","1",0.882709247621433,4.36512200609785e-82
"24","nTau1.3.0","nTau1","10","3","1",5.84134463662824,9.33319223327582e-07
"25","nTau2.3.0","nTau2","11","3","1",5.45643284506084,8.03454543490734e-06
"26","nCon.3.0","nCon","12","3","1",1.79802184857711,2.18159733066838e-13
"27","Fm.3.0","Fm","13","3","1",3246.94420961947,1.30166901292771e-94
"28","Fo.3.0","Fo","14","3","1",3116.03011049039,8.7302440121944e-82
"29","Quant.4.0","Quant","1","4","1",0.0478253758220114,6.26754824202395e-82
"30","Sigma.4.0","Sigma","2","4","1",2.99483404645261,1.36965142938376e-30
"31","Connect.4.0","Connect","3","4","1",0.463732189706275,7.81793698040867e-14
"32","Tau1.4.0","Tau1","4","4","1",2923.71733111851,6.84074498480762e-06
"33","Tau2.4.0","Tau2","5","4","1",4242565.79490728,1.44513769098006e-08
"34","NPQ.4.0","NPQ","6","4","1",0.0673214762223511,6.78831637754048e-97
"35","qP.4.0","qP","7","4","1",0.217551919309491,1.25350964840479e-81
"36","ABQ.4.0","ABQ","8","4","1",0.405375364777328,1.36965142938376e-30
"37","qm.4.0","qm","9","4","1",0.860873272927701,6.26754824202395e-82
"38","nTau1.4.0","nTau1","10","4","1",4.01053694248097,6.84074498480762e-06
"39","nTau2.4.0","nTau2","11","4","1",3.77584850248376,1.44513769098006e-08
"40","nCon.4.0","nCon","12","4","1",1.75469819960242,7.81793698040867e-14
"41","Fm.4.0","Fm","13","4","1",3084.7601755067,6.78831637754048e-97
"42","Fo.4.0","Fo","14","4","1",2937.23036079231,1.25350964840479e-81
"43","Quant.5.0","Quant","1","5","1",0.05668814621926,5.4488373300928e-81
"44","Sigma.5.0","Sigma","2","5","1",3.77295690576132,5.00593251616332e-30
"45","Connect.5.0","Connect","3","5","1",0.389970545998033,4.64048283666631e-09
"46","Tau1.5.0","Tau1","4","5","1",1829.97488154438,3.61248218643839e-13
"47","Tau2.5.0","Tau2","5","5","1",6936664.29517549,4.70965687898725e-09
"48","NPQ.5.0","NPQ","6","5","1",0.145890666169128,2.57073750059737e-97
"49","qP.5.0","qP","7","5","1",0.35649786784612,1.08976746601856e-80
"50","ABQ.5.0","ABQ","8","5","1",0.250878983943498,5.00593251616332e-30
"51","qm.5.0","qm","9","5","1",0.835090971859092,5.4488373300928e-81
"52","nTau1.5.0","nTau1","10","5","1",2.51022278663248,3.61248218643839e-13
"53","nTau2.5.0","nTau2","11","5","1",6.17357390723585,4.70965687898725e-09
"54","nCon.5.0","nCon","12","5","1",1.47559438432373,4.64048283666631e-09
"55","Fm.5.0","Fm","13","5","1",2873.25037328455,2.57073750059737e-97
"56","Fo.5.0","Fo","14","5","1",2710.37113599925,1.08976746601856e-80
"57","Quant.6.0","Quant","1","6","1",0.0651806387559828,3.71121174484592e-75
"58","Sigma.6.0","Sigma","2","6","1",4.05942638405142,6.16992524386503e-29
"59","Connect.6.0","Connect","3","6","1",0.237516901039535,0.000280173413990889
"60","Tau1.6.0","Tau1","4","6","1",1339.72807609213,2.46412119278508e-15
"61","Tau2.6.0","Tau2","5","6","1",6526679.71282346,4.51022695698327e-07
"62","NPQ.6.0","NPQ","6","6","1",0.205153492813618,3.46055624857591e-95
"63","qP.6.0","qP","7","6","1",0.45233960657805,7.42242348969184e-75
"64","ABQ.6.0","ABQ","8","6","1",0.194000436956077,6.16992524386503e-29
"65","qm.6.0","qm","9","6","1",0.810385830059111,3.71121174484592e-75
"66","nTau1.6.0","nTau1","10","6","1",1.83773885555172,2.46412119278508e-15
"67","nTau2.6.0","nTau2","11","6","1",5.8086910165159,4.51022695698327e-07
"68","nCon.6.0","nCon","12","6","1",0.898730965588564,0.000280173413990889
"69","Fm.6.0","Fm","13","6","1",2731.95970799291,3.46055624857591e-95
"70","Fo.6.0","Fo","14","6","1",2553.88882917032,7.42242348969184e-75
"71","Quant.7.0","Quant","1","7","1",0.0696328467835972,1.37976946316468e-78
"72","Sigma.7.0","Sigma","2","7","1",3.83443336588969,1.74435765476071e-33
"73","Connect.7.0","Connect","3","7","1",0.36899289646395,2.04107839563853e-11
"74","Tau1.7.0","Tau1","4","7","1",1292.20089169016,4.03159859440817e-17
"75","Tau2.7.0","Tau2","5","7","1",8883701.02819434,0.00019440236262636
"76","NPQ.7.0","NPQ","6","7","1",0.248708909823999,2.31341153400316e-97
"77","qP.7.0","qP","7","7","1",0.514089218299249,2.75953892632935e-78
"78","ABQ.7.0","ABQ","8","7","1",0.238672825902149,1.74435765476071e-33
"79","qm.7.0","qm","9","7","1",0.79743410473588,1.37976946316468e-78
"80","nTau1.7.0","nTau1","10","7","1",1.77254461574355,4.03159859440817e-17
"81","nTau2.7.0","nTau2","11","7","1",7.90642051187189,0.00019440236262636
"82","nCon.7.0","nCon","12","7","1",1.39621787200384,2.04107839563853e-11
"83","Fm.7.0","Fm","13","7","1",2636.66796834002,2.31341153400316e-97
"84","Fo.7.0","Fo","14","7","1",2453.06927168138,2.75953892632935e-78
"85","Quant.8.0","Quant","1","8","1",0.0767591890426633,7.84878570565781e-80
"86","Sigma.8.0","Sigma","2","8","1",3.96385234267564,1.8951178488094e-36
"87","Connect.8.0","Connect","3","8","1",0.337202351727398,5.93637204022538e-12
"88","Tau1.8.0","Tau1","4","8","1",1313.47715615271,1.44498926088603e-18
"89","Tau2.8.0","Tau2","5","8","1",8441195.66757116,6.7434138583706e-05
"90","NPQ.8.0","NPQ","6","8","1",0.281707273241598,3.17731366158902e-99
"91","qP.8.0","qP","7","8","1",0.563982695541144,1.56975714113156e-79
"92","ABQ.8.0","ABQ","8","8","1",0.212976673571641,1.8951178488094e-36
