"","uni","metric","metrix","stage","col","ASnormalized.t3_aglo6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.379248080256285,2.24744225934209e-56
"2","Sigma.1.0","Sigma","2","1","1",4.75555817363987,7.33963498790804e-48
"3","Connect.1.0","Connect","3","1","1",0.304273142329528,4.75278574525832e-17
"4","Tau1.1.0","Tau1","4","1","1",650.210248675882,1.91473259851901e-31
"5","Tau2.1.0","Tau2","5","1","1",993749.554019269,2.52164680736817e-30
"6","NPQ.1.0","NPQ","6","1","1",0.790645316481063,8.10876083761425e-84
"7","qP.1.0","qP","7","1","1",1.46618494486574,4.49488451868418e-56
"8","ABQ.1.0","ABQ","8","1","1",0,7.33963498790804e-48
"9","qm.1.0","qm","9","1","1",0,2.24744225934209e-56
"10","nTau1.1.0","nTau1","10","1","1",1,1.91473259851901e-31
"11","nTau2.1.0","nTau2","11","1","1",1,2.52164680736817e-30
"12","nCon.1.0","nCon","12","1","1",1,4.75278574525832e-17
"13","Fm.1.0","Fm","13","1","1",2008.40870827858,8.10876083761425e-84
"14","Fo.1.0","Fo","14","1","1",1246.72356129392,4.49488451868418e-56
"15","Quant.3.0","Quant","1","3","1",0.0451885361824815,5.71883276355635e-84
"16","Sigma.3.0","Sigma","2","3","1",3.03310563224976,4.95719677019899e-31
"17","Connect.3.0","Connect","3","3","1",0.529840086049736,5.83223769776036e-16
"18","Tau1.3.0","Tau1","4","3","1",3896.41573445125,9.3498995832393e-06
"19","Tau2.3.0","Tau2","5","3","1",4912258.01459386,4.57084662866905e-09
"20","NPQ.3.0","NPQ","6","3","1",0.0602858073210055,5.92687718520267e-96
"21","qP.3.0","qP","7","3","1",0.223242007896638,1.14376655271068e-83
"22","ABQ.3.0","ABQ","8","3","1",0.362197764909635,4.95719677019899e-31
"23","qm.3.0","qm","9","3","1",0.880847027223066,5.71883276355635e-84
"24","nTau1.3.0","nTau1","10","3","1",5.9925473989161,9.3498995832393e-06
"25","nTau2.3.0","nTau2","11","3","1",4.94315493750512,4.57084662866905e-09
"26","nCon.3.0","nCon","12","3","1",1.74133044406502,5.83223769776036e-16
"27","Fm.3.0","Fm","13","3","1",3391.86625174736,5.92687718520267e-96
"28","Fo.3.0","Fo","14","3","1",3238.59278090414,1.14376655271068e-83
"29","Quant.4.0","Quant","1","4","1",0.0404501852965837,2.83464630038564e-78
"30","Sigma.4.0","Sigma","2","4","1",2.87564833019052,2.4180253503772e-24
"31","Connect.4.0","Connect","3","4","1",0.530447040492631,7.4725040402763e-12
"32","Tau1.4.0","Tau1","4","4","1",2473.0128131672,5.05556691409481e-05
"33","Tau2.4.0","Tau2","5","4","1",4845424.83282702,4.72407572095933e-07
"34","NPQ.4.0","NPQ","6","4","1",0.092772342323268,2.4534644221701e-92
"35","qP.4.0","qP","7","4","1",0.273589869208823,5.66929260077125e-78
"36","ABQ.4.0","ABQ","8","4","1",0.395307927021,2.4180253503772e-24
"37","qm.4.0","qm","9","4","1",0.893341094121693,2.83464630038564e-78
"38","nTau1.4.0","nTau1","10","4","1",3.80340484974415,5.05556691409481e-05
"39","nTau2.4.0","nTau2","11","4","1",4.87590139107933,4.72407572095933e-07
"40","nCon.4.0","nCon","12","4","1",1.74332521244401,7.4725040402763e-12
"41","Fm.4.0","Fm","13","4","1",3291.03099316448,2.4534644221701e-92
"42","Fo.4.0","Fo","14","4","1",3157.90817967418,5.66929260077125e-78
"43","Quant.5.0","Quant","1","5","1",0.0427025496678047,6.03058782098894e-82
"44","Sigma.5.0","Sigma","2","5","1",3.79961023815547,2.65744462443728e-26
"45","Connect.5.0","Connect","3","5","1",0.2937192197687,0.000134913335642398
"46","Tau1.5.0","Tau1","4","5","1",3151.98965535912,9.59272770556032e-11
"47","Tau2.5.0","Tau2","5","5","1",9683538.38118387,3.55496962498363e-08
"48","NPQ.5.0","NPQ","6","5","1",0.0907101428510365,4.2764090385127e-99
"49","qP.5.0","qP","7","5","1",0.274498410860312,1.20611756419779e-81
"50","ABQ.5.0","ABQ","8","5","1",0.201016978571145,2.65744462443728e-26
"51","qm.5.0","qm","9","5","1",0.887402067694192,6.03058782098894e-82
"52","nTau1.5.0","nTau1","10","5","1",4.84764683697001,9.59272770556032e-11
"53","nTau2.5.0","nTau2","11","5","1",9.74444551146546,3.55496962498363e-08
"54","nCon.5.0","nCon","12","5","1",0.965314314368903,0.000134913335642398
"55","Fm.5.0","Fm","13","5","1",3297.25332677134,4.2764090385127e-99
"56","Fo.5.0","Fo","14","5","1",3156.45220281755,1.20611756419779e-81
"57","Quant.6.0","Quant","1","6","1",0.0432480570933355,2.90798176202705e-83
"58","Sigma.6.0","Sigma","2","6","1",3.6369070910341,3.09486485615357e-28
"59","Connect.6.0","Connect","3","6","1",0.278773976701584,5.0544072063474e-05
"60","Tau1.6.0","Tau1","4","6","1",1548.49968600058,4.3203342225823e-09
"61","Tau2.6.0","Tau2","5","6","1",7911066.23553027,7.22869568224156e-06
"62","NPQ.6.0","NPQ","6","6","1",0.112523022056872,2.72712289022297e-100
"63","qP.6.0","qP","7","6","1",0.314217131046146,5.8159635240541e-83
"64","ABQ.6.0","ABQ","8","6","1",0.235230238335948,3.09486485615357e-28
"65","qm.6.0","qm","9","6","1",0.88596367563915,2.90798176202705e-83
"66","nTau1.6.0","nTau1","10","6","1",2.38153687850048,4.3203342225823e-09
"67","nTau2.6.0","nTau2","11","6","1",7.96082494179099,7.22869568224156e-06
"68","nCon.6.0","nCon","12","6","1",0.916196462715306,5.0544072063474e-05
"69","Fm.6.0","Fm","13","6","1",3232.60514682183,2.72712289022297e-100
"70","Fo.6.0","Fo","14","6","1",3092.80125487187,5.8159635240541e-83
"71","Quant.7.0","Quant","1","7","1",0.0470572694581629,1.06510703148628e-81
"72","Sigma.7.0","Sigma","2","7","1",3.9131732226341,9.03012326743573e-28
"73","Connect.7.0","Connect","3","7","1",0.332401341040569,3.39557116817245e-06
"74","Tau1.7.0","Tau1","4","7","1",1904.74441983496,4.3600850898997e-13
"75","Tau2.7.0","Tau2","5","7","1",15492075.9959093,0.0158441241972527
"76","NPQ.7.0","NPQ","6","7","1",0.151108535769584,4.42035282833309e-99
"77","qP.7.0","qP","7","7","1",0.386335377529299,2.13021406297257e-81
"78","ABQ.7.0","ABQ","8","7","1",0.177136924888254,9.03012326743573e-28
"79","qm.7.0","qm","9","7","1",0.875919557914801,1.06510703148628e-81
"80","nTau1.7.0","nTau1","10","7","1",2.92942847904024,4.3600850898997e-13
"81","nTau2.7.0","nTau2","11","7","1",15.5895174324867,0.0158441241972527
"82","nCon.7.0","nCon","12","7","1",1.09244390909986,3.39557116817245e-06
"83","Fm.7.0","Fm","13","7","1",3124.24722370289,4.42035282833309e-99
"84","Fo.7.0","Fo","14","7","1",2977.22868024319,2.13021406297257e-81
"85","Quant.8.0","Quant","1","8","1",0.0525883141191311,2.47678595152211e-85
"86","Sigma.8.0","Sigma","2","8","1",3.762143347378,1.56459199310903e-33
"87","Connect.8.0","Connect","3","8","1",0.304936879018088,2.47347122521352e-08
"88","Tau1.8.0","Tau1","4","8","1",1774.31107349755,1.035294980373e-12
"89","Tau2.8.0","Tau2","5","8","1",15808290.6830792,0.00282034939911003
"90","NPQ.8.0","NPQ","6","8","1",0.175511182828141,1.08217859952391e-102
"91","qP.8.0","qP","7","8","1",0.435461335036678,4.95357190304422e-85
"92","ABQ.8.0","ABQ","8","8","1",0.208895526032755,1.56459199310903e-33
"93","qm.8.0","qm","9","8","1",0.86133531886676,2.47678595152211e-85
"94","nTau1.8.0","nTau1","10","8","1",2.72882667892552,1.035294980373e-12
"95","nTau2.8.0","nTau2","11","8","1",15.9077210340792,0.00282034939911003
"96","nCon.8.0","nCon","12","8","1",1.00218138440836,2.47347122521352e-08
"97","Fm.8.0","Fm","13","8","1",3059.39041635183,1.08217859952391e-102
