"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr2.002r","pval"
"53","nTau2.5.0","nTau2","11","5","1",6.96137636632165,4.47879083052906e-08
"54","nCon.5.0","nCon","12","5","1",1.02140291467246,7.33942682409378e-06
"55","Fm.5.0","Fm","13","5","1",2794.08211721759,7.34674345658648e-96
"56","Fo.5.0","Fo","14","5","1",2640.61439461319,5.63854217258684e-79
"57","Quant.6.0","Quant","1","6","1",0.0516238058605549,2.32369970585436e-80
"58","Sigma.6.0","Sigma","2","6","1",3.61030017534749,4.66817132323461e-29
"59","Connect.6.0","Connect","3","6","1",0.281364145675567,1.57455019367903e-05
"60","Tau1.6.0","Tau1","4","6","1",1644.98045466772,1.45821528341517e-10
"61","Tau2.6.0","Tau2","5","6","1",7303644.74164958,1.02781839057854e-06
"62","NPQ.6.0","NPQ","6","6","1",0.212390331209604,7.27632700181752e-98
"63","qP.6.0","qP","7","6","1",0.4358484664776,4.64739941170871e-80
"64","ABQ.6.0","ABQ","8","6","1",0.181247250607291,4.66817132323461e-29
"65","qm.6.0","qm","9","6","1",0.868913804548793,2.32369970585436e-80
"66","nTau1.6.0","nTau1","10","6","1",2.56477634020121,1.45821528341517e-10
"67","nTau2.6.0","nTau2","11","6","1",9.28363658751802,1.02781839057854e-06
"68","nCon.6.0","nCon","12","6","1",0.885321122171795,1.57455019367903e-05
"69","Fm.6.0","Fm","13","6","1",2742.0724755747,7.27632700181752e-98
"70","Fo.6.0","Fo","14","6","1",2600.51625844006,4.64739941170871e-80
"71","Quant.7.0","Quant","1","7","1",0.0561140886500219,4.26903963962623e-85
"72","Sigma.7.0","Sigma","2","7","1",3.64372844526324,1.74510244341903e-35
"73","Connect.7.0","Connect","3","7","1",0.268032321887777,3.08163759394168e-08
"74","Tau1.7.0","Tau1","4","7","1",1504.54933321776,4.1822123742907e-17
"75","Tau2.7.0","Tau2","5","7","1",9005998.8194831,7.90086436399873e-06
"76","NPQ.7.0","NPQ","6","7","1",0.252243902991276,3.75989915244427e-103
"77","qP.7.0","qP","7","7","1",0.492852639240515,8.53807927925246e-85
"78","ABQ.7.0","ABQ","8","7","1",0.173666305375132,1.74510244341903e-35
"79","qm.7.0","qm","9","7","1",0.857511815145663,4.26903963962623e-85
"80","nTau1.7.0","nTau1","10","7","1",2.34582272485535,4.1822123742907e-17
"81","nTau2.7.0","nTau2","11","7","1",11.4474927389217,7.90086436399873e-06
"82","nCon.7.0","nCon","12","7","1",0.843372119863545,3.08163759394168e-08
"83","Fm.7.0","Fm","13","7","1",2654.80402733165,3.75989915244427e-103
"84","Fo.7.0","Fo","14","7","1",2505.83211879353,8.53807927925246e-85
"85","Quant.8.0","Quant","1","8","1",0.0635378775057757,8.75103047676339e-82
"86","Sigma.8.0","Sigma","2","8","1",3.78771012468402,2.47362455976113e-34
"87","Connect.8.0","Connect","3","8","1",0.29562525618722,1.03390532546384e-08
"88","Tau1.8.0","Tau1","4","8","1",1691.69753331561,4.76090452627806e-13
"89","Tau2.8.0","Tau2","5","8","1",10451714.9476352,0.000440611829601749
"90","NPQ.8.0","NPQ","6","8","1",0.289858077937706,3.03655861500348e-100
"91","qP.8.0","qP","7","8","1",0.548365913191777,1.75020609535268e-81
"92","ABQ.8.0","ABQ","8","8","1",0.141013786148918,2.47362455976113e-34
"93","qm.8.0","qm","9","8","1",0.838660895096055,8.75103047676339e-82
"94","nTau1.8.0","nTau1","10","8","1",2.63761541720023,4.76090452627806e-13
"95","nTau2.8.0","nTau2","11","8","1",13.2851373146417,0.000440611829601749
"96","nCon.8.0","nCon","12","8","1",0.930194154346088,1.03390532546384e-08
"97","Fm.8.0","Fm","13","8","1",2577.38600372071,3.03655861500348e-100
"98","Fo.8.0","Fo","14","8","1",2413.62436753121,1.75020609535268e-81
"99","Quant.9.0","Quant","1","9","1",0.0728789305209414,2.13007151360193e-81
"100","Sigma.9.0","Sigma","2","9","1",4.03057704964567,4.81750459372969e-36
"101","Connect.9.0","Connect","3","9","1",0.283281842400565,5.60675918605151e-09
"102","Tau1.9.0","Tau1","4","9","1",1438.6262677641,3.04697705789561e-13
"103","Tau2.9.0","Tau2","5","9","1",7995377.87005926,0.00034926442490118
"104","NPQ.9.0","NPQ","6","9","1",0.307508527702554,1.38422282274024e-100
"105","qP.9.0","qP","7","9","1",0.582280790970362,4.26014302720387e-81
"106","ABQ.9.0","ABQ","8","9","1",0.0859358278376625,4.81750459372969e-36
"107","qm.9.0","qm","9","9","1",0.814941545450009,2.13007151360193e-81
"108","nTau1.9.0","nTau1","10","9","1",2.24303857439975,3.04697705789561e-13
"109","nTau2.9.0","nTau2","11","9","1",10.1628960814912,0.00034926442490118
"110","nCon.9.0","nCon","12","9","1",0.891355215152916,5.60675918605151e-09
"111","Fm.9.0","Fm","13","9","1",2542.59309704405,1.38422282274024e-100
"112","Fo.9.0","Fo","14","9","1",2357.29163138155,4.26014302720387e-81
"113","Quant.10.0","Quant","1","10","1",0.108536248523501,5.35419537356491e-75
"114","Sigma.10.0","Sigma","2","10","1",4.53380875064106,1.43427528601267e-37
"115","Connect.10.0","Connect","3","10","1",0.232103385708843,2.36178793458962e-07
"116","Tau1.10.0","Tau1","4","10","1",1428.56882375367,2.67230381908256e-17
"117","Tau2.10.0","Tau2","5","10","1",4087526.48950546,5.41411885659037e-07
"118","NPQ.10.0","NPQ","6","10","1",0.355667314472317,1.18300430741579e-96
"119","qP.10.0","qP","7","10","1",0.685340107460184,1.07083907471298e-74
"120","ABQ.10.0","ABQ","8","10","1",-0.0281882944680087,1.43427528601267e-37
"121","qm.10.0","qm","9","10","1",0.724398392363328,5.35419537356491e-75
"122","nTau1.10.0","nTau1","10","10","1",2.22735747960762,2.67230381908256e-17
"123","nTau2.10.0","nTau2","11","10","1",5.19564023343382,5.41411885659037e-07
"124","nCon.10.0","nCon","12","10","1",0.73032059362875,2.36178793458962e-07
"125","Fm.10.0","Fm","13","10","1",2452.26990528776,1.18300430741579e-96
"126","Fo.10.0","Fo","14","10","1",2186.10972940075,1.07083907471298e-74
"127","Quant.11.0","Quant","1","11","1",0.124613991492725,1.5042228981257e-78
"128","Sigma.11.0","Sigma","2","11","1",4.40610471716107,5.14298197002076e-43
"129","Connect.11.0","Connect","3","11","1",0.18484771442507,8.78748494114628e-08
"130","Tau1.11.0","Tau1","4","11","1",1630.96533476699,2.11576123785998e-18
"131","Tau2.11.0","Tau2","5","11","1",4149559.80524746,4.21730460367996e-06
"132","NPQ.11.0","NPQ","6","11","1",0.327799045140932,4.87315507974916e-100
"133","qP.11.0","qP","7","11","1",0.681951616160095,3.0084457962514e-78
"134","ABQ.11.0","ABQ","8","11","1",0.000772740194494248,5.14298197002076e-43
"135","qm.11.0","qm","9","11","1",0.68357284449553,1.5042228981257e-78
"136","nTau1.11.0","nTau1","10","11","1",2.54292462286046,2.11576123785998e-18
"137","nTau2.11.0","nTau2","11","11","1",5.27449055817421,4.21730460367996e-06
"138","nCon.11.0","nCon","12","11","1",0.581629139607552,8.78748494114628e-08
"139","Fm.11.0","Fm","13","11","1",2503.73892723344,4.87315507974916e-100
"140","Fo.11.0","Fo","14","11","1",2191.73802585517,3.0084457962514e-78
"141","Quant.12.0","Quant","1","12","1",0.132311710380247,4.39242502063444e-72
"142","Sigma.12.0","Sigma","2","12","1",4.75075773125848,8.19304996068147e-39
"143","Connect.12.0","Connect","3","12","1",0.224689601543282,1.78749959139409e-07
"144","Tau1.12.0","Tau1","4","12","1",1583.94691801131,2.25235661537847e-18
"145","Tau2.12.0","Tau2","5","12","1",3490896.76968739,3.14189448042761e-07
"146","NPQ.12.0","NPQ","6","12","1",0.324011222105803,1.12672155665482e-94
"147","qP.12.0","qP","7","12","1",0.689813092026327,8.78485004126889e-72
"148","ABQ.12.0","ABQ","8","12","1",-0.0773885176437348,8.19304996068147e-39
"149","qm.12.0","qm","9","12","1",0.664026345243928,4.39242502063444e-72
"150","nTau1.12.0","nTau1","10","12","1",2.46961571362296,2.25235661537847e-18
"151","nTau2.12.0","nTau2","11","12","1",4.43726634039414,3.14189448042761e-07
"152","nCon.12.0","nCon","12","12","1",0.706992888880744,1.78749959139409e-07
"153","Fm.12.0","Fm","13","12","1",2510.90179702199,1.12672155665482e-94
"154","Fo.12.0","Fo","14","12","1",2178.68008566118,8.78485004126889e-72
"155","Quant.13.0","Quant","1","13","1",0.140802793964053,1.10646099760669e-73
"156","Sigma.13.0","Sigma","2","13","1",5.00278333111086,2.76533295099551e-41
"157","Connect.13.0","Connect","3","13","1",0.225144917011833,6.65952472042692e-09
"158","Tau1.13.0","Tau1","4","13","1",1517.69591969835,7.73967976860876e-20
"159","Tau2.13.0","Tau2","5","13","1",3346779.38428721,8.66307515645399e-08
"160","NPQ.13.0","NPQ","6","13","1",0.307239361405741,4.83660955838231e-97
"161","qP.13.0","qP","7","13","1",0.685984915151997,2.21292199521339e-73
"162","ABQ.13.0","ABQ","8","13","1",-0.134543502762562,2.76533295099551e-41
"163","qm.13.0","qm","9","13","1",0.642465287826621,1.10646099760669e-73
"164","nTau1.13.0","nTau1","10","13","1",2.36632026564019,7.73967976860876e-20
"165","nTau2.13.0","nTau2","11","13","1",4.25407924965725,8.66307515645399e-08
"166","nCon.13.0","nCon","12","13","1",0.70842555330425,6.65952472042692e-09
"167","Fm.13.0","Fm","13","13","1",2543.11662807321,4.83660955838231e-97
"168","Fo.13.0","Fo","14","13","1",2185.03870146406,2.21292199521339e-73
"169","Quant.14.0","Quant","1","14","1",0.145285706627013,1.351240475222e-70
"170","Sigma.14.0","Sigma","2","14","1",4.90439206095892,1.28747464845884e-39
"171","Connect.14.0","Connect","3","14","1",0.319578318282563,1.3728186179132e-12
"172","Tau1.14.0","Tau1","4","14","1",1607.8319856012,1.84279982814823e-18
"173","Tau2.14.0","Tau2","5","14","1",3594656.42165268,8.33276016105282e-06
"174","NPQ.14.0","NPQ","6","14","1",0.297020007683895,1.65471854179324e-93
"175","qP.14.0","qP","7","14","1",0.682537753495256,2.70248095044401e-70
"176","ABQ.14.0","ABQ","8","14","1",-0.112230088630621,1.28747464845884e-39
"177","qm.14.0","qm","9","14","1",0.631082013080958,1.351240475222e-70
"178","nTau1.14.0","nTau1","10","14","1",2.5068561902893,1.84279982814823e-18
"179","nTau2.14.0","nTau2","11","14","1",4.5691548611761,8.33276016105282e-06
"180","nCon.14.0","nCon","12","14","1",1.00556321660803,1.3728186179132e-12
"181","Fm.14.0","Fm","13","14","1",2563.15410492339,1.65471854179324e-93
"182","Fo.14.0","Fo","14","14","1",2190.76444959567,2.70248095044401e-70
"183","Quant.15.0","Quant","1","15","1",0.151223985600016,2.01151551604918e-75
"184","Sigma.15.0","Sigma","2","15","1",4.95619057136054,9.63653896037489e-45
"185","Connect.15.0","Connect","3","15","1",0.233893454592171,3.69151666595186e-11
"186","Tau1.15.0","Tau1","4","15","1",1547.8580815864,4.61020371081371e-18
"187","Tau2.15.0","Tau2","5","15","1",2896535.94692108,1.82221410807138e-07
"188","NPQ.15.0","NPQ","6","15","1",0.290534803425504,2.54959728545746e-98
"189","qP.15.0","qP","7","15","1",0.685119425723358,4.02303103209836e-75
"190","ABQ.15.0","ABQ","8","15","1",-0.123977082161899,9.63653896037489e-45
"191","qm.15.0","qm","9","15","1",0.616003186847155,2.01151551604918e-75
"192","nTau1.15.0","nTau1","10","15","1",2.41334769320644,4.61020371081371e-18
"193","nTau2.15.0","nTau2","11","15","1",3.68177643424429,1.82221410807138e-07
"194","nCon.15.0","nCon","12","15","1",0.735953101597196,3.69151666595186e-11
"195","Fm.15.0","Fm","13","15","1",2576.03448433822,2.54959728545746e-98
"196","Fo.15.0","Fo","14","15","1",2186.47628257351,4.02303103209836e-75
"197","Quant.16.0","Quant","1","16","1",0.0615768832595814,1.49000385940338e-80
"198","Sigma.16.0","Sigma","2","16","1",3.42513633164863,6.39731172294639e-33
"199","Connect.16.0","Connect","3","16","1",0.318005828090325,7.16849562515859e-09
"200","Tau1.16.0","Tau1","4","16","1",1758.28052266273,6.70632713338808e-13
"201","Tau2.16.0","Tau2","5","16","1",6857302.49892112,1.98012671733491e-07
"202","NPQ.16.0","NPQ","6","16","1",0.256941569500598,1.0532167912744e-97
"203","qP.16.0","qP","7","16","1",0.507189567633926,2.98000771880677e-80
"204","ABQ.16.0","ABQ","8","16","1",0.223239162291469,6.39731172294639e-33
"205","qm.16.0","qm","9","16","1",0.843640366693513,1.49000385940338e-80
"206","nTau1.16.0","nTau1","10","16","1",2.74142849002598,6.70632713338808e-13
"207","nTau2.16.0","nTau2","11","16","1",8.71629256659116,1.98012671733491e-07
"208","nCon.16.0","nCon","12","16","1",1.00061532682536,7.16849562515859e-09
"209","Fm.16.0","Fm","13","16","1",2644.88201960223,1.0532167912744e-97
"210","Fo.16.0","Fo","14","16","1",2482.01842824582,2.98000771880677e-80
"211","Quant.17.0","Quant","1","17","1",0.0582216669859553,8.79604062526115e-79
"212","Sigma.17.0","Sigma","2","17","1",3.80089265555938,5.94228774206049e-30
"213","Connect.17.0","Connect","3","17","1",0.249604138878433,5.2992254588918e-05
"214","Tau1.17.0","Tau1","4","17","1",1611.2087466765,4.53949901263779e-13
"215","Tau2.17.0","Tau2","5","17","1",7513111.94586755,5.14008603515437e-05
"216","NPQ.17.0","NPQ","6","17","1",0.297357797504731,1.49212177373973e-97
"217","qP.17.0","qP","7","17","1",0.548564512671014,1.75920812505223e-78
"218","ABQ.17.0","ABQ","8","17","1",0.138024219388831,5.94228774206049e-30
"219","qm.17.0","qm","9","17","1",0.852160128630741,8.79604062526115e-79
"220","nTau1.17.0","nTau1","10","17","1",2.51212107771571,4.53949901263779e-13
"221","nTau2.17.0","nTau2","11","17","1",9.54988959813801,5.14008603515437e-05
"222","nCon.17.0","nCon","12","17","1",0.785387263185213,5.2992254588918e-05
"223","Fm.17.0","Fm","13","17","1",2562.48674286834,1.49212177373973e-97
"224","Fo.17.0","Fo","14","17","1",2413.29449306914,1.75920812505223e-78
"225","Quant.18.0","Quant","1","18","1",0.0616753456157159,2.54630568970046e-78
"226","Sigma.18.0","Sigma","2","18","1",3.97312926787816,4.88111910880255e-30
"227","Connect.18.0","Connect","3","18","1",0.272967998743139,1.36119193531281e-05
"228","Tau1.18.0","Tau1","4","18","1",1774.90709025538,7.22670963598584e-19
"229","Tau2.18.0","Tau2","5","18","1",9983339.30806603,1.02859324161327e-06
"230","NPQ.18.0","NPQ","6","18","1",0.324240783783601,3.49145363524615e-97
"231","qP.18.0","qP","7","18","1",0.583279583645342,5.09261137940092e-78
"232","ABQ.18.0","ABQ","8","18","1",0.0989639770175668,4.88111910880255e-30
"233","qm.18.0","qm","9","18","1",0.84339034530424,2.54630568970046e-78
"234","nTau1.18.0","nTau1","10","18","1",2.76735185407531,7.22670963598584e-19
"235","nTau2.18.0","nTau2","11","18","1",12.6897867221614,1.02859324161327e-06
"236","nCon.18.0","nCon","12","18","1",0.858902382121287,1.36119193531281e-05
"237","Fm.18.0","Fm","13","18","1",2510.46652359108,3.49145363524615e-97
"238","Fo.18.0","Fo","14","18","1",2355.63263309192,5.09261137940092e-78
"239","Quant.19.0","Quant","1","19","1",0.0580578427781426,4.59331220233433e-78
"240","Sigma.19.0","Sigma","2","19","1",3.20249817708128,2.43786265565866e-29
"241","Connect.19.0","Connect","3","19","1",0.32992500929714,2.88003932725304e-07
"242","Tau1.19.0","Tau1","4","19","1",1463.05762511073,1.52619555856699e-13
"243","Tau2.19.0","Tau2","5","19","1",6783825.81953479,4.15063447682086e-06
"244","NPQ.19.0","NPQ","6","19","1",0.359797085696405,5.90760238289562e-94
"245","qP.19.0","qP","7","19","1",0.615038392886537,9.18662440466866e-78
"246","ABQ.19.0","ABQ","8","19","1",0.273729590321928,2.43786265565866e-29
"247","qm.19.0","qm","9","19","1",0.852576120667109,4.59331220233433e-78
"248","nTau1.19.0","nTau1","10","19","1",2.28113080042215,1.52619555856699e-13
"249","nTau2.19.0","nTau2","11","19","1",8.62289662344097,4.15063447682086e-06
"250","nCon.19.0","nCon","12","19","1",1.03811940488069,2.88003932725304e-07
"251","Fm.19.0","Fm","13","19","1",2444.82223990071,5.90760238289562e-94
"252","Fo.19.0","Fo","14","19","1",2302.88113467605,9.18662440466866e-78
"253","Quant.20.0","Quant","1","20","1",0.0630926307644974,1.64152906795241e-79
"254","Sigma.20.0","Sigma","2","20","1",3.55839573493345,5.68361737260242e-31
"255","Connect.20.0","Connect","3","20","1",0.27201963763049,8.15547635437856e-06
"256","Tau1.20.0","Tau1","4","20","1",1213.72749033848,1.71413881362286e-12
"257","Tau2.20.0","Tau2","5","20","1",7413800.61251258,1.51311089885721e-05
"258","NPQ.20.0","NPQ","6","20","1",0.392996639260189,2.3501437213217e-96
"259","qP.20.0","qP","7","20","1",0.65531572655149,3.28305813590483e-79
"260","ABQ.20.0","ABQ","8","20","1",0.193018267207205,5.68361737260242e-31
"261","qm.20.0","qm","9","20","1",0.839791491734142,1.64152906795241e-79
"262","nTau1.20.0","nTau1","10","20","1",1.89238695319375,1.71413881362286e-12
"263","nTau2.20.0","nTau2","11","20","1",9.42365531915785,1.51311089885721e-05
"264","nCon.20.0","nCon","12","20","1",0.855918334091786,8.15547635437856e-06
"265","Fm.20.0","Fm","13","20","1",2386.55432695684,2.3501437213217e-96
"266","Fo.20.0","Fo","14","20","1",2235.98033600674,3.28305813590483e-79
"267","Quant.21.0","Quant","1","21","1",0.0616685408718838,3.99647429644053e-79
"268","Sigma.21.0","Sigma","2","21","1",3.92240706575741,6.48206583710528e-32
"269","Connect.21.0","Connect","3","21","1",0.287200175520931,3.67723116182524e-07
"270","Tau1.21.0","Tau1","4","21","1",1009.18577624745,3.78114083511148e-16
"271","Tau2.21.0","Tau2","5","21","1",6552081.95015943,8.7365420546272e-08
"272","NPQ.21.0","NPQ","6","21","1",0.437835394709846,1.52997984209096e-98
"273","qP.21.0","qP","7","21","1",0.695313318237447,7.99294859288106e-79
"274","ABQ.21.0","ABQ","8","21","1",0.110466882710892,6.48206583710528e-32
"275","qm.21.0","qm","9","21","1",0.84340762430886,3.99647429644053e-79
"276","nTau1.21.0","nTau1","10","21","1",1.573475109958,3.78114083511148e-16
"277","nTau2.21.0","nTau2","11","21","1",8.32832782378435,8.7365420546272e-08
"278","nCon.21.0","nCon","12","21","1",0.903684373393161,3.67723116182524e-07
"279","Fm.21.0","Fm","13","21","1",2312.12986486093,1.52997984209096e-98
"280","Fo.21.0","Fo","14","21","1",2169.54418978866,7.99294859288106e-79
"281","Quant.22.0","Quant","1","22","1",0.0719222904062665,8.49262663765342e-84
"282","Sigma.22.0","Sigma","2","22","1",3.51533402066066,2.88245944049244e-38
"283","Connect.22.0","Connect","3","22","1",0.386711288853218,1.67320850204397e-15
"284","Tau1.22.0","Tau1","4","22","1",1284.14419543251,8.64104157839864e-17
"285","Tau2.22.0","Tau2","5","22","1",8301845.64903377,1.42860100112492e-08
"286","NPQ.22.0","NPQ","6","22","1",0.474397886081703,1.60379741413361e-100
"287","qP.22.0","qP","7","22","1",0.74162326349985,1.69852532753068e-83
"288","ABQ.22.0","ABQ","8","22","1",0.202783908633688,2.88245944049244e-38
"289","qm.22.0","qm","9","22","1",0.817370702133797,8.49262663765342e-84
"290","nTau1.22.0","nTau1","10","22","1",2.00217737572894,8.64104157839864e-17
"291","nTau2.22.0","nTau2","11","22","1",10.5524461741399,1.42860100112492e-08
"292","nCon.22.0","nCon","12","22","1",1.21679921719238,1.67320850204397e-15
"293","Fm.22.0","Fm","13","22","1",2254.79308417736,1.60379741413361e-100
"294","Fo.22.0","Fo","14","22","1",2092.62320117112,1.69852532753068e-83
"295","Quant.23.0","Quant","1","23","1",0.212681516754868,5.20974665997875e-68
"296","Sigma.23.0","Sigma","2","23","1",4.79588629834775,1.27094386301465e-44
"297","Connect.23.0","Connect","3","23","1",0.276460406109685,1.63770624759246e-13
"298","Tau1.23.0","Tau1","4","23","1",1325.54604356608,7.65020766888366e-18
"299","Tau2.23.0","Tau2","5","23","1",1828264.36812844,8.46121758968141e-11
"300","NPQ.23.0","NPQ","6","23","1",0.573475087788646,1.156336934137e-91
"301","qP.23.0","qP","7","23","1",1,1.04194933199575e-67
"302","ABQ.23.0","ABQ","8","23","1",-0.0876228850331262,1.27094386301465e-44
"303","qm.23.0","qm","9","23","1",0.459946619404705,5.20974665997875e-68
"304","nTau1.23.0","nTau1","10","23","1",2.06672919470787,7.65020766888366e-18
"305","nTau2.23.0","nTau2","11","23","1",2.32390026897437,8.46121758968141e-11
"306","nCon.23.0","nCon","12","23","1",0.869891351598573,1.63770624759246e-13
"307","Fm.23.0","Fm","13","23","1",2112.81524738655,1.156336934137e-91
"308","Fo.23.0","Fo","14","23","1",1663.45849594957,1.04194933199575e-67
"309","Quant.24.0","Quant","1","24","1",0.22495593159559,9.27958401807272e-70
"310","Sigma.24.0","Sigma","2","24","1",4.9765389614523,2.96005439243609e-47
"311","Connect.24.0","Connect","3","24","1",0.224207350072404,4.23955042406623e-12
"312","Tau1.24.0","Tau1","4","24","1",1145.78604176923,4.05482643904851e-16
"313","Tau2.24.0","Tau2","5","24","1",1570467.5788711,5.38168685823796e-11
"314","NPQ.24.0","NPQ","6","24","1",0.51976048423458,4.23941759284233e-94
"315","qP.24.0","qP","7","24","1",0.980768667449949,1.85591680361454e-69
"316","ABQ.24.0","ABQ","8","24","1",-0.128591740091759,2.96005439243609e-47
"317","qm.24.0","qm","9","24","1",0.428778705376704,9.27958401807272e-70
"318","nTau1.24.0","nTau1","10","24","1",1.78645583448961,4.05482643904851e-16
"319","nTau2.24.0","nTau2","11","24","1",1.9962156964696,5.38168685823796e-11
"320","nCon.24.0","nCon","12","24","1",0.705475469479841,4.23955042406623e-12
"321","Fm.24.0","Fm","13","24","1",2187.49085224248,4.23941759284233e-94
"322","Fo.24.0","Fo","14","24","1",1695.40180971944,1.85591680361454e-69
"323","Quant.25.0","Quant","1","25","1",0.228824675424308,4.31139851907691e-68
"324","Sigma.25.0","Sigma","2","25","1",4.85375448779692,4.32717388921601e-46
"325","Connect.25.0","Connect","3","25","1",0.224093273997497,3.99631082379241e-11
"326","Tau1.25.0","Tau1","4","25","1",1259.39203549596,1.66685880522e-16
"327","Tau2.25.0","Tau2","5","25","1",1510579.48571241,5.98302835762387e-11
"328","NPQ.25.0","NPQ","6","25","1",0.487309930221105,4.46034375982592e-92
"329","qP.25.0","qP","7","25","1",0.963704722039205,8.62279703815383e-68
"330","ABQ.25.0","ABQ","8","25","1",-0.100746375300616,4.32717388921601e-46
"331","qm.25.0","qm","9","25","1",0.418954964154451,4.31139851907691e-68
"332","nTau1.25.0","nTau1","10","25","1",1.96358496936083,1.66685880522e-16
"333","nTau2.25.0","nTau2","11","25","1",1.92009215644661,5.98302835762387e-11
"334","nCon.25.0","nCon","12","25","1",0.705116525526953,3.99631082379241e-11
"335","Fm.25.0","Fm","13","25","1",2235.21815413989,4.46034375982592e-92
"336","Fo.25.0","Fo","14","25","1",1723.74508551631,8.62279703815383e-68
"337","Quant.26.0","Quant","1","26","1",0.235179957792551,2.71000381616593e-66
"338","Sigma.26.0","Sigma","2","26","1",4.9203212363814,3.42217757543218e-45
"339","Connect.26.0","Connect","3","26","1",0.22073409031726,3.6235955352523e-10
"340","Tau1.26.0","Tau1","4","26","1",1292.56657323426,4.15731789883693e-16
"341","Tau2.26.0","Tau2","5","26","1",1403811.628642,2.50897317266513e-11
"342","NPQ.26.0","NPQ","6","26","1",0.472280331467527,1.60278442613187e-90
