"","uni","metric","metrix","stage","col","ASnormalized.aabr6.005r","pval"
"953","Quant.18.2","Quant","1","18","3",0.0478954622333906,8.55820194995404e-94
"954","Sigma.18.2","Sigma","2","18","3",3.03559204357996,6.70437921398151e-32
"955","Connect.18.2","Connect","3","18","3",0.50213613441466,1.4868771144476e-13
"956","Tau1.18.2","Tau1","4","18","3",1263.53246335652,5.28776539551677e-10
"957","Tau2.18.2","Tau2","5","18","3",7955520.8665886,6.2840000569561e-06
"958","NPQ.18.2","NPQ","6","18","3",0.262558836452231,2.02613056976798e-111
"959","qP.18.2","qP","7","18","3",0.552934982317086,1.71164038999081e-93
"960","ABQ.18.2","ABQ","8","18","3",0.195722410307562,6.70437921398151e-32
"961","qm.18.2","qm","9","18","3",0.857947259073572,8.55820194995404e-94
"962","nTau1.18.2","nTau1","10","18","3",1.71752934113845,5.28776539551677e-10
"963","nTau2.18.2","nTau2","11","18","3",6.01769884981822,6.2840000569561e-06
"964","nCon.18.2","nCon","12","18","3",1.44844868170358,1.4868771144476e-13
"965","Fm.18.2","Fm","13","18","3",3031.46439307152,2.02613056976798e-111
"966","Fo.18.2","Fo","14","18","3",2886.27100472129,1.71164038999081e-93
"967","Quant.19.2","Quant","1","19","3",0.0505338539803314,1.73869623748811e-86
"968","Sigma.19.2","Sigma","2","19","3",2.94582334097198,7.31033838264397e-27
"969","Connect.19.2","Connect","3","19","3",0.333680180442792,3.02420613550582e-05
"970","Tau1.19.2","Tau1","4","19","3",1073.84172638295,9.89190195563885e-12
"971","Tau2.19.2","Tau2","5","19","3",8009640.98496959,2.44565566104744e-06
"972","NPQ.19.2","NPQ","6","19","3",0.27884730509875,9.10921227925646e-106
"973","qP.19.2","qP","7","19","3",0.5791726912762,3.47739247497622e-86
"974","ABQ.19.2","ABQ","8","19","3",0.219506553475304,7.31033838264397e-27
"975","qm.19.2","qm","9","19","3",0.850122075604953,1.73869623748811e-86
"976","nTau1.19.2","nTau1","10","19","3",1.45968127158524,9.89190195563885e-12
"977","nTau2.19.2","nTau2","11","19","3",6.05863627925808,2.44565566104744e-06
"978","nCon.19.2","nCon","12","19","3",0.962525069095808,3.02420613550582e-05
"979","Fm.19.2","Fm","13","19","3",2992.85312765874,9.10921227925646e-106
"980","Fo.19.2","Fo","14","19","3",2841.61272472106,3.47739247497622e-86
"981","Quant.20.2","Quant","1","20","3",0.0512340382587619,5.44651654558732e-88
"982","Sigma.20.2","Sigma","2","20","3",2.83478386571029,1.73965791714983e-26
"983","Connect.20.2","Connect","3","20","3",0.288662681136163,0.00100134191065456
"984","Tau1.20.2","Tau1","4","20","3",803.290639433695,5.23340629457865e-09
"985","Tau2.20.2","Tau2","5","20","3",5561173.80247604,9.80156815861357e-08
"986","NPQ.20.2","NPQ","6","20","3",0.316373210288322,5.34950033859169e-105
"987","qP.20.2","qP","7","20","3",0.627961540614405,1.08930330911746e-87
"988","ABQ.20.2","ABQ","8","20","3",0.248926370183895,1.73965791714983e-26
"989","qm.20.2","qm","9","20","3",0.848045405054829,5.44651654558732e-88
"990","nTau1.20.2","nTau1","10","20","3",1.09191910987723,5.23340629457865e-09
"991","nTau2.20.2","nTau2","11","20","3",4.20657173251178,9.80156815861357e-08
"992","nCon.20.2","nCon","12","20","3",0.83266877504462,0.00100134191065456
"993","Fm.20.2","Fm","13","20","3",2907.53574058563,5.34950033859169e-105
"994","Fo.20.2","Fo","14","20","3",2758.57094321375,1.08930330911746e-87
"995","Quant.21.2","Quant","1","21","3",0.0581978210624927,2.61339526608903e-84
"996","Sigma.21.2","Sigma","2","21","3",3.24044761756571,1.6157814342912e-23
"997","Connect.21.2","Connect","3","21","3",0.17185200689789,0.120114144887044
"998","Tau1.21.2","Tau1","4","21","3",1430.05751928637,3.8279349852268e-11
"999","Tau2.21.2","Tau2","5","21","3",14586279.7433716,0.000917103344747925
"1000","NPQ.21.2","NPQ","6","21","3",0.343357855166945,3.90004232168705e-103
"1001","qP.21.2","qP","7","21","3",0.672174550496408,5.22679053217806e-84
"1002","ABQ.21.2","ABQ","8","21","3",0.141446096193228,1.6157814342912e-23
"1003","qm.21.2","qm","9","21","3",0.827391581323765,2.61339526608903e-84
"1004","nTau1.21.2","nTau1","10","21","3",1.9438881232741,3.8279349852268e-11
"1005","nTau2.21.2","nTau2","11","21","3",11.0333239402907,0.000917103344747925
"1006","nCon.21.2","nCon","12","21","3",0.495719777525126,0.120114144887044
"1007","Fm.21.2","Fm","13","21","3",2849.13073768203,3.90004232168705e-103
"1008","Fo.21.2","Fo","14","21","3",2683.31753682676,5.22679053217806e-84
"1009","Quant.22.2","Quant","1","22","3",0.0534497024547107,2.26162493116531e-90
"1010","Sigma.22.2","Sigma","2","22","3",2.99123431451536,2.59867895474115e-31
"1011","Connect.22.2","Connect","3","22","3",0.325686422577415,1.11942424642992e-06
"1012","Tau1.22.2","Tau1","4","22","3",1239.03046656169,1.27665314071237e-14
"1013","Tau2.22.2","Tau2","5","22","3",11453765.683877,0.000227579223751339
"1014","NPQ.22.2","NPQ","6","22","3",0.384176829551652,9.25860108217292e-110
"1015","qP.22.2","qP","7","22","3",0.710951679208704,4.52324986233061e-90
"1016","ABQ.22.2","ABQ","8","22","3",0.207474953766672,2.59867895474115e-31
"1017","qm.22.2","qm","9","22","3",0.841473985606503,2.26162493116531e-90
"1018","nTau1.22.2","nTau1","10","22","3",1.68422358950006,1.27665314071237e-14
"1019","nTau2.22.2","nTau2","11","22","3",8.66383405157352,0.000227579223751339
"1020","nCon.22.2","nCon","12","22","3",0.939466485479913,1.11942424642992e-06
"1021","Fm.22.2","Fm","13","22","3",2765.11069622692,9.25860108217292e-110
"1022","Fo.22.2","Fo","14","22","3",2617.31635225926,4.52324986233061e-90
"1023","Quant.23.2","Quant","1","23","3",0.181571422927262,2.74479154734329e-80
"1024","Sigma.23.2","Sigma","2","23","3",4.224424091145,2.23371737117568e-49
"1025","Connect.23.2","Connect","3","23","3",0.245436630641752,3.62552674922851e-12
"1026","Tau1.23.2","Tau1","4","23","3",1317.55846170121,2.16169281329868e-18
"1027","Tau2.23.2","Tau2","5","23","3",2261133.51473596,8.12393155637911e-10
"1028","NPQ.23.2","NPQ","6","23","3",0.473862604996714,7.24498424866667e-108
"1029","qP.23.2","qP","7","23","3",1,5.48958309468657e-80
"1030","ABQ.23.2","ABQ","8","23","3",-0.119257652901829,2.23371737117568e-49
"1031","qm.23.2","qm","9","23","3",0.461478872987103,2.74479154734329e-80
"1032","nTau1.23.2","nTau1","10","23","3",1.79096729388785,2.16169281329868e-18
"1033","nTau2.23.2","nTau2","11","23","3",1.71036199629085,8.12393155637911e-10
"1034","nCon.23.2","nCon","12","23","3",0.707980047102609,3.62552674922851e-12
"1035","Fm.23.2","Fm","13","23","3",2596.85139163381,7.24498424866667e-108
"1036","Fo.23.2","Fo","14","23","3",2125.33738932422,5.48958309468657e-80
"1037","Quant.24.2","Quant","1","24","3",0.192467417700317,2.37033480593552e-76
"1038","Sigma.24.2","Sigma","2","24","3",4.24258076580839,6.43530829751221e-47
"1039","Connect.24.2","Connect","3","24","3",0.250983262663477,4.70754444179422e-11
"1040","Tau1.24.2","Tau1","4","24","3",1309.30142299986,2.81390422656797e-21
"1041","Tau2.24.2","Tau2","5","24","3",1923620.21577701,4.90069253446751e-13
"1042","NPQ.24.2","NPQ","6","24","3",0.409595089173342,1.69870454771079e-104
"1043","qP.24.2","qP","7","24","3",0.960451014973233,4.74066961187104e-76
"1044","ABQ.24.2","ABQ","8","24","3",-0.124068248767629,6.43530829751221e-47
"1045","qm.24.2","qm","9","24","3",0.429162535479174,2.37033480593552e-76
"1046","nTau1.24.2","nTau1","10","24","3",1.77974343802994,2.81390422656797e-21
"1047","nTau2.24.2","nTau2","11","24","3",1.45506087584837,4.90069253446751e-13
"1048","nCon.24.2","nCon","12","24","3",0.72397971589587,4.70754444179422e-11
"1049","Fm.24.2","Fm","13","24","3",2715.2493551232,1.69870454771079e-104
"1050","Fo.24.2","Fo","14","24","3",2192.65232333019,4.74066961187104e-76
"1051","Quant.25.2","Quant","1","25","3",0.200417972001479,4.54269703660885e-73
"1052","Sigma.25.2","Sigma","2","25","3",4.44342857703651,1.07409180992999e-44
"1053","Connect.25.2","Connect","3","25","3",0.206859553908105,2.54726501032487e-07
"1054","Tau1.25.2","Tau1","4","25","3",1299.25346606236,6.71078468616258e-19
"1055","Tau2.25.2","Tau2","5","25","3",1757748.52443648,1.16322862819603e-11
"1056","NPQ.25.2","NPQ","6","25","3",0.382651743910854,2.67523965158247e-102
"1057","qP.25.2","qP","7","25","3",0.948278042886132,9.0853940732177e-73
"1058","ABQ.25.2","ABQ","8","25","3",-0.177282709469354,1.07409180992999e-44
"1059","qm.25.2","qm","9","25","3",0.405582054621489,4.54269703660885e-73
"1060","nTau1.25.2","nTau1","10","25","3",1.76608517331642,6.71078468616258e-19
"1061","nTau2.25.2","nTau2","11","25","3",1.3295925497719,1.16322862819603e-11
"1062","nCon.25.2","nCon","12","25","3",0.596701626552443,2.54726501032487e-07
"1063","Fm.25.2","Fm","13","25","3",2768.1606548565,2.67523965158247e-102
"1064","Fo.25.2","Fo","14","25","3",2213.37151023587,9.0853940732177e-73
"1065","Quant.26.2","Quant","1","26","3",0.203522026269932,8.30197331692583e-71
"1066","Sigma.26.2","Sigma","2","26","3",4.43607134257986,2.54669564773532e-43
"1067","Connect.26.2","Connect","3","26","3",0.262048699834754,1.59667520768876e-09
"1068","Tau1.26.2","Tau1","4","26","3",1327.36360955237,2.83646006590869e-20
"1069","Tau2.26.2","Tau2","5","26","3",1813175.29312105,8.35001147341956e-12
"1070","NPQ.26.2","NPQ","6","26","3",0.375331295151663,4.18373060087253e-100
"1071","qP.26.2","qP","7","26","3",0.946431572172794,1.66039466338517e-70
"1072","ABQ.26.2","ABQ","8","26","3",-0.175333416313143,2.54669564773532e-43
"1073","qm.26.2","qm","9","26","3",0.396375766671505,8.30197331692583e-71
"1074","nTau1.26.2","nTau1","10","26","3",1.80429550635326,2.83646006590869e-20
"1075","nTau2.26.2","nTau2","11","26","3",1.37151835296639,8.35001147341956e-12
"1076","nCon.26.2","nCon","12","26","3",0.755898784819067,1.59667520768876e-09
"1077","Fm.26.2","Fm","13","26","3",2782.89468897796,4.18373060087253e-100
"1078","Fo.26.2","Fo","14","26","3",2216.51432298134,1.66039466338517e-70
"1079","Quant.27.2","Quant","1","27","3",0.210363048164017,7.3368226853178e-75
"1080","Sigma.27.2","Sigma","2","27","3",4.55394448154285,5.70879389559336e-48
"1081","Connect.27.2","Connect","3","27","3",0.274758134738024,4.428098712172e-13
"1082","Tau1.27.2","Tau1","4","27","3",1262.5527349393,1.25302606884281e-17
"1083","Tau2.27.2","Tau2","5","27","3",1528965.13456593,8.31403584183908e-12
"1084","NPQ.27.2","NPQ","6","27","3",0.364463638795474,2.39766919319539e-104
"1085","qP.27.2","qP","7","27","3",0.947333665280264,1.46736453706356e-74
"1086","ABQ.27.2","ABQ","8","27","3",-0.206563806541349,5.70879389559336e-48
"1087","qm.27.2","qm","9","27","3",0.376086038470178,7.3368226853178e-75
"1088","nTau1.27.2","nTau1","10","27","3",1.7161975888078,1.25302606884281e-17
"1089","nTau2.27.2","nTau2","11","27","3",1.15653668515044,8.31403584183908e-12
"1090","nCon.27.2","nCon","12","27","3",0.792560086344995,4.428098712172e-13
"1091","Fm.27.2","Fm","13","27","3",2805.05984039378,2.39766919319539e-104
"1092","Fo.27.2","Fo","14","27","3",2214.97890208607,1.46736453706356e-74
"1093","Quant.1.3","Quant","1","1","4",0.327827068659735,1.07477913027024e-71
"1094","Sigma.1.3","Sigma","2","1","4",3.41433089519479,6.22545271390709e-56
"1095","Connect.1.3","Connect","3","1","4",0.392267453876504,2.45627205307036e-27
"1096","Tau1.1.3","Tau1","4","1","4",639.375006579884,2.13640076441082e-26
"1097","Tau2.1.3","Tau2","5","1","4",1400949.51694173,5.61825327119534e-22
"1098","NPQ.1.3","NPQ","6","1","4",0.91652078200505,9.56884299875547e-100
"1099","qP.1.3","qP","7","1","4",1.45334699210595,2.14955826054048e-71
"1100","ABQ.1.3","ABQ","8","1","4",0,6.22545271390709e-56
"1101","qm.1.3","qm","9","1","4",0,1.07477913027024e-71
"1102","nTau1.1.3","nTau1","10","1","4",1,2.13640076441082e-26
"1103","nTau2.1.3","nTau2","11","1","4",1,5.61825327119534e-22
"1104","nCon.1.3","nCon","12","1","4",1,2.45627205307036e-27
"1105","Fm.1.3","Fm","13","1","4",1645.78347644853,9.56884299875547e-100
"1106","Fo.1.3","Fo","14","1","4",1106.25110371578,2.14955826054048e-71
"1107","Quant.3.3","Quant","1","3","4",0.0407766211655214,5.46465746859639e-88
"1108","Sigma.3.3","Sigma","2","3","4",2.08978484364954,1.67109573289806e-28
"1109","Connect.3.3","Connect","3","3","4",0.660001492669545,6.14187700647232e-22
"1110","Tau1.3.3","Tau1","4","3","4",1907.07429019555,0.000131726961738577
"1111","Tau2.3.3","Tau2","5","3","4",4126576.93677926,8.12976942618162e-11
"1112","NPQ.3.3","NPQ","6","3","4",0.124307926926254,2.79878810909425e-101
"1113","qP.3.3","qP","7","3","4",0.328671615620789,1.09293149371925e-87
"1114","ABQ.3.3","ABQ","8","3","4",0.3879372246578,1.67109573289806e-28
"1115","qm.3.3","qm","9","3","4",0.875615453805478,5.46465746859639e-88
"1116","nTau1.3.3","nTau1","10","3","4",2.98271635670713,0.000131726961738577
"1117","nTau2.3.3","nTau2","11","3","4",2.94555720022487,8.12976942618162e-11
"1118","nCon.3.3","nCon","12","3","4",1.68252932061331,6.14187700647232e-22
"1119","Fm.3.3","Fm","13","3","4",2805.43982636263,2.79878810909425e-101
"1120","Fo.3.3","Fo","14","3","4",2691.04346936037,1.09293149371925e-87
"1121","Quant.4.3","Quant","1","4","4",0.0455513726358215,1.03512770774941e-84
"1122","Sigma.4.3","Sigma","2","4","4",2.61809649234199,9.57479247051166e-26
"1123","Connect.4.3","Connect","3","4","4",0.540766953338234,6.76822786311294e-13
"1124","Tau1.4.3","Tau1","4","4","4",1843.359382492,3.14836273056135e-06
"1125","Tau2.4.3","Tau2","5","4","4",4324157.80016447,1.14188875151411e-09
"1126","NPQ.4.3","NPQ","6","4","4",0.130871328080588,2.41531728304804e-102
"1127","qP.4.3","qP","7","4","4",0.349206500856189,2.07025541549882e-84
"1128","ABQ.4.3","ABQ","8","4","4",0.23320364290801,9.57479247051166e-26
"1129","qm.4.3","qm","9","4","4",0.861050605668255,1.03512770774941e-84
"1130","nTau1.4.3","nTau1","10","4","4",2.88306449817676,3.14836273056135e-06
"1131","nTau2.4.3","nTau2","11","4","4",3.08659073569195,1.14188875151411e-09
"1132","nCon.4.3","nCon","12","4","4",1.37856696494755,6.76822786311294e-13
"1133","Fm.4.3","Fm","13","4","4",2789.15749031117,2.41531728304804e-102
"1134","Fo.4.3","Fo","14","4","4",2662.10753813002,2.07025541549882e-84
"1135","Quant.5.3","Quant","1","5","4",0.043528473458678,5.89632063146551e-90
"1136","Sigma.5.3","Sigma","2","5","4",2.59955963770296,2.10998661164638e-29
"1137","Connect.5.3","Connect","3","5","4",0.446141178157066,4.71627011794798e-11
"1138","Tau1.5.3","Tau1","4","5","4",2004.39870841828,5.01225393948729e-10
"1139","Tau2.5.3","Tau2","5","5","4",6873887.94576491,1.40380188598252e-05
"1140","NPQ.5.3","NPQ","6","5","4",0.138013597600425,2.35153235613843e-107
"1141","qP.5.3","qP","7","5","4",0.357084403227332,1.1792641262931e-89
"1142","ABQ.5.3","ABQ","8","5","4",0.238632775352414,2.10998661164638e-29
"1143","qm.5.3","qm","9","5","4",0.867221234547115,5.89632063146551e-90
"1144","nTau1.5.3","nTau1","10","5","4",3.13493440905693,5.01225393948729e-10
"1145","nTau2.5.3","nTau2","11","5","4",4.90659218097351,1.40380188598252e-05
"1146","nCon.5.3","nCon","12","5","4",1.1373392662281,4.71627011794798e-11
"1147","Fm.5.3","Fm","13","5","4",2771.65250217124,2.35153235613843e-107
"1148","Fo.5.3","Fo","14","5","4",2651.0066997938,1.1792641262931e-89
"1149","Quant.6.3","Quant","1","6","4",0.042582240069148,1.7483329159312e-86
"1150","Sigma.6.3","Sigma","2","6","4",2.74551607389077,2.67047259935671e-26
"1151","Connect.6.3","Connect","3","6","4",0.505878769500821,6.66173793819265e-12
"1152","Tau1.6.3","Tau1","4","6","4",1030.56642234128,1.53312047232747e-09
"1153","Tau2.6.3","Tau2","5","6","4",7470032.90322389,4.2506036942838e-05
"1154","NPQ.6.3","NPQ","6","6","4",0.150752363536384,2.43032410105925e-105
"1155","qP.6.3","qP","7","6","4",0.376070063845517,3.4966658318624e-86
"1156","ABQ.6.3","ABQ","8","6","4",0.195884594034306,2.67047259935671e-26
"1157","qm.6.3","qm","9","6","4",0.870107614227104,1.7483329159312e-86
"1158","nTau1.6.3","nTau1","10","6","4",1.61183407505078,1.53312047232747e-09
"1159","nTau2.6.3","nTau2","11","6","4",5.3321214025834,4.2506036942838e-05
"1160","nCon.6.3","nCon","12","6","4",1.28962717783894,6.66173793819265e-12
"1161","Fm.6.3","Fm","13","6","4",2740.9704600571,2.43032410105925e-105
"1162","Fo.6.3","Fo","14","6","4",2624.2537979045,3.4966658318624e-86
"1163","Quant.7.3","Quant","1","7","4",0.0457855557653257,5.45796408235688e-84
"1164","Sigma.7.3","Sigma","2","7","4",2.88547126447874,4.2324619792068e-26
"1165","Connect.7.3","Connect","3","7","4",0.507890493079044,3.30504448455849e-12
"1166","Tau1.7.3","Tau1","4","7","4",874.962925285078,8.34994513622875e-09
"1167","Tau2.7.3","Tau2","5","7","4",7743417.19558841,0.000146610562136014
"1168","NPQ.7.3","NPQ","6","7","4",0.173460364853411,2.35741822769952e-104
"1169","qP.7.3","qP","7","7","4",0.418219369747455,1.09159281647138e-83
"1170","ABQ.7.3","ABQ","8","7","4",0.154894076452971,4.2324619792068e-26
"1171","qm.7.3","qm","9","7","4",0.860336256086137,5.45796408235688e-84
"1172","nTau1.7.3","nTau1","10","7","4",1.36846594921717,8.34994513622875e-09
"1173","nTau2.7.3","nTau2","11","7","4",5.52726354657823,0.000146610562136014
"1174","nCon.7.3","nCon","12","7","4",1.29475562670295,3.30504448455849e-12
"1175","Fm.7.3","Fm","13","7","4",2687.92907691274,2.35741822769952e-104
"1176","Fo.7.3","Fo","14","7","4",2564.86075026851,1.09159281647138e-83
"1177","Quant.8.3","Quant","1","8","4",0.0499469313005237,1.20762925887683e-82
"1178","Sigma.8.3","Sigma","2","8","4",2.72360893496583,1.10706647691629e-26
"1179","Connect.8.3","Connect","3","8","4",0.613854968509398,4.64108084951834e-18
"1180","Tau1.8.3","Tau1","4","8","4",1152.50117015313,6.92943753215973e-13
"1181","Tau2.8.3","Tau2","5","8","4",9634810.4911986,1.46738847875847e-06
"1182","NPQ.8.3","NPQ","6","8","4",0.196589601089897,2.36881999980254e-102
"1183","qP.8.3","qP","7","8","4",0.461187052185103,2.41525851775367e-82
"1184","ABQ.8.3","ABQ","8","8","4",0.202300825968875,1.10706647691629e-26
"1185","qm.8.3","qm","9","8","4",0.847642442996781,1.20762925887683e-82
"1186","nTau1.8.3","nTau1","10","8","4",1.80254335607836,6.92943753215973e-13
"1187","nTau2.8.3","nTau2","11","8","4",6.877343098152,1.46738847875847e-06
"1188","nCon.8.3","nCon","12","8","4",1.56488885948375,4.64108084951834e-18
"1189","Fm.8.3","Fm","13","8","4",2635.97329645952,2.36881999980254e-102
"1190","Fo.8.3","Fo","14","8","4",2504.31451931124,2.41525851775367e-82
"1191","Quant.9.3","Quant","1","9","4",0.0606444191796907,9.9605293670998e-89
"1192","Sigma.9.3","Sigma","2","9","4",3.07028781204709,1.07737516771854e-31
"1193","Connect.9.3","Connect","3","9","4",0.240355005412145,0.000336376656416045
"1194","Tau1.9.3","Tau1","4","9","4",998.745723065805,8.2004153648664e-12
"1195","Tau2.9.3","Tau2","5","9","4",8723480.81962212,0.000400152314585386
"1196","NPQ.9.3","NPQ","6","9","4",0.206780873718305,1.04098021205571e-107
"1197","qP.9.3","qP","7","9","4",0.496038183919033,1.99210587341996e-88
"1198","ABQ.9.3","ABQ","8","9","4",0.100764423164693,1.07737516771854e-31
"1199","qm.9.3","qm","9","9","4",0.815010946388213,9.9605293670998e-89
"1200","nTau1.9.3","nTau1","10","9","4",1.56206563094834,8.2004153648664e-12
"1201","nTau2.9.3","nTau2","11","9","4",6.2268345248196,0.000400152314585386
"1202","nCon.9.3","nCon","12","9","4",0.612732468719708,0.000336376656416045
"1203","Fm.9.3","Fm","13","9","4",2613.71248416917,1.04098021205571e-107
"1204","Fo.9.3","Fo","14","9","4",2455.20540866403,1.99210587341996e-88
"1205","Quant.10.3","Quant","1","10","4",0.0924414180256713,9.30715622488479e-80
"1206","Sigma.10.3","Sigma","2","10","4",3.76651455685567,8.13169313476529e-34
"1207","Connect.10.3","Connect","3","10","4",0.331931925656961,2.57678966994698e-08
"1208","Tau1.10.3","Tau1","4","10","4",1087.61321054139,4.97553876759447e-16
"1209","Tau2.10.3","Tau2","5","10","4",4617385.27949348,3.06866666037466e-08
"1210","NPQ.10.3","NPQ","6","10","4",0.255045612576529,1.53338310712843e-103
"1211","qP.10.3","qP","7","10","4",0.619755139746302,1.86143124497696e-79
"1212","ABQ.10.3","ABQ","8","10","4",-0.103148661471721,8.13169313476529e-34
"1213","qm.10.3","qm","9","10","4",0.718017739036614,9.30715622488479e-80
"1214","nTau1.10.3","nTau1","10","10","4",1.70105681227548,4.97553876759447e-16
"1215","nTau2.10.3","nTau2","11","10","4",3.29589697819606,3.06866666037466e-08
"1216","nCon.10.3","nCon","12","10","4",0.846187779222341,2.57678966994698e-08
"1217","Fm.10.3","Fm","13","10","4",2513.19808912665,1.53338310712843e-103
"1218","Fo.10.3","Fo","14","10","4",2280.87449398837,1.86143124497696e-79
"1219","Quant.11.3","Quant","1","11","4",0.106374732549779,6.01066715479333e-89
"1220","Sigma.11.3","Sigma","2","11","4",3.77567483036235,2.25395361405451e-44
"1221","Connect.11.3","Connect","3","11","4",0.227292404587133,6.47147131945295e-09
"1222","Tau1.11.3","Tau1","4","11","4",905.018734165389,8.37056949754835e-16
"1223","Tau2.11.3","Tau2","5","11","4",4120590.28440518,2.38799075724027e-07
"1224","NPQ.11.3","NPQ","6","11","4",0.239126167784186,8.05438953327959e-113
"1225","qP.11.3","qP","7","11","4",0.624129488047505,1.20213343095867e-88
"1226","ABQ.11.3","ABQ","8","11","4",-0.105831551264147,2.25395361405451e-44
"1227","qm.11.3","qm","9","11","4",0.675515713254936,6.01066715479333e-89
"1228","nTau1.11.3","nTau1","10","11","4",1.4154740564641,8.37056949754835e-16
"1229","nTau2.11.3","nTau2","11","11","4",2.94128391821029,2.38799075724027e-07
"1230","nCon.11.3","nCon","12","11","4",0.57943222752987,6.47147131945295e-09
"1231","Fm.11.3","Fm","13","11","4",2545.48593783185,8.05438953327959e-113
"1232","Fo.11.3","Fo","14","11","4",2274.71055198576,1.20213343095867e-88
"1233","Quant.12.3","Quant","1","12","4",0.110509735269682,5.84790217299971e-81
"1234","Sigma.12.3","Sigma","2","12","4",3.90753448280372,2.37455578290826e-38
"1235","Connect.12.3","Connect","3","12","4",0.346231834583098,1.39413652300995e-11
"1236","Tau1.12.3","Tau1","4","12","4",916.436534339522,2.24729872386525e-15
"1237","Tau2.12.3","Tau2","5","12","4",3240570.9197135,1.94392190082755e-08
"1238","NPQ.12.3","NPQ","6","12","4",0.237020223592705,2.91003040896711e-105
"1239","qP.12.3","qP","7","12","4",0.628863656011887,1.16958043459994e-80
"1240","ABQ.12.3","ABQ","8","12","4",-0.144451022103058,2.37455578290826e-38
"1241","qm.12.3","qm","9","12","4",0.662902347504487,5.84790217299971e-81
"1242","nTau1.12.3","nTau1","10","12","4",1.43333180826333,2.24729872386525e-15
"1243","nTau2.12.3","nTau2","11","12","4",2.31312469187873,1.94392190082755e-08
"1244","nCon.12.3","nCon","12","12","4",0.882642266549344,1.39413652300995e-11
"1245","Fm.12.3","Fm","13","12","4",2549.81945738394,2.91003040896711e-105
"1246","Fo.12.3","Fo","14","12","4",2268.03958416296,1.16958043459994e-80
"1247","Quant.13.3","Quant","1","13","4",0.115789240998615,3.94407000821474e-83
"1248","Sigma.13.3","Sigma","2","13","4",3.80316229600307,5.2590537366533e-42
"1249","Connect.13.3","Connect","3","13","4",0.37148414940558,1.69403508966056e-15
"1250","Tau1.13.3","Tau1","4","13","4",1151.06931773518,1.53428470795701e-15
"1251","Tau2.13.3","Tau2","5","13","4",3506558.5837949,4.91362188963358e-07
"1252","NPQ.13.3","NPQ","6","13","4",0.232965029471505,3.16583452727189e-107
"1253","qP.13.3","qP","7","13","4",0.633154681560987,7.88814001642949e-83
"1254","ABQ.13.3","ABQ","8","13","4",-0.113882166885323,5.2590537366533e-42
"1255","qm.13.3","qm","9","13","4",0.646797802658579,3.94407000821474e-83
"1256","nTau1.13.3","nTau1","10","13","4",1.80030389972925,1.53428470795701e-15
"1257","nTau2.13.3","nTau2","11","13","4",2.50298711080589,4.91362188963358e-07
"1258","nCon.13.3","nCon","12","13","4",0.94701751505118,1.69403508966056e-15
"1259","Fm.13.3","Fm","13","13","4",2558.20575596221,3.16583452727189e-107
"1260","Fo.13.3","Fo","14","13","4",2261.99305316105,7.88814001642949e-83
"1261","Quant.14.3","Quant","1","14","4",0.119047443258721,2.76713527705117e-87
"1262","Sigma.14.3","Sigma","2","14","4",3.87488029898466,1.47852773378712e-46
"1263","Connect.14.3","Connect","3","14","4",0.357679687280026,3.56388077391819e-18
"1264","Tau1.14.3","Tau1","4","14","4",1311.03531514183,3.74931074398622e-18
"1265","Tau2.14.3","Tau2","5","14","4",4524812.59734384,9.63054842920431e-06
"1266","NPQ.14.3","NPQ","6","14","4",0.235438698569076,1.28634744822897e-111
"1267","qP.14.3","qP","7","14","4",0.642272175336104,5.53427055410234e-87
"1268","ABQ.14.3","ABQ","8","14","4",-0.134887161768075,1.47852773378712e-46
"1269","qm.14.3","qm","9","14","4",0.636859019160845,2.76713527705117e-87
"1270","nTau1.14.3","nTau1","10","14","4",2.05049509544447,3.74931074398622e-18
"1271","nTau2.14.3","nTau2","11","14","4",3.22981845000489,9.63054842920431e-06
"1272","nCon.14.3","nCon","12","14","4",0.911826060880985,3.56388077391819e-18
"1273","Fm.14.3","Fm","13","14","4",2553.08356371497,1.28634744822897e-111
"1274","Fo.14.3","Fo","14","14","4",2249.14549302884,5.53427055410234e-87
"1275","Quant.15.3","Quant","1","15","4",0.122691536653618,3.84099350384486e-83
"1276","Sigma.15.3","Sigma","2","15","4",3.80616645586491,6.46984409095866e-43
"1277","Connect.15.3","Connect","3","15","4",0.318144407608968,4.94393299974939e-13
"1278","Tau1.15.3","Tau1","4","15","4",1131.87340018521,6.62688562438324e-19
"1279","Tau2.15.3","Tau2","5","15","4",3345817.0859691,8.04227142309324e-09
"1280","NPQ.15.3","NPQ","6","15","4",0.23553177093476,2.05586153699822e-107
"1281","qP.15.3","qP","7","15","4",0.648994429485284,7.68198700768972e-83
"1282","ABQ.15.3","ABQ","8","15","4",-0.11476203469956,6.46984409095866e-43
"1283","qm.15.3","qm","9","15","4",0.625743117689392,3.84099350384486e-83
"1284","nTau1.15.3","nTau1","10","15","4",1.77028095958861,6.62688562438324e-19
"1285","nTau2.15.3","nTau2","11","15","4",2.38824957324159,8.04227142309324e-09
"1286","nCon.15.3","nCon","12","15","4",0.811039520268557,4.94393299974939e-13
"1287","Fm.15.3","Fm","13","15","4",2552.89124043146,2.05586153699822e-107
"1288","Fo.15.3","Fo","14","15","4",2239.67309123336,7.68198700768972e-83
"1289","Quant.16.3","Quant","1","16","4",0.0485140836883784,6.60607505829903e-91
