"","uni","metric","metrix","stage","col","ASnormalized.t9_aglo9.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.383229555102123,7.71638802866044e-59
"2","Sigma.1.0","Sigma","2","1","1",4.7176839623431,1.35100522571476e-50
"3","Connect.1.0","Connect","3","1","1",0.31468094284522,9.38798618832583e-20
"4","Tau1.1.0","Tau1","4","1","1",668.821137124506,6.13769118174647e-27
"5","Tau2.1.0","Tau2","5","1","1",909563.731322121,5.68840544841602e-28
"6","NPQ.1.0","NPQ","6","1","1",0.875234423790274,7.05161658854043e-86
"7","qP.1.0","qP","7","1","1",1.47679129717187,1.54327760573209e-58
"8","ABQ.1.0","ABQ","8","1","1",0,1.35100522571476e-50
"9","qm.1.0","qm","9","1","1",0,7.71638802866044e-59
"10","nTau1.1.0","nTau1","10","1","1",1,6.13769118174647e-27
"11","nTau2.1.0","nTau2","11","1","1",1,5.68840544841602e-28
"12","nCon.1.0","nCon","12","1","1",1,9.38798618832583e-20
"13","Fm.1.0","Fm","13","1","1",1717.95127674625,7.05161658854043e-86
"14","Fo.1.0","Fo","14","1","1",1059.58157327166,1.54327760573209e-58
"15","Quant.3.0","Quant","1","3","1",0.0453780683457797,2.83589967493343e-85
"16","Sigma.3.0","Sigma","2","3","1",2.73094355300476,5.98447519355478e-33
"17","Connect.3.0","Connect","3","3","1",0.60200065847433,3.48963664706783e-21
"18","Tau1.3.0","Tau1","4","3","1",4977.88839212122,9.59067538727383e-05
"19","Tau2.3.0","Tau2","5","3","1",4237601.92111712,1.21887742959956e-09
"20","NPQ.3.0","NPQ","6","3","1",0.103594819100263,2.29143978833341e-95
"21","qP.3.0","qP","7","3","1",0.297051318533584,5.67179934963771e-85
"22","ABQ.3.0","ABQ","8","3","1",0.421126218966052,5.98447519355478e-33
"23","qm.3.0","qm","9","3","1",0.881590373859116,2.83589967493343e-85
"24","nTau1.3.0","nTau1","10","3","1",7.44277971465269,9.59067538727383e-05
"25","nTau2.3.0","nTau2","11","3","1",4.65893897831375,1.21887742959956e-09
"26","nCon.3.0","nCon","12","3","1",1.91305089221889,3.48963664706783e-21
"27","Fm.3.0","Fm","13","3","1",2919.15231640494,2.29143978833341e-95
"28","Fo.3.0","Fo","14","3","1",2786.68682307937,5.67179934963771e-85
"29","Quant.4.0","Quant","1","4","1",0.0410587759572223,4.423486425381e-82
"30","Sigma.4.0","Sigma","2","4","1",2.79733585962372,1.03794440045556e-26
"31","Connect.4.0","Connect","3","4","1",0.442676119893022,2.93383104502242e-09
"32","Tau1.4.0","Tau1","4","4","1",3417.9774820814,3.21057330942823e-06
"33","Tau2.4.0","Tau2","5","4","1",4109911.03023256,3.73561753752073e-12
"34","NPQ.4.0","NPQ","6","4","1",0.146488961854402,3.8195824938033e-94
"35","qP.4.0","qP","7","4","1",0.359977912537217,8.84697285075818e-82
"36","ABQ.4.0","ABQ","8","4","1",0.407053146850813,1.03794440045556e-26
"37","qm.4.0","qm","9","4","1",0.892861144422223,4.423486425381e-82
"38","nTau1.4.0","nTau1","10","4","1",5.11045075037022,3.21057330942823e-06
"39","nTau2.4.0","nTau2","11","4","1",4.51855201422608,3.73561753752073e-12
"40","nCon.4.0","nCon","12","4","1",1.40674588009849,2.93383104502242e-09
"41","Fm.4.0","Fm","13","4","1",2809.93666728223,3.8195824938033e-94
"42","Fo.4.0","Fo","14","4","1",2694.5641072063,8.84697285075818e-82
"43","Quant.5.0","Quant","1","5","1",0.0438605150626896,2.89854037920955e-82
"44","Sigma.5.0","Sigma","2","5","1",3.44189259885092,5.17804292556237e-28
"45","Connect.5.0","Connect","3","5","1",0.321453774225894,2.92376229375949e-06
"46","Tau1.5.0","Tau1","4","5","1",2453.45400487484,9.92842973470367e-09
"47","Tau2.5.0","Tau2","5","5","1",5627968.12747522,1.53926093402541e-08
"48","NPQ.5.0","NPQ","6","5","1",0.152513599108737,1.23483761916469e-98
"49","qP.5.0","qP","7","5","1",0.374948898718604,5.7970807584191e-82
"50","ABQ.5.0","ABQ","8","5","1",0.270427475361987,5.17804292556237e-28
"51","qm.5.0","qm","9","5","1",0.885550280559646,2.89854037920955e-82
"52","nTau1.5.0","nTau1","10","5","1",3.66832605713254,9.92842973470367e-09
"53","nTau2.5.0","nTau2","11","5","1",6.18754676958649,1.53926093402541e-08
"54","nCon.5.0","nCon","12","5","1",1.02152285206545,2.92376229375949e-06
"55","Fm.5.0","Fm","13","5","1",2795.24803441827,1.23483761916469e-98
"56","Fo.5.0","Fo","14","5","1",2672.64701590071,5.7970807584191e-82
"57","Quant.6.0","Quant","1","6","1",0.0437110493633306,2.73839186635828e-81
"58","Sigma.6.0","Sigma","2","6","1",3.48613775052002,2.46002156462299e-27
"59","Connect.6.0","Connect","3","6","1",0.333064945201223,2.10106578583454e-06
"60","Tau1.6.0","Tau1","4","6","1",2393.27916302234,1.05476775347807e-07
"61","Tau2.6.0","Tau2","5","6","1",8707991.35721191,1.44139421892416e-06
"62","NPQ.6.0","NPQ","6","6","1",0.181240808622545,4.40259338189181e-98
"63","qP.6.0","qP","7","6","1",0.419068525747318,5.47678373271656e-81
"64","ABQ.6.0","ABQ","8","6","1",0.261048900615932,2.46002156462299e-27
"65","qm.6.0","qm","9","6","1",0.885940296667144,2.73839186635828e-81
"66","nTau1.6.0","nTau1","10","6","1",3.5783545557664,1.05476775347807e-07
"67","nTau2.6.0","nTau2","11","6","1",9.57381111112926,1.44139421892416e-06
"68","nCon.6.0","nCon","12","6","1",1.05842108578226,2.10106578583454e-06
"69","Fm.6.0","Fm","13","6","1",2727.26894383687,4.40259338189181e-98
"70","Fo.6.0","Fo","14","6","1",2608.05715640574,5.47678373271656e-81
"71","Quant.7.0","Quant","1","7","1",0.0442034926651298,1.72125969181219e-82
"72","Sigma.7.0","Sigma","2","7","1",3.6968263868173,6.89031490713092e-29
"73","Connect.7.0","Connect","3","7","1",0.295468292010057,4.98290766944755e-06
"74","Tau1.7.0","Tau1","4","7","1",2233.60367164453,1.95670188237119e-10
"75","Tau2.7.0","Tau2","5","7","1",13500183.6295906,0.0167978507630505
"76","NPQ.7.0","NPQ","6","7","1",0.210632059343722,1.60492723879061e-100
"77","qP.7.0","qP","7","7","1",0.463214075417853,3.44251938362439e-82
"78","ABQ.7.0","ABQ","8","7","1",0.216389563962817,6.89031490713092e-29
"79","qm.7.0","qm","9","7","1",0.884655314088835,1.72125969181219e-82
"80","nTau1.7.0","nTau1","10","7","1",3.33961286159041,1.95670188237119e-10
"81","nTau2.7.0","nTau2","11","7","1",14.8424823513654,0.0167978507630505
"82","nCon.7.0","nCon","12","7","1",0.938945616911371,4.98290766944755e-06
"83","Fm.7.0","Fm","13","7","1",2661.05737716496,1.60492723879061e-100
"84","Fo.7.0","Fo","14","7","1",2543.42934691196,3.44251938362439e-82
"85","Quant.8.0","Quant","1","8","1",0.047068486400996,3.35029710908245e-82
"86","Sigma.8.0","Sigma","2","8","1",3.42384386156282,1.52132672963533e-27
"87","Connect.8.0","Connect","3","8","1",0.401178538422546,6.93861794797117e-08
"88","Tau1.8.0","Tau1","4","8","1",1683.67120348308,1.46289901789389e-13
"89","Tau2.8.0","Tau2","5","8","1",10794498.1874394,0.000187643629803078
"90","NPQ.8.0","NPQ","6","8","1",0.232496109259726,1.97817706277593e-96
"91","qP.8.0","qP","7","8","1",0.499149357032061,6.70059421816488e-82
"92","ABQ.8.0","ABQ","8","8","1",0.274253237628422,1.52132672963533e-27
"93","qm.8.0","qm","9","8","1",0.877179393461829,3.35029710908245e-82
"94","nTau1.8.0","nTau1","10","8","1",2.5173714017499,1.46289901789389e-13
"95","nTau2.8.0","nTau2","11","8","1",11.8677755232707,0.000187643629803078
"96","nCon.8.0","nCon","12","8","1",1.27487395580822,6.93861794797117e-08
"97","Fm.8.0","Fm","13","8","1",2613.85114999185,1.97817706277593e-96
"98","Fo.8.0","Fo","14","8","1",2490.82113268423,6.70059421816488e-82
"99","Quant.9.0","Quant","1","9","1",0.0460212332457001,2.63233337855463e-83
"100","Sigma.9.0","Sigma","2","9","1",3.72127027490367,2.9277343795165e-28
"101","Connect.9.0","Connect","3","9","1",0.358795421556504,5.69729616373507e-07
"102","Tau1.9.0","Tau1","4","9","1",1591.8746130299,5.45452103053061e-12
"103","Tau2.9.0","Tau2","5","9","1",11625023.2780631,0.00173336516011295
"104","NPQ.9.0","NPQ","6","9","1",0.246838903325432,3.70286974902521e-99
"105","qP.9.0","qP","7","9","1",0.516872966173166,5.26466675710925e-83
"106","ABQ.9.0","ABQ","8","9","1",0.211208231707098,2.9277343795165e-28
"107","qm.9.0","qm","9","9","1",0.879912098028461,2.63233337855463e-83
"108","nTau1.9.0","nTau1","10","9","1",2.38012007197309,5.45452103053061e-12
"109","nTau2.9.0","nTau2","11","9","1",12.7808782141799,0.00173336516011295
"110","nCon.9.0","nCon","12","9","1",1.1401879577213,5.69729616373507e-07
"111","Fm.9.0","Fm","13","9","1",2583.78316874524,3.70286974902521e-99
"112","Fo.9.0","Fo","14","9","1",2464.8742808801,5.26466675710925e-83
"113","Quant.10.0","Quant","1","10","1",0.0852337595988423,1.09847505382451e-77
"114","Sigma.10.0","Sigma","2","10","1",4.97572442838942,1.33655685817377e-35
"115","Connect.10.0","Connect","3","10","1",0.310165263783891,7.28405652580697e-10
"116","Tau1.10.0","Tau1","4","10","1",1695.26583535496,6.19167741007428e-17
"117","Tau2.10.0","Tau2","5","10","1",5087897.58230732,4.39175736613932e-07
"118","NPQ.10.0","NPQ","6","10","1",0.288739495693586,8.38244295684869e-100
