"","uni","metric","metrix","stage","col","ASnormalized.t3_icra6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.353282773908381,1.1063448132517e-60
"2","Sigma.1.0","Sigma","2","1","1",4.44779630953645,9.27998235956679e-50
"3","Connect.1.0","Connect","3","1","1",0.301534626496947,1.58380542097722e-18
"4","Tau1.1.0","Tau1","4","1","1",612.689495341912,1.29132400943302e-29
"5","Tau2.1.0","Tau2","5","1","1",1384413.9995773,4.4938337590572e-23
"6","NPQ.1.0","NPQ","6","1","1",0.691849943423208,2.8295219277554e-86
"7","qP.1.0","qP","7","1","1",1.10678170026934,2.2126896265034e-60
"8","ABQ.1.0","ABQ","8","1","1",0,9.27998235956679e-50
"9","qm.1.0","qm","9","1","1",0,1.1063448132517e-60
"10","nTau1.1.0","nTau1","10","1","1",1,1.29132400943302e-29
"11","nTau2.1.0","nTau2","11","1","1",1,4.4938337590572e-23
"12","nCon.1.0","nCon","12","1","1",1,1.58380542097722e-18
"13","Fm.1.0","Fm","13","1","1",1896.14890152361,2.8295219277554e-86
"14","Fo.1.0","Fo","14","1","1",1226.27215785002,2.2126896265034e-60
"15","Quant.3.0","Quant","1","3","1",0.0520453052705174,6.4986230391451e-82
"16","Sigma.3.0","Sigma","2","3","1",2.95605328242693,4.61032111908829e-32
"17","Connect.3.0","Connect","3","3","1",0.502246213264603,4.99506584792662e-16
"18","Tau1.3.0","Tau1","4","3","1",2866.81707985552,5.55969360729865e-07
"19","Tau2.3.0","Tau2","5","3","1",4821009.82482381,4.41179444387448e-09
"20","NPQ.3.0","NPQ","6","3","1",0.0966425841944958,2.99576345993701e-94
"21","qP.3.0","qP","7","3","1",0.242919768460471,1.29972460782872e-81
"22","ABQ.3.0","ABQ","8","3","1",0.3353892407148,4.61032111908829e-32
"23","qm.3.0","qm","9","3","1",0.852680885923935,6.4986230391451e-82
"24","nTau1.3.0","nTau1","10","3","1",4.67907006999637,5.55969360729865e-07
"25","nTau2.3.0","nTau2","11","3","1",3.48234691811538,4.41179444387448e-09
"26","nCon.3.0","nCon","12","3","1",1.66563362589367,4.99506584792662e-16
"27","Fm.3.0","Fm","13","3","1",2925.29166567158,2.99576345993701e-94
"28","Fo.3.0","Fo","14","3","1",2773.04396792641,1.29972460782872e-81
"29","Quant.4.0","Quant","1","4","1",0.0583566213986563,6.40185347267636e-81
"30","Sigma.4.0","Sigma","2","4","1",2.95364786262381,3.65566023642568e-32
"31","Connect.4.0","Connect","3","4","1",0.449827966665456,9.33840539980523e-14
"32","Tau1.4.0","Tau1","4","4","1",1188.64970980539,7.10147326866539e-10
"33","Tau2.4.0","Tau2","5","4","1",3664406.21503583,3.43941322320324e-13
"34","NPQ.4.0","NPQ","6","4","1",0.212569869036695,1.02539168104444e-94
"35","qP.4.0","qP","7","4","1",0.400310578305159,1.28037069453526e-80
"36","ABQ.4.0","ABQ","8","4","1",0.335930052306815,3.65566023642568e-32
"37","qm.4.0","qm","9","4","1",0.834816114148293,6.40185347267636e-81
"38","nTau1.4.0","nTau1","10","4","1",1.94005237374286,7.10147326866539e-10
"39","nTau2.4.0","nTau2","11","4","1",2.64690057754015,3.43941322320324e-13
"40","nCon.4.0","nCon","12","4","1",1.49179539309065,9.33840539980523e-14
"41","Fm.4.0","Fm","13","4","1",2645.62025965007,1.02539168104444e-94
"42","Fo.4.0","Fo","14","4","1",2491.23079979305,1.28037069453526e-80
"43","Quant.5.0","Quant","1","5","1",0.0681227614820222,3.43083310538859e-79
"44","Sigma.5.0","Sigma","2","5","1",3.4746330075034,3.54572355085466e-31
"45","Connect.5.0","Connect","3","5","1",0.281457178898654,5.7019836545562e-06
"46","Tau1.5.0","Tau1","4","5","1",1403.24704971866,5.31910231253389e-15
"47","Tau2.5.0","Tau2","5","5","1",4854046.72445657,1.98681491508597e-10
