"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr5.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.382033413345541,2.75414558041594e-58
"2","Sigma.1.0","Sigma","2","1","1",4.32680361303586,1.26626213371517e-49
"3","Connect.1.0","Connect","3","1","1",0.322382302375307,8.48219059637776e-20
"4","Tau1.1.0","Tau1","4","1","1",641.289965610466,2.70442875443862e-28
"5","Tau2.1.0","Tau2","5","1","1",975741.339508643,3.35917951746329e-27
"6","NPQ.1.0","NPQ","6","1","1",0.860984876282137,1.93042362838735e-84
"7","qP.1.0","qP","7","1","1",1.34721624001626,5.50829116083187e-58
"8","ABQ.1.0","ABQ","8","1","1",0,1.26626213371517e-49
"9","qm.1.0","qm","9","1","1",0,2.75414558041594e-58
"10","nTau1.1.0","nTau1","10","1","1",1,2.70442875443862e-28
"11","nTau2.1.0","nTau2","11","1","1",1,3.35917951746329e-27
"12","nCon.1.0","nCon","12","1","1",1,8.48219059637776e-20
"13","Fm.1.0","Fm","13","1","1",1949.93345347129,1.93042362838735e-84
"14","Fo.1.0","Fo","14","1","1",1204.99372044499,5.50829116083187e-58
"15","Quant.3.0","Quant","1","3","1",0.0650865530935328,4.10968328882584e-81
"16","Sigma.3.0","Sigma","2","3","1",2.85703455867811,1.1204987474839e-35
"17","Connect.3.0","Connect","3","3","1",0.460928454400833,1.82861832813715e-17
"18","Tau1.3.0","Tau1","4","3","1",2599.34728780685,4.57574017029229e-08
"19","Tau2.3.0","Tau2","5","3","1",3054982.09611397,1.57235801273114e-15
"20","NPQ.3.0","NPQ","6","3","1",0.134157752580458,7.57638431835644e-94
"21","qP.3.0","qP","7","3","1",0.354335843813395,8.21936657765093e-81
"22","ABQ.3.0","ABQ","8","3","1",0.339689337858925,1.1204987474839e-35
"23","qm.3.0","qm","9","3","1",0.829631255225669,4.10968328882584e-81
"24","nTau1.3.0","nTau1","10","3","1",4.05331040121989,4.57574017029229e-08
"25","nTau2.3.0","nTau2","11","3","1",3.13093437001693,1.57235801273114e-15
"26","nCon.3.0","nCon","12","3","1",1.42975731299367,1.82861832813715e-17
"27","Fm.3.0","Fm","13","3","1",3199.55196568586,7.57638431835644e-94
"28","Fo.3.0","Fo","14","3","1",2991.30415679573,8.21936657765093e-81
"29","Quant.4.0","Quant","1","4","1",0.0607378458210378,2.20404174823116e-81
"30","Sigma.4.0","Sigma","2","4","1",2.89599135890405,3.16671958865711e-33
"31","Connect.4.0","Connect","3","4","1",0.449816626764231,1.75635454302357e-14
"32","Tau1.4.0","Tau1","4","4","1",2071.20380829213,8.00771029325646e-07
"33","Tau2.4.0","Tau2","5","4","1",3044827.83499373,1.34539416440547e-11
"34","NPQ.4.0","NPQ","6","4","1",0.166426870148816,8.84210927804407e-95
"35","qP.4.0","qP","7","4","1",0.392813128997827,4.40808349646224e-81
"36","ABQ.4.0","ABQ","8","4","1",0.33068573988915,3.16671958865711e-33
"37","qm.4.0","qm","9","4","1",0.84101431000722,2.20404174823116e-81
"38","nTau1.4.0","nTau1","10","4","1",3.22974616688486,8.00771029325646e-07
"39","nTau2.4.0","nTau2","11","4","1",3.12052765595339,1.34539416440547e-11
"40","nCon.4.0","nCon","12","4","1",1.39528945432175,1.75635454302357e-14
"41","Fm.4.0","Fm","13","4","1",3111.03658491997,8.84210927804407e-95
"42","Fo.4.0","Fo","14","4","1",2922.0789244815,4.40808349646224e-81
"43","Quant.5.0","Quant","1","5","1",0.0643587539705199,5.45557763095097e-81
"44","Sigma.5.0","Sigma","2","5","1",3.52859653021011,1.3969597326249e-33
"45","Connect.5.0","Connect","3","5","1",0.281215152709125,1.34449680251376e-07
"46","Tau1.5.0","Tau1","4","5","1",2247.57121007418,2.26831444247435e-09
"47","Tau2.5.0","Tau2","5","5","1",4998629.43398546,2.27495262531139e-07
"48","NPQ.5.0","NPQ","6","5","1",0.18656974784219,2.31737618766065e-98
"49","qP.5.0","qP","7","5","1",0.426539598999397,1.09111552619019e-80
"50","ABQ.5.0","ABQ","8","5","1",0.184479619186067,1.3969597326249e-33
"51","qm.5.0","qm","9","5","1",0.831536321896774,5.45557763095097e-81
"52","nTau1.5.0","nTau1","10","5","1",3.50476591027685,2.26831444247435e-09
"53","nTau2.5.0","nTau2","11","5","1",5.12290422839176,2.27495262531139e-07
"54","nCon.5.0","nCon","12","5","1",0.872303320117566,1.34449680251376e-07
"55","Fm.5.0","Fm","13","5","1",3058.22449398001,2.31737618766065e-98
"56","Fo.5.0","Fo","14","5","1",2861.40097618533,1.09111552619019e-80
"57","Quant.6.0","Quant","1","6","1",0.0607863410084861,3.94698596024344e-81
"58","Sigma.6.0","Sigma","2","6","1",3.37310878145374,3.94439225140186e-33
"59","Connect.6.0","Connect","3","6","1",0.355046727073147,1.70823888380927e-10
"60","Tau1.6.0","Tau1","4","6","1",1981.17701304458,3.84527192974895e-13
"61","Tau2.6.0","Tau2","5","6","1",6804682.26965725,6.1612159390406e-08
"62","NPQ.6.0","NPQ","6","6","1",0.210422530638726,9.69566189482592e-98
"63","qP.6.0","qP","7","6","1",0.451928288772664,7.89397192048688e-81
"64","ABQ.6.0","ABQ","8","6","1",0.220415557736158,3.94439225140186e-33
"65","qm.6.0","qm","9","6","1",0.840887370358084,3.94698596024344e-81
"66","nTau1.6.0","nTau1","10","6","1",3.08936225309347,3.84527192974895e-13
"67","nTau2.6.0","nTau2","11","6","1",6.97385874117407,6.1612159390406e-08
"68","nCon.6.0","nCon","12","6","1",1.10132201568501,1.70823888380927e-10
"69","Fm.6.0","Fm","13","6","1",2997.95862586248,9.69566189482592e-98
"70","Fo.6.0","Fo","14","6","1",2815.72369050148,7.89397192048688e-81
"71","Quant.7.0","Quant","1","7","1",0.0630363498969458,2.58266776091479e-83
"72","Sigma.7.0","Sigma","2","7","1",3.25007642202972,1.01008045727096e-35
"73","Connect.7.0","Connect","3","7","1",0.364067702491002,1.2666454984135e-12
"74","Tau1.7.0","Tau1","4","7","1",1559.63271376742,8.68311783927012e-15
"75","Tau2.7.0","Tau2","5","7","1",7196505.35842318,7.95718487668107e-06
"76","NPQ.7.0","NPQ","6","7","1",0.242341070355261,3.97463684041501e-99
"77","qP.7.0","qP","7","7","1",0.495791085274142,5.16533552182958e-83
"78","ABQ.7.0","ABQ","8","7","1",0.248850488097533,1.01008045727096e-35
"79","qm.7.0","qm","9","7","1",0.8349978098907,2.58266776091479e-83
"80","nTau1.7.0","nTau1","10","7","1",2.4320241971707,8.68311783927012e-15
"81","nTau2.7.0","nTau2","11","7","1",7.37542324695103,7.95718487668107e-06
"82","nCon.7.0","nCon","12","7","1",1.12930424470747,1.2666454984135e-12
"83","Fm.7.0","Fm","13","7","1",2920.93431768216,3.97463684041501e-99
"84","Fo.7.0","Fo","14","7","1",2736.80928000675,5.16533552182958e-83
"85","Quant.8.0","Quant","1","8","1",0.0643780766862033,9.5684734403739e-85
"86","Sigma.8.0","Sigma","2","8","1",3.34681817399089,4.99051713039901e-37
"87","Connect.8.0","Connect","3","8","1",0.372890859562668,8.34682827572676e-14
"88","Tau1.8.0","Tau1","4","8","1",1390.28016136549,9.84879777064172e-15
"89","Tau2.8.0","Tau2","5","8","1",7400057.92309508,1.34775465624616e-05
"90","NPQ.8.0","NPQ","6","8","1",0.266649845697978,1.58570238422593e-100
"91","qP.8.0","qP","7","8","1",0.527121448594531,1.91369468807478e-84
"92","ABQ.8.0","ABQ","8","8","1",0.226491776999643,4.99051713039901e-37
"93","qm.8.0","qm","9","8","1",0.831485743295509,9.5684734403739e-85
"94","nTau1.8.0","nTau1","10","8","1",2.1679431082974,9.84879777064172e-15
"95","nTau2.8.0","nTau2","11","8","1",7.58403648944663,1.34775465624616e-05
"96","nCon.8.0","nCon","12","8","1",1.15667285956833,8.34682827572676e-14
"97","Fm.8.0","Fm","13","8","1",2864.87751843292,1.58570238422593e-100
"98","Fo.8.0","Fo","14","8","1",2680.44221385467,1.91369468807478e-84
"99","Quant.9.0","Quant","1","9","1",0.0714336809485181,1.09127909514687e-84
"100","Sigma.9.0","Sigma","2","9","1",3.59051663642051,8.66523781087095e-39
"101","Connect.9.0","Connect","3","9","1",0.273355017529197,3.40616892450571e-10
"102","Tau1.9.0","Tau1","4","9","1",1464.96680460867,3.161879056277e-15
"103","Tau2.9.0","Tau2","5","9","1",7571389.99126715,2.20490197420333e-05
"104","NPQ.9.0","NPQ","6","9","1",0.285237192928576,3.41293372781948e-102
"105","qP.9.0","qP","7","9","1",0.559740840005469,2.18255819029373e-84
"106","ABQ.9.0","ABQ","8","9","1",0.170168799526064,8.66523781087095e-39
"107","qm.9.0","qm","9","9","1",0.813017190504465,1.09127909514687e-84
"108","nTau1.9.0","nTau1","10","9","1",2.28440624860568,3.161879056277e-15
"109","nTau2.9.0","nTau2","11","9","1",7.759628176746,2.20490197420333e-05
"110","nCon.9.0","nCon","12","9","1",0.847921909841584,3.40616892450571e-10
"111","Fm.9.0","Fm","13","9","1",2823.44510930157,3.41293372781948e-102
"112","Fo.9.0","Fo","14","9","1",2621.75603218807,2.18255819029373e-84
"113","Quant.10.0","Quant","1","10","1",0.108747377360814,2.16783496478299e-74
"114","Sigma.10.0","Sigma","2","10","1",4.11740998452509,6.16379491619295e-37
"115","Connect.10.0","Connect","3","10","1",0.251032680837356,7.29193678230081e-08
"116","Tau1.10.0","Tau1","4","10","1",1297.64207462429,2.93056143177391e-18
"117","Tau2.10.0","Tau2","5","10","1",3792023.63843711,1.53323567236976e-08
"118","NPQ.10.0","NPQ","6","10","1",0.337000290915748,1.12793794413362e-94
"119","qP.10.0","qP","7","10","1",0.672450332365918,4.33566992956598e-74
