"","uni","metric","metrix","stage","col","ASnormalized.t9_icra2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.306154180912317,2.58142970764812e-61
"2","Sigma.1.0","Sigma","2","1","1",4.70825257608039,1.39929138946813e-46
"3","Connect.1.0","Connect","3","1","1",0.261027307660128,1.37357782441223e-13
"4","Tau1.1.0","Tau1","4","1","1",691.791662406118,2.22069021883884e-27
"5","Tau2.1.0","Tau2","5","1","1",1837923.65545136,1.07714389818999e-17
"6","NPQ.1.0","NPQ","6","1","1",0.52975345569508,1.07417562506206e-86
"7","qP.1.0","qP","7","1","1",1.39049151655284,5.16285941529624e-61
"8","ABQ.1.0","ABQ","8","1","1",0,1.39929138946813e-46
"9","qm.1.0","qm","9","1","1",0,2.58142970764812e-61
"10","nTau1.1.0","nTau1","10","1","1",1,2.22069021883884e-27
"11","nTau2.1.0","nTau2","11","1","1",1,1.07714389818999e-17
"12","nCon.1.0","nCon","12","1","1",1,1.37357782441223e-13
"13","Fm.1.0","Fm","13","1","1",1799.44169867032,1.07417562506206e-86
"14","Fo.1.0","Fo","14","1","1",1248.53509931444,5.16285941529624e-61
"15","Quant.3.0","Quant","1","3","1",0.048748983776771,1.47684141187276e-84
"16","Sigma.3.0","Sigma","2","3","1",2.80351715295706,1.73966406556186e-32
"17","Connect.3.0","Connect","3","3","1",0.588237968885674,3.05139635543173e-19
"18","Tau1.3.0","Tau1","4","3","1",4085.62489863787,1.7042534604956e-06
"19","Tau2.3.0","Tau2","5","3","1",8512678.68402947,1.47953700844044e-06
"20","NPQ.3.0","NPQ","6","3","1",0.025896654399455,3.70214164855557e-94
"21","qP.3.0","qP","7","3","1",0.185153666038155,2.9536828233753e-84
"22","ABQ.3.0","ABQ","8","3","1",0.404552515470405,1.73966406556186e-32
"23","qm.3.0","qm","9","3","1",0.840769825087795,1.47684141187276e-84
"24","nTau1.3.0","nTau1","10","3","1",5.90586027652845,1.7042534604956e-06
"25","nTau2.3.0","nTau2","11","3","1",4.63168241987665,1.47953700844044e-06
"26","nCon.3.0","nCon","12","3","1",2.25354953916007,3.05139635543173e-19
"27","Fm.3.0","Fm","13","3","1",2683.21584348488,3.70214164855557e-94
"28","Fo.3.0","Fo","14","3","1",2552.41179786126,2.9536828233753e-84
