"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo12.005r","pval"
"951","Fm.17.2","Fm","13","17","3",2982.68564032229,1.658972023099e-105
"952","Fo.17.2","Fo","14","17","3",2845.91075838306,9.38060285518923e-83
"953","Quant.18.2","Quant","1","18","3",0.0447862026708338,1.48705045822468e-96
"954","Sigma.18.2","Sigma","2","18","3",3.28065101729293,2.51552398951638e-34
"955","Connect.18.2","Connect","3","18","3",0.392938943901399,3.70371400440363e-11
"956","Tau1.18.2","Tau1","4","18","3",1787.46868167251,1.35468197510988e-08
"957","Tau2.18.2","Tau2","5","18","3",7594189.78326683,2.39045772852028e-05
"958","NPQ.18.2","NPQ","6","18","3",0.287120431168477,2.66806566267066e-117
"959","qP.18.2","qP","7","18","3",0.531392810292392,2.97410091644937e-96
"960","ABQ.18.2","ABQ","8","18","3",0.248554800983989,2.51552398951638e-34
"961","qm.18.2","qm","9","18","3",0.879499649054432,1.48705045822468e-96
"962","nTau1.18.2","nTau1","10","18","3",2.46321696162418,1.35468197510988e-08
"963","nTau2.18.2","nTau2","11","18","3",10.0276061743775,2.39045772852028e-05
"964","nCon.18.2","nCon","12","18","3",1.22808828421247,3.70371400440363e-11
"965","Fm.18.2","Fm","13","18","3",2932.30509944997,2.66806566267066e-117
"966","Fo.18.2","Fo","14","18","3",2800.97828897328,2.97410091644937e-96
"967","Quant.19.2","Quant","1","19","3",0.0484059016657726,2.61893999009894e-85
"968","Sigma.19.2","Sigma","2","19","3",3.63573542367069,9.85244406537429e-25
"969","Connect.19.2","Connect","3","19","3",0.247032148824948,0.00707147452616728
"970","Tau1.19.2","Tau1","4","19","3",1464.51758463413,7.97142637038775e-14
"971","Tau2.19.2","Tau2","5","19","3",7896400.95100355,4.24955332714118e-07
"972","NPQ.19.2","NPQ","6","19","3",0.310947803406831,3.37509360053374e-108
"973","qP.19.2","qP","7","19","3",0.564879289566806,5.23787998019788e-85
"974","ABQ.19.2","ABQ","8","19","3",0.167221409833413,9.85244406537429e-25
"975","qm.19.2","qm","9","19","3",0.869760600570835,2.61893999009894e-85
"976","nTau1.19.2","nTau1","10","19","3",2.01817497115097,7.97142637038775e-14
"977","nTau2.19.2","nTau2","11","19","3",10.4266552708644,4.24955332714118e-07
"978","nCon.19.2","nCon","12","19","3",0.772072334657359,0.00707147452616728
"979","Fm.19.2","Fm","13","19","3",2879.00845030845,3.37509360053374e-108
"980","Fo.19.2","Fo","14","19","3",2739.64745036789,5.23787998019788e-85
"981","Quant.20.2","Quant","1","20","3",0.0509708618248881,8.72923319207764e-83
"982","Sigma.20.2","Sigma","2","20","3",3.57125651631032,1.35627866176522e-22
"983","Connect.20.2","Connect","3","20","3",0.218239997989785,0.0404290081007344
"984","Tau1.20.2","Tau1","4","20","3",665.291585372413,1.48302416611135e-07
"985","Tau2.20.2","Tau2","5","20","3",4826604.68214466,8.48179338365192e-08
"986","NPQ.20.2","NPQ","6","20","3",0.351733972894155,5.76406125623273e-105
"987","qP.20.2","qP","7","20","3",0.613923899166169,1.74584663841553e-82
"988","ABQ.20.2","ABQ","8","20","3",0.181990541057169,1.35627866176522e-22
"989","qm.20.2","qm","9","20","3",0.862859399287787,8.72923319207764e-83
"990","nTau1.20.2","nTau1","10","20","3",0.916803485464041,1.48302416611135e-07
"991","nTau2.20.2","nTau2","11","20","3",6.37320007706378,8.48179338365192e-08
"992","nCon.20.2","nCon","12","20","3",0.682085572930798,0.0404290081007344
"993","Fm.20.2","Fm","13","20","3",2792.13948868998,5.76406125623273e-105
"994","Fo.20.2","Fo","14","20","3",2649.82173261615,1.74584663841553e-82
"995","Quant.21.2","Quant","1","21","3",0.0543048956331341,1.03331733049848e-84
"996","Sigma.21.2","Sigma","2","21","3",3.55792950895917,6.42676681503593e-25
"997","Connect.21.2","Connect","3","21","3",0.204706298431185,0.0328124434681012
"998","Tau1.21.2","Tau1","4","21","3",1262.77558826047,2.32093678001536e-10
"999","Tau2.21.2","Tau2","5","21","3",6751708.28537423,2.51470394739658e-06
"1000","NPQ.21.2","NPQ","6","21","3",0.382145003369871,1.49163133017093e-106
"1001","qP.21.2","qP","7","21","3",0.65072833042511,2.06663466099696e-84
"1002","ABQ.21.2","ABQ","8","21","3",0.185043141177842,6.42676681503593e-25
"1003","qm.21.2","qm","9","21","3",0.853888952587699,1.03331733049848e-84
"1004","nTau1.21.2","nTau1","10","21","3",1.7401648933047,2.32093678001536e-10
"1005","nTau2.21.2","nTau2","11","21","3",8.91516720311539,2.51470394739658e-06
"1006","nCon.21.2","nCon","12","21","3",0.639787454793293,0.0328124434681012
"1007","Fm.21.2","Fm","13","21","3",2730.70466175361,1.49163133017093e-106
"1008","Fo.21.2","Fo","14","21","3",2582.41403009217,2.06663466099696e-84
"1009","Quant.22.2","Quant","1","22","3",0.049801166719233,2.5101640528258e-86
"1010","Sigma.22.2","Sigma","2","22","3",3.34798728644484,1.79236103727187e-26
"1011","Connect.22.2","Connect","3","22","3",0.285000646154443,0.00059635566415357
"1012","Tau1.22.2","Tau1","4","22","3",1551.09707153595,3.3055703486487e-11
"1013","Tau2.22.2","Tau2","5","22","3",12755822.6561886,0.00108317401958788
"1014","NPQ.22.2","NPQ","6","22","3",0.43028365501513,4.93151368868227e-108
"1015","qP.22.2","qP","7","22","3",0.691695142016536,5.02032810565159e-86
"1016","ABQ.22.2","ABQ","8","22","3",0.233131180517463,1.79236103727187e-26
"1017","qm.22.2","qm","9","22","3",0.866006544219155,2.5101640528258e-86
"1018","nTau1.22.2","nTau1","10","22","3",2.13748562696941,3.3055703486487e-11
"1019","nTau2.22.2","nTau2","11","22","3",16.8431879735612,0.00108317401958788
"1020","nCon.22.2","nCon","12","22","3",0.890738777531513,0.00059635566415357
"1021","Fm.22.2","Fm","13","22","3",2638.79810881405,4.93151368868227e-108
"1022","Fo.22.2","Fo","14","22","3",2507.3828842586,5.02032810565159e-86
"1023","Quant.23.2","Quant","1","23","3",0.200356846672264,9.71833458502276e-72
"1024","Sigma.23.2","Sigma","2","23","3",4.93395285490129,2.69112244658861e-44
"1025","Connect.23.2","Connect","3","23","3",0.270148739618916,2.05476813157728e-10
"1026","Tau1.23.2","Tau1","4","23","3",1509.33770097996,1.28033653395378e-16
"1027","Tau2.23.2","Tau2","5","23","3",1424260.1736295,3.90556110212413e-13
"1028","NPQ.23.2","NPQ","6","23","3",0.553511629430176,2.18451131277152e-102
"1029","qP.23.2","qP","7","23","3",1,1.94366691700455e-71
"1030","ABQ.23.2","ABQ","8","23","3",-0.130140074467989,2.69112244658861e-44
"1031","qm.23.2","qm","9","23","3",0.460926158089355,9.71833458502276e-72
"1032","nTau1.23.2","nTau1","10","23","3",2.07993922578491,1.28033653395378e-16
"1033","nTau2.23.2","nTau2","11","23","3",1.88063776631922,3.90556110212413e-13
"1034","nCon.23.2","nCon","12","23","3",0.844320745678003,2.05476813157728e-10
"1035","Fm.23.2","Fm","13","23","3",2429.48281327379,2.18451131277152e-102
"1036","Fo.23.2","Fo","14","23","3",1942.71929776179,1.94366691700455e-71
"1037","Quant.24.2","Quant","1","24","3",0.214315576347717,1.57127787731618e-68
"1038","Sigma.24.2","Sigma","2","24","3",5.00883068696283,1.038258568349e-42
"1039","Connect.24.2","Connect","3","24","3",0.23921250394592,5.57250245041898e-08
"1040","Tau1.24.2","Tau1","4","24","3",1343.95153076557,2.58044243858694e-19
"1041","Tau2.24.2","Tau2","5","24","3",1250274.85251393,5.49865562495699e-17
"1042","NPQ.24.2","NPQ","6","24","3",0.501643553992316,5.15662729011671e-100
"1043","qP.24.2","qP","7","24","3",0.982517515160226,3.14255575463237e-68
"1044","ABQ.24.2","ABQ","8","24","3",-0.147291117696537,1.038258568349e-42
"1045","qm.24.2","qm","9","24","3",0.423369238227028,1.57127787731618e-68
"1046","nTau1.24.2","nTau1","10","24","3",1.85202920763065,2.58044243858694e-19
"1047","nTau2.24.2","nTau2","11","24","3",1.65090209601588,5.49865562495699e-17
"1048","nCon.24.2","nCon","12","24","3",0.747632878065738,5.57250245041898e-08
"1049","Fm.24.2","Fm","13","24","3",2513.39926435091,5.15662729011671e-100
"1050","Fo.24.2","Fo","14","24","3",1974.73865241961,3.14255575463237e-68
"1051","Quant.25.2","Quant","1","25","3",0.217848129120077,1.40578120713513e-73
"1052","Sigma.25.2","Sigma","2","25","3",5.2088129096277,5.16812244779854e-48
"1053","Connect.25.2","Connect","3","25","3",0.232609345697011,3.6013393197753e-10
"1054","Tau1.25.2","Tau1","4","25","3",1506.85645397876,3.29240860024995e-18
"1055","Tau2.25.2","Tau2","5","25","3",1263941.70490205,2.37254137866718e-14
"1056","NPQ.25.2","NPQ","6","25","3",0.483809690984663,4.5517727005777e-105
"1057","qP.25.2","qP","7","25","3",0.974464656884106,2.81156241427025e-73
"1058","ABQ.25.2","ABQ","8","25","3",-0.193097782385325,5.16812244779854e-48
"1059","qm.25.2","qm","9","25","3",0.413864662634145,1.40578120713513e-73
"1060","nTau1.25.2","nTau1","10","25","3",2.07651994926162,3.29240860024995e-18
"1061","nTau2.25.2","nTau2","11","25","3",1.66894823619707,2.37254137866718e-14
"1062","nCon.25.2","nCon","12","25","3",0.726995419218388,3.6013393197753e-10
"1063","Fm.25.2","Fm","13","25","3",2543.60773275242,4.5517727005777e-105
"1064","Fo.25.2","Fo","14","25","3",1989.48754695695,2.81156241427025e-73
"1065","Quant.26.2","Quant","1","26","3",0.223053363968165,1.92176500879076e-71
"1066","Sigma.26.2","Sigma","2","26","3",5.2812684069594,4.2937955114704e-47
"1067","Connect.26.2","Connect","3","26","3",0.268800695477811,1.34879532502872e-11
"1068","Tau1.26.2","Tau1","4","26","3",1475.72703239427,3.65686225221952e-18
"1069","Tau2.26.2","Tau2","5","26","3",1192131.78750695,6.79670593709914e-15
"1070","NPQ.26.2","NPQ","6","26","3",0.481481217512286,4.02684955576434e-103
"1071","qP.26.2","qP","7","26","3",0.979997777305661,3.84353001758152e-71
"1072","ABQ.26.2","ABQ","8","26","3",-0.209693980921904,4.2937955114704e-47
"1073","qm.26.2","qm","9","26","3",0.399859621158343,1.92176500879076e-71
"1074","nTau1.26.2","nTau1","10","26","3",2.0336221239522,3.65686225221952e-18
"1075","nTau2.26.2","nTau2","11","26","3",1.5741281709099,6.79670593709914e-15
"1076","nCon.26.2","nCon","12","26","3",0.840107579123794,1.34879532502872e-11
"1077","Fm.26.2","Fm","13","26","3",2547.6055715774,4.02684955576434e-103
"1078","Fo.26.2","Fo","14","26","3",1979.35357877302,3.84353001758152e-71
"1079","Quant.27.2","Quant","1","27","3",0.228308020689399,2.29988071130935e-72
"1080","Sigma.27.2","Sigma","2","27","3",5.28251303550549,1.44645358245774e-48
"1081","Connect.27.2","Connect","3","27","3",0.289683949335796,6.36405305477152e-14
"1082","Tau1.27.2","Tau1","4","27","3",1529.36833030439,2.56168642226017e-17
"1083","Tau2.27.2","Tau2","5","27","3",1161661.27805727,5.62459055231481e-14
"1084","NPQ.27.2","NPQ","6","27","3",0.469106622049734,4.20836247238052e-104
"1085","qP.27.2","qP","7","27","3",0.978265348882596,4.5997614226187e-72
"1086","ABQ.27.2","ABQ","8","27","3",-0.209979067674682,1.44645358245774e-48
"1087","qm.27.2","qm","9","27","3",0.38572160674214,2.29988071130935e-72
"1088","nTau1.27.2","nTau1","10","27","3",2.10754238684157,2.56168642226017e-17
"1089","nTau2.27.2","nTau2","11","27","3",1.5338939553564,5.62459055231481e-14
"1090","nCon.27.2","nCon","12","27","3",0.905375936453278,6.36405305477152e-14
"1091","Fm.27.2","Fm","13","27","3",2569.06459155134,4.20836247238052e-104
"1092","Fo.27.2","Fo","14","27","3",1982.52653963103,4.5997614226187e-72
"1093","Quant.1.3","Quant","1","1","4",0.370047241266719,1.11071658407632e-71
"1094","Sigma.1.3","Sigma","2","1","4",3.90582597840592,1.61159698308706e-60
"1095","Connect.1.3","Connect","3","1","4",0.388295252282376,1.96337665230247e-30
"1096","Tau1.1.3","Tau1","4","1","4",645.815135721648,6.07555600428564e-27
"1097","Tau2.1.3","Tau2","5","1","4",856640.108553932,4.42314660839318e-28
"1098","NPQ.1.3","NPQ","6","1","4",0.834004367982079,1.06199787941985e-102
"1099","qP.1.3","qP","7","1","4",1.35916648760794,2.22143316815265e-71
"1100","ABQ.1.3","ABQ","8","1","4",0,1.61159698308706e-60
"1101","qm.1.3","qm","9","1","4",0,1.11071658407632e-71
"1102","nTau1.1.3","nTau1","10","1","4",1,6.07555600428564e-27
"1103","nTau2.1.3","nTau2","11","1","4",1,4.42314660839318e-28
"1104","nCon.1.3","nCon","12","1","4",1,1.96337665230247e-30
"1105","Fm.1.3","Fm","13","1","4",1668.19347383199,1.06199787941985e-102
"1106","Fo.1.3","Fo","14","1","4",1050.88308094131,2.22143316815265e-71
"1107","Quant.3.3","Quant","1","3","4",0.0450149000541982,1.20623749739758e-85
"1108","Sigma.3.3","Sigma","2","3","4",2.5400249328653,5.68144068338388e-27
"1109","Connect.3.3","Connect","3","3","4",0.582764119739184,1.79554293029409e-15
"1110","Tau1.3.3","Tau1","4","3","4",1474.3790728637,2.16884178760162e-07
"1111","Tau2.3.3","Tau2","5","3","4",3184754.45185522,1.44258363488165e-20
"1112","NPQ.3.3","NPQ","6","3","4",0.129669969622015,4.7050432430657e-101
"1113","qP.3.3","qP","7","3","4",0.320133871886058,2.41247499479516e-85
"1114","ABQ.3.3","ABQ","8","3","4",0.349683025585806,5.68144068338388e-27
"1115","qm.3.3","qm","9","3","4",0.878353639659341,1.20623749739758e-85
"1116","nTau1.3.3","nTau1","10","3","4",2.28297385940978,2.16884178760162e-07
"1117","nTau2.3.3","nTau2","11","3","4",3.71772745643594,1.44258363488165e-20
"1118","nCon.3.3","nCon","12","3","4",1.5008273119842,1.79554293029409e-15
"1119","Fm.3.3","Fm","13","3","4",2708.29020857371,4.7050432430657e-101
"1120","Fo.3.3","Fo","14","3","4",2586.376795517,2.41247499479516e-85
"1121","Quant.4.3","Quant","1","4","4",0.0482929066829183,1.11591685350376e-79
"1122","Sigma.4.3","Sigma","2","4","4",2.90956515987155,1.84218261031168e-22
"1123","Connect.4.3","Connect","3","4","4",0.501624029949537,3.98251971935906e-09
"1124","Tau1.4.3","Tau1","4","4","4",2370.90110431677,5.4991002231944e-06
"1125","Tau2.4.3","Tau2","5","4","4",5015569.87473062,8.98201682372365e-07
"1126","NPQ.4.3","NPQ","6","4","4",0.14206895540546,1.80742929334373e-99
"1127","qP.4.3","qP","7","4","4",0.345076622740258,2.23183370700753e-79
"1128","ABQ.4.3","ABQ","8","4","4",0.25507045732257,1.84218261031168e-22
"1129","qm.4.3","qm","9","4","4",0.869495293310104,1.11591685350376e-79
"1130","nTau1.4.3","nTau1","10","4","4",3.67117612018719,5.4991002231944e-06
"1131","nTau2.4.3","nTau2","11","4","4",5.85493233931954,8.98201682372365e-07
"1132","nCon.4.3","nCon","12","4","4",1.29186238307324,3.98251971935906e-09
"1133","Fm.4.3","Fm","13","4","4",2678.88738518497,1.80742929334373e-99
"1134","Fo.4.3","Fo","14","4","4",2549.51612667818,2.23183370700753e-79
"1135","Quant.5.3","Quant","1","5","4",0.0452493284520425,1.54218981301143e-87
"1136","Sigma.5.3","Sigma","2","5","4",2.87163731475507,3.16975619546751e-28
"1137","Connect.5.3","Connect","3","5","4",0.432706917221937,5.49399587634663e-10
"1138","Tau1.5.3","Tau1","4","5","4",2223.77032823692,4.68743825311205e-07
"1139","Tau2.5.3","Tau2","5","5","4",6243518.01737161,3.2040694106161e-05
"1140","NPQ.5.3","NPQ","6","5","4",0.162542415002998,4.29437930476607e-107
"1141","qP.5.3","qP","7","5","4",0.370038916825685,3.08437962602287e-87
"1142","ABQ.5.3","ABQ","8","5","4",0.264781039751528,3.16975619546751e-28
"1143","qm.5.3","qm","9","5","4",0.877720130280804,1.54218981301143e-87
"1144","nTau1.5.3","nTau1","10","5","4",3.44335430564356,4.68743825311205e-07
"1145","nTau2.5.3","nTau2","11","5","4",7.28837927973171,3.2040694106161e-05
"1146","nCon.5.3","nCon","12","5","4",1.11437601845119,5.49399587634663e-10
"1147","Fm.5.3","Fm","13","5","4",2631.70967197715,4.29437930476607e-107
"1148","Fo.5.3","Fo","14","5","4",2512.62657663943,3.08437962602287e-87
"1149","Quant.6.3","Quant","1","6","4",0.0452951019864501,4.18190219693654e-85
"1150","Sigma.6.3","Sigma","2","6","4",3.31580241493096,5.59302793929307e-26
"1151","Connect.6.3","Connect","3","6","4",0.435075726899745,9.83016048955673e-09
"1152","Tau1.6.3","Tau1","4","6","4",1451.0150446782,9.84196330131717e-07
"1153","Tau2.6.3","Tau2","5","6","4",6773926.59149189,9.00533075814808e-05
"1154","NPQ.6.3","NPQ","6","6","4",0.192636126120671,5.30064398879808e-107
"1155","qP.6.3","qP","7","6","4",0.413020308570099,8.36380439387307e-85
"1156","ABQ.6.3","ABQ","8","6","4",0.151062430005079,5.59302793929307e-26
"1157","qm.6.3","qm","9","6","4",0.877596433819101,4.18190219693654e-85
"1158","nTau1.6.3","nTau1","10","6","4",2.24679628026495,9.84196330131717e-07
"1159","nTau2.6.3","nTau2","11","6","4",7.90755245271757,9.00533075814808e-05
"1160","nCon.6.3","nCon","12","6","4",1.1204765557714,9.83016048955673e-09
"1161","Fm.6.3","Fm","13","6","4",2565.3039100859,5.30064398879808e-107
"1162","Fo.6.3","Fo","14","6","4",2449.10820785232,8.36380439387307e-85
"1163","Quant.7.3","Quant","1","7","4",0.0434796490251485,2.73061209210623e-80
"1164","Sigma.7.3","Sigma","2","7","4",3.16749779891496,2.66484889427419e-21
"1165","Connect.7.3","Connect","3","7","4",0.402042529283486,1.47798749178461e-05
"1166","Tau1.7.3","Tau1","4","7","4",714.890783382059,4.99155316541025e-08
"1167","Tau2.7.3","Tau2","5","7","4",6077599.7079151,1.18993641787747e-05
"1168","NPQ.7.3","NPQ","6","7","4",0.229982417563234,6.93357572363053e-102
"1169","qP.7.3","qP","7","7","4",0.460284244389395,5.46122418421246e-80
"1170","ABQ.7.3","ABQ","8","7","4",0.189032533341975,2.66484889427419e-21
"1171","qm.7.3","qm","9","7","4",0.882502437050167,2.73061209210623e-80
"1172","nTau1.7.3","nTau1","10","7","4",1.10695885531271,4.99155316541025e-08
"1173","nTau2.7.3","nTau2","11","7","4",7.09469431471579,1.18993641787747e-05
"1174","nCon.7.3","nCon","12","7","4",1.03540418514083,1.47798749178461e-05
"1175","Fm.7.3","Fm","13","7","4",2487.41288815193,6.93357572363053e-102
"1176","Fo.7.3","Fo","14","7","4",2379.26104879445,5.46122418421246e-80
"1177","Quant.8.3","Quant","1","8","4",0.0494987356630686,6.28701731580695e-85
"1178","Sigma.8.3","Sigma","2","8","4",3.45663470895605,3.61388823427778e-28
"1179","Connect.8.3","Connect","3","8","4",0.439078348680505,2.58479999942577e-10
"1180","Tau1.8.3","Tau1","4","8","4",1085.34444041029,4.15379719412548e-11
"1181","Tau2.8.3","Tau2","5","8","4",10017355.7276135,2.83835939230709e-06
"1182","NPQ.8.3","NPQ","6","8","4",0.259023304469059,5.7475343594543e-108
"1183","qP.8.3","qP","7","8","4",0.507318087460989,1.25740346316139e-84
"1184","ABQ.8.3","ABQ","8","8","4",0.115005448766358,3.61388823427778e-28
"1185","qm.8.3","qm","9","8","4",0.866236712119166,6.28701731580695e-85
"1186","nTau1.8.3","nTau1","10","8","4",1.68058068071988,4.15379719412548e-11
"1187","nTau2.8.3","nTau2","11","8","4",11.6937738819205,2.83835939230709e-06
"1188","nCon.8.3","nCon","12","8","4",1.13078474717275,2.58479999942577e-10
"1189","Fm.8.3","Fm","13","8","4",2430.03771795731,5.7475343594543e-108
"1190","Fo.8.3","Fo","14","8","4",2309.75392330485,1.25740346316139e-84
"1191","Quant.9.3","Quant","1","9","4",0.0570814657642905,3.10735100629471e-84
"1192","Sigma.9.3","Sigma","2","9","4",3.39931951165712,5.52446660191304e-28
"1193","Connect.9.3","Connect","3","9","4",0.226105078789235,0.00307833070192147
"1194","Tau1.9.3","Tau1","4","9","4",765.366720868838,9.6938741838151e-10
"1195","Tau2.9.3","Tau2","5","9","4",7469446.18897847,0.000112498165442064
"1196","NPQ.9.3","NPQ","6","9","4",0.264146822088546,2.43805666305131e-106
"1197","qP.9.3","qP","7","9","4",0.52607078798034,6.21470201258941e-84
"1198","ABQ.9.3","ABQ","8","9","4",0.129679732161422,5.52446660191304e-28
"1199","qm.9.3","qm","9","9","4",0.845745463284922,3.10735100629471e-84
"1200","nTau1.9.3","nTau1","10","9","4",1.18511734788253,9.6938741838151e-10
"1201","nTau2.9.3","nTau2","11","9","4",8.71946820420003,0.000112498165442064
"1202","nCon.9.3","nCon","12","9","4",0.58230194023801,0.00307833070192147
"1203","Fm.9.3","Fm","13","9","4",2420.18890858926,2.43805666305131e-106
"1204","Fo.9.3","Fo","14","9","4",2282.04097826051,6.21470201258941e-84
"1205","Quant.10.3","Quant","1","10","4",0.0949799454409224,3.07310548071679e-73
"1206","Sigma.10.3","Sigma","2","10","4",4.32067478868985,1.01752704717549e-28
"1207","Connect.10.3","Connect","3","10","4",0.305079754147886,3.08365340778003e-05
"1208","Tau1.10.3","Tau1","4","10","4",1203.83608723473,8.35748002647645e-13
"1209","Tau2.10.3","Tau2","5","10","4",3577023.61290972,4.37782774635904e-07
"1210","NPQ.10.3","NPQ","6","10","4",0.321219556714404,1.4983991354134e-99
"1211","qP.10.3","qP","7","10","4",0.652160489347376,6.14621096143357e-73
"1212","ABQ.10.3","ABQ","8","10","4",-0.106212824784693,1.01752704717549e-28
"1213","qm.10.3","qm","9","10","4",0.743330216121072,3.07310548071679e-73
"1214","nTau1.10.3","nTau1","10","10","4",1.86405678753493,8.35748002647645e-13
"1215","nTau2.10.3","nTau2","11","10","4",4.17564339702466,4.37782774635904e-07
"1216","nCon.10.3","nCon","12","10","4",0.785690147779674,3.08365340778003e-05
"1217","Fm.10.3","Fm","13","10","4",2315.64398369589,1.4983991354134e-99
"1218","Fo.10.3","Fo","14","10","4",2095.70424446385,6.14621096143357e-73
"1219","Quant.11.3","Quant","1","11","4",0.10721043060402,8.47631475959509e-84
"1220","Sigma.11.3","Sigma","2","11","4",4.27121313106717,1.11602457978797e-40
"1221","Connect.11.3","Connect","3","11","4",0.271604427049032,3.13907401393189e-09
"1222","Tau1.11.3","Tau1","4","11","4",1165.64958612103,1.56268005409826e-16
"1223","Tau2.11.3","Tau2","5","11","4",3575933.95207509,3.49431678585704e-08
"1224","NPQ.11.3","NPQ","6","11","4",0.299189076006873,8.56139940436649e-110
"1225","qP.11.3","qP","7","11","4",0.647602822298724,1.69526295191902e-83
"1226","ABQ.11.3","ABQ","8","11","4",-0.0935492658099355,1.11602457978797e-40
"1227","qm.11.3","qm","9","11","4",0.710279070755872,8.47631475959509e-84
"1228","nTau1.11.3","nTau1","10","11","4",1.80492763586054,1.56268005409826e-16
"1229","nTau2.11.3","nTau2","11","11","4",4.17437137996202,3.49431678585704e-08
"1230","nCon.11.3","nCon","12","11","4",0.699479134634167,3.13907401393189e-09
"1231","Fm.11.3","Fm","13","11","4",2354.91059319134,8.56139940436649e-110
"1232","Fo.11.3","Fo","14","11","4",2102.43961446133,1.69526295191902e-83
"1233","Quant.12.3","Quant","1","12","4",0.117249105016587,6.15085505140788e-74
"1234","Sigma.12.3","Sigma","2","12","4",4.56614307817238,3.36507615373775e-33
"1235","Connect.12.3","Connect","3","12","4",0.289459702788924,2.39916807314614e-06
"1236","Tau1.12.3","Tau1","4","12","4",1167.08963162588,1.91906009869147e-21
"1237","Tau2.12.3","Tau2","5","12","4",3417794.06566142,3.75121395542916e-12
"1238","NPQ.12.3","NPQ","6","12","4",0.296104615057565,3.59217476253881e-101
"1239","qP.12.3","qP","7","12","4",0.660251983355692,1.23017101028158e-73
"1240","ABQ.12.3","ABQ","8","12","4",-0.169059528872289,3.36507615373775e-33
"1241","qm.12.3","qm","9","12","4",0.683150981979414,6.15085505140788e-74
"1242","nTau1.12.3","nTau1","10","12","4",1.80715744656828,1.91906009869147e-21
"1243","nTau2.12.3","nTau2","11","12","4",3.98976656770239,3.75121395542916e-12
"1244","nCon.12.3","nCon","12","12","4",0.745462894762418,2.39916807314614e-06
"1245","Fm.12.3","Fm","13","12","4",2360.51479340746,3.59217476253881e-101
"1246","Fo.12.3","Fo","14","12","4",2083.74654650202,1.23017101028158e-73
"1247","Quant.13.3","Quant","1","13","4",0.121083012729128,7.73753222006307e-83
"1248","Sigma.13.3","Sigma","2","13","4",4.31274553586112,1.08051068286392e-42
"1249","Connect.13.3","Connect","3","13","4",0.300349160966697,9.1171779753416e-12
"1250","Tau1.13.3","Tau1","4","13","4",1310.77404988379,2.56691754255944e-17
"1251","Tau2.13.3","Tau2","5","13","4",3586937.49098854,7.33945271328128e-07
"1252","NPQ.13.3","NPQ","6","13","4",0.28853755992899,4.95728365005007e-109
"1253","qP.13.3","qP","7","13","4",0.658131380420397,1.54750644401261e-82
"1254","ABQ.13.3","ABQ","8","13","4",-0.104182715693154,1.08051068286392e-42
"1255","qm.13.3","qm","9","13","4",0.672790392073603,7.73753222006307e-83
"1256","nTau1.13.3","nTau1","10","13","4",2.02964281476479,2.56691754255944e-17
"1257","nTau2.13.3","nTau2","11","13","4",4.18721637613202,7.33945271328128e-07
"1258","nCon.13.3","nCon","12","13","4",0.773507168066728,9.1171779753416e-12
"1259","Fm.13.3","Fm","13","13","4",2374.3771332639,4.95728365005007e-109
"1260","Fo.13.3","Fo","14","13","4",2086.88039661316,1.54750644401261e-82
"1261","Quant.14.3","Quant","1","14","4",0.12267695474359,4.49465060572853e-78
"1262","Sigma.14.3","Sigma","2","14","4",4.36204807534109,1.0131494533057e-38
"1263","Connect.14.3","Connect","3","14","4",0.315139537744499,4.39708280825216e-10
"1264","Tau1.14.3","Tau1","4","14","4",1343.39969715781,1.18521090402794e-18
"1265","Tau2.14.3","Tau2","5","14","4",3808570.10809386,8.32217693210675e-07
"1266","NPQ.14.3","NPQ","6","14","4",0.288336212422949,1.16333352150178e-104
"1267","qP.14.3","qP","7","14","4",0.660472047323752,8.98930121145705e-78
"1268","ABQ.14.3","ABQ","8","14","4",-0.116805536001214,1.0131494533057e-38
"1269","qm.14.3","qm","9","14","4",0.668482990648298,4.49465060572853e-78
"1270","nTau1.14.3","nTau1","10","14","4",2.08016136948643,1.18521090402794e-18
"1271","nTau2.14.3","nTau2","11","14","4",4.4459395142296,8.32217693210675e-07
"1272","nCon.14.3","nCon","12","14","4",0.811597710484812,4.39708280825216e-10
"1273","Fm.14.3","Fm","13","14","4",2374.74821257501,1.16333352150178e-104
"1274","Fo.14.3","Fo","14","14","4",2083.42133357352,8.98930121145705e-78
"1275","Quant.15.3","Quant","1","15","4",0.127793305248272,3.76225001274644e-75
"1276","Sigma.15.3","Sigma","2","15","4",4.23798025104016,4.71601234271875e-37
"1277","Connect.15.3","Connect","3","15","4",0.348857451827612,8.9929710193505e-11
"1278","Tau1.15.3","Tau1","4","15","4",1282.67354270293,8.00812371085565e-18
"1279","Tau2.15.3","Tau2","5","15","4",3465757.70663626,6.82729695149414e-08
"1280","NPQ.15.3","NPQ","6","15","4",0.282407913089603,1.56422284075296e-101
"1281","qP.15.3","qP","7","15","4",0.662214487514391,7.52450002549289e-75
"1282","ABQ.15.3","ABQ","8","15","4",-0.0850407249249225,4.71601234271875e-37
"1283","qm.15.3","qm","9","15","4",0.654656781629235,3.76225001274644e-75
"1284","nTau1.15.3","nTau1","10","15","4",1.98613112600658,8.00812371085565e-18
"1285","nTau2.15.3","nTau2","11","15","4",4.04575698946282,6.82729695149414e-08
"1286","nCon.15.3","nCon","12","15","4",0.898433472408042,8.9929710193505e-11
"1287","Fm.15.3","Fm","13","15","4",2385.72616904407,1.56422284075296e-101
