"","uni","metric","metrix","stage","col","ASnormalized.icra3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.310221246313027,1.46527106818766e-60
"2","Sigma.1.0","Sigma","2","1","1",4.84574510746488,1.47141641450034e-46
"3","Connect.1.0","Connect","3","1","1",0.294672495312917,1.89871208880226e-15
"4","Tau1.1.0","Tau1","4","1","1",767.402695455685,5.96963030121475e-29
"5","Tau2.1.0","Tau2","5","1","1",1790019.48381546,1.79999870993286e-19
"6","NPQ.1.0","NPQ","6","1","1",0.596444837872212,2.99324679390458e-86
"7","qP.1.0","qP","7","1","1",1.43009773843271,2.93054213637533e-60
"8","ABQ.1.0","ABQ","8","1","1",0,1.47141641450034e-46
"9","qm.1.0","qm","9","1","1",0,1.46527106818766e-60
"10","nTau1.1.0","nTau1","10","1","1",1,5.96963030121475e-29
"11","nTau2.1.0","nTau2","11","1","1",1,1.79999870993286e-19
"12","nCon.1.0","nCon","12","1","1",1,1.89871208880226e-15
"13","Fm.1.0","Fm","13","1","1",1916.41631993636,2.99324679390458e-86
"14","Fo.1.0","Fo","14","1","1",1321.90326071108,2.93054213637533e-60
"15","Quant.3.0","Quant","1","3","1",0.0448488337377177,3.78180045828476e-83
"16","Sigma.3.0","Sigma","2","3","1",2.97632028276932,1.2765675771955e-30
"17","Connect.3.0","Connect","3","3","1",0.55521120719031,3.93841820903421e-17
"18","Tau1.3.0","Tau1","4","3","1",3530.11789122816,1.69122393617851e-06
"19","Tau2.3.0","Tau2","5","3","1",5622021.00364329,1.6218785838089e-08
"20","NPQ.3.0","NPQ","6","3","1",0.0144481815714572,3.56550383757362e-95
"21","qP.3.0","qP","7","3","1",0.147188958525009,7.56360091656596e-83
"22","ABQ.3.0","ABQ","8","3","1",0.385786867290172,1.2765675771955e-30
"23","qm.3.0","qm","9","3","1",0.855429522411037,3.78180045828476e-83
"24","nTau1.3.0","nTau1","10","3","1",4.60008534258792,1.69122393617851e-06
"25","nTau2.3.0","nTau2","11","3","1",3.14075967020195,1.6218785838089e-08
"26","nCon.3.0","nCon","12","3","1",1.88416365972916,3.93841820903421e-17
"27","Fm.3.0","Fm","13","3","1",3015.87897416026,3.56550383757362e-95
"28","Fo.3.0","Fo","14","3","1",2880.62031947507,7.56360091656596e-83
"29","Quant.4.0","Quant","1","4","1",0.0517737678518885,1.14875879538551e-83
"30","Sigma.4.0","Sigma","2","4","1",2.82228391443346,7.07393202673063e-32
"31","Connect.4.0","Connect","3","4","1",0.456840495180875,3.52929215098999e-13
"32","Tau1.4.0","Tau1","4","4","1",2001.88109431674,3.10159364278514e-07
"33","Tau2.4.0","Tau2","5","4","1",4047664.98923049,1.67041491125239e-12
"34","NPQ.4.0","NPQ","6","4","1",0.0488030666815737,1.7182781224957e-95
"35","qP.4.0","qP","7","4","1",0.241477283050552,2.29751759076931e-83
"36","ABQ.4.0","ABQ","8","4","1",0.417574830734344,7.07393202673063e-32
"37","qm.4.0","qm","9","4","1",0.833106956834135,1.14875879538551e-83
"38","nTau1.4.0","nTau1","10","4","1",2.60864485643749,3.10159364278514e-07
"39","nTau2.4.0","nTau2","11","4","1",2.26124074392913,1.67041491125239e-12
"40","nCon.4.0","nCon","12","4","1",1.55033300510708,3.52929215098999e-13
"41","Fm.4.0","Fm","13","4","1",2917.09000323256,1.7182781224957e-95
"42","Fo.4.0","Fo","14","4","1",2766.06126260213,2.29751759076931e-83
"43","Quant.5.0","Quant","1","5","1",0.0582154246115429,3.80744432349005e-82
"44","Sigma.5.0","Sigma","2","5","1",3.48417089596868,3.34599590387543e-32
"45","Connect.5.0","Connect","3","5","1",0.291626562740466,4.55837382700001e-07
