"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.391019763802629,1.09536864169527e-57
"2","Sigma.1.0","Sigma","2","1","1",4.62545671932409,4.39320657293753e-50
"3","Connect.1.0","Connect","3","1","1",0.31467576259723,2.40160138925968e-19
"4","Tau1.1.0","Tau1","4","1","1",738.0846145951,1.38713791752467e-26
"5","Tau2.1.0","Tau2","5","1","1",806085.624841305,1.50382068858515e-22
"6","NPQ.1.0","NPQ","6","1","1",0.832734896451929,8.40135156246513e-85
"7","qP.1.0","qP","7","1","1",1.42011827031829,2.19073728339055e-57
"8","ABQ.1.0","ABQ","8","1","1",0,4.39320657293753e-50
"9","qm.1.0","qm","9","1","1",0,1.09536864169527e-57
"10","nTau1.1.0","nTau1","10","1","1",1,1.38713791752467e-26
"11","nTau2.1.0","nTau2","11","1","1",1,1.50382068858515e-22
"12","nCon.1.0","nCon","12","1","1",1,2.40160138925968e-19
"13","Fm.1.0","Fm","13","1","1",1890.13836956232,8.40135156246513e-85
"14","Fo.1.0","Fo","14","1","1",1151.05691074177,2.19073728339055e-57
"15","Quant.3.0","Quant","1","3","1",0.0482354269671031,5.26344285553958e-82
"16","Sigma.3.0","Sigma","2","3","1",2.8128763596366,3.75320267553354e-31
"17","Connect.3.0","Connect","3","3","1",0.508852016181621,9.48834178832791e-16
"18","Tau1.3.0","Tau1","4","3","1",4928.51161996637,4.39336919309249e-06
"19","Tau2.3.0","Tau2","5","3","1",4007644.69933721,9.8743876433987e-11
"20","NPQ.3.0","NPQ","6","3","1",0.116801205641574,7.24552563504982e-94
"21","qP.3.0","qP","7","3","1",0.31429269352992,1.05268857110719e-81
"22","ABQ.3.0","ABQ","8","3","1",0.391870569692059,3.75320267553354e-31
"23","qm.3.0","qm","9","3","1",0.876641972011803,5.26344285553958e-82
"24","nTau1.3.0","nTau1","10","3","1",6.67743443300205,4.39336919309249e-06
"25","nTau2.3.0","nTau2","11","3","1",4.97173572612239,9.8743876433987e-11
"26","nCon.3.0","nCon","12","3","1",1.61706771434102,9.48834178832791e-16
"27","Fm.3.0","Fm","13","3","1",3101.82558141989,7.24552563504982e-94
"28","Fo.3.0","Fo","14","3","1",2952.20770012262,1.05268857110719e-81
"29","Quant.4.0","Quant","1","4","1",0.0525990633509646,8.39982452041444e-84
"30","Sigma.4.0","Sigma","2","4","1",2.82831353471532,6.77639140049364e-33
"31","Connect.4.0","Connect","3","4","1",0.560687328852606,3.6615577266611e-19
"32","Tau1.4.0","Tau1","4","4","1",3374.7451036916,1.73074127435489e-06
"33","Tau2.4.0","Tau2","5","4","1",4174309.04399471,1.0683810907992e-10
"34","NPQ.4.0","NPQ","6","4","1",0.15833462800556,6.70700795842736e-96
"35","qP.4.0","qP","7","4","1",0.387294846921972,1.67996490408222e-83
"36","ABQ.4.0","ABQ","8","4","1",0.388533131679889,6.77639140049364e-33
"37","qm.4.0","qm","9","4","1",0.865482340740417,8.39982452041444e-84
"38","nTau1.4.0","nTau1","10","4","1",4.57230111149645,1.73074127435489e-06
"39","nTau2.4.0","nTau2","11","4","1",5.17849334531491,1.0683810907992e-10
"40","nCon.4.0","nCon","12","4","1",1.7817938192153,3.6615577266611e-19
"41","Fm.4.0","Fm","13","4","1",2990.60605222879,6.70700795842736e-96
"42","Fo.4.0","Fo","14","4","1",2833.30297502983,1.67996490408222e-83
"43","Quant.5.0","Quant","1","5","1",0.0486365417609762,1.34464789024552e-85
"44","Sigma.5.0","Sigma","2","5","1",3.47999259541488,3.55076690128392e-32
"45","Connect.5.0","Connect","3","5","1",0.295955428098907,3.68983296616091e-07
"46","Tau1.5.0","Tau1","4","5","1",2556.10709721511,1.12418474110464e-08
"47","Tau2.5.0","Tau2","5","5","1",5449727.5397251,5.52213272268359e-07
"48","NPQ.5.0","NPQ","6","5","1",0.174285740064513,1.33098506088627e-101
"49","qP.5.0","qP","7","5","1",0.403747176366988,2.68929578049104e-85
"50","ABQ.5.0","ABQ","8","5","1",0.247643463860276,3.55076690128392e-32
"51","qm.5.0","qm","9","5","1",0.87561615482555,1.34464789024552e-85
"52","nTau1.5.0","nTau1","10","5","1",3.46316268713628,1.12418474110464e-08
"53","nTau2.5.0","nTau2","11","5","1",6.76073033903562,5.52213272268359e-07
"54","nCon.5.0","nCon","12","5","1",0.940509131228245,3.68983296616091e-07
"55","Fm.5.0","Fm","13","5","1",2949.98264121754,1.33098506088627e-101
"56","Fo.5.0","Fo","14","5","1",2806.50568729381,2.68929578049104e-85
"57","Quant.6.0","Quant","1","6","1",0.0475941083234029,1.41469441378271e-84
"58","Sigma.6.0","Sigma","2","6","1",3.35507265393256,9.89131569051129e-32
"59","Connect.6.0","Connect","3","6","1",0.307316411715213,1.23881265374424e-07
"60","Tau1.6.0","Tau1","4","6","1",1968.68647781758,1.1410091928663e-10
"61","Tau2.6.0","Tau2","5","6","1",8452227.39268855,0.000110287578077764
"62","NPQ.6.0","NPQ","6","6","1",0.194474593529212,8.72879466689216e-101
"63","qP.6.0","qP","7","6","1",0.43101415166061,2.82938882756542e-84
"64","ABQ.6.0","ABQ","8","6","1",0.274650513987982,9.89131569051129e-32
"65","qm.6.0","qm","9","6","1",0.878282090243842,1.41469441378271e-84
"66","nTau1.6.0","nTau1","10","6","1",2.66729103803034,1.1410091928663e-10
"67","nTau2.6.0","nTau2","11","6","1",10.4855205603655,0.000110287578077764
"68","nCon.6.0","nCon","12","6","1",0.976612908406813,1.23881265374424e-07
"69","Fm.6.0","Fm","13","6","1",2900.12242017175,8.72879466689216e-101
"70","Fo.6.0","Fo","14","6","1",2762.09367955497,2.82938882756542e-84
"71","Quant.7.0","Quant","1","7","1",0.0506585439368754,1.87893888482378e-81
"72","Sigma.7.0","Sigma","2","7","1",3.6134644993214,1.23576780887687e-30
"73","Connect.7.0","Connect","3","7","1",0.279774243988854,2.33298944502532e-06
"74","Tau1.7.0","Tau1","4","7","1",1686.3736128805,1.14196572549387e-13
"75","Tau2.7.0","Tau2","5","7","1",11802448.4930219,0.00186753526941296
"76","NPQ.7.0","NPQ","6","7","1",0.223373215594824,1.1871198658952e-99
"77","qP.7.0","qP","7","7","1",0.47639998235227,3.75787776964755e-81
"78","ABQ.7.0","ABQ","8","7","1",0.218787523354142,1.23576780887687e-30
"79","qm.7.0","qm","9","7","1",0.870445055144461,1.87893888482378e-81
"80","nTau1.7.0","nTau1","10","7","1",2.28479713508947,1.14196572549387e-13
"81","nTau2.7.0","nTau2","11","7","1",14.6416808950606,0.00186753526941296
"82","nCon.7.0","nCon","12","7","1",0.889087363067588,2.33298944502532e-06
"83","Fm.7.0","Fm","13","7","1",2831.61549138158,1.1871198658952e-99
"84","Fo.7.0","Fo","14","7","1",2688.16997359909,3.75787776964755e-81
"85","Quant.8.0","Quant","1","8","1",0.0547602692458333,7.17229710658291e-82
"86","Sigma.8.0","Sigma","2","8","1",3.71911395580044,7.80761611748467e-32
"87","Connect.8.0","Connect","3","8","1",0.467813305976734,2.44608390137393e-14
"88","Tau1.8.0","Tau1","4","8","1",1908.11801344649,2.33595867773862e-14
"89","Tau2.8.0","Tau2","5","8","1",12755410.7953187,0.00369352973918792
"90","NPQ.8.0","NPQ","6","8","1",0.246286385026712,6.98290157476468e-99
"91","qP.8.0","qP","7","8","1",0.513742813341305,1.43445942131658e-81
"92","ABQ.8.0","ABQ","8","8","1",0.19594665316771,7.80761611748467e-32
"93","qm.8.0","qm","9","8","1",0.859955239312471,7.17229710658291e-82
