"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo10.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.369618555544205,5.48095891358153e-57
"2","Sigma.1.0","Sigma","2","1","1",5.05124156910482,3.56627381320372e-48
"3","Connect.1.0","Connect","3","1","1",0.302149602967147,1.1439457028551e-16
"4","Tau1.1.0","Tau1","4","1","1",735.766991149178,1.61792717924275e-29
"5","Tau2.1.0","Tau2","5","1","1",954716.138158411,6.86397380559342e-30
"6","NPQ.1.0","NPQ","6","1","1",0.785229696361755,1.54239444741681e-84
"7","qP.1.0","qP","7","1","1",1.426554773493,1.09619178271631e-56
"8","ABQ.1.0","ABQ","8","1","1",0,3.56627381320372e-48
"9","qm.1.0","qm","9","1","1",0,5.48095891358153e-57
"10","nTau1.1.0","nTau1","10","1","1",1,1.61792717924275e-29
"11","nTau2.1.0","nTau2","11","1","1",1,6.86397380559342e-30
"12","nCon.1.0","nCon","12","1","1",1,1.1439457028551e-16
"13","Fm.1.0","Fm","13","1","1",1886.94705697189,1.54239444741681e-84
"14","Fo.1.0","Fo","14","1","1",1189.49641138555,1.09619178271631e-56
"15","Quant.3.0","Quant","1","3","1",0.0378414317968145,2.17480481329186e-85
"16","Sigma.3.0","Sigma","2","3","1",2.67456957686648,1.99243505822021e-30
"17","Connect.3.0","Connect","3","3","1",0.512438541840603,2.98897111637251e-15
"18","Tau1.3.0","Tau1","4","3","1",7324.57914338139,0.000116756847677504
"19","Tau2.3.0","Tau2","5","3","1",5431422.57333267,1.44595036988119e-07
"20","NPQ.3.0","NPQ","6","3","1",0.0784407572251236,3.99256628032266e-96
"21","qP.3.0","qP","7","3","1",0.237779570719246,4.3496096265438e-85
"22","ABQ.3.0","ABQ","8","3","1",0.470512439312923,1.99243505822021e-30
"23","qm.3.0","qm","9","3","1",0.897620313620081,2.17480481329186e-85
"24","nTau1.3.0","nTau1","10","3","1",9.95502547884255,0.000116756847677504
"25","nTau2.3.0","nTau2","11","3","1",5.68904447746065,1.44595036988119e-07
"26","nCon.3.0","nCon","12","3","1",1.69597622107854,2.98897111637251e-15
"27","Fm.3.0","Fm","13","3","1",3123.61518145538,3.99256628032266e-96
"28","Fo.3.0","Fo","14","3","1",3005.41311060684,4.3496096265438e-85
"29","Quant.4.0","Quant","1","4","1",0.0399025132794687,1.52966900639678e-81
"30","Sigma.4.0","Sigma","2","4","1",2.75923236620825,3.83101832735972e-27
"31","Connect.4.0","Connect","3","4","1",0.562972091758213,2.00298819779548e-15
"32","Tau1.4.0","Tau1","4","4","1",3254.96679539433,0.000330244046938909
"33","Tau2.4.0","Tau2","5","4","1",4758943.13927859,1.16545700685098e-06
"34","NPQ.4.0","NPQ","6","4","1",0.112657420996075,9.49936096617964e-95
"35","qP.4.0","qP","7","4","1",0.302368577386402,3.05933801279346e-81
"36","ABQ.4.0","ABQ","8","4","1",0.453751651260417,3.83101832735972e-27
"37","qm.4.0","qm","9","4","1",0.892044074408768,1.52966900639678e-81
"38","nTau1.4.0","nTau1","10","4","1",4.42390979012319,0.000330244046938909
"39","nTau2.4.0","nTau2","11","4","1",4.98466816373116,1.16545700685098e-06
"40","nCon.4.0","nCon","12","4","1",1.86322300684745,2.00298819779548e-15
"41","Fm.4.0","Fm","13","4","1",3027.55714202935,9.49936096617964e-95
"42","Fo.4.0","Fo","14","4","1",2906.75000296518,3.05933801279346e-81
"43","Quant.5.0","Quant","1","5","1",0.0444970908183497,1.86575845211628e-84
"44","Sigma.5.0","Sigma","2","5","1",3.55278951898227,3.1836645833184e-29
"45","Connect.5.0","Connect","3","5","1",0.464583271831179,2.43307815895689e-11
"46","Tau1.5.0","Tau1","4","5","1",3102.07502222662,1.74943460364556e-09
"47","Tau2.5.0","Tau2","5","5","1",7024354.07632185,7.63547528159604e-11
"48","NPQ.5.0","NPQ","6","5","1",0.139918156625841,3.1403258579213e-99
"49","qP.5.0","qP","7","5","1",0.356763804877551,3.73151690423256e-84
"50","ABQ.5.0","ABQ","8","5","1",0.296650245216465,3.1836645833184e-29
"51","qm.5.0","qm","9","5","1",0.879613482194272,1.86575845211628e-84
"52","nTau1.5.0","nTau1","10","5","1",4.21611061591872,1.74943460364556e-09
"53","nTau2.5.0","nTau2","11","5","1",7.35753151703437,7.63547528159604e-11
"54","nCon.5.0","nCon","12","5","1",1.53759352078875,2.43307815895689e-11
"55","Fm.5.0","Fm","13","5","1",2955.1541941746,3.1403258579213e-99
"56","Fo.5.0","Fo","14","5","1",2823.65842961418,3.73151690423256e-84
"57","Quant.6.0","Quant","1","6","1",0.0398855792256475,1.11299514960944e-83
"58","Sigma.6.0","Sigma","2","6","1",3.51723082321019,7.81587254480865e-29
"59","Connect.6.0","Connect","3","6","1",0.348363432591949,5.76342265262537e-08
"60","Tau1.6.0","Tau1","4","6","1",2450.90053513738,1.70408565619e-09
"61","Tau2.6.0","Tau2","5","6","1",8299200.01722058,2.78683046866518e-05
"62","NPQ.6.0","NPQ","6","6","1",0.173131422044441,3.75642946013047e-101
"63","qP.6.0","qP","7","6","1",0.40042873186725,2.22599029921888e-83
"64","ABQ.6.0","ABQ","8","6","1",0.303689840390367,7.81587254480865e-29
"65","qm.6.0","qm","9","6","1",0.892089889353844,1.11299514960944e-83
"66","nTau1.6.0","nTau1","10","6","1",3.33108248211757,1.70408565619e-09
"67","nTau2.6.0","nTau2","11","6","1",8.69284563810687,2.78683046866518e-05
"68","nCon.6.0","nCon","12","6","1",1.15295015836849,5.76342265262537e-08
"69","Fm.6.0","Fm","13","6","1",2871.48895534487,3.75642946013047e-101
"70","Fo.6.0","Fo","14","6","1",2756.95795512089,2.22599029921888e-83
"71","Quant.7.0","Quant","1","7","1",0.0423680141818966,7.24954886824535e-81
"72","Sigma.7.0","Sigma","2","7","1",3.55378982679105,3.18340247774542e-27
"73","Connect.7.0","Connect","3","7","1",0.330812163015543,1.56475007130392e-06
"74","Tau1.7.0","Tau1","4","7","1",1811.35063416893,3.80434479699459e-13
"75","Tau2.7.0","Tau2","5","7","1",12024389.3081168,5.41315115379675e-05
"76","NPQ.7.0","NPQ","6","7","1",0.19997293753792,1.1572959777638e-98
"77","qP.7.0","qP","7","7","1",0.445361827036889,1.44990977364907e-80
"78","ABQ.7.0","ABQ","8","7","1",0.296452213149479,3.18340247774542e-27
"79","qm.7.0","qm","9","7","1",0.885373681741934,7.24954886824535e-81
"80","nTau1.7.0","nTau1","10","7","1",2.46185362480018,3.80434479699459e-13
"81","nTau2.7.0","nTau2","11","7","1",12.5947271943168,5.41315115379675e-05
"82","nCon.7.0","nCon","12","7","1",1.09486214698588,1.56475007130392e-06
"83","Fm.7.0","Fm","13","7","1",2807.25824407367,1.1572959777638e-98
"84","Fo.7.0","Fo","14","7","1",2688.32028697651,1.44990977364907e-80
"85","Quant.8.0","Quant","1","8","1",0.0473500717442851,1.05162614839121e-78
"86","Sigma.8.0","Sigma","2","8","1",3.97768528894493,1.07358206902315e-26
"87","Connect.8.0","Connect","3","8","1",0.340649575573568,1.91411737092045e-06
"88","Tau1.8.0","Tau1","4","8","1",1694.17571264148,3.34730650948272e-15
"89","Tau2.8.0","Tau2","5","8","1",12338552.9091842,1.48450304873853e-06
"90","NPQ.8.0","NPQ","6","8","1",0.220925115086566,1.14270245678928e-97
"91","qP.8.0","qP","7","8","1",0.484561729807474,2.10325229678243e-78
"92","ABQ.8.0","ABQ","8","8","1",0.212533149617342,1.07358206902315e-26
"93","qm.8.0","qm","9","8","1",0.871894765470934,1.05162614839121e-78
"94","nTau1.8.0","nTau1","10","8","1",2.30259814998684,3.34730650948272e-15
"95","nTau2.8.0","nTau2","11","8","1",12.923792126301,1.48450304873853e-06
"96","nCon.8.0","nCon","12","8","1",1.12742023232315,1.91411737092045e-06
"97","Fm.8.0","Fm","13","8","1",2759.08315747095,1.14270245678928e-97
"98","Fo.8.0","Fo","14","8","1",2628.44037201625,2.10325229678243e-78
"99","Quant.9.0","Quant","1","9","1",0.0543725786626359,4.55301954848411e-83
"100","Sigma.9.0","Sigma","2","9","1",3.93501736889321,6.23835018171399e-32
"101","Connect.9.0","Connect","3","9","1",0.413856295074737,1.63233645354635e-11
"102","Tau1.9.0","Tau1","4","9","1",1867.71066056777,8.87401607203117e-13
"103","Tau2.9.0","Tau2","5","9","1",12386564.8622751,0.000988233863228545
"104","NPQ.9.0","NPQ","6","9","1",0.22813127906767,2.48280659484948e-100
"105","qP.9.0","qP","7","9","1",0.507267715210475,9.10603909696822e-83
"106","ABQ.9.0","ABQ","8","9","1",0.220980165953423,6.23835018171399e-32
"107","qm.9.0","qm","9","9","1",0.852895430039813,4.55301954848411e-83
"108","nTau1.9.0","nTau1","10","9","1",2.53845399839239,8.87401607203117e-13
"109","nTau2.9.0","nTau2","11","9","1",12.9740813705821,0.000988233863228545
"110","nCon.9.0","nCon","12","9","1",1.3697065659217,1.63233645354635e-11
"111","Fm.9.0","Fm","13","9","1",2742.89400407252,2.48280659484948e-100
"112","Fo.9.0","Fo","14","9","1",2593.75578407282,9.10603909696822e-83
"113","Quant.10.0","Quant","1","10","1",0.0852394256093561,4.84891033497059e-75
"114","Sigma.10.0","Sigma","2","10","1",5.09415092685362,1.23304598644713e-33
"115","Connect.10.0","Connect","3","10","1",0.215998372314778,4.21160759020877e-05
"116","Tau1.10.0","Tau1","4","10","1",1399.18257860328,7.21174817339084e-15
"117","Tau2.10.0","Tau2","5","10","1",4412028.14364117,3.77014346596764e-07
"118","NPQ.10.0","NPQ","6","10","1",0.270415030393635,3.41457011197696e-98
"119","qP.10.0","qP","7","10","1",0.617362525127504,9.69782066994117e-75
