"","uni","metric","metrix","stage","col","ASnormalized.t11_icra6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.35699996752793,1.94489297586663e-58
"2","Sigma.1.0","Sigma","2","1","1",4.99374080982328,2.2193240591581e-48
"3","Connect.1.0","Connect","3","1","1",0.299216413241142,7.15056477431181e-17
"4","Tau1.1.0","Tau1","4","1","1",658.478938768917,3.0714274603105e-31
"5","Tau2.1.0","Tau2","5","1","1",1253249.43268979,2.39502131775085e-25
"6","NPQ.1.0","NPQ","6","1","1",0.68463649827783,1.47313021142068e-85
"7","qP.1.0","qP","7","1","1",1.27589812773211,3.88978595173325e-58
"8","ABQ.1.0","ABQ","8","1","1",0,2.2193240591581e-48
"9","qm.1.0","qm","9","1","1",0,1.94489297586663e-58
"10","nTau1.1.0","nTau1","10","1","1",1,3.0714274603105e-31
"11","nTau2.1.0","nTau2","11","1","1",1,2.39502131775085e-25
"12","nCon.1.0","nCon","12","1","1",1,7.15056477431181e-17
"13","Fm.1.0","Fm","13","1","1",1922.92870637942,1.47313021142068e-85
"14","Fo.1.0","Fo","14","1","1",1236.44322064344,3.88978595173325e-58
"15","Quant.3.0","Quant","1","3","1",0.0505667765301763,1.03277480847413e-80
"16","Sigma.3.0","Sigma","2","3","1",3.29018727181213,3.70297625836899e-30
"17","Connect.3.0","Connect","3","3","1",0.514455036250272,5.79298733244956e-15
"18","Tau1.3.0","Tau1","4","3","1",3371.2950033714,8.78466675350104e-07
"19","Tau2.3.0","Tau2","5","3","1",5157750.74258362,8.24515508289611e-09
"20","NPQ.3.0","NPQ","6","3","1",0.0735296770948987,1.63403589483523e-94
"21","qP.3.0","qP","7","3","1",0.238534579607111,2.06554961694825e-80
"22","ABQ.3.0","ABQ","8","3","1",0.34113775682151,3.70297625836899e-30
"23","qm.3.0","qm","9","3","1",0.858356355379164,1.03277480847413e-80
"24","nTau1.3.0","nTau1","10","3","1",5.11982207004877,8.78466675350104e-07
"25","nTau2.3.0","nTau2","11","3","1",4.11550215627371,8.24515508289611e-09
"26","nCon.3.0","nCon","12","3","1",1.71934096354422,5.79298733244956e-15
"27","Fm.3.0","Fm","13","3","1",3017.55596651901,1.63403589483523e-94
"28","Fo.3.0","Fo","14","3","1",2864.96788829275,2.06554961694825e-80
"29","Quant.4.0","Quant","1","4","1",0.0452227415815229,2.77170515009715e-82
"30","Sigma.4.0","Sigma","2","4","1",2.6835938327183,6.79761389107051e-30
"31","Connect.4.0","Connect","3","4","1",0.517151061630267,1.95309861993199e-15
"32","Tau1.4.0","Tau1","4","4","1",1762.02484844294,6.90807925009255e-07
"33","Tau2.4.0","Tau2","5","4","1",4635702.20104729,4.33160823306627e-09
"34","NPQ.4.0","NPQ","6","4","1",0.10108439340938,6.97959281971049e-95
"35","qP.4.0","qP","7","4","1",0.274189569264351,5.54341030019361e-82
"36","ABQ.4.0","ABQ","8","4","1",0.462608506344712,6.79761389107051e-30
"37","qm.4.0","qm","9","4","1",0.8733256423112,2.77170515009715e-82
"38","nTau1.4.0","nTau1","10","4","1",2.6759016039863,6.90807925009255e-07
"39","nTau2.4.0","nTau2","11","4","1",3.69894617953101,4.33160823306627e-09
"40","nCon.4.0","nCon","12","4","1",1.72835124927953,1.95309861993199e-15
"41","Fm.4.0","Fm","13","4","1",2942.04141094254,6.97959281971049e-95
"42","Fo.4.0","Fo","14","4","1",2808.99423249334,5.54341030019361e-82
"43","Quant.5.0","Quant","1","5","1",0.0394607590725253,9.06529329461814e-82
"44","Sigma.5.0","Sigma","2","5","1",3.73974870870241,4.87201003181858e-24
"45","Connect.5.0","Connect","3","5","1",0.243569568009628,0.00651185101985561
"46","Tau1.5.0","Tau1","4","5","1",2151.71319360613,5.77462568081169e-14
"47","Tau2.5.0","Tau2","5","5","1",16392878.0691322,2.99366678210888e-05
"48","NPQ.5.0","NPQ","6","5","1",0.111922497902271,2.39853948586703e-98
"49","qP.5.0","qP","7","5","1",0.280937269830388,1.81305865892363e-81
"50","ABQ.5.0","ABQ","8","5","1",0.251112772744255,4.87201003181858e-24
"51","qm.5.0","qm","9","5","1",0.889465650807271,9.06529329461814e-82
"52","nTau1.5.0","nTau1","10","5","1",3.26770237728324,5.77462568081169e-14
"53","nTau2.5.0","nTau2","11","5","1",13.0802996127826,2.99366678210888e-05
"54","nCon.5.0","nCon","12","5","1",0.814024756768047,0.00651185101985561
"55","Fm.5.0","Fm","13","5","1",2913.36481496182,2.39853948586703e-98
"56","Fo.5.0","Fo","14","5","1",2798.40122790824,1.81305865892363e-81
"57","Quant.6.0","Quant","1","6","1",0.0384094476439787,2.30487281151001e-80
"58","Sigma.6.0","Sigma","2","6","1",3.83709609060513,1.58965340011343e-23
"59","Connect.6.0","Connect","3","6","1",0.275258337099046,0.00172544025512936
"60","Tau1.6.0","Tau1","4","6","1",1071.27870137895,1.37691323035953e-10
"61","Tau2.6.0","Tau2","5","6","1",15612801.8046719,0.00274464540056876
"62","NPQ.6.0","NPQ","6","6","1",0.157542117689384,4.30461956036962e-98
"63","qP.6.0","qP","7","6","1",0.349315587480471,4.60974562302002e-80
"64","ABQ.6.0","ABQ","8","6","1",0.231618893183821,1.58965340011343e-23
"65","qm.6.0","qm","9","6","1",0.892410501015035,2.30487281151001e-80
"66","nTau1.6.0","nTau1","10","6","1",1.62689896108416,1.37691323035953e-10
"67","nTau2.6.0","nTau2","11","6","1",12.45785667037,0.00274464540056876
"68","nCon.6.0","nCon","12","6","1",0.919930608476385,0.00172544025512936
"69","Fm.6.0","Fm","13","6","1",2798.54688036692,4.30461956036962e-98
"70","Fo.6.0","Fo","14","6","1",2691.05624048624,4.60974562302002e-80
"71","Quant.7.0","Quant","1","7","1",0.0488158833889808,6.931358794133e-81
"72","Sigma.7.0","Sigma","2","7","1",3.93173692346188,1.4936314718731e-28
"73","Connect.7.0","Connect","3","7","1",0.238750196319582,0.000346942842636225
"74","Tau1.7.0","Tau1","4","7","1",1469.77047480007,8.34118914885682e-13
"75","Tau2.7.0","Tau2","5","7","1",15181975.7993427,0.0164378577596562
"76","NPQ.7.0","NPQ","6","7","1",0.209846974892348,9.4432563131943e-100
"77","qP.7.0","qP","7","7","1",0.44117374588526,1.3862717588266e-80
"78","ABQ.7.0","ABQ","8","7","1",0.212667001914139,1.4936314718731e-28
"79","qm.7.0","qm","9","7","1",0.863260818405644,6.931358794133e-81
"80","nTau1.7.0","nTau1","10","7","1",2.23206907353473,8.34118914885682e-13
"81","nTau2.7.0","nTau2","11","7","1",12.1140895047192,0.0164378577596562
"82","nCon.7.0","nCon","12","7","1",0.797918114629529,0.000346942842636225
"83","Fm.7.0","Fm","13","7","1",2677.55836033825,9.4432563131943e-100
"84","Fo.7.0","Fo","14","7","1",2546.85098365278,1.3862717588266e-80
