"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr1.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.373515303150403,1.58797662301222e-59
"2","Sigma.1.0","Sigma","2","1","1",3.90006250967952,4.17265585498243e-50
"3","Connect.1.0","Connect","3","1","1",0.355852371909166,1.51474465932955e-22
"4","Tau1.1.0","Tau1","4","1","1",628.410272223803,4.81097544492263e-28
"5","Tau2.1.0","Tau2","5","1","1",1038367.73393197,2.42381998939956e-26
"6","NPQ.1.0","NPQ","6","1","1",0.821370760135178,2.11043629476257e-84
"7","qP.1.0","qP","7","1","1",1.28788208138955,3.17595324602444e-59
"8","ABQ.1.0","ABQ","8","1","1",0,4.17265585498243e-50
"9","qm.1.0","qm","9","1","1",0,1.58797662301222e-59
"10","nTau1.1.0","nTau1","10","1","1",1,4.81097544492263e-28
"11","nTau2.1.0","nTau2","11","1","1",1,2.42381998939956e-26
"12","nCon.1.0","nCon","12","1","1",1,1.51474465932955e-22
"13","Fm.1.0","Fm","13","1","1",1926.32916078149,2.11043629476257e-84
"14","Fo.1.0","Fo","14","1","1",1206.81574032473,3.17595324602444e-59
"15","Quant.3.0","Quant","1","3","1",0.0716734941846829,3.77698527411155e-85
"16","Sigma.3.0","Sigma","2","3","1",2.93488339299765,3.69239993235843e-40
"17","Connect.3.0","Connect","3","3","1",0.416352068283167,2.19453202147798e-18
"18","Tau1.3.0","Tau1","4","3","1",1558.57708613089,1.19937463103911e-08
"19","Tau2.3.0","Tau2","5","3","1",3301371.09621734,2.55488074787087e-12
"20","NPQ.3.0","NPQ","6","3","1",0.183815067117598,8.85333231457621e-98
"21","qP.3.0","qP","7","3","1",0.423677658119084,7.55397054822221e-85
"22","ABQ.3.0","ABQ","8","3","1",0.247477858184684,3.69239993235843e-40
"23","qm.3.0","qm","9","3","1",0.808110956685965,3.77698527411155e-85
"24","nTau1.3.0","nTau1","10","3","1",2.48019033905259,1.19937463103911e-08
"25","nTau2.3.0","nTau2","11","3","1",3.17938528744155,2.55488074787087e-12
"26","nCon.3.0","nCon","12","3","1",1.17001346948853,2.19453202147798e-18
"27","Fm.3.0","Fm","13","3","1",2963.77340118328,8.85333231457621e-98
"28","Fo.3.0","Fo","14","3","1",2751.34940554885,7.55397054822221e-85
"29","Quant.4.0","Quant","1","4","1",0.0534516452992445,3.49219106196933e-89
"30","Sigma.4.0","Sigma","2","4","1",2.87567449343486,7.91707464947721e-38
"31","Connect.4.0","Connect","3","4","1",0.434718019335647,4.25672577871041e-17
"32","Tau1.4.0","Tau1","4","4","1",3514.3952732104,2.85789777402893e-10
"33","Tau2.4.0","Tau2","5","4","1",3687553.24818012,5.82654092463727e-13
"34","NPQ.4.0","NPQ","6","4","1",0.14922254757747,5.34942407856966e-102
