"","uni","metric","metrix","stage","col","ASnormalized.ahya5.002r","pval"
"729","Quant.1.2","Quant","1","1","3",0.375018367380235,1.18929591356543e-71
"730","Sigma.1.2","Sigma","2","1","3",3.62751947428021,1.20672619709001e-60
"731","Connect.1.2","Connect","3","1","3",0.349756629851558,1.81363800596645e-28
"732","Tau1.1.2","Tau1","4","1","3",795.333023849629,1.01963887087374e-28
"733","Tau2.1.2","Tau2","5","1","3",920328.091133599,5.93638612285835e-28
"734","NPQ.1.2","NPQ","6","1","3",0.828652416842404,1.26385073545356e-101
"735","qP.1.2","qP","7","1","3",1.38103991341026,2.37859182713086e-71
"736","ABQ.1.2","ABQ","8","1","3",0,1.20672619709001e-60
"737","qm.1.2","qm","9","1","3",0,1.18929591356543e-71
"738","nTau1.1.2","nTau1","10","1","3",1,1.01963887087374e-28
"739","nTau2.1.2","nTau2","11","1","3",1,5.93638612285835e-28
"740","nCon.1.2","nCon","12","1","3",1,1.81363800596645e-28
"741","Fm.1.2","Fm","13","1","3",1730.61501693029,1.26385073545356e-101
"742","Fo.1.2","Fo","14","1","3",1081.60259871738,2.37859182713086e-71
"743","Quant.3.2","Quant","1","3","3",0.0296302299605884,1.19500974729714e-93
"744","Sigma.3.2","Sigma","2","3","3",2.30109076008268,1.89131077327263e-25
"745","Connect.3.2","Connect","3","3","3",0.590663013974178,1.46672136062305e-13
"746","Tau1.3.2","Tau1","4","3","3",3541.5971789805,7.28367195115553e-05
"747","Tau2.3.2","Tau2","5","3","3",4913130.70280467,5.04556125086419e-11
"748","NPQ.3.2","NPQ","6","3","3",0.0630943818931982,4.5094865056055e-106
"749","qP.3.2","qP","7","3","3",0.183000752788791,2.39001949459384e-93
"750","ABQ.3.2","ABQ","8","3","3",0.365657227646097,1.89131077327263e-25
"751","qm.3.2","qm","9","3","3",0.920989923326753,1.19500974729714e-93
"752","nTau1.3.2","nTau1","10","3","3",4.45297387733028,7.28367195115553e-05
"753","nTau2.3.2","nTau2","11","3","3",5.33845565525768,5.04556125086419e-11
"754","nCon.3.2","nCon","12","3","3",1.68878289519448,1.46672136062305e-13
"755","Fm.3.2","Fm","13","3","3",2976.86958677886,4.5094865056055e-106
"756","Fo.3.2","Fo","14","3","3",2888.66425635992,2.39001949459384e-93
"757","Quant.4.2","Quant","1","4","3",0.032307925430669,1.19864666907419e-90
"758","Sigma.4.2","Sigma","2","4","3",2.61488967917701,7.0873217260413e-24
"759","Connect.4.2","Connect","3","4","3",0.538878634664332,6.33193157350917e-11
"760","Tau1.4.2","Tau1","4","4","3",6396.08167874159,4.32769722352712e-07
"761","Tau2.4.2","Tau2","5","4","3",7018400.95414104,1.1635679128357e-05
"762","NPQ.4.2","NPQ","6","4","3",0.0904175783659916,6.03120442062085e-108
"763","qP.4.2","qP","7","4","3",0.236141139604702,2.39729333814838e-90
"764","ABQ.4.2","ABQ","8","4","3",0.279152131996239,7.0873217260413e-24
"765","qm.4.2","qm","9","4","3",0.913849751796526,1.19864666907419e-90
"766","nTau1.4.2","nTau1","10","4","3",8.0420169752072,4.32769722352712e-07
"767","nTau2.4.2","nTau2","11","4","3",7.62597710724688,1.1635679128357e-05
"768","nCon.4.2","nCon","12","4","3",1.54072457437916,6.33193157350917e-11
"769","Fm.4.2","Fm","13","4","3",2902.27651875869,6.03120442062085e-108
"770","Fo.4.2","Fo","14","4","3",2808.50998541145,2.39729333814838e-90
"771","Quant.5.2","Quant","1","5","3",0.0424888974902252,3.02961289441457e-95
"772","Sigma.5.2","Sigma","2","5","3",2.94212422142797,4.66094365247976e-32
"773","Connect.5.2","Connect","3","5","3",0.358172090769945,1.8990831731669e-08
"774","Tau1.5.2","Tau1","4","5","3",2645.7690419339,5.43000793344457e-08
"775","Tau2.5.2","Tau2","5","5","3",5978904.1956042,8.87370755354116e-11
"776","NPQ.5.2","NPQ","6","5","3",0.114851230578141,2.82917352740417e-114
"777","qP.5.2","qP","7","5","3",0.296109442763242,6.05922578882913e-95
"778","ABQ.5.2","ABQ","8","5","3",0.188943231790159,4.66094365247976e-32
"779","qm.5.2","qm","9","5","3",0.886701822667941,3.02961289441457e-95
"780","nTau1.5.2","nTau1","10","5","3",3.32661786018599,5.43000793344457e-08
"781","nTau2.5.2","nTau2","11","5","3",6.49649212406391,8.87370755354116e-11
"782","nCon.5.2","nCon","12","5","3",1.02406090464092,1.8990831731669e-08
"783","Fm.5.2","Fm","13","5","3",2838.66873582064,2.82917352740417e-114
"784","Fo.5.2","Fo","14","5","3",2718.05683089565,6.05922578882913e-95
"785","Quant.6.2","Quant","1","6","3",0.041428827334375,2.48521608290084e-94
"786","Sigma.6.2","Sigma","2","6","3",2.50543269669266,2.40852353470742e-30
"787","Connect.6.2","Connect","3","6","3",0.630223780202834,8.75234782489196e-19
"788","Tau1.6.2","Tau1","4","6","3",1782.9754310906,2.62872706534949e-09
"789","Tau2.6.2","Tau2","5","6","3",5542032.21019032,2.787359520271e-11
"790","NPQ.6.2","NPQ","6","6","3",0.152564471933844,1.77901025144878e-108
"791","qP.6.2","qP","7","6","3",0.353143466857766,4.97043216580166e-94
"792","ABQ.6.2","ABQ","8","6","3",0.309326189850491,2.40852353470742e-30
"793","qm.6.2","qm","9","6","3",0.889528537965262,2.48521608290084e-94
"794","nTau1.6.2","nTau1","10","6","3",2.24179730707083,2.62872706534949e-09
"795","nTau2.6.2","nTau2","11","6","3",6.02180055523897,2.787359520271e-11
"796","nCon.6.2","nCon","12","6","3",1.80189230571643,8.75234782489196e-19
"797","Fm.6.2","Fm","13","6","3",2745.78421459011,1.77901025144878e-108
"798","Fo.6.2","Fo","14","6","3",2632.0295944664,4.97043216580166e-94
"799","Quant.7.2","Quant","1","7","3",0.0411501725864825,4.21369518209408e-92
"800","Sigma.7.2","Sigma","2","7","3",2.96045293515417,1.73898572906826e-29
"801","Connect.7.2","Connect","3","7","3",0.521515899039236,4.55973268971951e-14
"802","Tau1.7.2","Tau1","4","7","3",2901.23906567357,1.75096607968885e-13
"803","Tau2.7.2","Tau2","5","7","3",8510862.22768179,8.50787249717591e-07
"804","NPQ.7.2","NPQ","6","7","3",0.189132101506456,2.82635957760258e-111
"805","qP.7.2","qP","7","7","3",0.406312404627991,8.42739036418816e-92
"806","ABQ.7.2","ABQ","8","7","3",0.183890546654722,1.73898572906826e-29
"807","qm.7.2","qm","9","7","3",0.89027158089897,4.21369518209408e-92
"808","nTau1.7.2","nTau1","10","7","3",3.64782924721368,1.75096607968885e-13
"809","nTau2.7.2","nTau2","11","7","3",9.24763930349956,8.50787249717591e-07
"810","nCon.7.2","nCon","12","7","3",1.49108223984367,4.55973268971951e-14
"811","Fm.7.2","Fm","13","7","3",2661.34715337693,2.82635957760258e-111
"812","Fo.7.2","Fo","14","7","3",2551.83225870293,8.42739036418816e-92
"813","Quant.8.2","Quant","1","8","3",0.0444747153364254,1.4589582689122e-92
"814","Sigma.8.2","Sigma","2","8","3",3.32620560885617,1.63194814305222e-30
"815","Connect.8.2","Connect","3","8","3",0.244854175133541,0.000312055842269137
"816","Tau1.8.2","Tau1","4","8","3",1532.66307239736,8.73985350459828e-10
"817","Tau2.8.2","Tau2","5","8","3",8787634.98565471,0.000306896222173632
"818","NPQ.8.2","NPQ","6","8","3",0.219946627570826,1.7412499847468e-114
"819","qP.8.2","qP","7","8","3",0.454763238955422,2.91791653782439e-92
"820","ABQ.8.2","ABQ","8","8","3",0.0830633350311157,1.63194814305222e-30
"821","qm.8.2","qm","9","8","3",0.881406567771301,1.4589582689122e-92
"822","nTau1.8.2","nTau1","10","8","3",1.92707083251598,8.73985350459828e-10
"823","nTau2.8.2","nTau2","11","8","3",9.54837201028026,0.000306896222173632
"824","nCon.8.2","nCon","12","8","3",0.70007014659725,0.000312055842269137
"825","Fm.8.2","Fm","13","8","3",2594.12441643854,1.7412499847468e-114
"826","Fo.8.2","Fo","14","8","3",2478.75147147017,2.91791653782439e-92
"827","Quant.9.2","Quant","1","9","3",0.0467687847300945,7.81098463600441e-91
"828","Sigma.9.2","Sigma","2","9","3",3.07412132355853,2.87324801748883e-30
"829","Connect.9.2","Connect","3","9","3",0.413365205637187,9.42068167235848e-10
"830","Tau1.9.2","Tau1","4","9","3",1801.8355426649,4.49275873071923e-13
"831","Tau2.9.2","Tau2","5","9","3",10306298.741394,6.48734532202908e-06
"832","NPQ.9.2","NPQ","6","9","3",0.245443712060477,9.96684400109478e-111
"833","qP.9.2","qP","7","9","3",0.492271117917622,1.56219692720088e-90
"834","ABQ.9.2","ABQ","8","9","3",0.152555528549294,2.87324801748883e-30
"835","qm.9.2","qm","9","9","3",0.875289349007604,7.81098463600441e-91
"836","nTau1.9.2","nTau1","10","9","3",2.26551078432972,4.49275873071923e-13
"837","nTau2.9.2","nTau2","11","9","3",11.198505012163,6.48734532202908e-06
"838","nCon.9.2","nCon","12","9","3",1.18186524673635,9.42068167235848e-10
"839","Fm.9.2","Fm","13","9","3",2541.01674984382,9.96684400109478e-111
"840","Fo.9.2","Fo","14","9","3",2422.17648447481,1.56219692720088e-90
"841","Quant.10.2","Quant","1","10","3",0.0870375376551187,1.93419884000675e-86
"842","Sigma.10.2","Sigma","2","10","3",3.96245385506625,1.44793686366405e-38
"843","Connect.10.2","Connect","3","10","3",0.271825060920517,3.51627929718577e-08
"844","Tau1.10.2","Tau1","4","10","3",1723.01341779005,4.80673351672747e-17
"845","Tau2.10.2","Tau2","5","10","3",4129346.96777202,7.36722078815929e-09
"846","NPQ.10.2","NPQ","6","10","3",0.308920693027278,1.06057766483907e-111
"847","qP.10.2","qP","7","10","3",0.634695934661975,3.86839768001349e-86
"848","ABQ.10.2","ABQ","8","10","3",-0.0923315183173496,1.44793686366405e-38
"849","qm.10.2","qm","9","10","3",0.767911267218359,1.93419884000675e-86
"850","nTau1.10.2","nTau1","10","10","3",2.16640497266189,4.80673351672747e-17
"851","nTau2.10.2","nTau2","11","10","3",4.48682052363062,7.36722078815929e-09
"852","nCon.10.2","nCon","12","10","3",0.777183440485126,3.51627929718577e-08
"853","Fm.10.2","Fm","13","10","3",2417.78844982121,1.06057766483907e-111
"854","Fo.10.2","Fo","14","10","3",2207.35009657779,3.86839768001349e-86
"855","Quant.11.2","Quant","1","11","3",0.0947763026575865,6.35961429158355e-89
"856","Sigma.11.2","Sigma","2","11","3",3.94467613580389,3.31034690641447e-42
"857","Connect.11.2","Connect","3","11","3",0.172575771250904,2.91500083971613e-05
"858","Tau1.11.2","Tau1","4","11","3",1588.5145242798,1.27350966529128e-18
"859","Tau2.11.2","Tau2","5","11","3",4138549.07407205,3.2543536859467e-08
"860","NPQ.11.2","NPQ","6","11","3",0.303900814446318,1.66730736796809e-114
"861","qP.11.2","qP","7","11","3",0.641514427212467,1.27192285831671e-88
"862","ABQ.11.2","ABQ","8","11","3",-0.0874307260849676,3.31034690641447e-42
"863","qm.11.2","qm","9","11","3",0.747275571274908,6.35961429158355e-89
"864","nTau1.11.2","nTau1","10","11","3",1.99729481443,1.27350966529128e-18
"865","nTau2.11.2","nTau2","11","11","3",4.49681924733435,3.2543536859467e-08
"866","nCon.11.2","nCon","12","11","3",0.49341672615083,2.91500083971613e-05
"867","Fm.11.2","Fm","13","11","3",2427.09667658055,1.66730736796809e-114
"868","Fo.11.2","Fo","14","11","3",2197.06542738173,1.27192285831671e-88
"869","Quant.12.2","Quant","1","12","3",0.100265010219029,1.43130965518015e-83
"870","Sigma.12.2","Sigma","2","12","3",4.01263142407472,4.11019047728139e-39
"871","Connect.12.2","Connect","3","12","3",0.270175970503646,2.77353958756954e-08
"872","Tau1.12.2","Tau1","4","12","3",1537.63213205924,6.01759158426562e-16
"873","Tau2.12.2","Tau2","5","12","3",3728976.74895981,2.88090759212627e-07
"874","NPQ.12.2","NPQ","6","12","3",0.302661933797529,2.65393879528293e-109
"875","qP.12.2","qP","7","12","3",0.648969464538457,2.86261931036029e-83
"876","ABQ.12.2","ABQ","8","12","3",-0.106163992371378,4.11019047728139e-39
"877","qm.12.2","qm","9","12","3",0.732639734636331,1.43130965518015e-83
"878","nTau1.12.2","nTau1","10","12","3",1.93331860484892,6.01759158426562e-16
"879","nTau2.12.2","nTau2","11","12","3",4.05179064388517,2.88090759212627e-07
"880","nCon.12.2","nCon","12","12","3",0.77246847506025,2.77353958756954e-08
"881","Fm.12.2","Fm","13","12","3",2429.40493709492,2.65393879528293e-109
"882","Fo.12.2","Fo","14","12","3",2185.82062625094,2.86261931036029e-83
"883","Quant.13.2","Quant","1","13","3",0.106758195552559,6.00135222011301e-87
"884","Sigma.13.2","Sigma","2","13","3",3.96215207163026,2.52267798693249e-43
"885","Connect.13.2","Connect","3","13","3",0.240081696391281,4.92028918731699e-09
"886","Tau1.13.2","Tau1","4","13","3",1714.11124852131,2.64244105698143e-19
"887","Tau2.13.2","Tau2","5","13","3",3898394.88067774,1.1717074025299e-08
"888","NPQ.13.2","NPQ","6","13","3",0.301962055412296,1.26042018579039e-112
"889","qP.13.2","qP","7","13","3",0.658654258865518,1.2002704440226e-86
"890","ABQ.13.2","ABQ","8","13","3",-0.0922483255355793,2.52267798693249e-43
"891","qm.13.2","qm","9","13","3",0.715325421796432,6.00135222011301e-87
"892","nTau1.13.2","nTau1","10","13","3",2.15521196419651,2.64244105698143e-19
"893","nTau2.13.2","nTau2","11","13","3",4.2358751386975,1.1717074025299e-08
"894","nCon.13.2","nCon","12","13","3",0.686425004990397,4.92028918731699e-09
"895","Fm.13.2","Fm","13","13","3",2430.71087991974,1.26042018579039e-112
"896","Fo.13.2","Fo","14","13","3",2171.21257246953,1.2002704440226e-86
"897","Quant.14.2","Quant","1","14","3",0.111385469387307,2.45195375353808e-82
"898","Sigma.14.2","Sigma","2","14","3",4.18327782395439,5.78975934940557e-40
"899","Connect.14.2","Connect","3","14","3",0.222670611504609,1.86493607840587e-06
"900","Tau1.14.2","Tau1","4","14","3",1555.48449992147,1.03044276285751e-18
"901","Tau2.14.2","Tau2","5","14","3",3436781.49496699,7.19535422657008e-09
"902","NPQ.14.2","NPQ","6","14","3",0.29658729539998,6.01625917130577e-109
"903","qP.14.2","qP","7","14","3",0.660175016644061,4.90390750707616e-82
"904","ABQ.14.2","ABQ","8","14","3",-0.153206165704861,5.78975934940557e-40
"905","qm.14.2","qm","9","14","3",0.702986629253888,2.45195375353808e-82
"906","nTau1.14.2","nTau1","10","14","3",1.95576501072784,1.03044276285751e-18
"907","nTau2.14.2","nTau2","11","14","3",3.73430033058514,7.19535422657008e-09
"908","nCon.14.2","nCon","12","14","3",0.636644433585473,1.86493607840587e-06
"909","Fm.14.2","Fm","13","14","3",2440.78693703155,6.01625917130577e-109
"910","Fo.14.2","Fo","14","14","3",2168.91873837588,4.90390750707616e-82
"911","Quant.15.2","Quant","1","15","3",0.110663072215292,3.77396242526994e-86
"912","Sigma.15.2","Sigma","2","15","3",4.04396808732488,5.69315945870656e-44
"913","Connect.15.2","Connect","3","15","3",0.304039555852395,5.88049871007518e-13
"914","Tau1.15.2","Tau1","4","15","3",1571.92386612319,4.2368836262317e-18
"915","Tau2.15.2","Tau2","5","15","3",3494323.0285889,4.08697914561423e-08
"916","NPQ.15.2","NPQ","6","15","3",0.304579364556129,5.14509342778972e-112
"917","qP.15.2","qP","7","15","3",0.667822276208861,7.54792485053988e-86
"918","ABQ.15.2","ABQ","8","15","3",-0.114802585071526,5.69315945870656e-44
"919","qm.15.2","qm","9","15","3",0.704912927363128,3.77396242526994e-86
"920","nTau1.15.2","nTau1","10","15","3",1.97643480024839,4.2368836262317e-18
"921","nTau2.15.2","nTau2","11","15","3",3.79682317887833,4.08697914561423e-08
"922","nCon.15.2","nCon","12","15","3",0.869288899488292,5.88049871007518e-13
"923","Fm.15.2","Fm","13","15","3",2425.83427219094,5.14509342778972e-112
"924","Fo.15.2","Fo","14","15","3",2157.38399894514,7.54792485053988e-86
"925","Quant.16.2","Quant","1","16","3",0.0389927805873733,7.1087471612533e-96
"926","Sigma.16.2","Sigma","2","16","3",2.80830343131135,6.42887936917838e-29
"927","Connect.16.2","Connect","3","16","3",0.446872325803355,6.07915996668134e-09
"928","Tau1.16.2","Tau1","4","16","3",1655.32043369478,8.85623557476374e-11
"929","Tau2.16.2","Tau2","5","16","3",10372760.6311038,0.000320358082672156
"930","NPQ.16.2","NPQ","6","16","3",0.227771522884585,2.84831850375258e-111
"931","qP.16.2","qP","7","16","3",0.455868762514374,1.42174943225066e-95
"932","ABQ.16.2","ABQ","8","16","3",0.225833671956072,6.42887936917838e-29
"933","qm.16.2","qm","9","16","3",0.896024344461406,7.1087471612533e-96
"934","nTau1.16.2","nTau1","10","16","3",2.08129221855089,8.85623557476374e-11
"935","nTau2.16.2","nTau2","11","16","3",11.2707204431056,0.000320358082672156
"936","nCon.16.2","nCon","12","16","3",1.27766649053376,6.07915996668134e-09
"937","Fm.16.2","Fm","13","16","3",2577.59141203899,2.84831850375258e-111
"938","Fo.16.2","Fo","14","16","3",2477.08395566545,1.42174943225066e-95
"939","Quant.17.2","Quant","1","17","3",0.041671963691825,3.34296164901106e-92
"940","Sigma.17.2","Sigma","2","17","3",2.82948386704332,3.59256046068479e-28
"941","Connect.17.2","Connect","3","17","3",0.624008945825919,2.03249857151308e-16
"942","Tau1.17.2","Tau1","4","17","3",1252.02713412631,2.27138370983542e-11
"943","Tau2.17.2","Tau2","5","17","3",10613975.5361911,5.08166033188397e-08
"944","NPQ.17.2","NPQ","6","17","3",0.261350448200706,1.04036154055184e-107
"945","qP.17.2","qP","7","17","3",0.504044244451762,6.68592329802211e-92
"946","ABQ.17.2","ABQ","8","17","3",0.219994851273744,3.59256046068479e-28
"947","qm.17.2","qm","9","17","3",0.888880206100483,3.34296164901106e-92
"948","nTau1.17.2","nTau1","10","17","3",1.5742174618453,2.27138370983542e-11
"949","nTau2.17.2","nTau2","11","17","3",11.5328170882163,5.08166033188397e-08
"950","nCon.17.2","nCon","12","17","3",1.7841232804958,2.03249857151308e-16
"951","Fm.17.2","Fm","13","17","3",2508.97229857706,1.04036154055184e-107
"952","Fo.17.2","Fo","14","17","3",2404.41849604696,6.68592329802211e-92
"953","Quant.18.2","Quant","1","18","3",0.0373913315602661,2.73452103930175e-90
"954","Sigma.18.2","Sigma","2","18","3",3.11149126915264,1.35503380031809e-24
"955","Connect.18.2","Connect","3","18","3",0.309819183061487,0.000528693011183645
"956","Tau1.18.2","Tau1","4","18","3",1921.18976069519,1.6644622519006e-11
"957","Tau2.18.2","Tau2","5","18","3",15276932.6500547,4.04658195143573e-05
"958","NPQ.18.2","NPQ","6","18","3",0.292998646867953,3.41200288422837e-110
"959","qP.18.2","qP","7","18","3",0.536115631911154,5.4690420786035e-90
"960","ABQ.18.2","ABQ","8","18","3",0.142253738067102,1.35503380031809e-24
"961","qm.18.2","qm","9","18","3",0.900294666041371,2.73452103930175e-90
"962","nTau1.18.2","nTau1","10","18","3",2.41557901292229,1.6644622519006e-11
"963","nTau2.18.2","nTau2","11","18","3",16.5994418699505,4.04658195143573e-05
"964","nCon.18.2","nCon","12","18","3",0.885813610432426,0.000528693011183645
"965","Fm.18.2","Fm","13","18","3",2447.56121052347,3.41200288422837e-110
"966","Fo.18.2","Fo","14","18","3",2356.04363778674,5.4690420786035e-90
"967","Quant.19.2","Quant","1","19","3",0.0364027081836673,1.14247832453191e-92
"968","Sigma.19.2","Sigma","2","19","3",2.94181336461506,3.96341889629263e-27
"969","Connect.19.2","Connect","3","19","3",0.3851083095956,5.41931248975399e-07
"970","Tau1.19.2","Tau1","4","19","3",1149.24966399304,8.75384677941535e-08
"971","Tau2.19.2","Tau2","5","19","3",7890982.81512429,2.13628271799684e-07
"972","NPQ.19.2","NPQ","6","19","3",0.325601463325387,4.65058698967353e-112
"973","qP.19.2","qP","7","19","3",0.572967878655601,2.28495664906382e-92
"974","ABQ.19.2","ABQ","8","19","3",0.189028925834011,3.96341889629263e-27
"975","qm.19.2","qm","9","19","3",0.902930865925406,1.14247832453191e-92
"976","nTau1.19.2","nTau1","10","19","3",1.44499175757893,8.75384677941535e-08
"977","nTau2.19.2","nTau2","11","19","3",8.57409753233187,2.13628271799684e-07
"978","nCon.19.2","nCon","12","19","3",1.10107508114727,5.41931248975399e-07
"979","Fm.19.2","Fm","13","19","3",2387.3640916135,4.65058698967353e-112
"980","Fo.19.2","Fo","14","19","3",2300.45757325832,2.28495664906382e-92
"981","Quant.20.2","Quant","1","20","3",0.0384054361471078,5.73089922021743e-93
"982","Sigma.20.2","Sigma","2","20","3",2.84732324124049,1.45411510756829e-26
"983","Connect.20.2","Connect","3","20","3",0.450358128987816,5.08195800411587e-08
"984","Tau1.20.2","Tau1","4","20","3",1939.4068757852,1.34794464216741e-11
"985","Tau2.20.2","Tau2","5","20","3",14439539.4823619,0.000158212258871667
"986","NPQ.20.2","NPQ","6","20","3",0.346868271473891,2.46318932717127e-109
"987","qP.20.2","qP","7","20","3",0.600169505602352,1.14617984404349e-92
"988","ABQ.20.2","ABQ","8","20","3",0.215077062596481,1.45411510756829e-26
"989","qm.20.2","qm","9","20","3",0.897590519591356,5.73089922021743e-93
"990","nTau1.20.2","nTau1","10","20","3",2.43848402823504,1.34794464216741e-11
"991","nTau2.20.2","nTau2","11","20","3",15.6895563891528,0.000158212258871667
"992","nCon.20.2","nCon","12","20","3",1.28763285825048,5.08195800411587e-08
"993","Fm.20.2","Fm","13","20","3",2349.66804130754,2.46318932717127e-109
"994","Fo.20.2","Fo","14","20","3",2259.42801538021,1.14617984404349e-92
"995","Quant.21.2","Quant","1","21","3",0.0373289585565689,3.4581012097731e-91
"996","Sigma.21.2","Sigma","2","21","3",2.69401647976204,7.407698614629e-27
"997","Connect.21.2","Connect","3","21","3",0.652725045414935,2.44817984127885e-18
"998","Tau1.21.2","Tau1","4","21","3",1155.12383023359,1.32540454887115e-07
"999","Tau2.21.2","Tau2","5","21","3",12063091.3244137,0.00438790712545498
"1000","NPQ.21.2","NPQ","6","21","3",0.385806476974454,2.62288758789475e-108
"1001","qP.21.2","qP","7","21","3",0.640628839103634,6.9162024195462e-91
"1002","ABQ.21.2","ABQ","8","21","3",0.257339209654663,7.407698614629e-27
"1003","qm.21.2","qm","9","21","3",0.900460985904937,3.4581012097731e-91
"1004","nTau1.21.2","nTau1","10","21","3",1.45237755203786,1.32540454887115e-07
"1005","nTau2.21.2","nTau2","11","21","3",13.1073814225916,0.00438790712545498
"1006","nCon.21.2","nCon","12","21","3",1.86622636915263,2.44817984127885e-18
"1007","Fm.21.2","Fm","13","21","3",2283.64738216739,2.62288758789475e-108
"1008","Fo.21.2","Fo","14","21","3",2198.40120368065,6.9162024195462e-91
"1009","Quant.22.2","Quant","1","22","3",0.0425561073961692,2.6757657661123e-94
"1010","Sigma.22.2","Sigma","2","22","3",2.77391965948306,1.0324068596853e-29
"1011","Connect.22.2","Connect","3","22","3",0.570249427460347,1.65394856447823e-14
"1012","Tau1.22.2","Tau1","4","22","3",2122.57077807593,3.02944268971637e-06
"1013","Tau2.22.2","Tau2","5","22","3",13302629.033252,0.0169317037758813
"1014","NPQ.22.2","NPQ","6","22","3",0.406734021880327,7.36906021413204e-109
"1015","qP.22.2","qP","7","22","3",0.670107628036663,5.3515315322246e-94
"1016","ABQ.22.2","ABQ","8","22","3",0.23531226251143,1.0324068596853e-29
"1017","qm.22.2","qm","9","22","3",0.886522605030113,2.6757657661123e-94
"1018","nTau1.22.2","nTau1","10","22","3",2.66878240237292,3.02944268971637e-06
"1019","nTau2.22.2","nTau2","11","22","3",14.4542247068289,0.0169317037758813
"1020","nCon.22.2","nCon","12","22","3",1.63041777850607,1.65394856447823e-14
"1021","Fm.22.2","Fm","13","22","3",2249.67426969827,7.36906021413204e-109
"1022","Fo.22.2","Fo","14","22","3",2153.93688987059,5.3515315322246e-94
"1023","Quant.23.2","Quant","1","23","3",0.188201888680224,5.15098779512038e-78
"1024","Sigma.23.2","Sigma","2","23","3",4.43804327673466,5.13432644740223e-48
"1025","Connect.23.2","Connect","3","23","3",0.228483694427654,3.32491917966076e-10
"1026","Tau1.23.2","Tau1","4","23","3",1639.00149072367,1.21907385745202e-18
"1027","Tau2.23.2","Tau2","5","23","3",1693977.4609556,9.68870526344752e-14
"1028","NPQ.23.2","NPQ","6","23","3",0.551061968631095,2.08455807493439e-106
"1029","qP.23.2","qP","7","23","3",1,1.03019755902408e-77
"1030","ABQ.23.2","ABQ","8","23","3",-0.223437477924301,5.13432644740223e-48
"1031","qm.23.2","qm","9","23","3",0.498152877164536,5.15098779512038e-78
"1032","nTau1.23.2","nTau1","10","23","3",2.06077384136579,1.21907385745202e-18
"1033","nTau2.23.2","nTau2","11","23","3",1.8406234442644,9.68870526344752e-14
"1034","nCon.23.2","nCon","12","23","3",0.653264798796311,3.32491917966076e-10
"1035","Fm.23.2","Fm","13","23","3",2040.33971390992,2.08455807493439e-106
"1036","Fo.23.2","Fo","14","23","3",1656.34392620281,1.03019755902408e-77
"1037","Quant.24.2","Quant","1","24","3",0.196078110406271,2.81374545605791e-76
"1038","Sigma.24.2","Sigma","2","24","3",4.6408072503786,1.57380496963342e-47
"1039","Connect.24.2","Connect","3","24","3",0.264998235799266,3.01966712803671e-12
"1040","Tau1.24.2","Tau1","4","24","3",1728.92096117662,5.52842826125047e-20
"1041","Tau2.24.2","Tau2","5","24","3",1787404.03233432,1.05708379170879e-12
"1042","NPQ.24.2","NPQ","6","24","3",0.503423204340959,1.28905932259083e-105
"1043","qP.24.2","qP","7","24","3",0.976195859649588,5.62749091211583e-76
"1044","ABQ.24.2","ABQ","8","24","3",-0.279333517926724,1.57380496963342e-47
"1045","qm.24.2","qm","9","24","3",0.477150647910893,2.81374545605791e-76
"1046","nTau1.24.2","nTau1","10","24","3",2.17383273337271,5.52842826125047e-20
"1047","nTau2.24.2","nTau2","11","24","3",1.9421378631752,1.05708379170879e-12
"1048","nCon.24.2","nCon","12","24","3",0.757664653595658,3.01966712803671e-12
"1049","Fm.24.2","Fm","13","24","3",2104.99167778949,1.28905932259083e-105
"1050","Fo.24.2","Fo","14","24","3",1692.2488871876,5.62749091211583e-76
"1051","Quant.25.2","Quant","1","25","3",0.200450167455414,6.32773090795944e-79
"1052","Sigma.25.2","Sigma","2","25","3",4.59862757726682,8.23219442638412e-51
"1053","Connect.25.2","Connect","3","25","3",0.267813531396492,2.51888439265908e-14
"1054","Tau1.25.2","Tau1","4","25","3",1669.97823374398,1.6370410339404e-18
"1055","Tau2.25.2","Tau2","5","25","3",1541244.44449998,2.64665772982911e-13
"1056","NPQ.25.2","NPQ","6","25","3",0.483099129584492,1.05929916451541e-107
"1057","qP.25.2","qP","7","25","3",0.967006372902793,1.26554618159189e-78
"1058","ABQ.25.2","ABQ","8","25","3",-0.267705827597055,8.23219442638412e-51
"1059","qm.25.2","qm","9","25","3",0.465492400130431,6.32773090795944e-79
"1060","nTau1.25.2","nTau1","10","25","3",2.09972198269956,1.6370410339404e-18
"1061","nTau2.25.2","nTau2","11","25","3",1.67466847893514,2.64665772982911e-13
"1062","nCon.25.2","nCon","12","25","3",0.765713952327811,2.51888439265908e-14
"1063","Fm.25.2","Fm","13","25","3",2133.83803564092,1.05929916451541e-107
"1064","Fo.25.2","Fo","14","25","3",1706.10984407397,1.26554618159189e-78
"1065","Quant.26.2","Quant","1","26","3",0.204520600694207,3.87137580544636e-78
"1066","Sigma.26.2","Sigma","2","26","3",4.79556356591271,1.97874457909392e-50
"1067","Connect.26.2","Connect","3","26","3",0.249170142120018,6.62908211094763e-13
"1068","Tau1.26.2","Tau1","4","26","3",1670.74711982609,7.43920373919696e-18
"1069","Tau2.26.2","Tau2","5","26","3",1454941.85834134,6.37403465749646e-13
"1070","NPQ.26.2","NPQ","6","26","3",0.474311492790379,8.13985822158951e-108
