"","uni","metric","metrix","stage","col","ASnormalized.t8_aglo11.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.384594259473326,3.65746708319859e-59
"2","Sigma.1.0","Sigma","2","1","1",4.41539372531596,6.57593541473764e-51
"3","Connect.1.0","Connect","3","1","1",0.32502880220156,8.16849841364307e-21
"4","Tau1.1.0","Tau1","4","1","1",611.151998393725,3.45455117809995e-29
"5","Tau2.1.0","Tau2","5","1","1",825101.469214543,2.47580759223536e-29
"6","NPQ.1.0","NPQ","6","1","1",0.821061383176921,2.0359106784655e-85
"7","qP.1.0","qP","7","1","1",1.28644453485632,7.31493416639718e-59
"8","ABQ.1.0","ABQ","8","1","1",0,6.57593541473764e-51
"9","qm.1.0","qm","9","1","1",0,3.65746708319859e-59
"10","nTau1.1.0","nTau1","10","1","1",1,3.45455117809995e-29
"11","nTau2.1.0","nTau2","11","1","1",1,2.47580759223536e-29
"12","nCon.1.0","nCon","12","1","1",1,8.16849841364307e-21
"13","Fm.1.0","Fm","13","1","1",1843.1376853918,2.0359106784655e-85
"14","Fo.1.0","Fo","14","1","1",1134.27751217116,7.31493416639718e-59
"15","Quant.3.0","Quant","1","3","1",0.0460191481587074,3.69990421919176e-79
"16","Sigma.3.0","Sigma","2","3","1",3.08119272540425,7.20629140361339e-27
"17","Connect.3.0","Connect","3","3","1",0.395730533752682,5.80404653643579e-08
"18","Tau1.3.0","Tau1","4","3","1",3684.90719104563,1.00032097598128e-05
"19","Tau2.3.0","Tau2","5","3","1",4462790.68868587,1.25084949237652e-10
"20","NPQ.3.0","NPQ","6","3","1",0.100846643361719,2.64202156051286e-92
"21","qP.3.0","qP","7","3","1",0.259230558734925,7.39980843838326e-79
"22","ABQ.3.0","ABQ","8","3","1",0.302170334722808,7.20629140361339e-27
"23","qm.3.0","qm","9","3","1",0.880343642617736,3.69990421919176e-79
"24","nTau1.3.0","nTau1","10","3","1",6.029444721985,1.00032097598128e-05
"25","nTau2.3.0","nTau2","11","3","1",5.40877801724706,1.25084949237652e-10
"26","nCon.3.0","nCon","12","3","1",1.21752451189627,5.80404653643579e-08
"27","Fm.3.0","Fm","13","3","1",3048.98678029781,2.64202156051286e-92
"28","Fo.3.0","Fo","14","3","1",2908.67500592134,7.39980843838326e-79
"29","Quant.4.0","Quant","1","4","1",0.0502715234275419,2.54776596386414e-80
"30","Sigma.4.0","Sigma","2","4","1",2.64531881667373,6.19210509747354e-30
"31","Connect.4.0","Connect","3","4","1",0.497819260104611,1.38287431648274e-14
"32","Tau1.4.0","Tau1","4","4","1",3231.82842647749,8.89725211819516e-06
"33","Tau2.4.0","Tau2","5","4","1",3862690.22910001,5.09555215946499e-11
"34","NPQ.4.0","NPQ","6","4","1",0.140707789682377,6.65166199992257e-93
"35","qP.4.0","qP","7","4","1",0.325315149250629,5.09553192772762e-80
"36","ABQ.4.0","ABQ","8","4","1",0.400887218390827,6.19210509747354e-30
"37","qm.4.0","qm","9","4","1",0.869286859620877,2.54776596386414e-80
"38","nTau1.4.0","nTau1","10","4","1",5.2880927084778,8.89725211819516e-06
"39","nTau2.4.0","nTau2","11","4","1",4.68147297419929,5.09555215946499e-11
"40","nCon.4.0","nCon","12","4","1",1.53161583445118,1.38287431648274e-14
"41","Fm.4.0","Fm","13","4","1",2942.44230915587,6.65166199992257e-93
"42","Fo.4.0","Fo","14","4","1",2794.52125167695,5.09553192772762e-80
"43","Quant.5.0","Quant","1","5","1",0.0547971845469186,5.83396340505173e-79
"44","Sigma.5.0","Sigma","2","5","1",3.76317086230279,1.6185089380177e-28
"45","Connect.5.0","Connect","3","5","1",0.246862796138578,0.000246710316205116
"46","Tau1.5.0","Tau1","4","5","1",2520.35459099743,1.82164271652278e-10
"47","Tau2.5.0","Tau2","5","5","1",4181247.80787492,1.48509140028658e-11
"48","NPQ.5.0","NPQ","6","5","1",0.171137433504925,4.0319118512827e-97
"49","qP.5.0","qP","7","5","1",0.374858432488245,1.16679268101035e-78
"50","ABQ.5.0","ABQ","8","5","1",0.147715674657416,1.6185089380177e-28
"51","qm.5.0","qm","9","5","1",0.857519494383615,5.83396340505173e-79
"52","nTau1.5.0","nTau1","10","5","1",4.1239406851677,1.82164271652278e-10
"53","nTau2.5.0","nTau2","11","5","1",5.0675558872235,1.48509140028658e-11
"54","nCon.5.0","nCon","12","5","1",0.759510524810323,0.000246710316205116
"55","Fm.5.0","Fm","13","5","1",2865.9888811683,4.0319118512827e-97
"56","Fo.5.0","Fo","14","5","1",2708.94075953751,1.16679268101035e-78
