"","uni","metric","metrix","stage","col","ASnormalized.t4_aabr1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.372683300715493,2.42999415966214e-60
"2","Sigma.1.0","Sigma","2","1","1",4.44571024509369,4.14228737019495e-51
"3","Connect.1.0","Connect","3","1","1",0.32467672351961,5.29621376265948e-21
"4","Tau1.1.0","Tau1","4","1","1",568.730397422783,9.46326164698187e-30
"5","Tau2.1.0","Tau2","5","1","1",1039495.93383115,3.97929607746651e-29
"6","NPQ.1.0","NPQ","6","1","1",0.840247985167316,2.69548991051519e-86
"7","qP.1.0","qP","7","1","1",1.31724137813347,4.85998831932429e-60
"8","ABQ.1.0","ABQ","8","1","1",0,4.14228737019495e-51
"9","qm.1.0","qm","9","1","1",0,2.42999415966214e-60
"10","nTau1.1.0","nTau1","10","1","1",1,9.46326164698187e-30
"11","nTau2.1.0","nTau2","11","1","1",1,3.97929607746651e-29
"12","nCon.1.0","nCon","12","1","1",1,5.29621376265948e-21
"13","Fm.1.0","Fm","13","1","1",1592.11321564822,2.69548991051519e-86
"14","Fo.1.0","Fo","14","1","1",998.759207327687,4.85998831932429e-60
"15","Quant.3.0","Quant","1","3","1",0.0453993708035076,1.10432684465981e-81
"16","Sigma.3.0","Sigma","2","3","1",2.93972398972819,3.43989880980507e-29
"17","Connect.3.0","Connect","3","3","1",0.581375871732491,6.81927102384383e-17
"18","Tau1.3.0","Tau1","4","3","1",3819.61734561391,6.19180001404714e-06
"19","Tau2.3.0","Tau2","5","3","1",4769279.60010232,2.0446205910391e-10
"20","NPQ.3.0","NPQ","6","3","1",0.104130661627444,3.10656716119968e-93
"21","qP.3.0","qP","7","3","1",0.270653392078428,2.20865368931652e-81
"22","ABQ.3.0","ABQ","8","3","1",0.338750429591652,3.43989880980507e-29
"23","qm.3.0","qm","9","3","1",0.878182438772148,1.10432684465981e-81
"24","nTau1.3.0","nTau1","10","3","1",6.71604219314216,6.19180001404714e-06
"25","nTau2.3.0","nTau2","11","3","1",4.58806951031037,2.0446205910391e-10
"26","nCon.3.0","nCon","12","3","1",1.79062997011357,6.81927102384383e-17
"27","Fm.3.0","Fm","13","3","1",2653.56559606485,3.10656716119968e-93
"28","Fo.3.0","Fo","14","3","1",2533.09538761767,2.20865368931652e-81
"29","Quant.4.0","Quant","1","4","1",0.0424464972307625,7.20446708364099e-83
"30","Sigma.4.0","Sigma","2","4","1",2.63966668171533,2.96794178357042e-28
"31","Connect.4.0","Connect","3","4","1",0.593729543467283,1.85230097040535e-16
"32","Tau1.4.0","Tau1","4","4","1",3140.70419454496,2.86768883432768e-06
"33","Tau2.4.0","Tau2","5","4","1",6235893.22263122,3.89548337771928e-08
"34","NPQ.4.0","NPQ","6","4","1",0.136360150019802,3.34994560550481e-93
"35","qP.4.0","qP","7","4","1",0.314465627324433,1.4408934166947e-82
"36","ABQ.4.0","ABQ","8","4","1",0.406244101349501,2.96794178357042e-28
"37","qm.4.0","qm","9","4","1",0.886105717242302,7.20446708364099e-83
"38","nTau1.4.0","nTau1","10","4","1",5.52230759737328,2.86768883432768e-06
"39","nTau2.4.0","nTau2","11","4","1",5.99895874498353,3.89548337771928e-08
"40","nCon.4.0","nCon","12","4","1",1.82867911512425,1.85230097040535e-16
"41","Fm.4.0","Fm","13","4","1",2578.30507097934,3.34994560550481e-93
"42","Fo.4.0","Fo","14","4","1",2468.86505192396,1.4408934166947e-82
"43","Quant.5.0","Quant","1","5","1",0.0429962716431036,3.91417616826477e-80
"44","Sigma.5.0","Sigma","2","5","1",3.79762748379968,5.68302650101891e-24
"45","Connect.5.0","Connect","3","5","1",0.241184439335602,0.00739456429195309
"46","Tau1.5.0","Tau1","4","5","1",2398.45355186218,1.21816565412078e-08
"47","Tau2.5.0","Tau2","5","5","1",6416265.74259003,3.12180276886179e-07
"48","NPQ.5.0","NPQ","6","5","1",0.154836978537639,4.98519316912373e-97
"49","qP.5.0","qP","7","5","1",0.342360870178261,7.82835233652954e-80
"50","ABQ.5.0","ABQ","8","5","1",0.145777103221973,5.68302650101891e-24
"51","qm.5.0","qm","9","5","1",0.884630538689129,3.91417616826477e-80
"52","nTau1.5.0","nTau1","10","5","1",4.21720654062248,1.21816565412078e-08
"53","nTau2.5.0","nTau2","11","5","1",6.17247796145034,3.12180276886179e-07
"54","nCon.5.0","nCon","12","5","1",0.742844872650795,0.00739456429195309
"55","Fm.5.0","Fm","13","5","1",2537.0534471151,4.98519316912373e-97
"56","Fo.5.0","Fo","14","5","1",2427.96960792986,7.82835233652954e-80
"57","Quant.6.0","Quant","1","6","1",0.0395854763794169,7.92387489675673e-82
"58","Sigma.6.0","Sigma","2","6","1",3.42742945170029,5.3424539188468e-27
"59","Connect.6.0","Connect","3","6","1",0.377840247664029,5.48017000342666e-08
"60","Tau1.6.0","Tau1","4","6","1",1576.29545321641,2.06422388695797e-06
"61","Tau2.6.0","Tau2","5","6","1",8438795.29501863,0.00020824926188607
"62","NPQ.6.0","NPQ","6","6","1",0.186524437321344,7.26283835863462e-99
"63","qP.6.0","qP","7","6","1",0.380845154381782,1.58477497935135e-81
"64","ABQ.6.0","ABQ","8","6","1",0.229047944480228,5.3424539188468e-27
"65","qm.6.0","qm","9","6","1",0.893782532505698,7.92387489675673e-82
"66","nTau1.6.0","nTau1","10","6","1",2.77160401546926,2.06422388695797e-06
"67","nTau2.6.0","nTau2","11","6","1",8.11816094740911,0.00020824926188607
"68","nCon.6.0","nCon","12","6","1",1.16374294888807,5.48017000342666e-08
"69","Fm.6.0","Fm","13","6","1",2469.29860447654,7.26283835863462e-99
"70","Fo.6.0","Fo","14","6","1",2371.5502428953,1.58477497935135e-81
"71","Quant.7.0","Quant","1","7","1",0.0411303109623013,6.65333262572933e-80
"72","Sigma.7.0","Sigma","2","7","1",3.34601462699541,1.19158343906199e-25
"73","Connect.7.0","Connect","3","7","1",0.346175448867419,3.30431954337505e-06
"74","Tau1.7.0","Tau1","4","7","1",1729.90767609889,1.25848563896932e-12
"75","Tau2.7.0","Tau2","5","7","1",21759636.3987743,0.0037157809404691
"76","NPQ.7.0","NPQ","6","7","1",0.229833510423018,1.3737275375184e-96
"77","qP.7.0","qP","7","7","1",0.44032212011762,1.33066652514587e-79
"78","ABQ.7.0","ABQ","8","7","1",0.247361064368042,1.19158343906199e-25
"79","qm.7.0","qm","9","7","1",0.889637365335829,6.65333262572933e-80
"80","nTau1.7.0","nTau1","10","7","1",3.04170074949047,1.25848563896932e-12
"81","nTau2.7.0","nTau2","11","7","1",20.9328730306594,0.0037157809404691
"82","nCon.7.0","nCon","12","7","1",1.06621578878447,3.30431954337505e-06
"83","Fm.7.0","Fm","13","7","1",2382.34127824922,1.3737275375184e-96
"84","Fo.7.0","Fo","14","7","1",2284.35484065651,1.33066652514587e-79
"85","Quant.8.0","Quant","1","8","1",0.0463969893354986,1.23208829549009e-83
"86","Sigma.8.0","Sigma","2","8","1",3.35866527472863,3.99318604239435e-30
"87","Connect.8.0","Connect","3","8","1",0.443874381097146,9.30311677834262e-12
"88","Tau1.8.0","Tau1","4","8","1",1575.6752711895,7.0211006191582e-14
"89","Tau2.8.0","Tau2","5","8","1",26110444.5494998,0.0159326518506628
"90","NPQ.8.0","NPQ","6","8","1",0.265670889137615,1.07924949615473e-98
"91","qP.8.0","qP","7","8","1",0.49275812557483,2.46417659098019e-83
"92","ABQ.8.0","ABQ","8","8","1",0.244515479065403,3.99318604239435e-30
"93","qm.8.0","qm","9","8","1",0.875505585449029,1.23208829549009e-83
"94","nTau1.8.0","nTau1","10","8","1",2.77051354794771,7.0211006191582e-14
"95","nTau2.8.0","nTau2","11","8","1",25.1183710293772,0.0159326518506628
"96","nCon.8.0","nCon","12","8","1",1.36712720359314,9.30311677834262e-12
"97","Fm.8.0","Fm","13","8","1",2314.88545908741,1.07924949615473e-98
"98","Fo.8.0","Fo","14","8","1",2207.48174312923,2.46417659098019e-83
"99","Quant.9.0","Quant","1","9","1",0.0531242758951828,3.82854424850388e-83
"100","Sigma.9.0","Sigma","2","9","1",3.72998395088061,1.26114578075763e-31
"101","Connect.9.0","Connect","3","9","1",0.431547037459359,4.68693164752153e-12
"102","Tau1.9.0","Tau1","4","9","1",1681.07150957112,8.61726412374404e-12
"103","Tau2.9.0","Tau2","5","9","1",20068641.1299893,0.0654785111365757
"104","NPQ.9.0","NPQ","6","9","1",0.301952864432005,1.66901443529751e-99
"105","qP.9.0","qP","7","9","1",0.545045764887002,7.65708849700776e-83
"106","ABQ.9.0","ABQ","8","9","1",0.160992564687039,1.26114578075763e-31
"107","qm.9.0","qm","9","9","1",0.857454638313032,3.82854424850388e-83
"108","nTau1.9.0","nTau1","10","9","1",2.95583200263067,8.61726412374404e-12
"109","nTau2.9.0","nTau2","11","9","1",19.3061275920769,0.0654785111365757
"110","nCon.9.0","nCon","12","9","1",1.32915914877185,4.68693164752153e-12
"111","Fm.9.0","Fm","13","9","1",2250.37573732218,1.66901443529751e-99
"112","Fo.9.0","Fo","14","9","1",2130.82615578486,7.65708849700776e-83
"113","Quant.10.0","Quant","1","10","1",0.0812949726368429,1.63551530895897e-80
"114","Sigma.10.0","Sigma","2","10","1",4.65525530726124,1.01599403151517e-37
"115","Connect.10.0","Connect","3","10","1",0.251336910775335,1.53861136287959e-08
"116","Tau1.10.0","Tau1","4","10","1",1250.80756349915,2.12927812756496e-19
"117","Tau2.10.0","Tau2","5","10","1",5155199.97429521,1.75887379763353e-08
