"","uni","metric","metrix","stage","col","ASnormalized.t5_aabr2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.372372160813305,7.67266100299939e-59
"2","Sigma.1.0","Sigma","2","1","1",4.56366167699144,5.8690585696824e-50
"3","Connect.1.0","Connect","3","1","1",0.338112028646848,1.23515356020843e-20
"4","Tau1.1.0","Tau1","4","1","1",661.034976968096,2.48950943524524e-30
"5","Tau2.1.0","Tau2","5","1","1",1058579.35260422,2.29309377340889e-28
"6","NPQ.1.0","NPQ","6","1","1",0.712851929030716,4.42362611464503e-85
"7","qP.1.0","qP","7","1","1",1.41487433917257,1.53453220059988e-58
"8","ABQ.1.0","ABQ","8","1","1",0,5.8690585696824e-50
"9","qm.1.0","qm","9","1","1",0,7.67266100299939e-59
"10","nTau1.1.0","nTau1","10","1","1",1,2.48950943524524e-30
"11","nTau2.1.0","nTau2","11","1","1",1,2.29309377340889e-28
"12","nCon.1.0","nCon","12","1","1",1,1.23515356020843e-20
"13","Fm.1.0","Fm","13","1","1",2126.02720772384,4.42362611464503e-85
"14","Fo.1.0","Fo","14","1","1",1334.35386243584,1.53453220059988e-58
"15","Quant.3.0","Quant","1","3","1",0.0356606811127505,2.79614010742972e-85
"16","Sigma.3.0","Sigma","2","3","1",2.77920508339202,1.85274211519911e-28
"17","Connect.3.0","Connect","3","3","1",0.456347869740449,6.50145295350105e-11
"18","Tau1.3.0","Tau1","4","3","1",5706.54318607661,0.000824658787024855
"19","Tau2.3.0","Tau2","5","3","1",5521192.00187772,4.51296397456166e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0258415703317776,5.84078741223255e-96
"21","qP.3.0","qP","7","3","1",0.133884094592447,5.59228021480103e-85
"22","ABQ.3.0","ABQ","8","3","1",0.391014216193127,1.85274211519911e-28
"23","qm.3.0","qm","9","3","1",0.904233761635501,2.79614010742972e-85
"24","nTau1.3.0","nTau1","10","3","1",8.63274014977278,0.000824658787024855
"25","nTau2.3.0","nTau2","11","3","1",5.21566190413123,4.51296397456166e-06
"26","nCon.3.0","nCon","12","3","1",1.34969427608592,6.50145295350105e-11
"27","Fm.3.0","Fm","13","3","1",3549.8364554907,5.84078741223255e-96
"28","Fo.3.0","Fo","14","3","1",3423.24686964903,5.59228021480103e-85
"29","Quant.4.0","Quant","1","4","1",0.0376497691885721,6.09737775003878e-80
"30","Sigma.4.0","Sigma","2","4","1",2.64637932487539,6.6600730882574e-26
"31","Connect.4.0","Connect","3","4","1",0.59805441496304,4.29415613943373e-17
"32","Tau1.4.0","Tau1","4","4","1",3794.58859420314,1.45822174471923e-05
"33","Tau2.4.0","Tau2","5","4","1",8006988.84342699,2.44298216995252e-07
"34","NPQ.4.0","NPQ","6","4","1",0.0526728487217707,3.98332789446095e-94
"35","qP.4.0","qP","7","4","1",0.191611407377232,1.21947555000775e-79
"36","ABQ.4.0","ABQ","8","4","1",0.420119300644567,6.6600730882574e-26
"37","qm.4.0","qm","9","4","1",0.898892094655141,6.09737775003878e-80
"38","nTau1.4.0","nTau1","10","4","1",5.74037490664625,1.45822174471923e-05
"39","nTau2.4.0","nTau2","11","4","1",7.56390045179793,2.44298216995252e-07
"40","nCon.4.0","nCon","12","4","1",1.76880549726818,4.29415613943373e-17
"41","Fm.4.0","Fm","13","4","1",3459.35568523822,3.98332789446095e-94
