"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.387570813645357,1.39116717358617e-57
"2","Sigma.1.0","Sigma","2","1","1",4.29770633175458,3.18814684589772e-49
"3","Connect.1.0","Connect","3","1","1",0.326117677581263,5.89344130132428e-20
"4","Tau1.1.0","Tau1","4","1","1",609.063649893711,4.09931067700954e-27
"5","Tau2.1.0","Tau2","5","1","1",840990.120906237,3.66252352910529e-25
"6","NPQ.1.0","NPQ","6","1","1",0.966777990898043,4.84967592573019e-84
"7","qP.1.0","qP","7","1","1",1.46219781348098,2.78233434717235e-57
"8","ABQ.1.0","ABQ","8","1","1",0,3.18814684589772e-49
"9","qm.1.0","qm","9","1","1",0,1.39116717358617e-57
"10","nTau1.1.0","nTau1","10","1","1",1,4.09931067700954e-27
"11","nTau2.1.0","nTau2","11","1","1",1,3.66252352910529e-25
"12","nCon.1.0","nCon","12","1","1",1,5.89344130132428e-20
"13","Fm.1.0","Fm","13","1","1",1638.6758360845,4.84967592573019e-84
"14","Fo.1.0","Fo","14","1","1",1003.57290899225,2.78233434717235e-57
"15","Quant.3.0","Quant","1","3","1",0.0537590117706762,1.22025190919628e-81
"16","Sigma.3.0","Sigma","2","3","1",2.84027267043293,7.60514535293307e-32
"17","Connect.3.0","Connect","3","3","1",0.455083768181314,2.50023387430486e-13
"18","Tau1.3.0","Tau1","4","3","1",4099.46467932624,2.53196312294836e-06
"19","Tau2.3.0","Tau2","5","3","1",4635163.08023752,7.65189661315e-08
"20","NPQ.3.0","NPQ","6","3","1",0.130122469129675,6.45301488128193e-93
"21","qP.3.0","qP","7","3","1",0.345496318594766,2.4405038183861e-81
"22","ABQ.3.0","ABQ","8","3","1",0.33911895062561,7.60514535293307e-32
"23","qm.3.0","qm","9","3","1",0.861292414500882,1.22025190919628e-81
"24","nTau1.3.0","nTau1","10","3","1",6.73076562694498,2.53196312294836e-06
"25","nTau2.3.0","nTau2","11","3","1",5.51155473175208,7.65189661315e-08
"26","nCon.3.0","nCon","12","3","1",1.39545875451022,2.50023387430486e-13
"27","Fm.3.0","Fm","13","3","1",2851.82505141188,6.45301488128193e-93
"28","Fo.3.0","Fo","14","3","1",2698.51375490512,2.4405038183861e-81
"29","Quant.4.0","Quant","1","4","1",0.0513157195984913,3.97103121472573e-78
"30","Sigma.4.0","Sigma","2","4","1",3.10292013735689,9.26654915204772e-28
"31","Connect.4.0","Connect","3","4","1",0.473987344702606,7.82676248972151e-12
"32","Tau1.4.0","Tau1","4","4","1",2051.76902868816,1.70996974524248e-06
"33","Tau2.4.0","Tau2","5","4","1",3776786.18657741,7.73061329745145e-11
"34","NPQ.4.0","NPQ","6","4","1",0.153984722515376,2.98658262705346e-93
"35","qP.4.0","qP","7","4","1",0.377764172324324,7.94206242945146e-78
"36","ABQ.4.0","ABQ","8","4","1",0.278005545788399,9.26654915204772e-28
"37","qm.4.0","qm","9","4","1",0.867596532577277,3.97103121472573e-78
"38","nTau1.4.0","nTau1","10","4","1",3.36872678093039,1.70996974524248e-06
"39","nTau2.4.0","nTau2","11","4","1",4.49088056172123,7.73061329745145e-11
