"","uni","metric","metrix","stage","col","ASnormalized.t3_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.335183306689363,1.11487246695773e-60
"2","Sigma.1.0","Sigma","2","1","1",4.68835414387866,1.44143902603646e-48
"3","Connect.1.0","Connect","3","1","1",0.306751134086794,8.99779113846644e-18
"4","Tau1.1.0","Tau1","4","1","1",646.312940529806,1.84148959776776e-28
"5","Tau2.1.0","Tau2","5","1","1",1517179.09891586,9.82479892106676e-21
"6","NPQ.1.0","NPQ","6","1","1",0.659590092818691,1.91957756214558e-86
"7","qP.1.0","qP","7","1","1",1.11876123686305,2.22974493391547e-60
"8","ABQ.1.0","ABQ","8","1","1",0,1.44143902603646e-48
"9","qm.1.0","qm","9","1","1",0,1.11487246695773e-60
"10","nTau1.1.0","nTau1","10","1","1",1,1.84148959776776e-28
"11","nTau2.1.0","nTau2","11","1","1",1,9.82479892106676e-21
"12","nCon.1.0","nCon","12","1","1",1,8.99779113846644e-18
"13","Fm.1.0","Fm","13","1","1",2006.19513398794,1.91957756214558e-86
"14","Fo.1.0","Fo","14","1","1",1333.75201511375,2.22974493391547e-60
"15","Quant.3.0","Quant","1","3","1",0.0487906930010571,5.70158284237731e-82
"16","Sigma.3.0","Sigma","2","3","1",2.8872817457799,9.89755899275463e-32
"17","Connect.3.0","Connect","3","3","1",0.476016766138822,4.12147213108726e-15
"18","Tau1.3.0","Tau1","4","3","1",2729.05130814973,4.31786688968901e-08
"19","Tau2.3.0","Tau2","5","3","1",5245827.34599809,2.02816964404288e-11
"20","NPQ.3.0","NPQ","6","3","1",0.0940611671988984,7.65895488957066e-95
"21","qP.3.0","qP","7","3","1",0.243701598074098,1.14031656847539e-81
"22","ABQ.3.0","ABQ","8","3","1",0.384158777862447,9.89755899275463e-32
"23","qm.3.0","qm","9","3","1",0.85443579072309,5.70158284237731e-82
"24","nTau1.3.0","nTau1","10","3","1",4.22249213502151,4.31786688968901e-08
"25","nTau2.3.0","nTau2","11","3","1",3.457619044282,2.02816964404288e-11
"26","nCon.3.0","nCon","12","3","1",1.55180116140707,4.12147213108726e-15
"27","Fm.3.0","Fm","13","3","1",3043.21336726702,7.65895488957066e-95
"28","Fo.3.0","Fo","14","3","1",2894.73287812799,1.14031656847539e-81
"29","Quant.4.0","Quant","1","4","1",0.0529039633567225,1.52782015054733e-81
"30","Sigma.4.0","Sigma","2","4","1",2.86543544800986,7.64505788106591e-32
"31","Connect.4.0","Connect","3","4","1",0.497056810684482,3.39006746278304e-16
"32","Tau1.4.0","Tau1","4","4","1",1296.84012647389,3.58344000642088e-12
"33","Tau2.4.0","Tau2","5","4","1",4744611.81372951,9.36426289264951e-15
"34","NPQ.4.0","NPQ","6","4","1",0.226008608502556,1.68498865262573e-95
"35","qP.4.0","qP","7","4","1",0.42460846800644,3.05564030109465e-81
"36","ABQ.4.0","ABQ","8","4","1",0.388818472309496,7.64505788106591e-32
"37","qm.4.0","qm","9","4","1",0.842164086632894,1.52782015054733e-81
"38","nTau1.4.0","nTau1","10","4","1",2.00652044102787,3.58344000642088e-12
"39","nTau2.4.0","nTau2","11","4","1",3.12725888269874,9.36426289264951e-15
"40","nCon.4.0","nCon","12","4","1",1.62039111009071,3.39006746278304e-16
"41","Fm.4.0","Fm","13","4","1",2715.69183571561,1.68498865262573e-95
"42","Fo.4.0","Fo","14","4","1",2572.02097435076,3.05564030109465e-81
"43","Quant.5.0","Quant","1","5","1",0.062992622980373,2.24433138038159e-81
"44","Sigma.5.0","Sigma","2","5","1",3.41963571260016,4.64099470926956e-32
"45","Connect.5.0","Connect","3","5","1",0.274654076851326,3.58436874143635e-06
"46","Tau1.5.0","Tau1","4","5","1",1475.933998187,1.06195979522552e-12
"47","Tau2.5.0","Tau2","5","5","1",6323842.21549087,1.06492298438849e-06
"48","NPQ.5.0","NPQ","6","5","1",0.360996531207895,5.4804432349675e-97
"49","qP.5.0","qP","7","5","1",0.581449242911883,4.48866276076319e-81
"50","ABQ.5.0","ABQ","8","5","1",0.27061062205273,4.64099470926956e-32
