"","uni","metric","metrix","stage","col","cclong2025.lpv13.005","pval"
"658","Fo.22.1","Fo","14","22","2",2081.28856438848,4.2412265626709e-74
"659","Quant.23.1","Quant","1","23","2",0.305314686449046,6.19013040625707e-65
"660","Sigma.23.1","Sigma","2","23","2",3.88843193629262,7.30458142174867e-49
"661","Connect.23.1","Connect","3","23","2",0.177393101111953,3.17420948840181e-10
"662","Tau1.23.1","Tau1","4","23","2",1000.51370377913,2.84126843621795e-18
"663","Tau2.23.1","Tau2","5","23","2",890435.588768293,2.38629632172631e-14
"664","NPQ.23.1","NPQ","6","23","2",1.12583344497945,1.59222133355944e-90
"665","qP.23.1","qP","7","23","2",1,1.23802608125141e-64
"666","ABQ.23.1","ABQ","8","23","2",0.224757531494705,7.30458142174867e-49
"667","qm.23.1","qm","9","23","2",0.124717044459523,6.19013040625707e-65
"668","nTau1.23.1","nTau1","10","23","2",1.33562024495556,2.84126843621795e-18
"669","nTau2.23.1","nTau2","11","23","2",0.883149142612327,2.38629632172631e-14
"670","nCon.23.1","nCon","12","23","2",0.686625732606717,3.17420948840181e-10
"671","Fm.23.1","Fm","13","23","2",1881.27501729989,1.59222133355944e-90
"672","Fo.23.1","Fo","14","23","2",1306.89412526855,1.23802608125141e-64
"673","Quant.24.1","Quant","1","24","2",0.316505345289608,4.82075283297537e-62
"674","Sigma.24.1","Sigma","2","24","2",3.94502057205416,5.53403756211915e-47
"675","Connect.24.1","Connect","3","24","2",0.183657776385747,1.4023726489098e-09
"676","Tau1.24.1","Tau1","4","24","2",1065.55274140186,4.86714997039493e-19
"677","Tau2.24.1","Tau2","5","24","2",900173.795259962,2.89080399847273e-14
"678","NPQ.24.1","NPQ","6","24","2",1.0507799727459,2.6693815526694e-88
"679","qP.24.1","qP","7","24","2",0.990340934056525,9.64150566595074e-62
"680","ABQ.24.1","ABQ","8","24","2",0.213475370871637,5.53403756211915e-47
"681","qm.24.1","qm","9","24","2",0.0926354140003617,4.82075283297537e-62
"682","nTau1.24.1","nTau1","10","24","2",1.42244309908861,4.86714997039493e-19
"683","nTau2.24.1","nTau2","11","24","2",0.892807661231956,2.89080399847273e-14
"684","nCon.24.1","nCon","12","24","2",0.710874067082237,1.4023726489098e-09
"685","Fm.24.1","Fm","13","24","2",1950.12502761354,2.6693815526694e-88
"686","Fo.24.1","Fo","14","24","2",1332.90003239081,9.64150566595074e-62
"687","Quant.25.1","Quant","1","25","2",0.317676453896552,4.63176473119502e-63
"688","Sigma.25.1","Sigma","2","25","2",3.96984180499502,1.48255917561335e-48
"689","Connect.25.1","Connect","3","25","2",0.220998477733359,9.85823246809948e-13
"690","Tau1.25.1","Tau1","4","25","2",1011.47271656986,6.71309811725829e-19
"691","Tau2.25.1","Tau2","5","25","2",817415.028030497,2.55398315508308e-15
"692","NPQ.25.1","NPQ","6","25","2",0.987218461405836,6.73398375390766e-89
"693","qP.25.1","qP","7","25","2",0.975381632744351,9.26352946239005e-63
"694","ABQ.25.1","ABQ","8","25","2",0.208526724679114,1.48255917561335e-48
"695","qm.25.1","qm","9","25","2",0.089278053715252,4.63176473119502e-63
"696","nTau1.25.1","nTau1","10","25","2",1.35024980904122,6.71309811725829e-19
"697","nTau2.25.1","nTau2","11","25","2",0.810726110085223,2.55398315508308e-15
"698","nCon.25.1","nCon","12","25","2",0.855406668734384,9.85823246809948e-13
"699","Fm.25.1","Fm","13","25","2",2012.5000993354,6.73398375390766e-89
"700","Fo.25.1","Fo","14","25","2",1373.17620431207,9.26352946239005e-63
"701","Quant.26.1","Quant","1","26","2",0.324667295646717,5.66243442508947e-62
"702","Sigma.26.1","Sigma","2","26","2",3.99742658638504,7.28214257522209e-48
"703","Connect.26.1","Connect","3","26","2",0.197645129961747,8.85146883058664e-11
"704","Tau1.26.1","Tau1","4","26","2",985.401546974419,5.15528587006515e-18
"705","Tau2.26.1","Tau2","5","26","2",793321.849246804,1.70033229270859e-14
"706","NPQ.26.1","NPQ","6","26","2",0.942148261537373,2.81995195242887e-88
"707","qP.26.1","qP","7","26","2",0.968892636209483,1.13248688501789e-61
"708","ABQ.26.1","ABQ","8","26","2",0.203027105714878,7.28214257522209e-48
"709","qm.26.1","qm","9","26","2",0.0692365526005622,5.66243442508947e-62
"710","nTau1.26.1","nTau1","10","26","2",1.31544650570833,5.15528587006515e-18
"711","nTau2.26.1","nTau2","11","26","2",0.786830086100988,1.70033229270859e-14
"712","nCon.26.1","nCon","12","26","2",0.765014148269999,8.85146883058664e-11
"713","Fm.26.1","Fm","13","26","2",2059.20290957325,2.81995195242887e-88
"714","Fo.26.1","Fo","14","26","2",1390.64706973425,1.13248688501789e-61
"715","Quant.27.1","Quant","1","27","2",0.332015970751592,3.40872697329215e-62
"716","Sigma.27.1","Sigma","2","27","2",4.07570013243414,7.20660196869651e-49
"717","Connect.27.1","Connect","3","27","2",0.189367630483574,1.24329652663465e-10
"718","Tau1.27.1","Tau1","4","27","2",964.659231931783,1.76776914743247e-17
"719","Tau2.27.1","Tau2","5","27","2",766282.644707427,3.62571886148113e-14
"720","NPQ.27.1","NPQ","6","27","2",0.897788474224603,1.00879796022651e-88
"721","qP.27.1","qP","7","27","2",0.962571283537593,6.81745394658429e-62
"722","ABQ.27.1","ABQ","8","27","2",0.187421592219475,7.20660196869651e-49
"723","qm.27.1","qm","9","27","2",0.0481692068403208,3.40872697329215e-62
"724","nTau1.27.1","nTau1","10","27","2",1.28775687407855,1.76776914743247e-17
"725","nTau2.27.1","nTau2","11","27","2",0.760012143728647,3.62571886148113e-14
"726","nCon.27.1","nCon","12","27","2",0.732974885707216,1.24329652663465e-10
"727","Fm.27.1","Fm","13","27","2",2107.33567270421,1.00879796022651e-88
"728","Fo.27.1","Fo","14","27","2",1407.66657363186,6.81745394658429e-62
"729","Quant.1.2","Quant","1","1","3",0.357467406387947,1.07123355615601e-67
"730","Sigma.1.2","Sigma","2","1","3",4.63745055872974,1.02859069621002e-55
"731","Connect.1.2","Connect","3","1","3",0.227096048097479,9.20381916776249e-14
"732","Tau1.1.2","Tau1","4","1","3",671.094220292998,1.15117314216835e-29
"733","Tau2.1.2","Tau2","5","1","3",962375.235187261,4.19001692021619e-25
"734","NPQ.1.2","NPQ","6","1","3",0.50844322271493,6.5706596629229e-104
"735","qP.1.2","qP","7","1","3",0.859472372498503,2.14246711231203e-67
"736","ABQ.1.2","ABQ","8","1","3",0,1.02859069621002e-55
"737","qm.1.2","qm","9","1","3",0,1.07123355615601e-67
"738","nTau1.1.2","nTau1","10","1","3",1,1.15117314216835e-29
"739","nTau2.1.2","nTau2","11","1","3",1,4.19001692021619e-25
"740","nCon.1.2","nCon","12","1","3",1,9.20381916776249e-14
"741","Fm.1.2","Fm","13","1","3",2650.5056303717,6.5706596629229e-104
"742","Fo.1.2","Fo","14","1","3",1703.03625706608,2.14246711231203e-67
"743","Quant.3.2","Quant","1","3","3",0.0505386763417316,1.90882846092371e-83
"744","Sigma.3.2","Sigma","2","3","3",4.31217903820885,2.74286447618016e-10
"745","Connect.3.2","Connect","3","3","3",0,1
"746","Tau1.3.2","Tau1","4","3","3",6297.80593341992,1.58852540523304e-07
"747","Tau2.3.2","Tau2","5","3","3",10725803.9296082,1.8798313321519e-10
"748","NPQ.3.2","NPQ","6","3","3",0.023542137632411,3.29602843564194e-100
"749","qP.3.2","qP","7","3","3",0.108364701097379,3.81765692184742e-83
"750","ABQ.3.2","ABQ","8","3","3",0.0701401592106647,2.74286447618016e-10
"751","qm.3.2","qm","9","3","3",0.858620183438812,1.90882846092371e-83
"752","nTau1.3.2","nTau1","10","3","3",9.38438410432191,1.58852540523304e-07
"753","nTau2.3.2","nTau2","11","3","3",11.1451370914809,1.8798313321519e-10
"754","nCon.3.2","nCon","12","3","3",0,1
"755","Fm.3.2","Fm","13","3","3",3906.17748688899,3.29602843564194e-100
"756","Fo.3.2","Fo","14","3","3",3708.76444714575,3.81765692184742e-83
"757","Quant.4.2","Quant","1","4","3",0.0682437976892056,2.95948545255313e-81
"758","Sigma.4.2","Sigma","2","4","3",3.78929942627979,2.17865392386337e-15
"759","Connect.4.2","Connect","3","4","3",0,1
"760","Tau1.4.2","Tau1","4","4","3",5893.60418853429,2.22455298074889e-10
"761","Tau2.4.2","Tau2","5","4","3",3785567.91894593,3.11878933092394e-17
"762","NPQ.4.2","NPQ","6","4","3",0.0344482830728273,1.4112511348326e-99
"763","qP.4.2","qP","7","4","3",0.148633255083547,5.91897090510626e-81
"764","ABQ.4.2","ABQ","8","4","3",0.182891681907715,2.17865392386337e-15
"765","qm.4.2","qm","9","4","3",0.809090852845076,2.95948545255313e-81
"766","nTau1.4.2","nTau1","10","4","3",8.78208157710128,2.22455298074889e-10
"767","nTau2.4.2","nTau2","11","4","3",3.93356746987502,3.11878933092394e-17
"768","nCon.4.2","nCon","12","4","3",0,1
"769","Fm.4.2","Fm","13","4","3",3864.99481929198,1.4112511348326e-99
"770","Fo.4.2","Fo","14","4","3",3601.23289477439,5.91897090510626e-81
"771","Quant.5.2","Quant","1","5","3",0.0901854445913601,1.55968980567333e-78
"772","Sigma.5.2","Sigma","2","5","3",3.34295128890418,6.1721064493675e-20
"773","Connect.5.2","Connect","3","5","3",0,1
"774","Tau1.5.2","Tau1","4","5","3",2907.70545690509,9.85589669996103e-10
"775","Tau2.5.2","Tau2","5","5","3",2743545.85792534,1.06767886769163e-16
"776","NPQ.5.2","NPQ","6","5","3",0.0831189161586477,2.14859858203683e-96
"777","qP.5.2","qP","7","5","3",0.239563786319059,3.11937961134666e-78
"778","ABQ.5.2","ABQ","8","5","3",0.279140284824976,6.1721064493675e-20
"779","qm.5.2","qm","9","5","3",0.747710020606788,1.55968980567333e-78
"780","nTau1.5.2","nTau1","10","5","3",4.33278274343593,9.85589669996103e-10
"781","nTau2.5.2","nTau2","11","5","3",2.85080679304003,1.06767886769163e-16
"782","nCon.5.2","nCon","12","5","3",0,1
"783","Fm.5.2","Fm","13","5","3",3691.3188342067,2.14859858203683e-96
"784","Fo.5.2","Fo","14","5","3",3358.4156040153,3.11937961134666e-78
"785","Quant.6.2","Quant","1","6","3",0.109160223162723,1.04580083261487e-78
"786","Sigma.6.2","Sigma","2","6","3",3.15380341329597,4.02821441526386e-27
"787","Connect.6.2","Connect","3","6","3",0,1
"788","Tau1.6.2","Tau1","4","6","3",1627.36392962937,1.35966505940244e-12
"789","Tau2.6.2","Tau2","5","6","3",2125864.25768626,1.06367455095637e-21
"790","NPQ.6.2","NPQ","6","6","3",0.156990548636873,1.08641768785756e-98
"791","qP.6.2","qP","7","6","3",0.344417917979828,2.09160166522974e-78
"792","ABQ.6.2","ABQ","8","6","3",0.319927323568094,4.02821441526386e-27
"793","qm.6.2","qm","9","6","3",0.694628877452802,1.04580083261487e-78
"794","nTau1.6.2","nTau1","10","6","3",2.42494105957115,1.35966505940244e-12
"795","nTau2.6.2","nTau2","11","6","3",2.20897647815366,1.06367455095637e-21
"796","nCon.6.2","nCon","12","6","3",0,1
"797","Fm.6.2","Fm","13","6","3",3455.63519046239,1.08641768785756e-98
"798","Fo.6.2","Fo","14","6","3",3078.41728190255,2.09160166522974e-78
"799","Quant.7.2","Quant","1","7","3",0.117643065648318,4.9167345144496e-78
"800","Sigma.7.2","Sigma","2","7","3",3.25417185775961,3.28552664677762e-28
"801","Connect.7.2","Connect","3","7","3",0,1
"802","Tau1.7.2","Tau1","4","7","3",1882.37867069705,3.30258472175567e-13
"803","Tau2.7.2","Tau2","5","7","3",2088744.02616537,5.2509207903997e-19
"804","NPQ.7.2","NPQ","6","7","3",0.217029799644567,1.05784361480104e-98
"805","qP.7.2","qP","7","7","3",0.411724876600222,9.83346902889921e-78
"806","ABQ.7.2","ABQ","8","7","3",0.298284301568711,3.28552664677762e-28
"807","qm.7.2","qm","9","7","3",0.670898483201446,4.9167345144496e-78
"808","nTau1.7.2","nTau1","10","7","3",2.80493947612187,3.30258472175567e-13
"809","nTau2.7.2","nTau2","11","7","3",2.17040500398884,5.2509207903997e-19
"810","nCon.7.2","nCon","12","7","3",0,1
"811","Fm.7.2","Fm","13","7","3",3285.15970280236,1.05784361480104e-98
"812","Fo.7.2","Fo","14","7","3",2898.68344422037,9.83346902889921e-78
"813","Quant.8.2","Quant","1","8","3",0.119053327120643,2.7098581986956e-78
"814","Sigma.8.2","Sigma","2","8","3",3.12655161520671,2.75122863443848e-29
"815","Connect.8.2","Connect","3","8","3",0.00823539583165706,0.924632502757732
"816","Tau1.8.2","Tau1","4","8","3",1601.05606143066,7.18014223802328e-12
"817","Tau2.8.2","Tau2","5","8","3",2007700.17195017,1.1359250035643e-19
"818","NPQ.8.2","NPQ","6","8","3",0.265796552801886,7.97949370383743e-99
"819","qP.8.2","qP","7","8","3",0.455213638376616,5.41971639739119e-78
"820","ABQ.8.2","ABQ","8","8","3",0.325803784727979,2.75122863443848e-29
"821","qm.8.2","qm","9","8","3",0.6669533361835,2.7098581986956e-78
"822","nTau1.8.2","nTau1","10","8","3",2.38573960707283,7.18014223802328e-12
"823","nTau2.8.2","nTau2","11","8","3",2.08619268092399,1.1359250035643e-19
"824","nCon.8.2","nCon","12","8","3",0.0362639328189547,0.924632502757732
"825","Fm.8.2","Fm","13","8","3",3158.59388781866,7.97949370383743e-99
"826","Fo.8.2","Fo","14","8","3",2782.55277645092,5.41971639739119e-78
"827","Quant.9.2","Quant","1","9","3",0.118603615232562,1.70409932657349e-77
"828","Sigma.9.2","Sigma","2","9","3",3.11118181682519,2.69578447036921e-28
"829","Connect.9.2","Connect","3","9","3",0.00636902211491097,0.944608553618675
"830","Tau1.9.2","Tau1","4","9","3",1337.43676371492,1.0895092203966e-15
"831","Tau2.9.2","Tau2","5","9","3",2132903.53114664,4.65981413125555e-21
"832","NPQ.9.2","NPQ","6","9","3",0.338150911737082,7.38238666161314e-98
"833","qP.9.2","qP","7","9","3",0.511052579280331,3.40819865314698e-77
"834","ABQ.9.2","ABQ","8","9","3",0.329118062300727,2.69578447036921e-28
"835","qm.9.2","qm","9","9","3",0.668211386232383,1.70409932657349e-77
"836","nTau1.9.2","nTau1","10","9","3",1.9929195085766,1.0895092203966e-15
"837","nTau2.9.2","nTau2","11","9","3",2.21629095716664,4.65981413125555e-21
"838","nCon.9.2","nCon","12","9","3",0.0280454995508206,0.944608553618675
"839","Fm.9.2","Fm","13","9","3",2987.80744371492,7.38238666161314e-98
"840","Fo.9.2","Fo","14","9","3",2633.44267927157,3.40819865314698e-77
"841","Quant.10.2","Quant","1","10","3",0.229945752316554,1.70084787700947e-74
"842","Sigma.10.2","Sigma","2","10","3",3.53388351723224,1.00057677422157e-46
"843","Connect.10.2","Connect","3","10","3",0.110517425125767,0.00114461945576435
"844","Tau1.10.2","Tau1","4","10","3",977.711498113819,6.7450813158466e-19
"845","Tau2.10.2","Tau2","5","10","3",1229426.08217266,1.61186702336348e-16
"846","NPQ.10.2","NPQ","6","10","3",0.636084334130609,5.57010185763296e-103
"847","qP.10.2","qP","7","10","3",0.792528907701792,3.40169575401894e-74
"848","ABQ.10.2","ABQ","8","10","3",0.237968475894606,1.00057677422157e-46
"849","qm.10.2","qm","9","10","3",0.356736451471041,1.70084787700947e-74
"850","nTau1.10.2","nTau1","10","10","3",1.45689154897945,6.7450813158466e-19
"851","nTau2.10.2","nTau2","11","10","3",1.27749139547781,1.61186702336348e-16
"852","nCon.10.2","nCon","12","10","3",0.48665499048371,0.00114461945576435
"853","Fm.10.2","Fm","13","10","3",2443.72320637525,5.57010185763296e-103
"854","Fo.10.2","Fo","14","10","3",1881.79943523187,3.40169575401894e-74
"855","Quant.11.2","Quant","1","11","3",0.240451075712726,5.04756797806861e-74
"856","Sigma.11.2","Sigma","2","11","3",3.5275045497759,3.19996173509532e-47
"857","Connect.11.2","Connect","3","11","3",0.108649215544564,0.00110549406972233
"858","Tau1.11.2","Tau1","4","11","3",890.73413939617,3.82299760397401e-18
"859","Tau2.11.2","Tau2","5","11","3",1123544.14772843,4.04291755578993e-16
"860","NPQ.11.2","NPQ","6","11","3",0.632756134373956,1.24024477051142e-102
"861","qP.11.2","qP","7","11","3",0.800725772923518,1.00951359561372e-73
"862","ABQ.11.2","ABQ","8","11","3",0.239344009148396,3.19996173509532e-47
"863","qm.11.2","qm","9","11","3",0.327348252131908,5.04756797806861e-74
"864","nTau1.11.2","nTau1","10","11","3",1.3272862624376,3.82299760397401e-18
"865","nTau2.11.2","nTau2","11","11","3",1.16746992924211,4.04291755578993e-16
"866","nCon.11.2","nCon","12","11","3",0.478428473127491,0.00110549406972233
"867","Fm.11.2","Fm","13","11","3",2448.70447627193,1.24024477051142e-102
"868","Fo.11.2","Fo","14","11","3",1859.91085084978,1.00951359561372e-73
"869","Quant.12.2","Quant","1","12","3",0.24736535973716,5.1806282989721e-75
"870","Sigma.12.2","Sigma","2","12","3",3.38973228047004,5.05472391264895e-49
"871","Connect.12.2","Connect","3","12","3",0.143938573767107,5.09509765863252e-06
"872","Tau1.12.2","Tau1","4","12","3",983.203533994418,1.13902191241507e-18
"873","Tau2.12.2","Tau2","5","12","3",1142728.66643704,2.3455227396217e-15
"874","NPQ.12.2","NPQ","6","12","3",0.62663741100638,5.146249997935e-103
"875","qP.12.2","qP","7","12","3",0.804470033822308,1.03612565979442e-74
"876","ABQ.12.2","ABQ","8","12","3",0.26905263192746,5.05472391264895e-49
"877","qm.12.2","qm","9","12","3",0.308005834051614,5.1806282989721e-75
"878","nTau1.12.2","nTau1","10","12","3",1.46507525212355,1.13902191241507e-18
"879","nTau2.12.2","nTau2","11","12","3",1.18740448076335,2.3455227396217e-15
"880","nCon.12.2","nCon","12","12","3",0.633822450777844,5.09509765863252e-06
"881","Fm.12.2","Fm","13","12","3",2457.91546896021,5.146249997935e-103
"882","Fo.12.2","Fo","14","12","3",1849.91232477733,1.03612565979442e-74
"883","Quant.13.2","Quant","1","13","3",0.249318007080917,1.16078399936447e-73
"884","Sigma.13.2","Sigma","2","13","3",3.39880689654661,3.04241173142995e-48
"885","Connect.13.2","Connect","3","13","3",0.145097977018898,7.76885132654925e-06
"886","Tau1.13.2","Tau1","4","13","3",979.351491279056,1.34841217041606e-18
"887","Tau2.13.2","Tau2","5","13","3",1073942.63593973,7.69638231724847e-16
"888","NPQ.13.2","NPQ","6","13","3",0.625516601198782,5.09718476560877e-102
"889","qP.13.2","qP","7","13","3",0.805790911137969,2.32156799872894e-73
"890","ABQ.13.2","ABQ","8","13","3",0.267095820536879,3.04241173142995e-48
"891","qm.13.2","qm","9","13","3",0.302543385423115,1.16078399936447e-73
"892","nTau1.13.2","nTau1","10","13","3",1.45933530891009,1.34841217041606e-18
"893","nTau2.13.2","nTau2","11","13","3",1.11592921001418,7.69638231724847e-16
"894","nCon.13.2","nCon","12","13","3",0.638927793920112,7.76885132654925e-06
"895","Fm.13.2","Fm","13","13","3",2459.61022603733,5.09718476560877e-102
"896","Fo.13.2","Fo","14","13","3",1846.38510628586,2.32156799872894e-73
"897","Quant.14.2","Quant","1","14","3",0.259334312666184,1.02547700075502e-70
"898","Sigma.14.2","Sigma","2","14","3",3.49796820413815,7.00816049401917e-46
"899","Connect.14.2","Connect","3","14","3",0.125637553492353,0.000426808007185549
"900","Tau1.14.2","Tau1","4","14","3",913.377274951416,1.61339135927551e-18
"901","Tau2.14.2","Tau2","5","14","3",980203.456625717,5.69485007650691e-17
"902","NPQ.14.2","NPQ","6","14","3",0.623858613820694,1.46883845842388e-99
"903","qP.14.2","qP","7","14","3",0.814320160902359,2.05095400151005e-70
"904","ABQ.14.2","ABQ","8","14","3",0.245713100368604,7.00816049401917e-46
"905","qm.14.2","qm","9","14","3",0.27452319279499,1.02547700075502e-70
"906","nTau1.14.2","nTau1","10","14","3",1.36102688315903,1.61339135927551e-18
"907","nTau2.14.2","nTau2","11","14","3",1.01852522881575,5.69485007650691e-17
"908","nCon.14.2","nCon","12","14","3",0.553235314065987,0.000426808007185549
"909","Fm.14.2","Fm","13","14","3",2462.12153008503,1.46883845842388e-99
"910","Fo.14.2","Fo","14","14","3",1823.60893537982,2.05095400151005e-70
"911","Quant.15.2","Quant","1","15","3",0.267244808963811,7.64760175003014e-71
"912","Sigma.15.2","Sigma","2","15","3",3.48788272762655,7.34019670511387e-47
"913","Connect.15.2","Connect","3","15","3",0.11231622340622,0.000933073541840482
"914","Tau1.15.2","Tau1","4","15","3",900.535117032726,1.99779331428769e-18
"915","Tau2.15.2","Tau2","5","15","3",985185.973049718,4.45978229403686e-16
"916","NPQ.15.2","NPQ","6","15","3",0.617263924353372,5.45212894230644e-100
"917","qP.15.2","qP","7","15","3",0.818858845500108,1.52952035000603e-70
"918","ABQ.15.2","ABQ","8","15","3",0.247887889379047,7.34019670511387e-47
"919","qm.15.2","qm","9","15","3",0.252393912876692,7.64760175003014e-71
"920","nTau1.15.2","nTau1","10","15","3",1.34189073575921,1.99779331428769e-18
"921","nTau2.15.2","nTau2","11","15","3",1.02370254036932,4.45978229403686e-16
"922","nCon.15.2","nCon","12","15","3",0.494575860509952,0.000933073541840482
"923","Fm.15.2","Fm","13","15","3",2472.16128097368,5.45212894230644e-100
"924","Fo.15.2","Fo","14","15","3",1811.48901171214,1.52952035000603e-70
"925","Quant.16.2","Quant","1","16","3",0.0952795889799432,2.8069694305352e-79
"926","Sigma.16.2","Sigma","2","16","3",3.27295072697341,5.18960222566879e-22
"927","Connect.16.2","Connect","3","16","3",0,1
"928","Tau1.16.2","Tau1","4","16","3",1377.62854894483,7.41344710076826e-11
"929","Tau2.16.2","Tau2","5","16","3",2814263.21060703,2.54733862683227e-17
"930","NPQ.16.2","NPQ","6","16","3",0.337621425289863,5.63445569299172e-97
"931","qP.16.2","qP","7","16","3",0.484555140617119,5.61393886107041e-79
"932","ABQ.16.2","ABQ","8","16","3",0.294234906545308,5.18960222566879e-22
"933","qm.16.2","qm","9","16","3",0.733459366428111,2.8069694305352e-79
"934","nTau1.16.2","nTau1","10","16","3",2.05280943761274,7.41344710076826e-11
"935","nTau2.16.2","nTau2","11","16","3",2.92428889242919,2.54733862683227e-17
"936","nCon.16.2","nCon","12","16","3",0,1
"937","Fm.16.2","Fm","13","16","3",2988.99014273457,5.63445569299172e-97
"938","Fo.16.2","Fo","14","16","3",2704.20039046971,5.61393886107041e-79
"939","Quant.17.2","Quant","1","17","3",0.0987461146507271,5.78191570927621e-79
"940","Sigma.17.2","Sigma","2","17","3",3.11786533230321,1.81410951485442e-22
"941","Connect.17.2","Connect","3","17","3",0,1
"942","Tau1.17.2","Tau1","4","17","3",1034.2481144576,8.80719625178433e-10
"943","Tau2.17.2","Tau2","5","17","3",2693852.63528345,3.42635165088695e-17
"944","NPQ.17.2","NPQ","6","17","3",0.403658996908538,7.19423092558319e-96
"945","qP.17.2","qP","7","17","3",0.535895677540664,1.15638314185524e-78
"946","ABQ.17.2","ABQ","8","17","3",0.327676857614363,1.81410951485442e-22
"947","qm.17.2","qm","9","17","3",0.7237619069987,5.78191570927621e-79
"948","nTau1.17.2","nTau1","10","17","3",1.54113697180412,8.80719625178433e-10
"949","nTau2.17.2","nTau2","11","17","3",2.79917077745592,3.42635165088695e-17
"950","nCon.17.2","nCon","12","17","3",0,1
"951","Fm.17.2","Fm","13","17","3",2848.36791821061,7.19423092558319e-96
"952","Fo.17.2","Fo","14","17","3",2567.10265319153,1.15638314185524e-78
"953","Quant.18.2","Quant","1","18","3",0.0963145624730976,5.14104042368871e-81
"954","Sigma.18.2","Sigma","2","18","3",3.09017631595201,1.14231647222287e-24
"955","Connect.18.2","Connect","3","18","3",0,1
"956","Tau1.18.2","Tau1","4","18","3",1555.35969699789,1.35635881410564e-12
"957","Tau2.18.2","Tau2","5","18","3",3224744.16028375,4.20520983397159e-15
"958","NPQ.18.2","NPQ","6","18","3",0.469997354140007,1.84089567401104e-98
"959","qP.18.2","qP","7","18","3",0.576802276446551,1.02820808473774e-80
"960","ABQ.18.2","ABQ","8","18","3",0.333647598649883,1.14231647222287e-24
"961","qm.18.2","qm","9","18","3",0.73056407171128,5.14104042368871e-81
"962","nTau1.18.2","nTau1","10","18","3",2.31764728404131,1.35635881410564e-12
"963","nTau2.18.2","nTau2","11","18","3",3.35081789553352,4.20520983397159e-15
"964","nCon.18.2","nCon","12","18","3",0,1
"965","Fm.18.2","Fm","13","18","3",2719.82615726611,1.84089567401104e-98
"966","Fo.18.2","Fo","14","18","3",2457.86729092614,1.02820808473774e-80
"967","Quant.19.2","Quant","1","19","3",0.10293294882381,3.69683361371914e-79
"968","Sigma.19.2","Sigma","2","19","3",3.1206544041406,6.12385000141464e-24
"969","Connect.19.2","Connect","3","19","3",0,1
"970","Tau1.19.2","Tau1","4","19","3",1280.02286964172,9.82733828394295e-12
"971","Tau2.19.2","Tau2","5","19","3",3167194.59014951,3.9465909323648e-14
"972","NPQ.19.2","NPQ","6","19","3",0.527253781532164,1.87763649994704e-96
"973","qP.19.2","qP","7","19","3",0.617797097266123,7.39366722743828e-79
"974","ABQ.19.2","ABQ","8","19","3",0.32707543409468,6.12385000141464e-24
"975","qm.19.2","qm","9","19","3",0.712049414899381,3.69683361371914e-79
"976","nTau1.19.2","nTau1","10","19","3",1.90736685093616,9.82733828394295e-12
"977","nTau2.19.2","nTau2","11","19","3",3.29101838279663,3.9465909323648e-14
"978","nCon.19.2","nCon","12","19","3",0,1
"979","Fm.19.2","Fm","13","19","3",2617.86043894484,1.87763649994704e-96
"980","Fo.19.2","Fo","14","19","3",2348.39634435506,7.39366722743828e-79
"981","Quant.20.2","Quant","1","20","3",0.10240607545007,3.61761199291185e-79
"982","Sigma.20.2","Sigma","2","20","3",2.91435719992977,3.80073505847269e-23
"983","Connect.20.2","Connect","3","20","3",0,1
"984","Tau1.20.2","Tau1","4","20","3",1704.54611726525,8.77820706469854e-10
"985","Tau2.20.2","Tau2","5","20","3",3566015.63526798,6.84207825449405e-10
"986","NPQ.20.2","NPQ","6","20","3",0.588172897800014,1.36227100759041e-94
"987","qP.20.2","qP","7","20","3",0.651033578339997,7.2352239858237e-79
"988","ABQ.20.2","ABQ","8","20","3",0.371560480694795,3.80073505847269e-23
"989","qm.20.2","qm","9","20","3",0.713523320951583,3.61761199291185e-79
"990","nTau1.20.2","nTau1","10","20","3",2.53995052516031,8.77820706469854e-10
"991","nTau2.20.2","nTau2","11","20","3",3.70543162883249,6.84207825449405e-10
"992","nCon.20.2","nCon","12","20","3",0,1
"993","Fm.20.2","Fm","13","20","3",2517.444580776,1.36227100759041e-94
"994","Fo.20.2","Fo","14","20","3",2259.64296109568,7.2352239858237e-79
"995","Quant.21.2","Quant","1","21","3",0.106091562572814,1.27767784323007e-77
"996","Sigma.21.2","Sigma","2","21","3",3.20083864509193,9.48227313410214e-23
"997","Connect.21.2","Connect","3","21","3",0,1
"998","Tau1.21.2","Tau1","4","21","3",1192.64198968856,9.86324866307533e-14
"999","Tau2.21.2","Tau2","5","21","3",3362470.29710595,2.04674178667603e-14
"1000","NPQ.21.2","NPQ","6","21","3",0.653978508066136,4.78882207562379e-95
"1001","qP.21.2","qP","7","21","3",0.68803667440562,2.55535568646013e-77
"1002","ABQ.21.2","ABQ","8","21","3",0.309784847394971,9.48227313410214e-23
"1003","qm.21.2","qm","9","21","3",0.703213326090838,1.27767784323007e-77
"1004","nTau1.21.2","nTau1","10","21","3",1.77716027589667,9.86324866307533e-14
"1005","nTau2.21.2","nTau2","11","21","3",3.49392853656679,2.04674178667603e-14
"1006","nCon.21.2","nCon","12","21","3",0,1
"1007","Fm.21.2","Fm","13","21","3",2417.28488937662,4.78882207562379e-95
"1008","Fo.21.2","Fo","14","21","3",2160.83135827901,2.55535568646013e-77
"1009","Quant.22.2","Quant","1","22","3",0.103072813208968,1.96999670492097e-79
