"","uni","metric","metrix","stage","col","cclong2025.lpv10.002","pval"
"1","Quant.1.0","Quant","1","1","1",0.390033479519243,1.16315527615845e-59
"2","Sigma.1.0","Sigma","2","1","1",5.87600364545233,5.74872179088037e-52
"3","Connect.1.0","Connect","3","1","1",0.284783306337268,1.34824893174718e-18
"4","Tau1.1.0","Tau1","4","1","1",563.82620854423,6.10305258045221e-25
"5","Tau2.1.0","Tau2","5","1","1",892302.598475953,1.4713088351881e-20
"6","NPQ.1.0","NPQ","6","1","1",0.700068686307319,1.07430871693682e-87
"7","qP.1.0","qP","7","1","1",0.922711233127995,2.3263105523169e-59
"8","ABQ.1.0","ABQ","8","1","1",0,5.74872179088037e-52
"9","qm.1.0","qm","9","1","1",0,1.16315527615845e-59
"10","nTau1.1.0","nTau1","10","1","1",1,6.10305258045221e-25
"11","nTau2.1.0","nTau2","11","1","1",1,1.4713088351881e-20
"12","nCon.1.0","nCon","12","1","1",1,1.34824893174718e-18
"13","Fm.1.0","Fm","13","1","1",1951.43787900628,1.07430871693682e-87
"14","Fo.1.0","Fo","14","1","1",1190.31177299181,2.3263105523169e-59
"15","Quant.3.0","Quant","1","3","1",0.0565316629028618,2.65016744886793e-73
"16","Sigma.3.0","Sigma","2","3","1",5.81586280589037,6.42478696894408e-15
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",2001.90831416786,0.00304712672723444
"19","Tau2.3.0","Tau2","5","3","1",4851763.11812534,3.51136433761223e-07
"20","NPQ.3.0","NPQ","6","3","1",0.0347700936526777,5.7618279019159e-89
"21","qP.3.0","qP","7","3","1",0.126969771469776,5.30033489773585e-73
"22","ABQ.3.0","ABQ","8","3","1",0.0102349901720192,6.42478696894408e-15
"23","qm.3.0","qm","9","3","1",0.855059460606964,2.65016744886793e-73
"24","nTau1.3.0","nTau1","10","3","1",3.55057690442713,0.00304712672723444
"25","nTau2.3.0","nTau2","11","3","1",5.43735177552113,3.51136433761223e-07
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",3206.10196576294,5.7618279019159e-89
"28","Fo.3.0","Fo","14","3","1",3024.85569020222,5.30033489773585e-73
"29","Quant.4.0","Quant","1","4","1",0.0632581782845196,4.75652103362225e-77
"30","Sigma.4.0","Sigma","2","4","1",4.72476439325063,2.55033297865006e-21
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",1854.95933914157,4.82543650855971e-05
"33","Tau2.4.0","Tau2","5","4","1",4252578.1788816,1.85782494067405e-08
"34","NPQ.4.0","NPQ","6","4","1",0.0600453552090962,1.20699606996589e-92
"35","qP.4.0","qP","7","4","1",0.167384850310762,9.5130420672445e-77
"36","ABQ.4.0","ABQ","8","4","1",0.195922147375229,2.55033297865006e-21
"37","qm.4.0","qm","9","4","1",0.837813465750448,4.75652103362225e-77
"38","nTau1.4.0","nTau1","10","4","1",3.28994876618272,4.82543650855971e-05
"39","nTau2.4.0","nTau2","11","4","1",4.76584757922365,1.85782494067405e-08
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3129.65706143597,1.20699606996589e-92
"42","Fo.4.0","Fo","14","4","1",2931.68065707425,9.5130420672445e-77
"43","Quant.5.0","Quant","1","5","1",0.0785485479114194,5.16779302842692e-75
"44","Sigma.5.0","Sigma","2","5","1",5.00087425345672,4.12984552383643e-24
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",882.085527636617,2.85370810417229e-06
"47","Tau2.5.0","Tau2","5","5","1",2537307.1719592,6.28667004350353e-15
"48","NPQ.5.0","NPQ","6","5","1",0.130738723882406,2.53452660915088e-92
"49","qP.5.0","qP","7","5","1",0.266345660036965,1.03355860568538e-74
"50","ABQ.5.0","ABQ","8","5","1",0.148932751713472,4.12984552383643e-24
"51","qm.5.0","qm","9","5","1",0.798610755137639,5.16779302842692e-75
"52","nTau1.5.0","nTau1","10","5","1",1.56446350714011,2.85370810417229e-06
"53","nTau2.5.0","nTau2","11","5","1",2.84355013231262,6.28667004350353e-15
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",2933.99205431083,2.53452660915088e-92
"56","Fo.5.0","Fo","14","5","1",2703.53123886107,1.03355860568538e-74
"57","Quant.6.0","Quant","1","6","1",0.0987093289398305,2.9962122037207e-71
"58","Sigma.6.0","Sigma","2","6","1",5.17181045674844,1.64224191365407e-25
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1078.99518330337,6.65096392018473e-09
"61","Tau2.6.0","Tau2","5","6","1",2507145.66234972,1.43297554439743e-13
"62","NPQ.6.0","NPQ","6","6","1",0.218057642973449,5.48495546362164e-90
"63","qP.6.0","qP","7","6","1",0.374228729545792,5.99242440744139e-71
"64","ABQ.6.0","ABQ","8","6","1",0.119842197383403,1.64224191365407e-25
"65","qm.6.0","qm","9","6","1",0.746920882121453,2.9962122037207e-71
"66","nTau1.6.0","nTau1","10","6","1",1.91370171686285,6.65096392018473e-09
"67","nTau2.6.0","nTau2","11","6","1",2.80974824754731,1.43297554439743e-13
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",2723.66291571709,5.48495546362164e-90
"70","Fo.6.0","Fo","14","6","1",2454.81197704835,5.99242440744139e-71
"71","Quant.7.0","Quant","1","7","1",0.101248202273171,2.93400281319971e-74
"72","Sigma.7.0","Sigma","2","7","1",4.60276197061797,8.61263402864017e-30
"73","Connect.7.0","Connect","3","7","1",0.0385017199186855,0.592060842620925
"74","Tau1.7.0","Tau1","4","7","1",990.621430728271,8.24035617288825e-09
"75","Tau2.7.0","Tau2","5","7","1",2383896.61640757,9.37145489986275e-13
"76","NPQ.7.0","NPQ","6","7","1",0.301801189670785,9.5083903516861e-92
"77","qP.7.0","qP","7","7","1",0.445531771462778,5.86800562639942e-74
"78","ABQ.7.0","ABQ","8","7","1",0.216684970204157,8.61263402864017e-30
"79","qm.7.0","qm","9","7","1",0.740411509294101,2.93400281319971e-74
"80","nTau1.7.0","nTau1","10","7","1",1.75696236839718,8.24035617288825e-09
"81","nTau2.7.0","nTau2","11","7","1",2.67162352825068,9.37145489986275e-13
"82","nCon.7.0","nCon","12","7","1",0.135196547908212,0.592060842620925
"83","Fm.7.0","Fm","13","7","1",2548.45245010994,9.5083903516861e-92
"84","Fo.7.0","Fo","14","7","1",2290.42622095765,5.86800562639942e-74
"85","Quant.8.0","Quant","1","8","1",0.106179432668278,5.75133064538232e-74
"86","Sigma.8.0","Sigma","2","8","1",4.80514490693555,1.11018844118604e-31
"87","Connect.8.0","Connect","3","8","1",0.115196260522912,0.0653558280468482
"88","Tau1.8.0","Tau1","4","8","1",752.529484378424,1.71518321523592e-10
"89","Tau2.8.0","Tau2","5","8","1",2327480.24672835,6.28478271206565e-14
"90","NPQ.8.0","NPQ","6","8","1",0.38050036151154,1.72195703342474e-92
"91","qP.8.0","qP","7","8","1",0.507308179210391,1.15026612907646e-73
"92","ABQ.8.0","ABQ","8","8","1",0.182242694717447,1.11018844118604e-31
"93","qm.8.0","qm","9","8","1",0.727768414139333,5.75133064538232e-74
"94","nTau1.8.0","nTau1","10","8","1",1.33468340594066,1.71518321523592e-10
"95","nTau2.8.0","nTau2","11","8","1",2.60839792543882,6.28478271206565e-14
"96","nCon.8.0","nCon","12","8","1",0.404504962051691,0.0653558280468482
"97","Fm.8.0","Fm","13","8","1",2403.17099789823,1.72195703342474e-92
"98","Fo.8.0","Fo","14","8","1",2148.00366473653,1.15026612907646e-73
"99","Quant.9.0","Quant","1","9","1",0.113155474240841,4.93815056601496e-73
"100","Sigma.9.0","Sigma","2","9","1",4.49720725674261,1.14415789218712e-30
"101","Connect.9.0","Connect","3","9","1",0.0196546546858147,0.775464913464135
"102","Tau1.9.0","Tau1","4","9","1",772.058969278097,2.43875938936903e-09
"103","Tau2.9.0","Tau2","5","9","1",2170880.68367329,8.75616418221505e-13
"104","NPQ.9.0","NPQ","6","9","1",0.461220999729216,1.73248048694156e-90
"105","qP.9.0","qP","7","9","1",0.56564742135621,9.87630113202992e-73
"106","ABQ.9.0","ABQ","8","9","1",0.234648661216679,1.14415789218712e-30
"107","qm.9.0","qm","9","9","1",0.709882663456695,4.93815056601496e-73
"108","nTau1.9.0","nTau1","10","9","1",1.36932082542157,2.43875938936903e-09
"109","nTau2.9.0","nTau2","11","9","1",2.43289741325548,8.75616418221505e-13
"110","nCon.9.0","nCon","12","9","1",0.0690161756270142,0.775464913464135
"111","Fm.9.0","Fm","13","9","1",2270.41524313389,1.73248048694156e-90
"112","Fo.9.0","Fo","14","9","1",2013.50532957344,9.87630113202992e-73
"113","Quant.10.0","Quant","1","10","1",0.228821094569401,5.92172787706936e-69
"114","Sigma.10.0","Sigma","2","10","1",4.75622318098484,4.30282719094649e-45
"115","Connect.10.0","Connect","3","10","1",0.169820412537679,7.75956842033598e-08
"116","Tau1.10.0","Tau1","4","10","1",889.139116063001,2.64494183986358e-15
"117","Tau2.10.0","Tau2","5","10","1",1211045.25026508,9.5301072414319e-13
"118","NPQ.10.0","NPQ","6","10","1",0.792406679177327,2.12879472256309e-91
"119","qP.10.0","qP","7","10","1",0.819881595062114,1.18434557541387e-68
"120","ABQ.10.0","ABQ","8","10","1",0.190568374703806,4.30282719094649e-45
"121","qm.10.0","qm","9","10","1",0.413329607367433,5.92172787706936e-69
"122","nTau1.10.0","nTau1","10","10","1",1.57697372450761,2.64494183986358e-15
"123","nTau2.10.0","nTau2","11","10","1",1.35721363171365,9.5301072414319e-13
"124","nCon.10.0","nCon","12","10","1",0.596314491610548,7.75956842033598e-08
