"","uni","metric","metrix","stage","col","ASnormalized.t11_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.378896207846096,0.00000000000000000000000000000000000000000000000000000000103628874729641
"2","Sigma.1.0","Sigma","2","1","1",4.59697589712463,0.000000000000000000000000000000000000000000000000505931644925448
"3","Connect.1.0","Connect","3","1","1",0.305078719888547,0.00000000000000000542405410681404
"4","Tau1.1.0","Tau1","4","1","1",644.822562596097,0.000000000000000000000000395788580080813
"5","Tau2.1.0","Tau2","5","1","1",796526.984336933,0.0000000000000000000000645811253621538
"6","NPQ.1.0","NPQ","6","1","1",0.815719515448312,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000159725726723442
"7","qP.1.0","qP","7","1","1",1.36462449746574,0.00000000000000000000000000000000000000000000000000000000207257749459283
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000505931644925448
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000103628874729641
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000395788580080813
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000645811253621538
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000542405410681404
"13","Fm.1.0","Fm","13","1","1",2007.85740932723,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000159725726723442
"14","Fo.1.0","Fo","14","1","1",1247.08785103746,0.00000000000000000000000000000000000000000000000000000000207257749459283
"15","Quant.3.0","Quant","1","3","1",0.050850971743169,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000102345402511797
"16","Sigma.3.0","Sigma","2","3","1",2.83028774128497,0.0000000000000000000000000000007408416458303
"17","Connect.3.0","Connect","3","3","1",0.452395452720407,0.000000000000470139290439657
"18","Tau1.3.0","Tau1","4","3","1",4950.34887441041,0.00000225184635706379
"19","Tau2.3.0","Tau2","5","3","1",3898158.20263778,0.0000000000746041217769748
"20","NPQ.3.0","NPQ","6","3","1",0.126625275271092,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000595200161409537
"21","qP.3.0","qP","7","3","1",0.326734086405389,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000204690805023534
"22","ABQ.3.0","ABQ","8","3","1",0.384315296702928,0.0000000000000000000000000000007408416458303
"23","qm.3.0","qm","9","3","1",0.865791816623765,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000102345402511797
"24","nTau1.3.0","nTau1","10","3","1",7.67707143261239,0.00000225184635706379
"25","nTau2.3.0","nTau2","11","3","1",4.89394368212495,0.0000000000746041217769748
"26","nCon.3.0","nCon","12","3","1",1.48288105078479,0.000000000000470139290439657
"27","Fm.3.0","Fm","13","3","1",3235.95250557085,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000595200161409537
