"","uni","metric","metrix","stage","col","ASnormalized.t9_icra4.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.332724668569021,0.00000000000000000000000000000000000000000000000000000000000482008209114692
"2","Sigma.1.0","Sigma","2","1","1",5.16379261016146,0.00000000000000000000000000000000000000000000000275612306890158
"3","Connect.1.0","Connect","3","1","1",0.308037768438398,0.0000000000000000348624491164316
"4","Tau1.1.0","Tau1","4","1","1",622.368179097054,0.0000000000000000000000000197508249856765
"5","Tau2.1.0","Tau2","5","1","1",1339468.42232877,0.000000000000000000000876939132400193
"6","NPQ.1.0","NPQ","6","1","1",0.695755170550901,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000100713060475251
"7","qP.1.0","qP","7","1","1",1.13265707326242,0.00000000000000000000000000000000000000000000000000000000000964016418229385
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000275612306890158
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000000482008209114692
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000197508249856765
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000876939132400193
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000348624491164316
"13","Fm.1.0","Fm","13","1","1",1912.57966896923,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000100713060475251
"14","Fo.1.0","Fo","14","1","1",1276.21723249959,0.00000000000000000000000000000000000000000000000000000000000964016418229385
"15","Quant.3.0","Quant","1","3","1",0.0477739320116238,0.000000000000000000000000000000000000000000000000000000000000000000000000000000674753859352368
"16","Sigma.3.0","Sigma","2","3","1",2.85902003528115,0.000000000000000000000000000305562567654337
"17","Connect.3.0","Connect","3","3","1",0.541710609416662,0.00000000000000514681621498107
"18","Tau1.3.0","Tau1","4","3","1",3781.013998105,0.000000128002997411518
"19","Tau2.3.0","Tau2","5","3","1",5082673.71234012,0.0000000069361810441935
"20","NPQ.3.0","NPQ","6","3","1",0.102298342091083,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240876918998849
"21","qP.3.0","qP","7","3","1",0.254253604169947,0.00000000000000000000000000000000000000000000000000000000000000000000000000000134950771870449
"22","ABQ.3.0","ABQ","8","3","1",0.446333295869573,0.000000000000000000000000000305562567654337
"23","qm.3.0","qm","9","3","1",0.856416020437891,0.000000000000000000000000000000000000000000000000000000000000000000000000000000674753859352368
"24","nTau1.3.0","nTau1","10","3","1",6.07520455751864,0.000000128002997411518
"25","nTau2.3.0","nTau2","11","3","1",3.79454537905678,0.0000000069361810441935
"26","nCon.3.0","nCon","12","3","1",1.75858503378619,0.00000000000000514681621498107
"27","Fm.3.0","Fm","13","3","1",2942.27682189248,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240876918998849
"28","Fo.3.0","Fo","14","3","1",2801.71268904401,0.00000000000000000000000000000000000000000000000000000000000000000000000000000134950771870449
"29","Quant.4.0","Quant","1","4","1",0.0495051192058701,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000690688081949795
"30","Sigma.4.0","Sigma","2","4","1",2.78751648715659,0.000000000000000000000000000000456506657245035
"31","Connect.4.0","Connect","3","4","1",0.499675016047297,0.00000000000000109588471537415
"32","Tau1.4.0","Tau1","4","4","1",1812.68044924357,0.00000000765618731094344
"33","Tau2.4.0","Tau2","5","4","1",4413746.16875888,0.0000000000136672718473562
"34","NPQ.4.0","NPQ","6","4","1",0.198964452746881,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232547201127111
"35","qP.4.0","qP","7","4","1",0.387019380286832,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000138137616389957
"36","ABQ.4.0","ABQ","8","4","1",0.460180394992774,0.000000000000000000000000000000456506657245035
"37","qm.4.0","qm","9","4","1",0.851212958093004,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000690688081949795
"38","nTau1.4.0","nTau1","10","4","1",2.91255322833737,0.00000000765618731094344
"39","nTau2.4.0","nTau2","11","4","1",3.29514760869483,0.0000000000136672718473562
"40","nCon.4.0","nCon","12","4","1",1.62212256821755,0.00000000000000109588471537415
"41","Fm.4.0","Fm","13","4","1",2705.05673067673,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232547201127111
"42","Fo.4.0","Fo","14","4","1",2571.14257476594,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000138137616389957
"43","Quant.5.0","Quant","1","5","1",0.0594696519354747,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000196611977591027
"44","Sigma.5.0","Sigma","2","5","1",4.00571351804016,0.0000000000000000000000000000012160643456819
"45","Connect.5.0","Connect","3","5","1",0.378616896594609,0.00000000386117654009366
"46","Tau1.5.0","Tau1","4","5","1",1869.64591953158,0.000000000000343145832391119
