"","uni","metric","metrix","stage","col","ASnormalized.t1_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.321781607450749,0.000000000000000000000000000000000000000000000000000000000610131818342219
"2","Sigma.1.0","Sigma","2","1","1",4.71596009524181,0.0000000000000000000000000000000000000000000116248393414966
"3","Connect.1.0","Connect","3","1","1",0.274372687773922,0.000000000000479996874207495
"4","Tau1.1.0","Tau1","4","1","1",716.952897991671,0.00000000000000000000000016269528820442
"5","Tau2.1.0","Tau2","5","1","1",1799738.6460675,0.00000000000000399738559678395
"6","NPQ.1.0","NPQ","6","1","1",0.546327447249203,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000572915166203422
"7","qP.1.0","qP","7","1","1",1.07768755688652,0.00000000000000000000000000000000000000000000000000000000122026363668444
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000116248393414966
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000610131818342219
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000016269528820442
"11","nTau2.1.0","nTau2","11","1","1",1,0.00000000000000399738559678395
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000479996874207495
"13","Fm.1.0","Fm","13","1","1",1778.53763995449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000572915166203422
"14","Fo.1.0","Fo","14","1","1",1206.23693925827,0.00000000000000000000000000000000000000000000000000000000122026363668444
"15","Quant.3.0","Quant","1","3","1",0.0473716164456925,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000342662016473491
"16","Sigma.3.0","Sigma","2","3","1",2.67646841715415,0.000000000000000000000000000000159624748805675
"17","Connect.3.0","Connect","3","3","1",0.523232702901287,0.0000000000000000605291249320304
"18","Tau1.3.0","Tau1","4","3","1",4524.48674378291,0.0000000181173693330921
"19","Tau2.3.0","Tau2","5","3","1",6977522.74920305,0.000000000889742569193396
"20","NPQ.3.0","NPQ","6","3","1",0.0344095934782536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168492625731824
"21","qP.3.0","qP","7","3","1",0.151768289286592,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000685324032945297
"22","ABQ.3.0","ABQ","8","3","1",0.432465847229161,0.000000000000000000000000000000159624748805675
"23","qm.3.0","qm","9","3","1",0.852783330840489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000342662016473491
"24","nTau1.3.0","nTau1","10","3","1",6.31071686362787,0.0000000181173693330921
"25","nTau2.3.0","nTau2","11","3","1",3.8769644495045,0.000000000889742569193396
"26","nCon.3.0","nCon","12","3","1",1.90701453248299,0.0000000000000000605291249320304
"27","Fm.3.0","Fm","13","3","1",2658.7162241794,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168492625731824
"28","Fo.3.0","Fo","14","3","1",2532.76853896963,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000685324032945297
"29","Quant.4.0","Quant","1","4","1",0.0497486423526099,0.000000000000000000000000000000000000000000000000000000000000000000000000000000813697589336957
"30","Sigma.4.0","Sigma","2","4","1",2.82619126055718,0.000000000000000000000000000838446056681749
"31","Connect.4.0","Connect","3","4","1",0.435068959900759,0.000000000331660638795446
"32","Tau1.4.0","Tau1","4","4","1",1505.91503472328,0.000000606774740428546
"33","Tau2.4.0","Tau2","5","4","1",5323717.43915506,0.000000372833758425581
"34","NPQ.4.0","NPQ","6","4","1",0.0791141624970419,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249795928195576
"35","qP.4.0","qP","7","4","1",0.229234634496619,0.00000000000000000000000000000000000000000000000000000000000000000000000000000162739517867389
"36","ABQ.4.0","ABQ","8","4","1",0.400717732236818,0.000000000000000000000000000838446056681749
"37","qm.4.0","qm","9","4","1",0.84539625261141,0.000000000000000000000000000000000000000000000000000000000000000000000000000000813697589336957
"38","nTau1.4.0","nTau1","10","4","1",2.10043789339809,0.000000606774740428546
"39","nTau2.4.0","nTau2","11","4","1",2.95805029846284,0.000000372833758425581
"40","nCon.4.0","nCon","12","4","1",1.58568610976049,0.000000000331660638795446
"41","Fm.4.0","Fm","13","4","1",2548.57332449753,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249795928195576
