"","uni","metric","metrix","stage","col","cclong2025.nah25.004","pval"
"1","Quant.1.0","Quant","1","1","1",0.36898913559138,2.70896237542036e-57
"2","Sigma.1.0","Sigma","2","1","1",4.02409588806031,1.34445834728965e-46
"3","Connect.1.0","Connect","3","1","1",0.186174735563939,2.55359748957523e-09
"4","Tau1.1.0","Tau1","4","1","1",578.626135327559,2.66514093387497e-26
"5","Tau2.1.0","Tau2","5","1","1",1571814.81648923,8.29497099688205e-17
"6","NPQ.1.0","NPQ","6","1","1",0.631157738101554,4.61359631144235e-85
"7","qP.1.0","qP","7","1","1",0.903308065792836,5.41792475084072e-57
"8","ABQ.1.0","ABQ","8","1","1",0,1.34445834728965e-46
"9","qm.1.0","qm","9","1","1",0,2.70896237542036e-57
"10","nTau1.1.0","nTau1","10","1","1",1,2.66514093387497e-26
"11","nTau2.1.0","nTau2","11","1","1",1,8.29497099688205e-17
"12","nCon.1.0","nCon","12","1","1",1,2.55359748957523e-09
"13","Fm.1.0","Fm","13","1","1",2094.03949338758,4.61359631144235e-85
"14","Fo.1.0","Fo","14","1","1",1321.36167082829,5.41792475084072e-57
"15","Quant.3.0","Quant","1","3","1",0.0839790615885473,1.25348541962382e-68
"16","Sigma.3.0","Sigma","2","3","1",3.5828718991903,5.51054402214552e-17
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",736.81712555188,3.58181532336755e-10
"19","Tau2.3.0","Tau2","5","3","1",4394829.62265266,3.84977222522387e-13
"20","NPQ.3.0","NPQ","6","3","1",0.0408505084845881,2.22292091903147e-81
"21","qP.3.0","qP","7","3","1",0.176683983864164,2.50697083924742e-68
"22","ABQ.3.0","ABQ","8","3","1",0.109645495819107,5.51054402214552e-17
"23","qm.3.0","qm","9","3","1",0.77240776627758,1.25348541962382e-68
"24","nTau1.3.0","nTau1","10","3","1",1.27339067588914,3.58181532336755e-10
"25","nTau2.3.0","nTau2","11","3","1",2.7960225190324,3.84977222522387e-13
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",3281.65158751036,2.22292091903147e-81
"28","Fo.3.0","Fo","14","3","1",3006.06156673067,2.50697083924742e-68
"29","Quant.4.0","Quant","1","4","1",0.0688982082706616,1.61396624970776e-71
"30","Sigma.4.0","Sigma","2","4","1",3.66147928755036,6.45625348031222e-12
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",1140.95945175979,4.10323105712096e-07
"33","Tau2.4.0","Tau2","5","4","1",3595605.08066264,1.8729910034043e-17
"34","NPQ.4.0","NPQ","6","4","1",-0.00830502766060665,3.15306955532571e-82
"35","qP.4.0","qP","7","4","1",0.0900147553338962,3.22793249938398e-71
"36","ABQ.4.0","ABQ","8","4","1",0.0901113220452442,6.45625348031222e-12
"37","qm.4.0","qm","9","4","1",0.813278490814538,1.61396624970776e-71
"38","nTau1.4.0","nTau1","10","4","1",1.971842234734,4.10323105712096e-07
"39","nTau2.4.0","nTau2","11","4","1",2.28755006184107,1.8729910034043e-17
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3444.31384528632,3.15306955532571e-82
"42","Fo.4.0","Fo","14","4","1",3207.00679262426,3.22793249938398e-71
"43","Quant.5.0","Quant","1","5","1",0.0783622645954038,6.32837323891033e-70
"44","Sigma.5.0","Sigma","2","5","1",3.6588322384011,8.63078425426524e-16
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1474.80487886021,1.60841974702655e-06
"47","Tau2.5.0","Tau2","5","5","1",3183849.4498838,1.93679695478977e-13
"48","NPQ.5.0","NPQ","6","5","1",0.045533721748368,9.54783736608209e-84
"49","qP.5.0","qP","7","5","1",0.17457709394495,1.26567464778206e-69
"50","ABQ.5.0","ABQ","8","5","1",0.0907691217654529,8.63078425426524e-16
"51","qm.5.0","qm","9","5","1",0.787629886528197,6.32837323891033e-70
"52","nTau1.5.0","nTau1","10","5","1",2.54880446771615,1.60841974702655e-06
"53","nTau2.5.0","nTau2","11","5","1",2.0255881395718,1.93679695478977e-13
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3266.95222973543,9.54783736608209e-84
"56","Fo.5.0","Fo","14","5","1",3010.94645468836,1.26567464778206e-69
"57","Quant.6.0","Quant","1","6","1",0.0964861698697801,7.74849931064383e-70
"58","Sigma.6.0","Sigma","2","6","1",3.41359877229561,3.71805403973936e-20
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1132.04002294199,1.75011095148946e-08
"61","Tau2.6.0","Tau2","5","6","1",2458076.20139825,5.61031558985141e-16
"62","NPQ.6.0","NPQ","6","6","1",0.117936474602209,2.80782888918018e-83
"63","qP.6.0","qP","7","6","1",0.282567096435794,1.54969986212874e-69
"64","ABQ.6.0","ABQ","8","6","1",0.151710379858511,3.71805403973936e-20
"65","qm.6.0","qm","9","6","1",0.738512165906616,7.74849931064383e-70
"66","nTau1.6.0","nTau1","10","6","1",1.95642739556026,1.75011095148946e-08
"67","nTau2.6.0","nTau2","11","6","1",1.56384592867533,5.61031558985141e-16
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3055.36924604308,2.80782888918018e-83
"70","Fo.6.0","Fo","14","6","1",2760.56836995447,1.54969986212874e-69
"71","Quant.7.0","Quant","1","7","1",0.107787444256077,2.67331015038019e-68
"72","Sigma.7.0","Sigma","2","7","1",3.44675091611521,2.62017712296726e-22
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",1119.29152373964,3.35878902950149e-10
"75","Tau2.7.0","Tau2","5","7","1",2297769.04439223,9.51274772695627e-17
"76","NPQ.7.0","NPQ","6","7","1",0.187790774764898,1.26218714550449e-83
"77","qP.7.0","qP","7","7","1",0.366606826165792,5.34662030076037e-68
"78","ABQ.7.0","ABQ","8","7","1",0.143471971842945,2.62017712296726e-22
"79","qm.7.0","qm","9","7","1",0.707884504286757,2.67331015038019e-68
"80","nTau1.7.0","nTau1","10","7","1",1.93439503576176,3.35878902950149e-10
"81","nTau2.7.0","nTau2","11","7","1",1.46185735131603,9.51274772695627e-17
"82","nCon.7.0","nCon","12","7","1",0,1
"83","Fm.7.0","Fm","13","7","1",2875.68214545654,1.26218714550449e-83
"84","Fo.7.0","Fo","14","7","1",2565.71971650495,5.34662030076037e-68
"85","Quant.8.0","Quant","1","8","1",0.11285619769605,1.64590576970424e-67
"86","Sigma.8.0","Sigma","2","8","1",3.48426264794463,3.56131589829182e-23
"87","Connect.8.0","Connect","3","8","1",0,1
"88","Tau1.8.0","Tau1","4","8","1",924.991714491508,7.39242541527294e-10
"89","Tau2.8.0","Tau2","5","8","1",2156790.24076968,2.06024087733773e-16
"90","NPQ.8.0","NPQ","6","8","1",0.252735061126865,7.37635498910815e-84
"91","qP.8.0","qP","7","8","1",0.42993681807916,3.29181153940848e-67
"92","ABQ.8.0","ABQ","8","8","1",0.134150193020347,3.56131589829182e-23
"93","qm.8.0","qm","9","8","1",0.694147640647537,1.64590576970424e-67
"94","nTau1.8.0","nTau1","10","8","1",1.59859995602838,7.39242541527294e-10
"95","nTau2.8.0","nTau2","11","8","1",1.37216561273232,2.06024087733773e-16
"96","nCon.8.0","nCon","12","8","1",0,1
"97","Fm.8.0","Fm","13","8","1",2726.60104240788,7.37635498910815e-84
"98","Fo.8.0","Fo","14","8","1",2418.88721612764,3.29181153940848e-67
"99","Quant.9.0","Quant","1","9","1",0.117434236618965,2.44382458855161e-68
"100","Sigma.9.0","Sigma","2","9","1",3.24549247253006,1.34332132293481e-24
"101","Connect.9.0","Connect","3","9","1",0.00788052810160167,0.937322008003787
"102","Tau1.9.0","Tau1","4","9","1",836.996165987521,2.95732666285388e-11
"103","Tau2.9.0","Tau2","5","9","1",2169231.70085163,5.44239927127954e-17
"104","NPQ.9.0","NPQ","6","9","1",0.309266550537043,2.20081747516515e-83
"105","qP.9.0","qP","7","9","1",0.480135080759742,4.88764917710322e-68
"106","ABQ.9.0","ABQ","8","9","1",0.193485303826978,1.34332132293481e-24
"107","qm.9.0","qm","9","9","1",0.681740665803743,2.44382458855161e-68
"108","nTau1.9.0","nTau1","10","9","1",1.44652326413445,2.95732666285388e-11
"109","nTau2.9.0","nTau2","11","9","1",1.38008095998025,5.44239927127954e-17
"110","nCon.9.0","nCon","12","9","1",0.0423286654751027,0.937322008003787
"111","Fm.9.0","Fm","13","9","1",2608.87190780849,2.20081747516515e-83
"112","Fo.9.0","Fo","14","9","1",2302.50102687833,4.88764917710322e-68
"113","Quant.10.0","Quant","1","10","1",0.223975563809133,4.0147149019045e-64
"114","Sigma.10.0","Sigma","2","10","1",3.4571613555684,7.60192702614779e-38
"115","Connect.10.0","Connect","3","10","1",0.127453765571404,0.00404760141271152
"116","Tau1.10.0","Tau1","4","10","1",768.680468565251,8.86360024971542e-17
"117","Tau2.10.0","Tau2","5","10","1",1136492.55043228,1.07220266118862e-18
"118","NPQ.10.0","NPQ","6","10","1",0.630253801131931,5.94679888746844e-85
"119","qP.10.0","qP","7","10","1",0.771946748467996,8.029429803809e-64
"120","ABQ.10.0","ABQ","8","10","1",0.140884946150024,7.60192702614779e-38
"121","qm.10.0","qm","9","10","1",0.393002280540953,4.0147149019045e-64
"122","nTau1.10.0","nTau1","10","10","1",1.32845791372715,8.86360024971542e-17
"123","nTau2.10.0","nTau2","11","10","1",0.723044813237429,1.07220266118862e-18
"124","nCon.10.0","nCon","12","10","1",0.684592166522145,0.00404760141271152
"125","Fm.10.0","Fm","13","10","1",2095.20058849597,5.94679888746844e-85
"126","Fo.10.0","Fo","14","10","1",1625.92685539436,8.029429803809e-64
"127","Quant.11.0","Quant","1","11","1",0.228136452720283,1.02687083836874e-64
"128","Sigma.11.0","Sigma","2","11","1",3.39901848829712,9.97799868535836e-40
"129","Connect.11.0","Connect","3","11","1",0.156748127040866,0.000102835705534692
"130","Tau1.11.0","Tau1","4","11","1",816.433383770625,2.58116405914469e-17
"131","Tau2.11.0","Tau2","5","11","1",1238388.52646659,7.88902697097129e-16
"132","NPQ.11.0","NPQ","6","11","1",0.653677991745244,7.51644768860905e-86
"133","qP.11.0","qP","7","11","1",0.785587074051895,2.05374167673748e-64
"134","ABQ.11.0","ABQ","8","11","1",0.155333624533606,9.97799868535836e-40
"135","qm.11.0","qm","9","11","1",0.381725826819676,1.02687083836874e-64
"136","nTau1.11.0","nTau1","10","11","1",1.41098601311613,2.58116405914469e-17
"137","nTau2.11.0","nTau2","11","11","1",0.787871773109143,7.88902697097129e-16
"138","nCon.11.0","nCon","12","11","1",0.841940914088387,0.000102835705534692
"139","Fm.11.0","Fm","13","11","1",2065.5222725221,7.51644768860905e-86
"140","Fo.11.0","Fo","14","11","1",1594.30134825417,2.05374167673748e-64
"141","Quant.12.0","Quant","1","12","1",0.235025644367074,5.67610366141383e-64
"142","Sigma.12.0","Sigma","2","12","1",3.44811795155665,2.60728308761277e-39
"143","Connect.12.0","Connect","3","12","1",0.155037619298539,0.000174077165192436
"144","Tau1.12.0","Tau1","4","12","1",794.776182713101,4.92400518516392e-19
"145","Tau2.12.0","Tau2","5","12","1",1170387.26115727,1.17607639781709e-17
"146","NPQ.12.0","NPQ","6","12","1",0.673233145744065,3.16273135589829e-85
"147","qP.12.0","qP","7","12","1",0.799689175780044,1.13522073228277e-63
"148","ABQ.12.0","ABQ","8","12","1",0.143132259400829,2.60728308761277e-39
"149","qm.12.0","qm","9","12","1",0.363055381046931,5.67610366141383e-64
"150","nTau1.12.0","nTau1","10","12","1",1.37355735282019,4.92400518516392e-19
"151","nTau2.12.0","nTau2","11","12","1",0.744608874327459,1.17607639781709e-17
"152","nCon.12.0","nCon","12","12","1",0.832753267133253,0.000174077165192436
"153","Fm.12.0","Fm","13","12","1",2041.3824171589,3.16273135589829e-85
"154","Fo.12.0","Fo","14","12","1",1561.60519916652,1.13522073228277e-63
"155","Quant.13.0","Quant","1","13","1",0.238955285304869,3.09067695402393e-62
"156","Sigma.13.0","Sigma","2","13","1",3.4367844895038,5.28921445680508e-38
"157","Connect.13.0","Connect","3","13","1",0.162787998239749,0.000225633328035414
"158","Tau1.13.0","Tau1","4","13","1",772.857082370436,1.91836029190885e-18
"159","Tau2.13.0","Tau2","5","13","1",1100247.99779035,1.15222943167116e-17
"160","NPQ.13.0","NPQ","6","13","1",0.683697871397259,1.57617788571502e-83
"161","qP.13.0","qP","7","13","1",0.807313799916282,6.18135390804786e-62
"162","ABQ.13.0","ABQ","8","13","1",0.145948659001662,5.28921445680508e-38
"163","qm.13.0","qm","9","13","1",0.352405634052357,3.09067695402393e-62
"164","nTau1.13.0","nTau1","10","13","1",1.33567606989083,1.91836029190885e-18
"165","nTau2.13.0","nTau2","11","13","1",0.699985765656443,1.15222943167116e-17
"166","nCon.13.0","nCon","12","13","1",0.874382862672807,0.000225633328035414
"167","Fm.13.0","Fm","13","13","1",2028.6945666177,1.57617788571502e-83
"168","Fo.13.0","Fo","14","13","1",1543.92727765513,6.18135390804786e-62
"169","Quant.14.0","Quant","1","14","1",0.239978129089611,6.46265559659464e-64
"170","Sigma.14.0","Sigma","2","14","1",3.47317755135239,5.03154837718907e-40
"171","Connect.14.0","Connect","3","14","1",0.158548966233992,6.75074096364627e-05
"172","Tau1.14.0","Tau1","4","14","1",745.760350927955,1.69938695848493e-19
"173","Tau2.14.0","Tau2","5","14","1",1035440.10030375,3.07217979269399e-19
"174","NPQ.14.0","NPQ","6","14","1",0.695153624186598,1.36855539523362e-85
"175","qP.14.0","qP","7","14","1",0.812702898647358,1.29253111931893e-63
"176","ABQ.14.0","ABQ","8","14","1",0.136904873052981,5.03154837718907e-40
"177","qm.14.0","qm","9","14","1",0.349633618060332,6.46265559659464e-64
"178","nTau1.14.0","nTau1","10","14","1",1.28884664102803,1.69938695848493e-19
"179","nTau2.14.0","nTau2","11","14","1",0.658754510672247,3.07217979269399e-19
"180","nCon.14.0","nCon","12","14","1",0.851613758191914,6.75074096364627e-05
"181","Fm.14.0","Fm","13","14","1",2014.98476291103,1.36855539523362e-85
