"","uni","metric","metrix","stage","col","cclong2025.nah10.004","pval"
"1","Quant.1.0","Quant","1","1","1",0.352786381812,3.03673481333423e-59
"2","Sigma.1.0","Sigma","2","1","1",4.42627654197879,4.91182618725226e-48
"3","Connect.1.0","Connect","3","1","1",0.216105819375505,8.27879864068418e-12
"4","Tau1.1.0","Tau1","4","1","1",548.117144629587,6.91893958139935e-30
"5","Tau2.1.0","Tau2","5","1","1",1479737.74880243,4.59407371781469e-22
"6","NPQ.1.0","NPQ","6","1","1",0.609469208473791,2.45910591771372e-87
"7","qP.1.0","qP","7","1","1",0.894884268672414,6.07346962666846e-59
"8","ABQ.1.0","ABQ","8","1","1",0,4.91182618725226e-48
"9","qm.1.0","qm","9","1","1",0,3.03673481333423e-59
"10","nTau1.1.0","nTau1","10","1","1",1,6.91893958139935e-30
"11","nTau2.1.0","nTau2","11","1","1",1,4.59407371781469e-22
"12","nCon.1.0","nCon","12","1","1",1,8.27879864068418e-12
"13","Fm.1.0","Fm","13","1","1",1909.45609156944,2.45910591771372e-87
"14","Fo.1.0","Fo","14","1","1",1235.82598579577,6.07346962666846e-59
"15","Quant.3.0","Quant","1","3","1",0.0858938123704523,8.99142726186865e-69
"16","Sigma.3.0","Sigma","2","3","1",3.53838762448044,9.1054685919268e-19
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",952.896065943189,3.44288884928313e-10
"19","Tau2.3.0","Tau2","5","3","1",4167280.34313796,2.58009176958531e-12
"20","NPQ.3.0","NPQ","6","3","1",0.0273409876052595,1.37735066629237e-82
"21","qP.3.0","qP","7","3","1",0.164977381034662,1.79828545237372e-68
"22","ABQ.3.0","ABQ","8","3","1",0.200594994252532,9.1054685919268e-19
"23","qm.3.0","qm","9","3","1",0.756527414892605,8.99142726186865e-69
"24","nTau1.3.0","nTau1","10","3","1",1.73848980145868,3.44288884928313e-10
"25","nTau2.3.0","nTau2","11","3","1",2.81622898821809,2.58009176958531e-12
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",2991.42234310869,1.37735066629237e-82
"28","Fo.3.0","Fo","14","3","1",2734.47767364894,1.79828545237372e-68
"29","Quant.4.0","Quant","1","4","1",0.0715583241719372,5.51300383267653e-70
"30","Sigma.4.0","Sigma","2","4","1",3.8472612078297,1.37643788133338e-12
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",1170.01252155621,1.68261956057427e-06
"33","Tau2.4.0","Tau2","5","4","1",3570612.20010032,6.18090919149191e-14
"34","NPQ.4.0","NPQ","6","4","1",-0.0228216925074453,7.33667061743229e-83
"35","qP.4.0","qP","7","4","1",0.074651888068011,1.10260076653523e-69
"36","ABQ.4.0","ABQ","8","4","1",0.130813185452312,1.37643788133338e-12
"37","qm.4.0","qm","9","4","1",0.797162453367969,5.51300383267653e-70
"38","nTau1.4.0","nTau1","10","4","1",2.13460303699657,1.68261956057427e-06
"39","nTau2.4.0","nTau2","11","4","1",2.4130033872489,6.18090919149191e-14
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3144.98465709866,7.33667061743229e-83
"42","Fo.4.0","Fo","14","4","1",2919.93482549023,1.10260076653523e-69
"43","Quant.5.0","Quant","1","5","1",0.0820637226773516,1.67975547333733e-70
"44","Sigma.5.0","Sigma","2","5","1",3.68048723147223,4.90465283937756e-17
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1860.78998702377,3.88630143950944e-08
"47","Tau2.5.0","Tau2","5","5","1",3565629.89964149,1.74058697327602e-12
"48","NPQ.5.0","NPQ","6","5","1",0.0266908558023576,2.75840740901264e-84
"49","qP.5.0","qP","7","5","1",0.158550260031467,3.35951094667463e-70
"50","ABQ.5.0","ABQ","8","5","1",0.168491350107363,4.90465283937756e-17
"51","qm.5.0","qm","9","5","1",0.767384097266308,1.67975547333733e-70
"52","nTau1.5.0","nTau1","10","5","1",3.39487645160466,3.88630143950944e-08
"53","nTau2.5.0","nTau2","11","5","1",2.40963637139568,1.74058697327602e-12
