"","uni","metric","metrix","stage","col","cclong2025.nah2.005","pval"
"1","Quant.1.0","Quant","1","1","1",0.361191526249208,5.30662286862736e-60
"2","Sigma.1.0","Sigma","2","1","1",4.22435533228154,1.40725835469284e-48
"3","Connect.1.0","Connect","3","1","1",0.201725089359726,9.44885589652486e-12
"4","Tau1.1.0","Tau1","4","1","1",614.643366231375,2.30870699487502e-28
"5","Tau2.1.0","Tau2","5","1","1",1161012.0644868,5.29728763603059e-26
"6","NPQ.1.0","NPQ","6","1","1",0.724828541509164,2.45068030960998e-87
"7","qP.1.0","qP","7","1","1",1.09849974995504,1.06132457372547e-59
"8","ABQ.1.0","ABQ","8","1","1",0,1.40725835469284e-48
"9","qm.1.0","qm","9","1","1",0,5.30662286862736e-60
"10","nTau1.1.0","nTau1","10","1","1",1,2.30870699487502e-28
"11","nTau2.1.0","nTau2","11","1","1",1,5.29728763603059e-26
"12","nCon.1.0","nCon","12","1","1",1,9.44885589652486e-12
"13","Fm.1.0","Fm","13","1","1",2246.8041706879,2.45068030960998e-87
"14","Fo.1.0","Fo","14","1","1",1435.27754309405,1.06132457372547e-59
"15","Quant.3.0","Quant","1","3","1",0.10145100643704,3.06321733118128e-64
"16","Sigma.3.0","Sigma","2","3","1",3.90227026524067,4.13311159556915e-17
"17","Connect.3.0","Connect","3","3","1",0,1
"18","Tau1.3.0","Tau1","4","3","1",1322.79202161451,8.71778844601705e-11
"19","Tau2.3.0","Tau2","5","3","1",2888350.34060498,1.08176753894377e-17
"20","NPQ.3.0","NPQ","6","3","1",0.0967882962771559,1.80051395470399e-78
"21","qP.3.0","qP","7","3","1",0.315337046810542,6.12643466236254e-64
"22","ABQ.3.0","ABQ","8","3","1",0.076244785702465,4.13311159556915e-17
"23","qm.3.0","qm","9","3","1",0.719121299742112,3.06321733118128e-64
"24","nTau1.3.0","nTau1","10","3","1",2.15212933920539,8.71778844601705e-11
"25","nTau2.3.0","nTau2","11","3","1",2.48778667246813,1.08176753894377e-17
"26","nCon.3.0","nCon","12","3","1",0,1
"27","Fm.3.0","Fm","13","3","1",3533.36370741599,1.80051395470399e-78
"28","Fo.3.0","Fo","14","3","1",3174.90040319052,6.12643466236254e-64
"29","Quant.4.0","Quant","1","4","1",0.100742948406185,9.45692717991347e-67
"30","Sigma.4.0","Sigma","2","4","1",3.77317816976363,1.16638949718798e-18
"31","Connect.4.0","Connect","3","4","1",0,1
"32","Tau1.4.0","Tau1","4","4","1",1371.89418612028,3.33747723974045e-10
"33","Tau2.4.0","Tau2","5","4","1",2463100.60920401,1.04359778256629e-18
"34","NPQ.4.0","NPQ","6","4","1",0.0789599731602364,1.29593558225043e-81
"35","qP.4.0","qP","7","4","1",0.29057473220423,1.89138543598269e-66
"36","ABQ.4.0","ABQ","8","4","1",0.106803790644722,1.16638949718798e-18
"37","qm.4.0","qm","9","4","1",0.721081639283319,9.45692717991347e-67
"38","nTau1.4.0","nTau1","10","4","1",2.2320165830991,3.33747723974045e-10
"39","nTau2.4.0","nTau2","11","4","1",2.12151164018504,1.04359778256629e-18
"40","nCon.4.0","nCon","12","4","1",0,1
"41","Fm.4.0","Fm","13","4","1",3591.74766180949,1.29593558225043e-81
"42","Fo.4.0","Fo","14","4","1",3229.90441242778,1.89138543598269e-66
"43","Quant.5.0","Quant","1","5","1",0.122369795808089,3.42545116836233e-65
"44","Sigma.5.0","Sigma","2","5","1",3.74124581132376,6.72390203756495e-22
"45","Connect.5.0","Connect","3","5","1",0,1
"46","Tau1.5.0","Tau1","4","5","1",1105.44331523431,2.45420618642991e-12
"47","Tau2.5.0","Tau2","5","5","1",2042047.11757681,6.37024187983558e-20
"48","NPQ.5.0","NPQ","6","5","1",0.135325042808901,3.09523537045303e-81
"49","qP.5.0","qP","7","5","1",0.395998503473438,6.85090233672465e-65
"50","ABQ.5.0","ABQ","8","5","1",0.11436289870456,6.72390203756495e-22
"51","qm.5.0","qm","9","5","1",0.661205241776192,3.42545116836233e-65
"52","nTau1.5.0","nTau1","10","5","1",1.79851174838545,2.45420618642991e-12
"53","nTau2.5.0","nTau2","11","5","1",1.75885090262128,6.37024187983558e-20
"54","nCon.5.0","nCon","12","5","1",0,1
"55","Fm.5.0","Fm","13","5","1",3413.42947143695,3.09523537045303e-81
"56","Fo.5.0","Fo","14","5","1",2995.7288040119,6.85090233672465e-65
"57","Quant.6.0","Quant","1","6","1",0.128016364973856,9.05614343948867e-64
"58","Sigma.6.0","Sigma","2","6","1",3.73674072103732,1.8894349472196e-21
"59","Connect.6.0","Connect","3","6","1",0,1
"60","Tau1.6.0","Tau1","4","6","1",1171.70264179447,2.85741832454492e-13
"61","Tau2.6.0","Tau2","5","6","1",2257881.08686145,5.99046235695549e-15
"62","NPQ.6.0","NPQ","6","6","1",0.178201741902138,5.70111161114261e-80
"63","qP.6.0","qP","7","6","1",0.45343939473413,1.81122868789773e-63
"64","ABQ.6.0","ABQ","8","6","1",0.115429354987728,1.8894349472196e-21
"65","qm.6.0","qm","9","6","1",0.645572070022679,9.05614343948867e-64
"66","nTau1.6.0","nTau1","10","6","1",1.9063130038784,2.85741832454492e-13
"67","nTau2.6.0","nTau2","11","6","1",1.9447524758147,5.99046235695549e-15
"68","nCon.6.0","nCon","12","6","1",0,1
"69","Fm.6.0","Fm","13","6","1",3289.20915914433,5.70111161114261e-80
"70","Fo.6.0","Fo","14","6","1",2868.13655895196,1.81122868789773e-63
"71","Quant.7.0","Quant","1","7","1",0.131688420585358,5.88871995827735e-66
"72","Sigma.7.0","Sigma","2","7","1",3.79869097354944,1.02091493454669e-24
"73","Connect.7.0","Connect","3","7","1",0,1
"74","Tau1.7.0","Tau1","4","7","1",968.450720061144,9.34060457055465e-16
