"","uni","metric","metrix","stage","col","ASnormalized.icra4.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.317962756403455,0.000000000000000000000000000000000000000000000000000000000000361446307065816
"2","Sigma.1.0","Sigma","2","1","1",4.79407458515811,0.0000000000000000000000000000000000000000000000136171049097807
"3","Connect.1.0","Connect","3","1","1",0.274298440087774,0.00000000000000540573648773094
"4","Tau1.1.0","Tau1","4","1","1",755.5636846561,0.00000000000000000000000000000347485715662945
"5","Tau2.1.0","Tau2","5","1","1",1764945.97943643,0.0000000000000000000696358878798513
"6","NPQ.1.0","NPQ","6","1","1",0.487415665452665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000699528081717575
"7","qP.1.0","qP","7","1","1",1.25460376897241,0.000000000000000000000000000000000000000000000000000000000000722892614131633
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000136171049097807
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000000361446307065816
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000347485715662945
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000696358878798513
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000540573648773094
"13","Fm.1.0","Fm","13","1","1",1922.54617222105,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000699528081717575
"14","Fo.1.0","Fo","14","1","1",1311.24809198873,0.000000000000000000000000000000000000000000000000000000000000722892614131633
"15","Quant.3.0","Quant","1","3","1",0.0466456114971377,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000354982735534355
"16","Sigma.3.0","Sigma","2","3","1",2.78999440494563,0.000000000000000000000000000000000377752705239277
"17","Connect.3.0","Connect","3","3","1",0.509601556641406,0.0000000000000000075072722985633
"18","Tau1.3.0","Tau1","4","3","1",4000.29044363282,0.000000134980436740299
"19","Tau2.3.0","Tau2","5","3","1",7951547.95700629,0.0000000107447397767958
"20","NPQ.3.0","NPQ","6","3","1",-0.00344984357222254,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535240017293367
"21","qP.3.0","qP","7","3","1",0.100434052557077,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000709965471063357
"22","ABQ.3.0","ABQ","8","3","1",0.418032749514761,0.000000000000000000000000000000000377752705239277
"23","qm.3.0","qm","9","3","1",0.853298505696842,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000354982735534355
"24","nTau1.3.0","nTau1","10","3","1",5.29444509426573,0.000000134980436740299
"25","nTau2.3.0","nTau2","11","3","1",4.50526421185159,0.0000000107447397767958
"26","nCon.3.0","nCon","12","3","1",1.8578361454711,0.0000000000000000075072722985633
"27","Fm.3.0","Fm","13","3","1",2869.52470547817,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535240017293367
"28","Fo.3.0","Fo","14","3","1",2735.673970885,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000709965471063357
"29","Quant.4.0","Quant","1","4","1",0.0507389946177467,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000412226380465511
"30","Sigma.4.0","Sigma","2","4","1",2.85010068516206,0.000000000000000000000000000000750347669164761
"31","Connect.4.0","Connect","3","4","1",0.473618527729789,0.0000000000000207385017129911
"32","Tau1.4.0","Tau1","4","4","1",1880.51552851406,0.000000000414681098093919
"33","Tau2.4.0","Tau2","5","4","1",4914320.93492531,0.0000000000176814588499074
"34","NPQ.4.0","NPQ","6","4","1",0.0360097631157341,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000368659683190825
"35","qP.4.0","qP","7","4","1",0.194016365915296,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000824452760931018
"36","ABQ.4.0","ABQ","8","4","1",0.405495130596083,0.000000000000000000000000000000750347669164761
"37","qm.4.0","qm","9","4","1",0.840424723978159,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000412226380465511
"38","nTau1.4.0","nTau1","10","4","1",2.48889083303414,0.000000000414681098093919
"39","nTau2.4.0","nTau2","11","4","1",2.78440303113103,0.0000000000176814588499074
"40","nCon.4.0","nCon","12","4","1",1.72665410557287,0.0000000000000207385017129911
"41","Fm.4.0","Fm","13","4","1",2760.23006339004,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000368659683190825
"42","Fo.4.0","Fo","14","4","1",2620.17876505995,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000824452760931018
"43","Quant.5.0","Quant","1","5","1",0.0596470695279998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000646140484751768
"44","Sigma.5.0","Sigma","2","5","1",3.57424776467641,0.000000000000000000000000000000345010269850255
"45","Connect.5.0","Connect","3","5","1",0.233732330254649,0.000155544615577518
"46","Tau1.5.0","Tau1","4","5","1",1983.94857827371,0.00000000000000392532818365411
"47","Tau2.5.0","Tau2","5","5","1",9812926.36820778,0.00000347394426741285
"48","NPQ.5.0","NPQ","6","5","1",0.0854377989822242,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000435316723006167
"49","qP.5.0","qP","7","5","1",0.309710642159498,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000129228096950354
"50","ABQ.5.0","ABQ","8","5","1",0.254444689754753,0.000000000000000000000000000000345010269850255
"51","qm.5.0","qm","9","5","1",0.812408628599523,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000646140484751768
"52","nTau1.5.0","nTau1","10","5","1",2.62578604366979,0.00000000000000392532818365411
"53","nTau2.5.0","nTau2","11","5","1",5.55990182279754,0.00000347394426741285
"54","nCon.5.0","nCon","12","5","1",0.852109586113051,0.000155544615577518
"55","Fm.5.0","Fm","13","5","1",2634.53631041688,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000435316723006167
"56","Fo.5.0","Fo","14","5","1",2477.3939399354,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000129228096950354
"57","Quant.6.0","Quant","1","6","1",0.0592517336642094,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000463499050103441
"58","Sigma.6.0","Sigma","2","6","1",3.71705008935641,0.000000000000000000000000000000146686106267701
"59","Connect.6.0","Connect","3","6","1",0.255454735405598,0.00000821076972444233
"60","Tau1.6.0","Tau1","4","6","1",1350.59940356965,0.000000000000456047425432477
"61","Tau2.6.0","Tau2","5","6","1",8946276.42955508,0.0000012971938650876
"62","NPQ.6.0","NPQ","6","6","1",0.140211266577966,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015522840898723
"63","qP.6.0","qP","7","6","1",0.4053367385222,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000926998100206882
"64","ABQ.6.0","ABQ","8","6","1",0.224657434228505,0.000000000000000000000000000000146686106267701
"65","qm.6.0","qm","9","6","1",0.813651968757541,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000463499050103441
"66","nTau1.6.0","nTau1","10","6","1",1.78753880182103,0.000000000000456047425432477
"67","nTau2.6.0","nTau2","11","6","1",5.0688669986442,0.0000012971938650876
"68","nCon.6.0","nCon","12","6","1",0.931302180660793,0.00000821076972444233
"69","Fm.6.0","Fm","13","6","1",2507.97845797475,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015522840898723
"70","Fo.6.0","Fo","14","6","1",2359.37638634726,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000926998100206882
"71","Quant.7.0","Quant","1","7","1",0.0558930098994476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000980247973044667
"72","Sigma.7.0","Sigma","2","7","1",3.54563194125516,0.000000000000000000000000000000758021225749252
"73","Connect.7.0","Connect","3","7","1",0.322494738685232,0.000000054162924691227
"74","Tau1.7.0","Tau1","4","7","1",1452.25750948917,0.0000000000000141221468973554
"75","Tau2.7.0","Tau2","5","7","1",10815761.1018136,0.0016452210734401
"76","NPQ.7.0","NPQ","6","7","1",0.178909011557876,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129224067221117
"77","qP.7.0","qP","7","7","1",0.461488085984359,0.000000000000000000000000000000000000000000000000000000000000000000000000000000196049594608933
"78","ABQ.7.0","ABQ","8","7","1",0.260413688132425,0.000000000000000000000000000000758021225749252
"79","qm.7.0","qm","9","7","1",0.824215230325509,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000980247973044667
"80","nTau1.7.0","nTau1","10","7","1",1.92208484735495,0.0000000000000141221468973554
"81","nTau2.7.0","nTau2","11","7","1",6.12809753263226,0.0016452210734401
"82","nCon.7.0","nCon","12","7","1",1.17570751981686,0.000000054162924691227
"83","Fm.7.0","Fm","13","7","1",2425.65394452179,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129224067221117
"84","Fo.7.0","Fo","14","7","1",2290.076844588,0.000000000000000000000000000000000000000000000000000000000000000000000000000000196049594608933
"85","Quant.8.0","Quant","1","8","1",0.0581039916805838,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000393341854635282
"86","Sigma.8.0","Sigma","2","8","1",3.7118524845964,0.000000000000000000000000000000000200399468651204
"87","Connect.8.0","Connect","3","8","1",0.298143754178252,0.0000000115950956350854
"88","Tau1.8.0","Tau1","4","8","1",1383.32356823252,0.000000000000000127473520264918
"89","Tau2.8.0","Tau2","5","8","1",7586203.64368835,0.00000245701020967282
"90","NPQ.8.0","NPQ","6","8","1",0.20902928020128,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010839460890205
"91","qP.8.0","qP","7","8","1",0.511953025888538,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000786683709270565
"92","ABQ.8.0","ABQ","8","8","1",0.225741606922876,0.000000000000000000000000000000000200399468651204
"93","qm.8.0","qm","9","8","1",0.817261643037032,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000393341854635282
"94","nTau1.8.0","nTau1","10","8","1",1.830849730241,0.000000000000000127473520264918
"95","nTau2.8.0","nTau2","11","8","1",4.29826393106419,0.00000245701020967282
"96","nCon.8.0","nCon","12","8","1",1.08693200764411,0.0000000115950956350854
"97","Fm.8.0","Fm","13","8","1",2365.22418517571,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010839460890205
"98","Fo.8.0","Fo","14","8","1",2227.79521879754,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000786683709270565
"99","Quant.9.0","Quant","1","9","1",0.0666861361186473,0.00000000000000000000000000000000000000000000000000000000000000000000000000000346297249778235
"100","Sigma.9.0","Sigma","2","9","1",3.86771155259584,0.000000000000000000000000000000151725255452428
"101","Connect.9.0","Connect","3","9","1",0.319226525596972,0.0000000689492404378845
"102","Tau1.9.0","Tau1","4","9","1",1365.6233646035,0.00000000000002123877427665
"103","Tau2.9.0","Tau2","5","9","1",7701487.93506204,0.0000440013783198186
"104","NPQ.9.0","NPQ","6","9","1",0.226680547380634,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108998755735462
"105","qP.9.0","qP","7","9","1",0.554138420332743,0.0000000000000000000000000000000000000000000000000000000000000000000000000000069259449955647
"106","ABQ.9.0","ABQ","8","9","1",0.193230834461813,0.000000000000000000000000000000151725255452428
"107","qm.9.0","qm","9","9","1",0.79027060630324,0.00000000000000000000000000000000000000000000000000000000000000000000000000000346297249778235
"108","nTau1.9.0","nTau1","10","9","1",1.80742324219178,0.00000000000002123877427665
"109","nTau2.9.0","nTau2","11","9","1",4.36358280921506,0.0000440013783198186
"110","nCon.9.0","nCon","12","9","1",1.16379271240048,0.0000000689492404378845
"111","Fm.9.0","Fm","13","9","1",2331.18989310125,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108998755735462
"112","Fo.9.0","Fo","14","9","1",2175.73184657149,0.0000000000000000000000000000000000000000000000000000000000000000000000000000069259449955647
"113","Quant.10.0","Quant","1","10","1",0.103172247105432,0.00000000000000000000000000000000000000000000000000000000000000000000000000248344917042796
"114","Sigma.10.0","Sigma","2","10","1",4.58206219645037,0.000000000000000000000000000000000000573485252485966
"115","Connect.10.0","Connect","3","10","1",0.290025434381987,0.000000000893728657007488
"116","Tau1.10.0","Tau1","4","10","1",1431.32494878213,0.000000000000000000695474393961657
"117","Tau2.10.0","Tau2","5","10","1",4187877.05178017,0.0000000374000777196022
"118","NPQ.10.0","NPQ","6","10","1",0.246879550413949,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000671356084397537
"119","qP.10.0","qP","7","10","1",0.650499188724954,0.00000000000000000000000000000000000000000000000000000000000000000000000000496689834085592
"120","ABQ.10.0","ABQ","8","10","1",0.0442238402723465,0.000000000000000000000000000000000000573485252485966
"121","qm.10.0","qm","9","10","1",0.675520968957384,0.00000000000000000000000000000000000000000000000000000000000000000000000000248344917042796
"122","nTau1.10.0","nTau1","10","10","1",1.89438028567189,0.000000000000000000695474393961657
"123","nTau2.10.0","nTau2","11","10","1",2.37280749698493,0.0000000374000777196022
"124","nCon.10.0","nCon","12","10","1",1.05733533989176,0.000000000893728657007488
"125","Fm.10.0","Fm","13","10","1",2293.42545009122,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000671356084397537
"126","Fo.10.0","Fo","14","10","1",2056.80759283652,0.00000000000000000000000000000000000000000000000000000000000000000000000000496689834085592
"127","Quant.11.0","Quant","1","11","1",0.112838035017868,0.0000000000000000000000000000000000000000000000000000000000000000000000000152592809139629
"128","Sigma.11.0","Sigma","2","11","1",4.58264695396689,0.0000000000000000000000000000000000000978550425994136
"129","Connect.11.0","Connect","3","11","1",0.24682869766162,0.0000000427233895018283
"130","Tau1.11.0","Tau1","4","11","1",1718.44013551135,0.0000000000000000145380137117127
"131","Tau2.11.0","Tau2","5","11","1",4960986.76378891,0.0000525037595384415
"132","NPQ.11.0","NPQ","6","11","1",0.225739323496287,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265268882689595
"133","qP.11.0","qP","7","11","1",0.640027659303931,0.0000000000000000000000000000000000000000000000000000000000000000000000000305185618279257
"134","ABQ.11.0","ABQ","8","11","1",0.0441018652162349,0.0000000000000000000000000000000000000978550425994136
"135","qm.11.0","qm","9","11","1",0.645121849193272,0.0000000000000000000000000000000000000000000000000000000000000000000000000152592809139629
"136","nTau1.11.0","nTau1","10","11","1",2.2743815913989,0.0000000000000000145380137117127
"137","nTau2.11.0","nTau2","11","11","1",2.81084340347517,0.0000525037595384415
"138","nCon.11.0","nCon","12","11","1",0.89985454376859,0.0000000427233895018283
"139","Fm.11.0","Fm","13","11","1",2332.97997323026,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265268882689595
"140","Fo.11.0","Fo","14","11","1",2069.73109731492,0.0000000000000000000000000000000000000000000000000000000000000000000000000305185618279257
"141","Quant.12.0","Quant","1","12","1",0.11191394373687,0.000000000000000000000000000000000000000000000000000000000000000000000000000138150838676959
"142","Sigma.12.0","Sigma","2","12","1",4.67893504545706,0.000000000000000000000000000000000000000481434891430828
"143","Connect.12.0","Connect","3","12","1",0.24804500852977,0.00000000225431856010993
"144","Tau1.12.0","Tau1","4","12","1",1686.2011178451,0.000000000000000000804867580944788
"145","Tau2.12.0","Tau2","5","12","1",4251979.52253963,0.000000188748279662705
"146","NPQ.12.0","NPQ","6","12","1",0.228631934923855,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160939665805947
"147","qP.12.0","qP","7","12","1",0.642233238881306,0.000000000000000000000000000000000000000000000000000000000000000000000000000276301677353918
"148","ABQ.12.0","ABQ","8","12","1",0.0240170522289154,0.000000000000000000000000000000000000000481434891430828
"149","qm.12.0","qm","9","12","1",0.648028136997073,0.000000000000000000000000000000000000000000000000000000000000000000000000000138150838676959
"150","nTau1.12.0","nTau1","10","12","1",2.23171276238956,0.000000000000000000804867580944788
"151","nTau2.12.0","nTau2","11","12","1",2.40912728892549,0.000000188748279662705
"152","nCon.12.0","nCon","12","12","1",0.904288804742737,0.00000000225431856010993
"153","Fm.12.0","Fm","13","12","1",2327.48735632928,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160939665805947
"154","Fo.12.0","Fo","14","12","1",2067.00906728477,0.000000000000000000000000000000000000000000000000000000000000000000000000000276301677353918
"155","Quant.13.0","Quant","1","13","1",0.121993480291021,0.000000000000000000000000000000000000000000000000000000000000000000000000629889954721958
"156","Sigma.13.0","Sigma","2","13","1",4.85001076193755,0.0000000000000000000000000000000000000635169871238749
"157","Connect.13.0","Connect","3","13","1",0.24827752023354,0.0000000299546930787321
"158","Tau1.13.0","Tau1","4","13","1",1760.07635159612,0.000000000000000000109372765715785
"159","Tau2.13.0","Tau2","5","13","1",4360827.72568397,0.00000205027163297479
"160","NPQ.13.0","NPQ","6","13","1",0.223071471954993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118928098335687
"161","qP.13.0","qP","7","13","1",0.653714267879611,0.00000000000000000000000000000000000000000000000000000000000000000000000125977990944392
"162","ABQ.13.0","ABQ","8","13","1",-0.0116677735787862,0.0000000000000000000000000000000000000635169871238749
"163","qm.13.0","qm","9","13","1",0.616327768475417,0.000000000000000000000000000000000000000000000000000000000000000000000000629889954721958
"164","nTau1.13.0","nTau1","10","13","1",2.32948775508875,0.000000000000000000109372765715785
"165","nTau2.13.0","nTau2","11","13","1",2.47079954655408,0.00000205027163297479
"166","nCon.13.0","nCon","12","13","1",0.905136464334586,0.0000000299546930787321
"167","Fm.13.0","Fm","13","13","1",2338.06883709481,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118928098335687
"168","Fo.13.0","Fo","14","13","1",2052.83968249763,0.00000000000000000000000000000000000000000000000000000000000000000000000125977990944392
"169","Quant.14.0","Quant","1","14","1",0.128208685014037,0.0000000000000000000000000000000000000000000000000000000000000000000000125219756066814
"170","Sigma.14.0","Sigma","2","14","1",4.77776371072851,0.000000000000000000000000000000000000173430636915171
"171","Connect.14.0","Connect","3","14","1",0.258359152970018,0.0000000205776898528213
"172","Tau1.14.0","Tau1","4","14","1",1702.80715162456,0.000000000000000000676607113949783
"173","Tau2.14.0","Tau2","5","14","1",4594617.24666762,0.0000310945032833825
"174","NPQ.14.0","NPQ","6","14","1",0.217922001944647,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370059983292427
"175","qP.14.0","qP","7","14","1",0.658505759267926,0.0000000000000000000000000000000000000000000000000000000000000000000000250439512133628
"176","ABQ.14.0","ABQ","8","14","1",0.00340229884618393,0.000000000000000000000000000000000000173430636915171
"177","qm.14.0","qm","9","14","1",0.596780810229999,0.0000000000000000000000000000000000000000000000000000000000000000000000125219756066814
"178","nTau1.14.0","nTau1","10","14","1",2.25369110004222,0.000000000000000000676607113949783
"179","nTau2.14.0","nTau2","11","14","1",2.60326225289612,0.0000310945032833825
"180","nCon.14.0","nCon","12","14","1",0.941890711763963,0.0000000205776898528213
"181","Fm.14.0","Fm","13","14","1",2347.95437602055,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370059983292427
"182","Fo.14.0","Fo","14","14","1",2046.926232998,0.0000000000000000000000000000000000000000000000000000000000000000000000250439512133628
"183","Quant.15.0","Quant","1","15","1",0.132050828121783,0.00000000000000000000000000000000000000000000000000000000000000000000000000045515057695461
"184","Sigma.15.0","Sigma","2","15","1",5.00665975942383,0.00000000000000000000000000000000000000000129036190429235
"185","Connect.15.0","Connect","3","15","1",0.243175706080976,0.000000000137161804351404
"186","Tau1.15.0","Tau1","4","15","1",1755.80128036058,0.0000000000000000129048269519171
"187","Tau2.15.0","Tau2","5","15","1",3711610.8087402,0.00000564164129233057
"188","NPQ.15.0","NPQ","6","15","1",0.207312511062703,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453134517161982
"189","qP.15.0","qP","7","15","1",0.651304640929252,0.00000000000000000000000000000000000000000000000000000000000000000000000000091030115390922
"190","ABQ.15.0","ABQ","8","15","1",-0.0443433180876762,0.00000000000000000000000000000000000000000129036190429235
"191","qm.15.0","qm","9","15","1",0.584697183986457,0.00000000000000000000000000000000000000000000000000000000000000000000000000045515057695461
"192","nTau1.15.0","nTau1","10","15","1",2.32382963344744,0.0000000000000000129048269519171
"193","nTau2.15.0","nTau2","11","15","1",2.10296000669968,0.00000564164129233057
"194","nCon.15.0","nCon","12","15","1",0.886536963182002,0.000000000137161804351404
"195","Fm.15.0","Fm","13","15","1",2368.58747665966,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453134517161982
"196","Fo.15.0","Fo","14","15","1",2055.81353888787,0.00000000000000000000000000000000000000000000000000000000000000000000000000091030115390922
"197","Quant.16.0","Quant","1","16","1",0.0462876120756782,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000721820322997993
"198","Sigma.16.0","Sigma","2","16","1",3.06918841031692,0.0000000000000000000000000000288094077634871
"199","Connect.16.0","Connect","3","16","1",0.443836018200924,0.0000000000041155927813363
"200","Tau1.16.0","Tau1","4","16","1",1612.6465885387,0.000000000000922775942561709
"201","Tau2.16.0","Tau2","5","16","1",8113856.81643997,0.00000023357940577012
"202","NPQ.16.0","NPQ","6","16","1",0.216755380982609,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000152141669087529
"203","qP.16.0","qP","7","16","1",0.50091312520872,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000144364064599599
"204","ABQ.16.0","ABQ","8","16","1",0.359795440016982,0.0000000000000000000000000000288094077634871
"205","qm.16.0","qm","9","16","1",0.854424421906366,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000721820322997993
"206","nTau1.16.0","nTau1","10","16","1",2.13436222688853,0.000000000000922775942561709
"207","nTau2.16.0","nTau2","11","16","1",4.59722672023698,0.00000023357940577012
"208","nCon.16.0","nCon","12","16","1",1.61807707713868,0.0000000000041155927813363
"209","Fm.16.0","Fm","13","16","1",2350.20558676989,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000152141669087529
"210","Fo.16.0","Fo","14","16","1",2241.42018227139,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000144364064599599
"211","Quant.17.0","Quant","1","17","1",0.0499745876559243,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000185986797964038
"212","Sigma.17.0","Sigma","2","17","1",2.97312444536571,0.00000000000000000000000000000664454926059435
"213","Connect.17.0","Connect","3","17","1",0.469917990080273,0.000000000000719779461499181
"214","Tau1.17.0","Tau1","4","17","1",1827.80109461476,0.00000000000405136071179927
"215","Tau2.17.0","Tau2","5","17","1",11169816.6623575,0.000503473453883979
"216","NPQ.17.0","NPQ","6","17","1",0.299525207451653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000387797858207657
"217","qP.17.0","qP","7","17","1",0.623162293207755,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000371973595928073
"218","ABQ.17.0","ABQ","8","17","1",0.379833502263368,0.00000000000000000000000000000664454926059435
"219","qm.17.0","qm","9","17","1",0.842828801016831,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000185986797964038
"220","nTau1.17.0","nTau1","10","17","1",2.41912247998883,0.00000000000405136071179927
"221","nTau2.17.0","nTau2","11","17","1",6.32870172373443,0.000503473453883979
"222","nCon.17.0","nCon","12","17","1",1.71316318798569,0.000000000000719779461499181
"223","Fm.17.0","Fm","13","17","1",2200.51544804223,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000387797858207657
"224","Fo.17.0","Fo","14","17","1",2090.54559589583,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000371973595928073
"225","Quant.18.0","Quant","1","18","1",0.0472220157963406,0.000000000000000000000000000000000000000000000000000000000000000000000000000000213428074184877
"226","Sigma.18.0","Sigma","2","18","1",3.25084225064245,0.00000000000000000000000000378480096865077
"227","Connect.18.0","Connect","3","18","1",0.4266876511676,0.00000000203503252056365
"228","Tau1.18.0","Tau1","4","18","1",1704.77233187737,0.0000000000257896913951343
"229","Tau2.18.0","Tau2","5","18","1",11629985.7599844,0.000208419741311549
"230","NPQ.18.0","NPQ","6","18","1",0.330996432830062,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617833178235126
"231","qP.18.0","qP","7","18","1",0.658422656792484,0.000000000000000000000000000000000000000000000000000000000000000000000000000000426856148369753
"232","ABQ.18.0","ABQ","8","18","1",0.321904114569541,0.00000000000000000000000000378480096865077
"233","qm.18.0","qm","9","18","1",0.851485701248539,0.000000000000000000000000000000000000000000000000000000000000000000000000000000213428074184877
"234","nTau1.18.0","nTau1","10","18","1",2.25629204592239,0.0000000000257896913951343
"235","nTau2.18.0","nTau2","11","18","1",6.58942873917197,0.000208419741311549
"236","nCon.18.0","nCon","12","18","1",1.55555988955337,0.00000000203503252056365
"237","Fm.18.0","Fm","13","18","1",2148.48456658693,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617833178235126
"238","Fo.18.0","Fo","14","18","1",2047.02879444537,0.000000000000000000000000000000000000000000000000000000000000000000000000000000426856148369753
"239","Quant.19.0","Quant","1","19","1",0.0534071927199622,0.000000000000000000000000000000000000000000000000000000000000000000000000000000193603709530861
"240","Sigma.19.0","Sigma","2","19","1",3.38124735276277,0.00000000000000000000000000648568517879875
"241","Connect.19.0","Connect","3","19","1",0.286820146925433,0.000191438984443676
"242","Tau1.19.0","Tau1","4","19","1",1362.74301330909,0.00000000000000313151968917861
"243","Tau2.19.0","Tau2","5","19","1",11033532.7790989,0.000486089193283569
"244","NPQ.19.0","NPQ","6","19","1",0.355654240012747,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279525240997398
"245","qP.19.0","qP","7","19","1",0.699163178184668,0.000000000000000000000000000000000000000000000000000000000000000000000000000000387207419061722
"246","ABQ.19.0","ABQ","8","19","1",0.294702805994987,0.00000000000000000000000000648568517879875
"247","qm.19.0","qm","9","19","1",0.832033181105666,0.000000000000000000000000000000000000000000000000000000000000000000000000000000193603709530861
"248","nTau1.19.0","nTau1","10","19","1",1.80361105355316,0.00000000000000313151968917861
"249","nTau2.19.0","nTau2","11","19","1",6.25148469565177,0.000486089193283569
"250","nCon.19.0","nCon","12","19","1",1.04564993819743,0.000191438984443676
"251","Fm.19.0","Fm","13","19","1",2109.4060784192,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279525240997398
"252","Fo.19.0","Fo","14","19","1",1996.7486214644,0.000000000000000000000000000000000000000000000000000000000000000000000000000000387207419061722
"253","Quant.20.0","Quant","1","20","1",0.0549236389848914,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000202039541399342
"254","Sigma.20.0","Sigma","2","20","1",3.43871089856222,0.00000000000000000000000000000203601304273832
"255","Connect.20.0","Connect","3","20","1",0.485143404362329,0.000000000000354503626546468
"256","Tau1.20.0","Tau1","4","20","1",1189.5029067023,0.00000000000438831957078803
"257","Tau2.20.0","Tau2","5","20","1",8940492.54499849,0.000256297477769436
"258","NPQ.20.0","NPQ","6","20","1",0.376733065535428,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370386441452142
"259","qP.20.0","qP","7","20","1",0.726486748750574,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000404079082798683
"260","ABQ.20.0","ABQ","8","20","1",0.282716437243579,0.00000000000000000000000000000203601304273832
"261","qm.20.0","qm","9","20","1",0.827263923592359,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000202039541399342
"262","nTau1.20.0","nTau1","10","20","1",1.57432514407269,0.00000000000438831957078803
"263","nTau2.20.0","nTau2","11","20","1",5.06558990992648,0.000256297477769436
"264","nCon.20.0","nCon","12","20","1",1.76866993558945,0.000000000000354503626546468
"265","Fm.20.0","Fm","13","20","1",2077.1094743813,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370386441452142
