"","uni","metric","metrix","stage","col","ASnormalized.aabr3.005r","pval"
"779","qm.5.2","qm","9","5","3",0.893347456491684,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000613195944211371
"780","nTau1.5.2","nTau1","10","5","3",4.09422809300932,0.0000302124014435009
"781","nTau2.5.2","nTau2","11","5","3",5.48476968255813,0.00000245173965162891
"782","nCon.5.2","nCon","12","5","3",1.67557610512363,0.0000000000000570325546437554
"783","Fm.5.2","Fm","13","5","3",3387.17663776788,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107415069092235
"784","Fo.5.2","Fo","14","5","3",3254.23684424302,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122639188842274
"785","Quant.6.2","Quant","1","6","3",0.0405662681683398,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392026838637069
"786","Sigma.6.2","Sigma","2","6","3",2.98789026566115,0.00000000000000000000000000215110842808928
"787","Connect.6.2","Connect","3","6","3",0.317291012016261,0.0000393404760640259
"788","Tau1.6.2","Tau1","4","6","3",2217.12924113215,0.0000000156740566579211
"789","Tau2.6.2","Tau2","5","6","3",5889176.31894976,0.000000586795055913032
"790","NPQ.6.2","NPQ","6","6","3",0.14517620317089,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606135933899983
"791","qP.6.2","qP","7","6","3",0.348145494639192,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000784053677274137
"792","ABQ.6.2","ABQ","8","6","3",0.270007293762656,0.00000000000000000000000000215110842808928
"793","qm.6.2","qm","9","6","3",0.889765098133329,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392026838637069
"794","nTau1.6.2","nTau1","10","6","3",3.0497609217906,0.0000000156740566579211
"795","nTau2.6.2","nTau2","11","6","3",5.73046088268499,0.000000586795055913032
"796","nCon.6.2","nCon","12","6","3",0.967020259116078,0.0000393404760640259
"797","Fm.6.2","Fm","13","6","3",3314.75764001795,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000606135933899983
"798","Fo.6.2","Fo","14","6","3",3180.29029267993,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000784053677274137
"799","Quant.7.2","Quant","1","7","3",0.0409921618071642,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000771228888148154
"800","Sigma.7.2","Sigma","2","7","3",2.89443298729065,0.00000000000000000000000000000400743553446337
"801","Connect.7.2","Connect","3","7","3",0.432774269503012,0.000000000106185058024863
"802","Tau1.7.2","Tau1","4","7","3",1987.93493234525,0.000000000592350117385373
"803","Tau2.7.2","Tau2","5","7","3",11012191.9720633,0.000008229919268683
"804","NPQ.7.2","NPQ","6","7","3",0.171284868693221,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233507742832486
"805","qP.7.2","qP","7","7","3",0.389011415075345,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154245777629631
"806","ABQ.7.2","ABQ","8","7","3",0.292840505657792,0.00000000000000000000000000000400743553446337
"807","qm.7.2","qm","9","7","3",0.888607773449515,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000771228888148154
"808","nTau1.7.2","nTau1","10","7","3",2.73449384873618,0.000000000592350117385373
"809","nTau2.7.2","nTau2","11","7","3",10.7154094071648,0.000008229919268683
"810","nCon.7.2","nCon","12","7","3",1.31898311135308,0.000000000106185058024863
"811","Fm.7.2","Fm","13","7","3",3240.86963819703,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233507742832486
"812","Fo.7.2","Fo","14","7","3",3108.01938559213,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154245777629631
"813","Quant.8.2","Quant","1","8","3",0.0463686800326855,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011620121923613
"814","Sigma.8.2","Sigma","2","8","3",3.22118998831774,0.00000000000000000000000000420540834078665
"815","Connect.8.2","Connect","3","8","3",0.129530400931391,0.134801639846511
"816","Tau1.8.2","Tau1","4","8","3",1876.1781499183,0.0000000000000112704716613667
"817","Tau2.8.2","Tau2","5","8","3",11643043.1079218,0.000000202584010812052
"818","NPQ.8.2","NPQ","6","8","3",0.191342323726203,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064413312249155
"819","qP.8.2","qP","7","8","3",0.428286701484323,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023240243847226
"820","ABQ.8.2","ABQ","8","8","3",0.213008180420445,0.00000000000000000000000000420540834078665
"821","qm.8.2","qm","9","8","3",0.87399760629006,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011620121923613
"822","nTau1.8.2","nTau1","10","8","3",2.58076737151164,0.0000000000000112704716613667
"823","nTau2.8.2","nTau2","11","8","3",11.3292588762667,0.000000202584010812052
"824","nCon.8.2","nCon","12","8","3",0.394774882137737,0.134801639846511
"825","Fm.8.2","Fm","13","8","3",3186.30631433846,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064413312249155
"826","Fo.8.2","Fo","14","8","3",3038.56149636277,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023240243847226
"827","Quant.9.2","Quant","1","9","3",0.0482878921497178,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523162693070936
"828","Sigma.9.2","Sigma","2","9","3",3.55225699080362,0.0000000000000000000000000000218480242731358
"829","Connect.9.2","Connect","3","9","3",0.27583225334381,0.000200569874615779
"830","Tau1.9.2","Tau1","4","9","3",1522.90827005832,0.000000000814471931688239
"831","Tau2.9.2","Tau2","5","9","3",7312976.70654818,0.0000273266363662935
"832","NPQ.9.2","NPQ","6","9","3",0.21405741996365,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073818833114494
"833","qP.9.2","qP","7","9","3",0.463826924307721,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104632538614187
"834","ABQ.9.2","ABQ","8","9","3",0.132122848094803,0.0000000000000000000000000000218480242731358
"835","qm.9.2","qm","9","9","3",0.868782333381434,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523162693070936
"836","nTau1.9.2","nTau1","10","9","3",2.09482877377231,0.000000000814471931688239
"837","nTau2.9.2","nTau2","11","9","3",7.11588933379639,0.0000273266363662935
"838","nCon.9.2","nCon","12","9","3",0.84066477460582,0.000200569874615779
"839","Fm.9.2","Fm","13","9","3",3126.69030822373,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073818833114494
"840","Fo.9.2","Fo","14","9","3",2975.70902383465,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104632538614187
"841","Quant.10.2","Quant","1","10","3",0.0879684557313291,0.00000000000000000000000000000000000000000000000000000000000000000000000000000002164491108764
"842","Sigma.10.2","Sigma","2","10","3",4.2962904938934,0.0000000000000000000000000000000150059725874838
"843","Connect.10.2","Connect","3","10","3",0.173677124190093,0.0067727313830046
"844","Tau1.10.2","Tau1","4","10","3",1823.67827453482,0.00000000000000000222377064505521
"845","Tau2.10.2","Tau2","5","10","3",4309917.51862873,0.0000000154744822617276
"846","NPQ.10.2","NPQ","6","10","3",0.270509113130827,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000244268129411505
"847","qP.10.2","qP","7","10","3",0.605628181118497,0.00000000000000000000000000000000000000000000000000000000000000000000000000000004328982217528
"848","ABQ.10.2","ABQ","8","10","3",-0.0496572650150655,0.0000000000000000000000000000000150059725874838
"849","qm.10.2","qm","9","10","3",0.760954247882385,0.00000000000000000000000000000000000000000000000000000000000000000000000000000002164491108764
"850","nTau1.10.2","nTau1","10","10","3",2.50855143327358,0.00000000000000000222377064505521
"851","nTau2.10.2","nTau2","11","10","3",4.1937636794181,0.0000000154744822617276
"852","nCon.10.2","nCon","12","10","3",0.529322581719496,0.0067727313830046
"853","Fm.10.2","Fm","13","10","3",2987.76414068631,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000244268129411505
"854","Fo.10.2","Fo","14","10","3",2724.93514314069,0.00000000000000000000000000000000000000000000000000000000000000000000000000000004328982217528
"855","Quant.11.2","Quant","1","11","3",0.102795414931394,0.000000000000000000000000000000000000000000000000000000000000000000000000000358066478911255
"856","Sigma.11.2","Sigma","2","11","3",4.35354504289078,0.000000000000000000000000000000963030788049788
"857","Connect.11.2","Connect","3","11","3",0.043416280501549,0.559119901934529
"858","Tau1.11.2","Tau1","4","11","3",1436.07442681946,0.0000000000000000106629173476971
"859","Tau2.11.2","Tau2","5","11","3",3672991.96117663,0.00000000423793868258608
"860","NPQ.11.2","NPQ","6","11","3",0.262225186622018,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069640789006683
"861","qP.11.2","qP","7","11","3",0.620729533537842,0.00000000000000000000000000000000000000000000000000000000000000000000000000071613295782251
"862","ABQ.11.2","ABQ","8","11","3",-0.0636455307982293,0.000000000000000000000000000000963030788049788
"863","qm.11.2","qm","9","11","3",0.720663423357492,0.000000000000000000000000000000000000000000000000000000000000000000000000000358066478911255
"864","nTau1.11.2","nTau1","10","11","3",1.97538491958204,0.0000000000000000106629173476971
"865","nTau2.11.2","nTau2","11","11","3",3.57400349658621,0.00000000423793868258608
"866","nCon.11.2","nCon","12","11","3",0.132321500548249,0.559119901934529
"867","Fm.11.2","Fm","13","11","3",3007.37270089365,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069640789006683
"868","Fo.11.2","Fo","14","11","3",2698.22857625194,0.00000000000000000000000000000000000000000000000000000000000000000000000000071613295782251
"869","Quant.12.2","Quant","1","12","3",0.103964636477327,0.000000000000000000000000000000000000000000000000000000000000000000000000000000010662941210271
"870","Sigma.12.2","Sigma","2","12","3",4.14733829617756,0.000000000000000000000000000000000000489893226191126
"871","Connect.12.2","Connect","3","12","3",0.21460564759585,0.0000409690449739659
"872","Tau1.12.2","Tau1","4","12","3",1671.41788400357,0.0000000000000000000300291208090637
"873","Tau2.12.2","Tau2","5","12","3",4550789.47581116,0.000000718543904490689
"874","NPQ.12.2","NPQ","6","12","3",0.267711793687419,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204163951546722
"875","qP.12.2","qP","7","12","3",0.629312509933825,0.000000000000000000000000000000000000000000000000000000000000000000000000000000021325882420542
"876","ABQ.12.2","ABQ","8","12","3",-0.0132656949630354,0.000000000000000000000000000000000000489893226191126
"877","qm.12.2","qm","9","12","3",0.717486177133081,0.000000000000000000000000000000000000000000000000000000000000000000000000000000010662941210271
"878","nTau1.12.2","nTau1","10","12","3",2.29911042263512,0.0000000000000000000300291208090637
"879","nTau2.12.2","nTau2","11","12","3",4.428144050053,0.000000718543904490689
"880","nCon.12.2","nCon","12","12","3",0.654062047415567,0.0000409690449739659
"881","Fm.12.2","Fm","13","12","3",2994.35690945653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204163951546722
"882","Fo.12.2","Fo","14","12","3",2683.04968188151,0.000000000000000000000000000000000000000000000000000000000000000000000000000000021325882420542
"883","Quant.13.2","Quant","1","13","3",0.115390366443862,0.0000000000000000000000000000000000000000000000000000000000000000000000000000460090618998916
"884","Sigma.13.2","Sigma","2","13","3",4.49028653747249,0.000000000000000000000000000000000195953551170355
"885","Connect.13.2","Connect","3","13","3",0.0775240886569452,0.201088897417575
"886","Tau1.13.2","Tau1","4","13","3",1344.18747834207,0.000000000000000000335088671229131
"887","Tau2.13.2","Tau2","5","13","3",3877897.75945352,0.0000000683480010426644
"888","NPQ.13.2","NPQ","6","13","3",0.253037414374162,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020402888458002
"889","qP.13.2","qP","7","13","3",0.631117475555329,0.0000000000000000000000000000000000000000000000000000000000000000000000000000920181237997832
"890","ABQ.13.2","ABQ","8","13","3",-0.09705381718406,0.000000000000000000000000000000000195953551170355
"891","qm.13.2","qm","9","13","3",0.686437863386562,0.0000000000000000000000000000000000000000000000000000000000000000000000000000460090618998916
"892","nTau1.13.2","nTau1","10","13","3",1.8489902920204,0.000000000000000000335088671229131
"893","nTau2.13.2","nTau2","11","13","3",3.77338700933361,0.0000000683480010426644
"894","nCon.13.2","nCon","12","13","3",0.236273204918061,0.201088897417575
"895","Fm.13.2","Fm","13","13","3",3029.42396219141,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020402888458002
"896","Fo.13.2","Fo","14","13","3",2679.85762108033,0.0000000000000000000000000000000000000000000000000000000000000000000000000000920181237997832
"897","Quant.14.2","Quant","1","14","3",0.113375827821674,0.000000000000000000000000000000000000000000000000000000000000000000000000000000562394936822019
"898","Sigma.14.2","Sigma","2","14","3",4.32001912487157,0.000000000000000000000000000000000000182684543621643
"899","Connect.14.2","Connect","3","14","3",0.231558695208108,0.00000715059383498955
"900","Tau1.14.2","Tau1","4","14","3",1538.34966719366,0.00000000000000000167512992346021
"901","Tau2.14.2","Tau2","5","14","3",3716352.8348022,0.000000156385780876025
"902","NPQ.14.2","NPQ","6","14","3",0.262810848752339,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186716013439722
"903","qP.14.2","qP","7","14","3",0.639421125056008,0.00000000000000000000000000000000000000000000000000000000000000000000000000000112478987364404
"904","ABQ.14.2","ABQ","8","14","3",-0.0554545754926745,0.000000000000000000000000000000000000182684543621643
"905","qm.14.2","qm","9","14","3",0.691912176833438,0.000000000000000000000000000000000000000000000000000000000000000000000000000000562394936822019
"906","nTau1.14.2","nTau1","10","14","3",2.11606910955768,0.00000000000000000167512992346021
"907","nTau2.14.2","nTau2","11","14","3",3.61619577895187,0.000000156385780876025
"908","nCon.14.2","nCon","12","14","3",0.705730515395909,0.00000715059383498955
"909","Fm.14.2","Fm","13","14","3",3005.97795178739,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186716013439722
"910","Fo.14.2","Fo","14","14","3",2665.1727130898,0.00000000000000000000000000000000000000000000000000000000000000000000000000000112478987364404
"911","Quant.15.2","Quant","1","15","3",0.116604216925832,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000062503556732213
"912","Sigma.15.2","Sigma","2","15","3",4.26681414473539,0.0000000000000000000000000000000000000000000117265761511385
"913","Connect.15.2","Connect","3","15","3",0.235034194966224,0.00000000283417200007257
"914","Tau1.15.2","Tau1","4","15","3",1366.36083207876,0.000000000000000505955983708981
"915","Tau2.15.2","Tau2","5","15","3",3555915.25916107,0.00000200088216611932
"916","NPQ.15.2","NPQ","6","15","3",0.261474616657993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633961166514675
"917","qP.15.2","qP","7","15","3",0.643318029240495,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000125007113464426
"918","ABQ.15.2","ABQ","8","15","3",-0.0424556886589507,0.0000000000000000000000000000000000000000000117265761511385
"919","qm.15.2","qm","9","15","3",0.683139342354125,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000062503556732213
"920","nTau1.15.2","nTau1","10","15","3",1.87949073668399,0.000000000000000505955983708981
"921","nTau2.15.2","nTau2","11","15","3",3.46008205412316,0.00000200088216611932
"922","nCon.15.2","nCon","12","15","3",0.716322932291975,0.00000000283417200007257
"923","Fm.15.2","Fm","13","15","3",3009.16206993058,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633961166514675
"924","Fo.15.2","Fo","14","15","3",2658.28108316341,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000125007113464426
"925","Quant.16.2","Quant","1","16","3",0.0400849753626345,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241283933861288
"926","Sigma.16.2","Sigma","2","16","3",3.24352852438971,0.0000000000000000000000000767277936217287
"927","Connect.16.2","Connect","3","16","3",0.382099965906408,0.0000046073975425203
"928","Tau1.16.2","Tau1","4","16","3",1424.60464163899,0.0000000000415997273087329
"929","Tau2.16.2","Tau2","5","16","3",9407177.0713045,0.0000124048086725602
"930","NPQ.16.2","NPQ","6","16","3",0.189231350490493,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183362759482774
"931","qP.16.2","qP","7","16","3",0.413895304738125,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000482567867722576
"932","ABQ.16.2","ABQ","8","16","3",0.207550493909006,0.0000000000000000000000000767277936217287
"933","qm.16.2","qm","9","16","3",0.891072964683584,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241283933861288
"934","nTau1.16.2","nTau1","10","16","3",1.95960771454782,0.0000000000415997273087329
"935","nTau2.16.2","nTau2","11","16","3",9.15365023970196,0.0000124048086725602
"936","nCon.16.2","nCon","12","16","3",1.16454104921233,0.0000046073975425203
"937","Fm.16.2","Fm","13","16","3",3191.96224272242,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183362759482774
"938","Fo.16.2","Fo","14","16","3",3064.01251486444,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000482567867722576
"939","Quant.17.2","Quant","1","17","3",0.0359258535559633,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000903013110127881
"940","Sigma.17.2","Sigma","2","17","3",2.95222640930585,0.00000000000000000000000143457684796592
"941","Connect.17.2","Connect","3","17","3",0.394395880040615,0.00000272958807654929
"942","Tau1.17.2","Tau1","4","17","3",1868.87801548017,0.000000000598667808139955
"943","Tau2.17.2","Tau2","5","17","3",11115021.272821,0.000537972990715058
"944","NPQ.17.2","NPQ","6","17","3",0.230116283385822,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000177353145481962
"945","qP.17.2","qP","7","17","3",0.464222445035831,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180602622025576
"946","ABQ.17.2","ABQ","8","17","3",0.278720583977785,0.00000000000000000000000143457684796592
"947","qm.17.2","qm","9","17","3",0.902374975070819,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000903013110127881
"948","nTau1.17.2","nTau1","10","17","3",2.57072570848172,0.000000000598667808139955
"949","nTau2.17.2","nTau2","11","17","3",10.8154674209977,0.000537972990715058
"950","nCon.17.2","nCon","12","17","3",1.20201578887347,0.00000272958807654929
"951","Fm.17.2","Fm","13","17","3",3085.87214062335,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000177353145481962
"952","Fo.17.2","Fo","14","17","3",2975.00955000689,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180602622025576
"953","Quant.18.2","Quant","1","18","3",0.0369120124932289,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000836353799579982
"954","Sigma.18.2","Sigma","2","18","3",3.26998754350931,0.00000000000000000000000000000682756334351428
"955","Connect.18.2","Connect","3","18","3",0.403286953864044,0.00000000588984702627956
"956","Tau1.18.2","Tau1","4","18","3",1878.18122891604,0.0000000132092739930653
"957","Tau2.18.2","Tau2","5","18","3",15702423.2953752,0.00353832894229312
"958","NPQ.18.2","NPQ","6","18","3",0.251484811369652,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245582290103966
"959","qP.18.2","qP","7","18","3",0.494637187920443,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167270759915996
"960","ABQ.18.2","ABQ","8","18","3",0.201086102899241,0.00000000000000000000000000000682756334351428
"961","qm.18.2","qm","9","18","3",0.899695183742139,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000836353799579982
"962","nTau1.18.2","nTau1","10","18","3",2.58352269670299,0.0000000132092739930653
"963","nTau2.18.2","nTau2","11","18","3",15.2792372963892,0.00353832894229312
"964","nCon.18.2","nCon","12","18","3",1.22911346320694,0.00000000588984702627956
"965","Fm.18.2","Fm","13","18","3",3033.18229205918,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245582290103966
"966","Fo.18.2","Fo","14","18","3",2921.22142940045,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167270759915996
"967","Quant.19.2","Quant","1","19","3",0.0389081237302526,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000262464022457101
"968","Sigma.19.2","Sigma","2","19","3",3.18142712850294,0.0000000000000000000000000000446924462460984
"969","Connect.19.2","Connect","3","19","3",0.375987881336458,0.000000423652759451392
"970","Tau1.19.2","Tau1","4","19","3",1637.57374563349,0.0000000000991351338700104
"971","Tau2.19.2","Tau2","5","19","3",9255448.5052985,0.0000117969087144362
"972","NPQ.19.2","NPQ","6","19","3",0.270968350438755,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260859305188324
"973","qP.19.2","qP","7","19","3",0.523330136088227,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000524928044914202
"974","ABQ.19.2","ABQ","8","19","3",0.222722927303065,0.0000000000000000000000000000446924462460984
"975","qm.19.2","qm","9","19","3",0.894270944928375,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000262464022457101
"976","nTau1.19.2","nTau1","10","19","3",2.25255628915572,0.0000000000991351338700104
"977","nTau2.19.2","nTau2","11","19","3",9.00601081354222,0.0000117969087144362
"978","nCon.19.2","nCon","12","19","3",1.14591300939799,0.000000423652759451392
"979","Fm.19.2","Fm","13","19","3",2986.68457583309,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260859305188324
"980","Fo.19.2","Fo","14","19","3",2870.47828281334,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000524928044914202
"981","Quant.20.2","Quant","1","20","3",0.0387069834683092,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000051343498643074
"982","Sigma.20.2","Sigma","2","20","3",2.8282814202537,0.0000000000000000000000660043467345438
"983","Connect.20.2","Connect","3","20","3",0.37390540298927,0.0000622774062207525
"984","Tau1.20.2","Tau1","4","20","3",1783.68200590874,0.000000130683387494351
"985","Tau2.20.2","Tau2","5","20","3",12017874.506715,0.00464736878619484
"986","NPQ.20.2","NPQ","6","20","3",0.308605313327519,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146730279055507
"987","qP.20.2","qP","7","20","3",0.56968312512752,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000102686997286148
"988","ABQ.20.2","ABQ","8","20","3",0.309002465150792,0.0000000000000000000000660043467345438
"989","qm.20.2","qm","9","20","3",0.89481752409471,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000051343498643074
"990","nTau1.20.2","nTau1","10","20","3",2.45353476811472,0.000000130683387494351
"991","nTau2.20.2","nTau2","11","20","3",11.6939884330087,0.00464736878619484
"992","nCon.20.2","nCon","12","20","3",1.13956615847995,0.0000622774062207525
"993","Fm.20.2","Fm","13","20","3",2900.78416308355,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146730279055507
"994","Fo.20.2","Fo","14","20","3",2788.50355843794,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000102686997286148
"995","Quant.21.2","Quant","1","21","3",0.0418271852188385,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043938977290539
"996","Sigma.21.2","Sigma","2","21","3",3.10892958232022,0.0000000000000000000000000060304009489846
"997","Connect.21.2","Connect","3","21","3",0.310996803313673,0.000197867021117607
"998","Tau1.21.2","Tau1","4","21","3",1722.50715361263,0.00000000868177541832518
"999","Tau2.21.2","Tau2","5","21","3",15026135.0865187,0.0257983381240249
"1000","NPQ.21.2","NPQ","6","21","3",0.326887123696003,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000067284946621079
"1001","qP.21.2","qP","7","21","3",0.596455278969179,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000087877954581078
"1002","ABQ.21.2","ABQ","8","21","3",0.240435318063099,0.0000000000000000000000000060304009489846
"1003","qm.21.2","qm","9","21","3",0.886338678262836,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043938977290539
"1004","nTau1.21.2","nTau1","10","21","3",2.36938600922969,0.00000000868177541832518
"1005","nTau2.21.2","nTau2","11","21","3",14.6211752998748,0.0257983381240249
"1006","nCon.21.2","nCon","12","21","3",0.947837152441139,0.000197867021117607
"1007","Fm.21.2","Fm","13","21","3",2860.817247253,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000067284946621079
"1008","Fo.21.2","Fo","14","21","3",2741.1573143749,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000087877954581078
"1009","Quant.22.2","Quant","1","22","3",0.0424158171442536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000247109454210962
"1010","Sigma.22.2","Sigma","2","22","3",2.98501978442661,0.000000000000000000000000311848758060157
"1011","Connect.22.2","Connect","3","22","3",0.366082865346648,0.0000110841345794945
"1012","Tau1.22.2","Tau1","4","22","3",1237.02853648884,0.000000000470343375048323
"1013","Tau2.22.2","Tau2","5","22","3",9492473.27857591,0.0000792849365543994
"1014","NPQ.22.2","NPQ","6","22","3",0.36921025892015,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020062175727736
"1015","qP.22.2","qP","7","22","3",0.645289515810654,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000494218908421924
"1016","ABQ.22.2","ABQ","8","22","3",0.270708601434053,0.000000000000000000000000311848758060157
"1017","qm.22.2","qm","9","22","3",0.884739128058601,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000247109454210962
"1018","nTau1.22.2","nTau1","10","22","3",1.70158835115856,0.000000000470343375048323
"1019","nTau2.22.2","nTau2","11","22","3",9.23664768327271,0.0000792849365543994
"1020","nCon.22.2","nCon","12","22","3",1.11572510376477,0.0000110841345794945
"1021","Fm.22.2","Fm","13","22","3",2772.38761826194,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020062175727736
"1022","Fo.22.2","Fo","14","22","3",2654.79453199275,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000494218908421924
"1023","Quant.23.2","Quant","1","23","3",0.187016525052233,0.0000000000000000000000000000000000000000000000000000000000000000000000000000219731914157086
"1024","Sigma.23.2","Sigma","2","23","3",4.80241932150413,0.0000000000000000000000000000000000000000000000118241181890057
"1025","Connect.23.2","Connect","3","23","3",0.226794005592549,0.000000000982095321631992
"1026","Tau1.23.2","Tau1","4","23","3",1299.35759517983,0.00000000000000000049415367764772
"1027","Tau2.23.2","Tau2","5","23","3",1491573.49893651,0.000000000000000395045662470457
"1028","NPQ.23.2","NPQ","6","23","3",0.522111327220447,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000593389829404008
"1029","qP.23.2","qP","7","23","3",1,0.0000000000000000000000000000000000000000000000000000000000000000000000000000439463828314172
"1030","ABQ.23.2","ABQ","8","23","3",-0.173313196030502,0.0000000000000000000000000000000000000000000000118241181890057
"1031","qm.23.2","qm","9","23","3",0.49180071972535,0.0000000000000000000000000000000000000000000000000000000000000000000000000000219731914157086
"1032","nTau1.23.2","nTau1","10","23","3",1.78732477281646,0.00000000000000000049415367764772
"1033","nTau2.23.2","nTau2","11","23","3",1.45137505253528,0.000000000000000395045662470457
"1034","nCon.23.2","nCon","12","23","3",0.691208984018873,0.000000000982095321631992
"1035","Fm.23.2","Fm","13","23","3",2493.89220140642,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000593389829404008
"1036","Fo.23.2","Fo","14","23","3",2027.49314804453,0.0000000000000000000000000000000000000000000000000000000000000000000000000000439463828314172
