"","uni","metric","metrix","stage","col","ASnormalized.t4_aglo5.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.388828657955282,0.000000000000000000000000000000000000000000000000000000167658377295041
"2","Sigma.1.0","Sigma","2","1","1",4.95325782251194,0.00000000000000000000000000000000000000000000000581516856339363
"3","Connect.1.0","Connect","3","1","1",0.2989036540412,0.000000000000000165019212002734
"4","Tau1.1.0","Tau1","4","1","1",705.762053372516,0.0000000000000000000000000000301087050492728
"5","Tau2.1.0","Tau2","5","1","1",908413.434905723,0.000000000000000000000000000038445745622617
"6","NPQ.1.0","NPQ","6","1","1",0.76058818001393,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000132825385624461
"7","qP.1.0","qP","7","1","1",1.50293255441293,0.000000000000000000000000000000000000000000000000000000335316754590082
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000581516856339363
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000167658377295041
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000000301087050492728
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000038445745622617
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000165019212002734
"13","Fm.1.0","Fm","13","1","1",2055.30165713877,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000132825385624461
"14","Fo.1.0","Fo","14","1","1",1256.14147210024,0.000000000000000000000000000000000000000000000000000000335316754590082
"15","Quant.3.0","Quant","1","3","1",0.0392639832009566,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000597293225809069
"16","Sigma.3.0","Sigma","2","3","1",2.91696384021439,0.00000000000000000000000000000425581713613247
"17","Connect.3.0","Connect","3","3","1",0.580971027390443,0.00000000000000000760661025022943
"18","Tau1.3.0","Tau1","4","3","1",5492.70239001692,0.0011051877417321
"19","Tau2.3.0","Tau2","5","3","1",5936134.56429946,0.00000255548205834363
"20","NPQ.3.0","NPQ","6","3","1",0.0478547427068662,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143798283509545
"21","qP.3.0","qP","7","3","1",0.191394807155933,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000011945864516167
"22","ABQ.3.0","ABQ","8","3","1",0.411101956583574,0.00000000000000000000000000000425581713613247
"23","qm.3.0","qm","9","3","1",0.899019832006641,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000597293225809069
"24","nTau1.3.0","nTau1","10","3","1",7.78265474003566,0.0011051877417321
"25","nTau2.3.0","nTau2","11","3","1",6.53461775905541,0.00000255548205834363
"26","nCon.3.0","nCon","12","3","1",1.94367321889736,0.00000000000000000760661025022943
"27","Fm.3.0","Fm","13","3","1",3453.28379635329,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143798283509545
"28","Fo.3.0","Fo","14","3","1",3317.69411938514,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000011945864516167
"29","Quant.4.0","Quant","1","4","1",0.035408255759619,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000187118430148212
"30","Sigma.4.0","Sigma","2","4","1",2.65234168842555,0.00000000000000000000000498778106655385
"31","Connect.4.0","Connect","3","4","1",0.593658814261627,0.0000000000000454124508305714
"32","Tau1.4.0","Tau1","4","4","1",3214.17760704671,0.00000328356988399524
"33","Tau2.4.0","Tau2","5","4","1",5168305.17034936,0.00000000944568022536376
"34","NPQ.4.0","NPQ","6","4","1",0.0771193374405325,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139701673810409
"35","qP.4.0","qP","7","4","1",0.240499914216759,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000374236860296283
"36","ABQ.4.0","ABQ","8","4","1",0.464525816449329,0.00000000000000000000000498778106655385
"37","qm.4.0","qm","9","4","1",0.908936095539308,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000187118430148212
"38","nTau1.4.0","nTau1","10","4","1",4.55419442245105,0.00000328356988399524
"39","nTau2.4.0","nTau2","11","4","1",5.68937553294303,0.00000000944568022536376
"40","nCon.4.0","nCon","12","4","1",1.98612096652321,0.0000000000000454124508305714
"41","Fm.4.0","Fm","13","4","1",3359.4604405859,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139701673810409
"42","Fo.4.0","Fo","14","4","1",3240.50780609132,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000374236860296283
"43","Quant.5.0","Quant","1","5","1",0.0366981263610046,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000258861512508317
"44","Sigma.5.0","Sigma","2","5","1",4.01140514135214,0.0000000000000000000000147343959628799
"45","Connect.5.0","Connect","3","5","1",0.39730375842929,0.00000450582068501944
"46","Tau1.5.0","Tau1","4","5","1",2193.91509874965,0.0000000622362476172056
"47","Tau2.5.0","Tau2","5","5","1",8690559.79033737,0.0000000991026761386553
"48","NPQ.5.0","NPQ","6","5","1",0.0827962720789832,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000964421005125674
"49","qP.5.0","qP","7","5","1",0.254050769064346,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000517723025016634
"50","ABQ.5.0","ABQ","8","5","1",0.190148123701375,0.0000000000000000000000147343959628799
"51","qm.5.0","qm","9","5","1",0.905618771635847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000258861512508317
"52","nTau1.5.0","nTau1","10","5","1",3.10857616708907,0.0000000622362476172056
"53","nTau2.5.0","nTau2","11","5","1",9.56674511450758,0.0000000991026761386553
"54","nCon.5.0","nCon","12","5","1",1.32920341741465,0.00000450582068501944
"55","Fm.5.0","Fm","13","5","1",3341.84730519429,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000964421005125674
"56","Fo.5.0","Fo","14","5","1",3219.20777050908,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000517723025016634
"57","Quant.6.0","Quant","1","6","1",0.0316328955161135,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000135831930452869
"58","Sigma.6.0","Sigma","2","6","1",3.80271636071289,0.0000000000000000000000048079861167149
"59","Connect.6.0","Connect","3","6","1",0.221569272400157,0.00872700481388935
"60","Tau1.6.0","Tau1","4","6","1",2185.04528183149,0.0000361120576813949
"61","Tau2.6.0","Tau2","5","6","1",12421492.5115545,0.0111483444262986
"62","NPQ.6.0","NPQ","6","6","1",0.106634648500686,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000493413626790694
"63","qP.6.0","qP","7","6","1",0.287631008190292,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000271663860905737
"64","ABQ.6.0","ABQ","8","6","1",0.232279744569318,0.0000000000000000000000048079861167149
"65","qm.6.0","qm","9","6","1",0.91864566855113,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000135831930452869
"66","nTau1.6.0","nTau1","10","6","1",3.0960084512764,0.0000361120576813949
"67","nTau2.6.0","nTau2","11","6","1",13.6738317975709,0.0111483444262986
"68","nCon.6.0","nCon","12","6","1",0.741273214310109,0.00872700481388935
"69","Fm.6.0","Fm","13","6","1",3269.85948689038,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000493413626790694
"70","Fo.6.0","Fo","14","6","1",3166.42436338921,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000271663860905737
"71","Quant.7.0","Quant","1","7","1",0.0372378096289182,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000094275118933724
"72","Sigma.7.0","Sigma","2","7","1",3.46989334976611,0.00000000000000000000000000637320881289895
"73","Connect.7.0","Connect","3","7","1",0.410471674961636,0.00000000440245811344767
"74","Tau1.7.0","Tau1","4","7","1",2033.56590700425,0.000000000521578479770112
"75","Tau2.7.0","Tau2","5","7","1",18212635.554029,0.0158743624220571
"76","NPQ.7.0","NPQ","6","7","1",0.135518649526438,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000709767716380972
"77","qP.7.0","qP","7","7","1",0.350235158920725,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000188550237867448
"78","ABQ.7.0","ABQ","8","7","1",0.29947249384115,0.00000000000000000000000000637320881289895
"79","qm.7.0","qm","9","7","1",0.904230799692751,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000094275118933724
"80","nTau1.7.0","nTau1","10","7","1",2.8813760916824,0.000000000521578479770112
"81","nTau2.7.0","nTau2","11","7","1",20.048839938083,0.0158743624220571
"82","nCon.7.0","nCon","12","7","1",1.37325746745491,0.00000000440245811344767
"83","Fm.7.0","Fm","13","7","1",3186.68460921418,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000709767716380972
"84","Fo.7.0","Fo","14","7","1",3068.01945438886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000188550237867448
"85","Quant.8.0","Quant","1","8","1",0.0375297221048825,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000210319829818552
"86","Sigma.8.0","Sigma","2","8","1",4.05156383021983,0.00000000000000000000000835843386094583
"87","Connect.8.0","Connect","3","8","1",0.222223088757809,0.0147587325196027
"88","Tau1.8.0","Tau1","4","8","1",1753.50143379094,0.00000000308981167055766
"89","Tau2.8.0","Tau2","5","8","1",28927633.5921068,0.0656766365005716
"90","NPQ.8.0","NPQ","6","8","1",0.171769743908503,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320574923930243
"91","qP.8.0","qP","7","8","1",0.411192854333719,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000420639659637104
"92","ABQ.8.0","ABQ","8","8","1",0.182040593201917,0.00000000000000000000000835843386094583
"93","qm.8.0","qm","9","8","1",0.903480051336137,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000210319829818552
