"","uni","metric","metrix","stage","col","ASnormalized.ahya1.002r","pval"
"805","qP.7.2","qP","7","7","3",0.478457514603507,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000770170061040656
"806","ABQ.7.2","ABQ","8","7","3",0.169774949392541,0.0000000000000000000000000499261672842326
"807","qm.7.2","qm","9","7","3",0.897453530680686,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385085030520328
"808","nTau1.7.2","nTau1","10","7","3",1.97282567382793,0.000000000149377699183453
"809","nTau2.7.2","nTau2","11","7","3",18.5758650520682,0.00073592832787223
"810","nCon.7.2","nCon","12","7","3",0.850319542168692,0.00123954434187961
"811","Fm.7.2","Fm","13","7","3",2063.96996162691,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443151951185414
"812","Fo.7.2","Fo","14","7","3",1985.62072775113,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000770170061040656
"813","Quant.8.2","Quant","1","8","3",0.0414157280770186,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270203706656846
"814","Sigma.8.2","Sigma","2","8","3",3.21675283302267,0.0000000000000000000000000000215348509251838
"815","Connect.8.2","Connect","3","8","3",0.396742175228626,0.00000000530588629094
"816","Tau1.8.2","Tau1","4","8","3",2311.60061496167,0.000000000309649984767478
"817","Tau2.8.2","Tau2","5","8","3",23181688.0641159,0.0742219553553347
"818","NPQ.8.2","NPQ","6","8","3",0.283241779593211,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000594649601404603
"819","qP.8.2","qP","7","8","3",0.518808709486141,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000540407413313692
"820","ABQ.8.2","ABQ","8","8","3",0.209682544650581,0.0000000000000000000000000000215348509251838
"821","qm.8.2","qm","9","8","3",0.888119440133026,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270203706656846
"822","nTau1.8.2","nTau1","10","8","3",2.08263483618566,0.000000000309649984767478
"823","nTau2.8.2","nTau2","11","8","3",36.9280209835151,0.0742219553553347
"824","nCon.8.2","nCon","12","8","3",1.21479229044494,0.00000000530588629094
"825","Fm.8.2","Fm","13","8","3",2018.24558708222,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000594649601404603
"826","Fo.8.2","Fo","14","8","3",1934.65847665498,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000540407413313692
"827","Quant.9.2","Quant","1","9","3",0.0381669640861364,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000865674689109537
"828","Sigma.9.2","Sigma","2","9","3",2.93689855022259,0.0000000000000000000000011258079740968
"829","Connect.9.2","Connect","3","9","3",0.454259143802543,0.000000103806592251084
"830","Tau1.9.2","Tau1","4","9","3",1739.24298145169,0.000000000747958183258877
"831","Tau2.9.2","Tau2","5","9","3",11724271.595243,0.000795408998829895
"832","NPQ.9.2","NPQ","6","9","3",0.311024960350756,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000859514304554254
"833","qP.9.2","qP","7","9","3",0.546189730138978,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173134937821907
"834","ABQ.9.2","ABQ","8","9","3",0.278439373705229,0.0000000000000000000000011258079740968
"835","qm.9.2","qm","9","9","3",0.896895659966699,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000865674689109537
"836","nTau1.9.2","nTau1","10","9","3",1.56696965657399,0.000000000747958183258877
"837","nTau2.9.2","nTau2","11","9","3",18.6765582509824,0.000795408998829895
"838","nCon.9.2","nCon","12","9","3",1.39090457281849,0.000000103806592251084
"839","Fm.9.2","Fm","13","9","3",1975.47501927852,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000859514304554254
"840","Fo.9.2","Fo","14","9","3",1900.07713516466,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173134937821907
"841","Quant.10.2","Quant","1","10","3",0.0801901353338245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000514734375487583
"842","Sigma.10.2","Sigma","2","10","3",4.59304279473764,0.00000000000000000000000000000000265069038744093
"843","Connect.10.2","Connect","3","10","3",0.0841201516447685,0.186016313929003
"844","Tau1.10.2","Tau1","4","10","3",2125.22993196834,0.0000000000000000000126718257073163
"845","Tau2.10.2","Tau2","5","10","3",5666750.29744661,0.000000234076591990953
"846","NPQ.10.2","NPQ","6","10","3",0.365085978987153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393767456804871
"847","qP.10.2","qP","7","10","3",0.668897683449237,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000102946875097517
"848","ABQ.10.2","ABQ","8","10","3",-0.128455334392941,0.00000000000000000000000000000000265069038744093
"849","qm.10.2","qm","9","10","3",0.783374151475195,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000514734375487583
"850","nTau1.10.2","nTau1","10","10","3",1.91472430945651,0.0000000000000000000126718257073163
"851","nTau2.10.2","nTau2","11","10","3",9.02703346338163,0.000000234076591990953
"852","nCon.10.2","nCon","12","10","3",0.257569066435242,0.186016313929003
"853","Fm.10.2","Fm","13","10","3",1897.24097872952,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393767456804871
"854","Fo.10.2","Fo","14","10","3",1745.10096788432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000102946875097517
"855","Quant.11.2","Quant","1","11","3",0.0849608033943596,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170734232920261
"856","Sigma.11.2","Sigma","2","11","3",4.29154581556713,0.00000000000000000000000000000000000000231248705610529
"857","Connect.11.2","Connect","3","11","3",0.102060811181621,0.0285492921927126
"858","Tau1.11.2","Tau1","4","11","3",2084.06936824694,0.000000000000000000000421045897932098
"859","Tau2.11.2","Tau2","5","11","3",5323391.14072248,0.0000000181502075704854
"860","NPQ.11.2","NPQ","6","11","3",0.35821174063969,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182254332068847
"861","qP.11.2","qP","7","11","3",0.669107141254242,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000341468465840522
"862","ABQ.11.2","ABQ","8","11","3",-0.0543811553240829,0.00000000000000000000000000000000000000231248705610529
"863","qm.11.2","qm","9","11","3",0.770486655870637,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170734232920261
"864","nTau1.11.2","nTau1","10","11","3",1.87764073051628,0.000000000000000000000421045897932098
"865","nTau2.11.2","nTau2","11","11","3",8.48006837139516,0.0000000181502075704854
"866","nCon.11.2","nCon","12","11","3",0.312501907589088,0.0285492921927126
"867","Fm.11.2","Fm","13","11","3",1906.84337451224,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182254332068847
"868","Fo.11.2","Fo","14","11","3",1744.83642946647,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000341468465840522
"869","Quant.12.2","Quant","1","12","3",0.0912336585822829,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001426423707909
"870","Sigma.12.2","Sigma","2","12","3",4.5365517631919,0.00000000000000000000000000000000000651224701559956
"871","Connect.12.2","Connect","3","12","3",0.165089670092986,0.00254227558728524
"872","Tau1.12.2","Tau1","4","12","3",2067.9048774702,0.000000000000000000379300883360861
"873","Tau2.12.2","Tau2","5","12","3",5459407.79965991,0.00000034324464470305
"874","NPQ.12.2","NPQ","6","12","3",0.357814204050991,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206002174651874
"875","qP.12.2","qP","7","12","3",0.678176262874673,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000002852847415818
"876","ABQ.12.2","ABQ","8","12","3",-0.114576167848665,0.00000000000000000000000000000000000651224701559956
"877","qm.12.2","qm","9","12","3",0.753541147896367,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001426423707909
"878","nTau1.12.2","nTau1","10","12","3",1.86307734470347,0.000000000000000000379300883360861
"879","nTau2.12.2","nTau2","11","12","3",8.69674051457373,0.00000034324464470305
"880","nCon.12.2","nCon","12","12","3",0.50549115012915,0.00254227558728524
"881","Fm.12.2","Fm","13","12","3",1907.40165414139,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206002174651874
"882","Fo.12.2","Fo","14","12","3",1733.38242284817,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000002852847415818
"883","Quant.13.2","Quant","1","13","3",0.0972353187933216,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232175634125231
"884","Sigma.13.2","Sigma","2","13","3",4.39769797355732,0.0000000000000000000000000000000000000000022876285657155
"885","Connect.13.2","Connect","3","13","3",0.133130412053618,0.00108613029330751
"886","Tau1.13.2","Tau1","4","13","3",2096.40611399944,0.0000000000000000000450343166917258
"887","Tau2.13.2","Tau2","5","13","3",4253866.86896733,0.00000002515053151589
"888","NPQ.13.2","NPQ","6","13","3",0.35789043217043,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000879574112711314
"889","qP.13.2","qP","7","13","3",0.687316830934296,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000464351268250462
"890","ABQ.13.2","ABQ","8","13","3",-0.0804614629316234,0.0000000000000000000000000000000000000000022876285657155
"891","qm.13.2","qm","9","13","3",0.737328246766302,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232175634125231
"892","nTau1.13.2","nTau1","10","13","3",1.88875551232722,0.0000000000000000000450343166917258
"893","nTau2.13.2","nTau2","11","13","3",6.77633503495665,0.00000002515053151589
"894","nCon.13.2","nCon","12","13","3",0.407634499894793,0.00108613029330751
"895","Fm.13.2","Fm","13","13","3",1907.29457801973,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000879574112711314
"896","Fo.13.2","Fo","14","13","3",1721.83818169321,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000464351268250462
"897","Quant.14.2","Quant","1","14","3",0.104851586947166,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000985997430852549
"898","Sigma.14.2","Sigma","2","14","3",4.79141126064145,0.000000000000000000000000000000000000982397538709545
"899","Connect.14.2","Connect","3","14","3",0.16778949531781,0.00152000046086691
"900","Tau1.14.2","Tau1","4","14","3",1947.48610809591,0.000000000000000000000533139275440498
"901","Tau2.14.2","Tau2","5","14","3",3681546.63303286,0.000000000223047263861396
"902","NPQ.14.2","NPQ","6","14","3",0.352458949591467,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191227740586052
"903","qP.14.2","qP","7","14","3",0.693389745092187,0.000000000000000000000000000000000000000000000000000000000000000000000000000000019719948617051
"904","ABQ.14.2","ABQ","8","14","3",-0.177192078971278,0.000000000000000000000000000000000000982397538709545
"905","qm.14.2","qm","9","14","3",0.716753639371632,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000985997430852549
"906","nTau1.14.2","nTau1","10","14","3",1.75458614496667,0.000000000000000000000533139275440498
"907","nTau2.14.2","nTau2","11","14","3",5.86463897453931,0.000000000223047263861396
"908","nCon.14.2","nCon","12","14","3",0.513757795506025,0.00152000046086691
"909","Fm.14.2","Fm","13","14","3",1914.9542835336,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191227740586052
"910","Fo.14.2","Fo","14","14","3",1714.16828797383,0.000000000000000000000000000000000000000000000000000000000000000000000000000000019719948617051
"911","Quant.15.2","Quant","1","15","3",0.0995247812210509,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000909011022003201
"912","Sigma.15.2","Sigma","2","15","3",4.6096623539691,0.0000000000000000000000000000000000000110191448258116
"913","Connect.15.2","Connect","3","15","3",0.192286412556921,0.0000928910684120373
"914","Tau1.15.2","Tau1","4","15","3",2094.82367919065,0.0000000000000000000647593200083977
"915","Tau2.15.2","Tau2","5","15","3",4165311.62119178,0.00000012849095445227
"916","NPQ.15.2","NPQ","6","15","3",0.361983992687481,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000838305873788523
"917","qP.15.2","qP","7","15","3",0.694861512466731,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000018180220440064
"918","ABQ.15.2","ABQ","8","15","3",-0.132538560068846,0.0000000000000000000000000000000000000110191448258116
"919","qm.15.2","qm","9","15","3",0.731143486770476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000909011022003201
"920","nTau1.15.2","nTau1","10","15","3",1.88732981887591,0.0000000000000000000647593200083977
"921","nTau2.15.2","nTau2","11","15","3",6.63526808422334,0.00000012849095445227
"922","nCon.15.2","nCon","12","15","3",0.588765364803621,0.0000928910684120373
"923","Fm.15.2","Fm","13","15","3",1901.562039443,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000838305873788523
"924","Fo.15.2","Fo","14","15","3",1712.30949348918,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000018180220440064
"925","Quant.16.2","Quant","1","16","3",0.0326308118259885,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550808130462069
"926","Sigma.16.2","Sigma","2","16","3",2.88824038850523,0.00000000000000000000182225044424829
"927","Connect.16.2","Connect","3","16","3",0.268060998942709,0.00868948938471132
"928","Tau1.16.2","Tau1","4","16","3",1799.68408445585,0.0000000249951961643814
"929","Tau2.16.2","Tau2","5","16","3",17437226.8392129,0.0504493600359238
"930","NPQ.16.2","NPQ","6","16","3",0.302968532568748,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000417188831337063
"931","qP.16.2","qP","7","16","3",0.5281745549898,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000110161626092414
"932","ABQ.16.2","ABQ","8","16","3",0.290394098406384,0.00000000000000000000182225044424829
"933","qm.16.2","qm","9","16","3",0.911851036658914,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550808130462069
"934","nTau1.16.2","nTau1","10","16","3",1.62142402288589,0.0000000249951961643814
"935","nTau2.16.2","nTau2","11","16","3",27.7771953807595,0.0504493600359238
"936","nCon.16.2","nCon","12","16","3",0.820780988804434,0.00868948938471132
"937","Fm.16.2","Fm","13","16","3",1987.68964413719,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000417188831337063
"938","Fo.16.2","Fo","14","16","3",1922.82971739088,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000110161626092414
"939","Quant.17.2","Quant","1","17","3",0.0376265534428682,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207161477881188
"940","Sigma.17.2","Sigma","2","17","3",3.2724874479071,0.0000000000000000000000000494782723327576
"941","Connect.17.2","Connect","3","17","3",0.517982311859881,0.000000000965665695047158
"942","Tau1.17.2","Tau1","4","17","3",1560.59142781408,0.0000000272068883253954
"943","Tau2.17.2","Tau2","5","17","3",11457081.7507533,0.000235709272960344
"944","NPQ.17.2","NPQ","6","17","3",0.335757925521412,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102707842652958
"945","qP.17.2","qP","7","17","3",0.573216654415199,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414322955762376
"946","ABQ.17.2","ABQ","8","17","3",0.19598922057602,0.0000000000000000000000000494782723327576
"947","qm.17.2","qm","9","17","3",0.898355526740368,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207161477881188
"948","nTau1.17.2","nTau1","10","17","3",1.40601367363463,0.0000000272068883253954
"949","nTau2.17.2","nTau2","11","17","3",18.2509295324608,0.000235709272960344
"950","nCon.17.2","nCon","12","17","3",1.586019733525,0.000000000965665695047158
"951","Fm.17.2","Fm","13","17","3",1938.89701819479,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102707842652958
"952","Fo.17.2","Fo","14","17","3",1865.94300591947,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414322955762376
"953","Quant.18.2","Quant","1","18","3",0.0324505003718027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000856605737571203
"954","Sigma.18.2","Sigma","2","18","3",3.76973525513801,0.000000000000000623901287922695
"955","Connect.18.2","Connect","3","18","3",0.331899128004828,0.0329630177644702
"956","Tau1.18.2","Tau1","4","18","3",2324.20384589797,0.000000303317731859031
"957","Tau2.18.2","Tau2","5","18","3",21723899.3186807,0.0395781336366912
"958","NPQ.18.2","NPQ","6","18","3",0.36024009172189,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000506189376887055
"959","qP.18.2","qP","7","18","3",0.592004795032064,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000171321147514241
"960","ABQ.18.2","ABQ","8","18","3",0.0738214190419675,0.000000000000000623901287922695
"961","qm.18.2","qm","9","18","3",0.912338130509039,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000856605737571203
"962","nTau1.18.2","nTau1","10","18","3",2.09398970762259,0.000000303317731859031
"963","nTau2.18.2","nTau2","11","18","3",34.6057891757162,0.0395781336366912
"964","nCon.18.2","nCon","12","18","3",1.01624815076271,0.0329630177644702
"965","Fm.18.2","Fm","13","18","3",1903.99994426355,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000506189376887055
"966","Fo.18.2","Fo","14","18","3",1842.21419336432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000171321147514241
"967","Quant.19.2","Quant","1","19","3",0.029803603287224,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000430892691578549
"968","Sigma.19.2","Sigma","2","19","3",3.07471788074454,0.0000000000000000000000746062800918432
"969","Connect.19.2","Connect","3","19","3",0.359679005673961,0.0000276951903492724
"970","Tau1.19.2","Tau1","4","19","3",1083.77708582066,0.000000061292586903184
"971","Tau2.19.2","Tau2","5","19","3",12259725.5624336,0.000168493180059116
"972","NPQ.19.2","NPQ","6","19","3",0.386189289145348,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116102174167033
"973","qP.19.2","qP","7","19","3",0.615394584799332,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000861785383157098
"974","ABQ.19.2","ABQ","8","19","3",0.24457882294177,0.0000000000000000000000746062800918432
"975","qm.19.2","qm","9","19","3",0.919488465453826,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000430892691578549
"976","nTau1.19.2","nTau1","10","19","3",0.976428150685238,0.000000061292586903184
"977","nTau2.19.2","nTau2","11","19","3",19.5295269943039,0.000168493180059116
"978","nCon.19.2","nCon","12","19","3",1.101307878034,0.0000276951903492724
"979","Fm.19.2","Fm","13","19","3",1868.35743076642,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116102174167033
"980","Fo.19.2","Fo","14","19","3",1812.67364710112,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000861785383157098
"981","Quant.20.2","Quant","1","20","3",0.0319713328344777,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133594847076332
"982","Sigma.20.2","Sigma","2","20","3",3.29311861841859,0.000000000000000000000000520971276016792
"983","Connect.20.2","Connect","3","20","3",0.338817258770342,0.000197618671408756
"984","Tau1.20.2","Tau1","4","20","3",1791.9800818565,0.0000000433129567141085
"985","Tau2.20.2","Tau2","5","20","3",12142874.2558178,0.000715217626335421
"986","NPQ.20.2","NPQ","6","20","3",0.407809970211125,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130510012578065
"987","qP.20.2","qP","7","20","3",0.640594231935599,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267189694152664
"988","ABQ.20.2","ABQ","8","20","3",0.190920390290977,0.000000000000000000000000520971276016792
"989","qm.20.2","qm","9","20","3",0.913632554990634,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133594847076332
"990","nTau1.20.2","nTau1","10","20","3",1.61448310753589,0.0000000433129567141085
"991","nTau2.20.2","nTau2","11","20","3",19.3433849199768,0.000715217626335421
"992","nCon.20.2","nCon","12","20","3",1.03743090481046,0.000197618671408756
"993","Fm.20.2","Fm","13","20","3",1839.66381374265,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130510012578065
"994","Fo.20.2","Fo","14","20","3",1780.84730964994,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267189694152664
"995","Quant.21.2","Quant","1","21","3",0.0305615732803228,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000980742122194521
"996","Sigma.21.2","Sigma","2","21","3",3.02676339735032,0.0000000000000000000000332604029731085
"997","Connect.21.2","Connect","3","21","3",0.508667956269482,0.000000005758189134486
"998","Tau1.21.2","Tau1","4","21","3",1219.47361740054,0.000000981222417544317
"999","Tau2.21.2","Tau2","5","21","3",13576811.3707621,0.0111537979982796
"1000","NPQ.21.2","NPQ","6","21","3",0.44823448553557,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000559445533087229
"1001","qP.21.2","qP","7","21","3",0.67795673711705,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196148424438904
"1002","ABQ.21.2","ABQ","8","21","3",0.256360662348156,0.0000000000000000000000332604029731085
"1003","qm.21.2","qm","9","21","3",0.917440883263974,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000980742122194521
"1004","nTau1.21.2","nTau1","10","21","3",1.09868383879532,0.000000981222417544317
"1005","nTau2.21.2","nTau2","11","21","3",21.6276215003004,0.0111537979982796
"1006","nCon.21.2","nCon","12","21","3",1.55749993384613,0.000000005758189134486
"1007","Fm.21.2","Fm","13","21","3",1788.31334614005,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000559445533087229
"1008","Fo.21.2","Fo","14","21","3",1733.65967676381,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196148424438904
"1009","Quant.22.2","Quant","1","22","3",0.0374650716721393,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128054771267936
"1010","Sigma.22.2","Sigma","2","22","3",3.47724578117896,0.00000000000000000000105514423032905
"1011","Connect.22.2","Connect","3","22","3",0.264936810099653,0.0169484627413115
"1012","Tau1.22.2","Tau1","4","22","3",1981.99324883563,0.0000127669662150027
"1013","Tau2.22.2","Tau2","5","22","3",16503506.1491864,0.076955458127237
"1014","NPQ.22.2","NPQ","6","22","3",0.464660108096075,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267410423779285
"1015","qP.22.2","qP","7","22","3",0.703016382837587,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000256109542535872
"1016","ABQ.22.2","ABQ","8","22","3",0.145682562491585,0.00000000000000000000105514423032905
"1017","qm.22.2","qm","9","22","3",0.898791754032662,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128054771267936
"1018","nTau1.22.2","nTau1","10","22","3",1.78567532747361,0.0000127669662150027
"1019","nTau2.22.2","nTau2","11","22","3",26.2897947592571,0.076955458127237
"1020","nCon.22.2","nCon","12","22","3",0.81121497652391,0.0169484627413115
"1021","Fm.22.2","Fm","13","22","3",1768.2580719633,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267410423779285
"1022","Fo.22.2","Fo","14","22","3",1702.01015656236,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000256109542535872
"1023","Quant.23.2","Quant","1","23","3",0.187194964011325,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000569169801347011
"1024","Sigma.23.2","Sigma","2","23","3",4.96815936780356,0.0000000000000000000000000000000000000000000000000463346319170031
"1025","Connect.23.2","Connect","3","23","3",0.228321780783886,0.0000000000250626825410167
"1026","Tau1.23.2","Tau1","4","23","3",1711.27032065655,0.00000000000000000601104272828162
"1027","Tau2.23.2","Tau2","5","23","3",1478207.99118017,0.0000000000000119551167883567
"1028","NPQ.23.2","NPQ","6","23","3",0.586430485873354,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000821918460365915
"1029","qP.23.2","qP","7","23","3",1,0.000000000000000000000000000000000000000000000000000000000000000000000000000000113833960269402
"1030","ABQ.23.2","ABQ","8","23","3",-0.220616961621936,0.0000000000000000000000000000000000000000000000000463346319170031
"1031","qm.23.2","qm","9","23","3",0.494311017811453,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000569169801347011
"1032","nTau1.23.2","nTau1","10","23","3",1.54176770886048,0.00000000000000000601104272828162
"1033","nTau2.23.2","nTau2","11","23","3",2.35475930679955,0.0000000000000119551167883567
"1034","nCon.23.2","nCon","12","23","3",0.699102733096354,0.0000000000250626825410167
"1035","Fm.23.2","Fm","13","23","3",1632.53107015134,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000821918460365915
"1036","Fo.23.2","Fo","14","23","3",1326.92947522699,0.000000000000000000000000000000000000000000000000000000000000000000000000000000113833960269402
"1037","Quant.24.2","Quant","1","24","3",0.196434490310221,0.0000000000000000000000000000000000000000000000000000000000000000000000000077348659752615
"1038","Sigma.24.2","Sigma","2","24","3",5.24379953214204,0.000000000000000000000000000000000000000000000109915059687717
"1039","Connect.24.2","Connect","3","24","3",0.250248174354755,0.000000000124286198767461
"1040","Tau1.24.2","Tau1","4","24","3",1987.635488455,0.00000000000000000000689098715632676
"1041","Tau2.24.2","Tau2","5","24","3",1619151.30519119,0.0000000000000641741783497564
"1042","NPQ.24.2","NPQ","6","24","3",0.537618926446198,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642033659304348
"1043","qP.24.2","qP","7","24","3",0.978969693092531,0.000000000000000000000000000000000000000000000000000000000000000000000000015469731950523
"1044","ABQ.24.2","ABQ","8","24","3",-0.288338432490242,0.000000000000000000000000000000000000000000000109915059687717
"1045","qm.24.2","qm","9","24","3",0.469351336472427,0.0000000000000000000000000000000000000000000000000000000000000000000000000077348659752615
"1046","nTau1.24.2","nTau1","10","24","3",1.79075869901684,0.00000000000000000000689098715632676
"1047","nTau2.24.2","nTau2","11","24","3",2.57927952477892,0.0000000000000641741783497564
"1048","nCon.24.2","nCon","12","24","3",0.766239567872753,0.000000000124286198767461
"1049","Fm.24.2","Fm","13","24","3",1684.35560611197,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642033659304348
"1050","Fo.24.2","Fo","14","24","3",1353.49007112421,0.000000000000000000000000000000000000000000000000000000000000000000000000015469731950523
"1051","Quant.25.2","Quant","1","25","3",0.200313584737156,0.00000000000000000000000000000000000000000000000000000000000000000000000000320905928073672
"1052","Sigma.25.2","Sigma","2","25","3",5.21277212543876,0.0000000000000000000000000000000000000000000000104299990193271
"1053","Connect.25.2","Connect","3","25","3",0.240440601257546,0.000000000235262701040505
"1054","Tau1.25.2","Tau1","4","25","3",1966.09490519354,0.000000000000000000181181525642227
"1055","Tau2.25.2","Tau2","5","25","3",1451397.91291234,0.0000000000000918744837008158
"1056","NPQ.25.2","NPQ","6","25","3",0.522165914566935,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060753340466444
"1057","qP.25.2","qP","7","25","3",0.973315936508334,0.00000000000000000000000000000000000000000000000000000000000000000000000000641811856147343
"1058","ABQ.25.2","ABQ","8","25","3",-0.280715372098379,0.0000000000000000000000000000000000000000000000104299990193271
"1059","qm.25.2","qm","9","25","3",0.458872340293602,0.00000000000000000000000000000000000000000000000000000000000000000000000000320905928073672
"1060","nTau1.25.2","nTau1","10","25","3",1.77135172672166,0.000000000000000000181181525642227
"1061","nTau2.25.2","nTau2","11","25","3",2.31205132409761,0.0000000000000918744837008158
"1062","nCon.25.2","nCon","12","25","3",0.736209576280356,0.000000000235262701040505
