"","uni","metric","metrix","stage","col","ASnormalized.t5_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.318462152529052,0.000000000000000000000000000000000000000000000000000000000000069636237687856
"2","Sigma.1.0","Sigma","2","1","1",4.34108846479113,0.00000000000000000000000000000000000000000000000480737002948571
"3","Connect.1.0","Connect","3","1","1",0.298809688292502,0.0000000000000000370030119053085
"4","Tau1.1.0","Tau1","4","1","1",681.349544628955,0.000000000000000000000000475435362611114
"5","Tau2.1.0","Tau2","5","1","1",1528162.39094003,0.000000000000000000132657053382759
"6","NPQ.1.0","NPQ","6","1","1",0.580051650089552,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000219172576147319
"7","qP.1.0","qP","7","1","1",1.11705680355309,0.000000000000000000000000000000000000000000000000000000000000139272475375712
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000480737002948571
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000000069636237687856
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000475435362611114
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000132657053382759
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000370030119053085
"13","Fm.1.0","Fm","13","1","1",2034.96214439282,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000219172576147319
"14","Fo.1.0","Fo","14","1","1",1386.90371957435,0.000000000000000000000000000000000000000000000000000000000000139272475375712
"15","Quant.3.0","Quant","1","3","1",0.0550343250271103,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000211011597757287
"16","Sigma.3.0","Sigma","2","3","1",3.02250364627281,0.00000000000000000000000000000000137096890617272
"17","Connect.3.0","Connect","3","3","1",0.453469726093155,0.00000000000000307063453791955
"18","Tau1.3.0","Tau1","4","3","1",2320.11640248955,0.0000000648780704414583
"19","Tau2.3.0","Tau2","5","3","1",4330213.2995371,0.0000000000330938818316737
"20","NPQ.3.0","NPQ","6","3","1",0.112867626878661,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013789927857168
"21","qP.3.0","qP","7","3","1",0.296369853010131,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000422023195514561
"22","ABQ.3.0","ABQ","8","3","1",0.303745207961747,0.00000000000000000000000000000000137096890617272
"23","qm.3.0","qm","9","3","1",0.82718723531177,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000211011597757287
"24","nTau1.3.0","nTau1","10","3","1",3.40517788670868,0.0000000648780704414583
"25","nTau2.3.0","nTau2","11","3","1",2.83360808066571,0.0000000000330938818316737
"26","nCon.3.0","nCon","12","3","1",1.5175870925887,0.00000000000000307063453791955
"27","Fm.3.0","Fm","13","3","1",2889.24326349213,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013789927857168
"28","Fo.3.0","Fo","14","3","1",2730.23571064672,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000422023195514561
"29","Quant.4.0","Quant","1","4","1",0.0566859569218652,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000476828972126611
"30","Sigma.4.0","Sigma","2","4","1",2.91766907657864,0.00000000000000000000000000000000531259069781195
"31","Connect.4.0","Connect","3","4","1",0.41516333206609,0.000000000000527721155312533
"32","Tau1.4.0","Tau1","4","4","1",1388.35899009686,0.0000000351228535355219
"33","Tau2.4.0","Tau2","5","4","1",4370368.83727959,0.00000000000495853867912299
"34","NPQ.4.0","NPQ","6","4","1",0.229904912727063,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000438175241779006
"35","qP.4.0","qP","7","4","1",0.457733399596251,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000953657944253217
"36","ABQ.4.0","ABQ","8","4","1",0.327894582143922,0.00000000000000000000000000000000531259069781195
"37","qm.4.0","qm","9","4","1",0.822000961584614,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000476828972126611
"38","nTau1.4.0","nTau1","10","4","1",2.03766040652882,0.0000000351228535355219
"39","nTau2.4.0","nTau2","11","4","1",2.85988509021689,0.00000000000495853867912299
"40","nCon.4.0","nCon","12","4","1",1.38939046601357,0.000000000000527721155312533
"41","Fm.4.0","Fm","13","4","1",2614.30396841677,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000438175241779006
