"","uni","metric","metrix","stage","col","ASnormalized.t4_icra6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.326622758598482,0.0000000000000000000000000000000000000000000000000000000000000475105447292426
"2","Sigma.1.0","Sigma","2","1","1",4.44670051969988,0.000000000000000000000000000000000000000000000000465811441749263
"3","Connect.1.0","Connect","3","1","1",0.307885023802626,0.00000000000000000193523068057995
"4","Tau1.1.0","Tau1","4","1","1",595.436977591215,0.000000000000000000000000002364375840374
"5","Tau2.1.0","Tau2","5","1","1",1473545.4900077,0.0000000000000000000154141246477332
"6","NPQ.1.0","NPQ","6","1","1",0.615895595288405,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000587023873670095
"7","qP.1.0","qP","7","1","1",1.07549625445777,0.0000000000000000000000000000000000000000000000000000000000000950210894584851
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000465811441749263
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000000475105447292426
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000002364375840374
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000154141246477332
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000193523068057995
"13","Fm.1.0","Fm","13","1","1",1845.9717668371,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000587023873670095
"14","Fo.1.0","Fo","14","1","1",1243.03537605785,0.0000000000000000000000000000000000000000000000000000000000000950210894584851
"15","Quant.3.0","Quant","1","3","1",0.0549681052620004,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000246374668112661
"16","Sigma.3.0","Sigma","2","3","1",2.82405248920599,0.000000000000000000000000000000110836854261909
"17","Connect.3.0","Connect","3","3","1",0.45861606483092,0.0000000000000760431630652685
"18","Tau1.3.0","Tau1","4","3","1",3197.62570217665,0.000000763220801352818
"19","Tau2.3.0","Tau2","5","3","1",5005994.96527813,0.000000246075910714211
"20","NPQ.3.0","NPQ","6","3","1",0.0830827561961857,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216691224923373
"21","qP.3.0","qP","7","3","1",0.235022727933781,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000492749336225105
"22","ABQ.3.0","ABQ","8","3","1",0.364910572075902,0.000000000000000000000000000000110836854261909
"23","qm.3.0","qm","9","3","1",0.831707669429206,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000246374668112661
"24","nTau1.3.0","nTau1","10","3","1",5.37021687015871,0.000000763220801352818
"25","nTau2.3.0","nTau2","11","3","1",3.39724494372548,0.000000246075910714211
"26","nCon.3.0","nCon","12","3","1",1.48956925272508,0.0000000000000760431630652685
"27","Fm.3.0","Fm","13","3","1",2754.08100627032,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216691224923373
"28","Fo.3.0","Fo","14","3","1",2602.69439161758,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000492749336225105
"29","Quant.4.0","Quant","1","4","1",0.0553140457685033,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000406181814634856
"30","Sigma.4.0","Sigma","2","4","1",2.85321734783166,0.0000000000000000000000000000000000383054251949551
"31","Connect.4.0","Connect","3","4","1",0.491001850958563,0.000000000000000001025500999276
"32","Tau1.4.0","Tau1","4","4","1",1365.66524774553,0.000000000450837700954383
"33","Tau2.4.0","Tau2","5","4","1",4997211.40288437,0.0000000100800124754078
"34","NPQ.4.0","NPQ","6","4","1",0.204692082789566,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000587997814181784
"35","qP.4.0","qP","7","4","1",0.397960448715825,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000812363629269706
"36","ABQ.4.0","ABQ","8","4","1",0.358351808224712,0.0000000000000000000000000000000000383054251949551
"37","qm.4.0","qm","9","4","1",0.830648525516555,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000406181814634856
"38","nTau1.4.0","nTau1","10","4","1",2.29355128945838,0.000000000450837700954383
"39","nTau2.4.0","nTau2","11","4","1",3.39128410813994,0.0000000100800124754078
"40","nCon.4.0","nCon","12","4","1",1.59475717556605,0.000000000000000001025500999276
"41","Fm.4.0","Fm","13","4","1",2476.0664485747,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000587997814181784
"42","Fo.4.0","Fo","14","4","1",2339.10519571239,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000812363629269706
"43","Quant.5.0","Quant","1","5","1",0.0581736047118009,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000135263220146926
"44","Sigma.5.0","Sigma","2","5","1",3.41966617588219,0.00000000000000000000000000000476178688056531
"45","Connect.5.0","Connect","3","5","1",0.288179299299578,0.00000894892261140527
"46","Tau1.5.0","Tau1","4","5","1",1379.73611319816,0.0000000000000564676167900383
"47","Tau2.5.0","Tau2","5","5","1",9055722.22751977,0.0000000470867807123644
"48","NPQ.5.0","NPQ","6","5","1",0.346039446155875,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353418417993401
"49","qP.5.0","qP","7","5","1",0.553713264729746,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000270526440293853
"50","ABQ.5.0","ABQ","8","5","1",0.230965485367792,0.00000000000000000000000000000476178688056531
"51","qm.5.0","qm","9","5","1",0.821893596877878,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000135263220146926
"52","nTau1.5.0","nTau1","10","5","1",2.31718244772059,0.0000000000000564676167900383
"53","nTau2.5.0","nTau2","11","5","1",6.14553285862419,0.0000000470867807123644
"54","nCon.5.0","nCon","12","5","1",0.935996482519134,0.00000894892261140527
"55","Fm.5.0","Fm","13","5","1",2216.05515022432,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353418417993401
"56","Fo.5.0","Fo","14","5","1",2087.13923389562,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000270526440293853
"57","Quant.6.0","Quant","1","6","1",0.0564581683945043,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000118725245561209
"58","Sigma.6.0","Sigma","2","6","1",3.54321345950438,0.0000000000000000000000000000000065475731944507
"59","Connect.6.0","Connect","3","6","1",0.256232961880632,0.00000420822194791514
"60","Tau1.6.0","Tau1","4","6","1",1011.41669718684,0.00000000000028412997345567
"61","Tau2.6.0","Tau2","5","6","1",9433662.17838122,0.0000274464627731217
"62","NPQ.6.0","NPQ","6","6","1",0.467959323700589,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253830617352301
"63","qP.6.0","qP","7","6","1",0.658711932726251,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000237450491122418
"64","ABQ.6.0","ABQ","8","6","1",0.203181450199502,0.0000000000000000000000000000000065475731944507
"65","qm.6.0","qm","9","6","1",0.82714563848287,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000118725245561209
"66","nTau1.6.0","nTau1","10","6","1",1.69861250686586,0.00000000000028412997345567
"67","nTau2.6.0","nTau2","11","6","1",6.40201625423315,0.0000274464627731217
"68","nCon.6.0","nCon","12","6","1",0.832235874015403,0.00000420822194791514
"69","Fm.6.0","Fm","13","6","1",2032.00293012153,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253830617352301
"70","Fo.6.0","Fo","14","6","1",1917.27976651461,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000237450491122418
"71","Quant.7.0","Quant","1","7","1",0.06419884389059,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000167547156284874
"72","Sigma.7.0","Sigma","2","7","1",3.30130021821899,0.00000000000000000000000000000000499638310363797
"73","Connect.7.0","Connect","3","7","1",0.446314276506745,0.0000000000000423087377257991
"74","Tau1.7.0","Tau1","4","7","1",1251.62518945795,0.00000000000119193874884585
"75","Tau2.7.0","Tau2","5","7","1",15251854.3890583,0.0102337335458254
"76","NPQ.7.0","NPQ","6","7","1",0.521946718980492,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781590518094472
"77","qP.7.0","qP","7","7","1",0.71013090936534,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000335094312569748
"78","ABQ.7.0","ABQ","8","7","1",0.25758431367404,0.00000000000000000000000000000000499638310363797
"79","qm.7.0","qm","9","7","1",0.803446507628362,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000167547156284874
"80","nTau1.7.0","nTau1","10","7","1",2.10202798375285,0.00000000000119193874884585
"81","nTau2.7.0","nTau2","11","7","1",10.3504469271448,0.0102337335458254
"82","nCon.7.0","nCon","12","7","1",1.44961346607382,0.0000000000000423087377257991
"83","Fm.7.0","Fm","13","7","1",1959.92251887568,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781590518094472
"84","Fo.7.0","Fo","14","7","1",1834.09775904873,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000335094312569748
