"","uni","metric","metrix","stage","col","ASnormalized.t10_icra9.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.332757182706566,0.000000000000000000000000000000000000000000000000000000000440679414487789
"2","Sigma.1.0","Sigma","2","1","1",4.93354897102056,0.000000000000000000000000000000000000000000000656655977645503
"3","Connect.1.0","Connect","3","1","1",0.267081176061649,0.000000000000323494443653261
"4","Tau1.1.0","Tau1","4","1","1",737.804905174654,0.0000000000000000000000000000178850210609786
"5","Tau2.1.0","Tau2","5","1","1",1394645.75207928,0.0000000000000000000000398526836839546
"6","NPQ.1.0","NPQ","6","1","1",0.587509038351052,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000101048097353373
"7","qP.1.0","qP","7","1","1",1.30884762416011,0.000000000000000000000000000000000000000000000000000000000881358828975578
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000656655977645503
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000440679414487789
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000000178850210609786
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000398526836839546
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000323494443653261
"13","Fm.1.0","Fm","13","1","1",1939.25392730528,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000101048097353373
"14","Fo.1.0","Fo","14","1","1",1293.95325390253,0.000000000000000000000000000000000000000000000000000000000881358828975578
"15","Quant.3.0","Quant","1","3","1",0.054125362486043,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000216761799479591
"16","Sigma.3.0","Sigma","2","3","1",3.22686199717237,0.00000000000000000000000000000000479128551713312
"17","Connect.3.0","Connect","3","3","1",0.422902472412228,0.000000000000217630147669173
"18","Tau1.3.0","Tau1","4","3","1",2933.34894324663,0.0000000407300045917525
"19","Tau2.3.0","Tau2","5","3","1",4377757.58130795,0.00000000000292315025132325
"20","NPQ.3.0","NPQ","6","3","1",0.0557244916672333,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159123498387411
"21","qP.3.0","qP","7","3","1",0.234931202766262,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000433523598959181
"22","ABQ.3.0","ABQ","8","3","1",0.345934941331928,0.00000000000000000000000000000000479128551713312
"23","qm.3.0","qm","9","3","1",0.837342767342239,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000216761799479591
"24","nTau1.3.0","nTau1","10","3","1",3.97577858682336,0.0000000407300045917525
"25","nTau2.3.0","nTau2","11","3","1",3.13897459249502,0.00000000000292315025132325
"26","nCon.3.0","nCon","12","3","1",1.58342298266131,0.000000000000217630147669173
"27","Fm.3.0","Fm","13","3","1",2916.08574164374,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159123498387411
"28","Fo.3.0","Fo","14","3","1",2758.25154383689,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000433523598959181
"29","Quant.4.0","Quant","1","4","1",0.0574678643180551,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000199768696236168
"30","Sigma.4.0","Sigma","2","4","1",3.00614216300098,0.0000000000000000000000000000000505972521038964
"31","Connect.4.0","Connect","3","4","1",0.49186326558974,0.000000000000000575311563590856
"32","Tau1.4.0","Tau1","4","4","1",1635.91997932759,0.00000000123644217078056
"33","Tau2.4.0","Tau2","5","4","1",4260712.98134742,0.00000000000298958872869863
"34","NPQ.4.0","NPQ","6","4","1",0.0974991413330048,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000503905280787218
"35","qP.4.0","qP","7","4","1",0.318806279195476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000399537392472336
"36","ABQ.4.0","ABQ","8","4","1",0.390673492721179,0.0000000000000000000000000000000505972521038964
"37","qm.4.0","qm","9","4","1",0.827297899775971,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000199768696236168
"38","nTau1.4.0","nTau1","10","4","1",2.21727989046146,0.00000000123644217078056
"39","nTau2.4.0","nTau2","11","4","1",3.05505034163345,0.00000000000298958872869863
"40","nCon.4.0","nCon","12","4","1",1.84162460583222,0.000000000000000575311563590856
"41","Fm.4.0","Fm","13","4","1",2805.08933566518,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000503905280787218
"42","Fo.4.0","Fo","14","4","1",2643.88684232315,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000399537392472336
"43","Quant.5.0","Quant","1","5","1",0.0613886589824414,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000272297119308435
"44","Sigma.5.0","Sigma","2","5","1",3.50616974206238,0.0000000000000000000000000000000972756502628932
"45","Connect.5.0","Connect","3","5","1",0.334545807885244,0.0000000168758979838143
"46","Tau1.5.0","Tau1","4","5","1",1575.20254111198,0.000000000000000925012156939885
"47","Tau2.5.0","Tau2","5","5","1",6143153.48387271,0.000000000000320983123532861
"48","NPQ.5.0","NPQ","6","5","1",0.134636438715361,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000620509579652983
"49","qP.5.0","qP","7","5","1",0.390073786882392,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000544594238616869
"50","ABQ.5.0","ABQ","8","5","1",0.289320981172487,0.0000000000000000000000000000000972756502628932
"51","qm.5.0","qm","9","5","1",0.815515149866576,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000272297119308435
"52","nTau1.5.0","nTau1","10","5","1",2.13498518383948,0.000000000000000925012156939885
"53","nTau2.5.0","nTau2","11","5","1",4.40481281695648,0.000000000000320983123532861
"54","nCon.5.0","nCon","12","5","1",1.2525997257404,0.0000000168758979838143
"55","Fm.5.0","Fm","13","5","1",2713.27716280687,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000620509579652983
"56","Fo.5.0","Fo","14","5","1",2546.71271633447,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000544594238616869
"57","Quant.6.0","Quant","1","6","1",0.0590512216127275,0.00000000000000000000000000000000000000000000000000000000000000000000000000000585658433775506
"58","Sigma.6.0","Sigma","2","6","1",3.54657408802286,0.000000000000000000000000000070981782960446
"59","Connect.6.0","Connect","3","6","1",0.2779682321389,0.0000274708582765846
"60","Tau1.6.0","Tau1","4","6","1",1141.93308157838,0.000000000000119695849681934
"61","Tau2.6.0","Tau2","5","6","1",6032217.69303509,0.00000000300542743572765
"62","NPQ.6.0","NPQ","6","6","1",0.187629987708094,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370396410057015
"63","qP.6.0","qP","7","6","1",0.46897179938165,0.0000000000000000000000000000000000000000000000000000000000000000000000000000117131686755101
"64","ABQ.6.0","ABQ","8","6","1",0.281131269020481,0.000000000000000000000000000070981782960446
