"","uni","metric","metrix","stage","col","ASnormalized.ahya3.002r","pval"
"562","Sigma.16.1","Sigma","2","16","2",2.96333928823279,0.00000000000000000000000000000446699769485061
"563","Connect.16.1","Connect","3","16","2",0.443873377978596,0.00000000000131942431498781
"564","Tau1.16.1","Tau1","4","16","2",1589.41937537272,0.0000000000188080598301735
"565","Tau2.16.1","Tau2","5","16","2",5299867.90510081,0.000000000275087293652839
"566","NPQ.16.1","NPQ","6","16","2",0.166670761366466,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176922244782445
"567","qP.16.1","qP","7","16","2",0.405070088000534,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000126706233912319
"568","ABQ.16.1","ABQ","8","16","2",0.291651869620172,0.00000000000000000000000000000446699769485061
"569","qm.16.1","qm","9","16","2",0.876356075062649,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000633531169561593
"570","nTau1.16.1","nTau1","10","16","2",1.95845485871774,0.0000000000188080598301735
"571","nTau2.16.1","nTau2","11","16","2",6.04881237515852,0.000000000275087293652839
"572","nCon.16.1","nCon","12","16","2",1.21582599147397,0.00000000000131942431498781
"573","Fm.16.1","Fm","13","16","2",3206.56387183633,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176922244782445
"574","Fo.16.1","Fo","14","16","2",3057.5885668137,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000126706233912319
"575","Quant.17.1","Quant","1","17","2",0.048006761604977,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000112555341375441
"576","Sigma.17.1","Sigma","2","17","2",3.2726500712331,0.0000000000000000000000000000389983905613048
"577","Connect.17.1","Connect","3","17","2",0.305663265006661,0.00000129594485179966
"578","Tau1.17.1","Tau1","4","17","2",1225.00238138439,0.00000000000216680552352473
"579","Tau2.17.1","Tau2","5","17","2",8165437.47853367,0.00000513898729478865
"580","NPQ.17.1","NPQ","6","17","2",0.199997576302828,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000544727572133878
"581","qP.17.1","qP","7","17","2",0.458260379373602,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000225110682750882
"582","ABQ.17.1","ABQ","8","17","2",0.217715106552029,0.0000000000000000000000000000389983905613048
"583","qm.17.1","qm","9","17","2",0.872238263693583,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000112555341375441
"584","nTau1.17.1","nTau1","10","17","2",1.50942658868775,0.00000000000216680552352473
"585","nTau2.17.1","nTau2","11","17","2",9.31932647249595,0.00000513898729478865
"586","nCon.17.1","nCon","12","17","2",0.837250803204994,0.00000129594485179966
"587","Fm.17.1","Fm","13","17","2",3117.5098913545,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000544727572133878
"588","Fo.17.1","Fo","14","17","2",2967.84833719909,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000225110682750882
"589","Quant.18.1","Quant","1","18","2",0.0453773667443049,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000203055279926553
"590","Sigma.18.1","Sigma","2","18","2",2.95332532147002,0.0000000000000000000000000000882101417740392
"591","Connect.18.1","Connect","3","18","2",0.522219775168026,0.0000000000000129566403588712
"592","Tau1.18.1","Tau1","4","18","2",1577.26610851378,0.000000000000308941463181415
"593","Tau2.18.1","Tau2","5","18","2",12634131.9992992,0.000044701520072547
"594","NPQ.18.1","NPQ","6","18","2",0.227932155443082,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000462872318833698
"595","qP.18.1","qP","7","18","2",0.493530267648988,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000406110559853106
"596","ABQ.18.1","ABQ","8","18","2",0.294045579534614,0.0000000000000000000000000000882101417740392
"597","qm.18.1","qm","9","18","2",0.879235945720104,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000203055279926553
"598","nTau1.18.1","nTau1","10","18","2",1.94347981506472,0.000000000000308941463181415
"599","nTau2.18.1","nTau2","11","18","2",14.4195091944076,0.000044701520072547
"600","nCon.18.1","nCon","12","18","2",1.4304268005494,0.0000000000000129566403588712
"601","Fm.18.1","Fm","13","18","2",3046.58876888487,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000462872318833698
"602","Fo.18.1","Fo","14","18","2",2908.34259300011,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000406110559853106
"603","Quant.19.1","Quant","1","19","2",0.0465791442058099,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000216285294672926
"604","Sigma.19.1","Sigma","2","19","2",2.63453087017698,0.0000000000000000000000000000000630377056615693
"605","Connect.19.1","Connect","3","19","2",0.580460642607659,0.0000000000000000000655551186174304
"606","Tau1.19.1","Tau1","4","19","2",1865.18129278352,0.000000000000280166349145036
"607","Tau2.19.1","Tau2","5","19","2",11470657.3664076,0.00000034182323665815
"608","NPQ.19.1","NPQ","6","19","2",0.254466108336083,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000147663714808047
"609","qP.19.1","qP","7","19","2",0.532115919652345,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000432570589345836
"610","ABQ.19.1","ABQ","8","19","2",0.37024929149078,0.0000000000000000000000000000000630377056615693
"611","qm.19.1","qm","9","19","2",0.876037621775673,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000216285294672926
"612","nTau1.19.1","nTau1","10","19","2",2.29824388820272,0.000000000000280166349145036
"613","nTau2.19.1","nTau2","11","19","2",13.0916195406213,0.00000034182323665815
"614","nCon.19.1","nCon","12","19","2",1.58995599043136,0.0000000000000000000655551186174304
"615","Fm.19.1","Fm","13","19","2",2982.14857210255,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000147663714808047
"616","Fo.19.1","Fo","14","19","2",2843.24264371943,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000432570589345836
"617","Quant.20.1","Quant","1","20","2",0.0437824238267115,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000630059864438608
"618","Sigma.20.1","Sigma","2","20","2",2.61733551004902,0.000000000000000000000000000000000104863321082089
"619","Connect.20.1","Connect","3","20","2",0.547854096718579,0.000000000000000000193334896079318
"620","Tau1.20.1","Tau1","4","20","2",1707.52414200826,0.000000000084684095576039
"621","Tau2.20.1","Tau2","5","20","2",5076677.99196578,0.00000000274511678783424
"622","NPQ.20.1","NPQ","6","20","2",0.283552826399124,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000338315266084353
"623","qP.20.1","qP","7","20","2",0.565473726118319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126011972887383
"624","ABQ.20.1","ABQ","8","20","2",0.374359621093002,0.000000000000000000000000000000000104863321082089
"625","qm.20.1","qm","9","20","2",0.883480611880636,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000630059864438608
"626","nTau1.20.1","nTau1","10","20","2",2.1039814941917,0.000000000084684095576039
"627","nTau2.20.1","nTau2","11","20","2",5.79408264740768,0.00000000274511678783424
"628","nCon.20.1","nCon","12","20","2",1.50064248808826,0.000000000000000000193334896079318
"629","Fm.20.1","Fm","13","20","2",2914.56980716602,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000338315266084353
"630","Fo.20.1","Fo","14","20","2",2786.96287659614,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126011972887383
"631","Quant.21.1","Quant","1","21","2",0.044454849033321,0.0000000000000000000000000000000000000000000000000000000000000000000000000000121436951997693
"632","Sigma.21.1","Sigma","2","21","2",3.19882750082969,0.000000000000000000000000146059106724649
"633","Connect.21.1","Connect","3","21","2",0.48645628864781,0.0000000000351905198734746
"634","Tau1.21.1","Tau1","4","21","2",1579.50176453009,0.00000000000843484795127215
"635","Tau2.21.1","Tau2","5","21","2",7966098.83843864,0.0000368776643436324
"636","NPQ.21.1","NPQ","6","21","2",0.319578069877878,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211816820052403
"637","qP.21.1","qP","7","21","2",0.611700690215176,0.0000000000000000000000000000000000000000000000000000000000000000000000000000242873903995385
"638","ABQ.21.1","ABQ","8","21","2",0.235361442202063,0.000000000000000000000000146059106724649
"639","qm.21.1","qm","9","21","2",0.881691067885989,0.0000000000000000000000000000000000000000000000000000000000000000000000000000121436951997693
"640","nTau1.21.1","nTau1","10","21","2",1.94623455145173,0.00000000000843484795127215
"641","nTau2.21.1","nTau2","11","21","2",9.09181853179923,0.0000368776643436324
"642","nCon.21.1","nCon","12","21","2",1.33246603377617,0.0000000000351905198734746
"643","Fm.21.1","Fm","13","21","2",2835.00036801286,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211816820052403
"644","Fo.21.1","Fo","14","21","2",2708.97085464344,0.0000000000000000000000000000000000000000000000000000000000000000000000000000242873903995385
"645","Quant.22.1","Quant","1","22","2",0.0514311271086772,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000671630053663567
"646","Sigma.22.1","Sigma","2","22","2",2.88926494429684,0.00000000000000000000000000000239975368720622
"647","Connect.22.1","Connect","3","22","2",0.550965521420602,0.000000000000000221002703226095
"648","Tau1.22.1","Tau1","4","22","2",1517.71738541265,0.00000000000491827948926321
"649","Tau2.22.1","Tau2","5","22","2",9285448.39611596,0.0000589127460709849
"650","NPQ.22.1","NPQ","6","22","2",0.343090365164877,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633349165624564
"651","qP.22.1","qP","7","22","2",0.651326630676901,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000134326010732713
"652","ABQ.22.1","ABQ","8","22","2",0.30935838849383,0.00000000000000000000000000000239975368720622
"653","qm.22.1","qm","9","22","2",0.863124904077692,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000671630053663567
"654","nTau1.22.1","nTau1","10","22","2",1.8701049160954,0.00000000000491827948926321
"655","nTau2.22.1","nTau2","11","22","2",10.597610388226,0.0000589127460709849
"656","nCon.22.1","nCon","12","22","2",1.50916507856319,0.000000000000000221002703226095
"657","Fm.22.1","Fm","13","22","2",2785.37052364771,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633349165624564
"658","Fo.22.1","Fo","14","22","2",2642.11577820122,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000134326010732713
"659","Quant.23.1","Quant","1","23","2",0.197624444748074,0.000000000000000000000000000000000000000000000000000000000000000000511659774262071
"660","Sigma.23.1","Sigma","2","23","2",4.80402378639238,0.00000000000000000000000000000000000000000365225992279353
"661","Connect.23.1","Connect","3","23","2",0.215645807321454,0.0000000246605290504386
"662","Tau1.23.1","Tau1","4","23","2",1683.11987366475,0.000000000000000000621737433623441
"663","Tau2.23.1","Tau2","5","23","2",1540563.78708401,0.000000000000114720447324198
"664","NPQ.23.1","NPQ","6","23","2",0.461494469177333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667281797786712
"665","qP.23.1","qP","7","23","2",1,0.00000000000000000000000000000000000000000000000000000000000000000102331954852414
"666","ABQ.23.1","ABQ","8","23","2",-0.148340077325612,0.00000000000000000000000000000000000000000365225992279353
"667","qm.23.1","qm","9","23","2",0.474056542172845,0.000000000000000000000000000000000000000000000000000000000000000000511659774262071
"668","nTau1.23.1","nTau1","10","23","2",2.07391097998296,0.000000000000000000621737433623441
"669","nTau2.23.1","nTau2","11","23","2",1.75826670907519,0.000000000000114720447324198
"670","nCon.23.1","nCon","12","23","2",0.590681465709472,0.0000000246605290504386
"671","Fm.23.1","Fm","13","23","2",2559.71157785584,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667281797786712
"672","Fo.23.1","Fo","14","23","2",2053.84999856686,0.00000000000000000000000000000000000000000000000000000000000000000102331954852414
"673","Quant.24.1","Quant","1","24","2",0.205578634542307,0.000000000000000000000000000000000000000000000000000000000000000000106511295576352
"674","Sigma.24.1","Sigma","2","24","2",4.83794920794795,0.0000000000000000000000000000000000000000000456002934792618
"675","Connect.24.1","Connect","3","24","2",0.256087878707675,0.0000000000159775914057836
"676","Tau1.24.1","Tau1","4","24","2",1715.81613903238,0.0000000000000000103931000743968
"677","Tau2.24.1","Tau2","5","24","2",1633535.4585038,0.00000000008979648137137
"678","NPQ.24.1","NPQ","6","24","2",0.402746568931267,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190616282515178
"679","qP.24.1","qP","7","24","2",0.961590129797985,0.000000000000000000000000000000000000000000000000000000000000000000213022591152704
"680","ABQ.24.1","ABQ","8","24","2",-0.156449512862291,0.0000000000000000000000000000000000000000000456002934792618
"681","qm.24.1","qm","9","24","2",0.45288783457736,0.000000000000000000000000000000000000000000000000000000000000000000106511295576352
"682","nTau1.24.1","nTau1","10","24","2",2.11419874843686,0.0000000000000000103931000743968
"683","nTau2.24.1","nTau2","11","24","2",1.8643765606211,0.00000000008979648137137
"684","nCon.24.1","nCon","12","24","2",0.701457475219966,0.0000000000159775914057836
"685","Fm.24.1","Fm","13","24","2",2666.91389348805,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190616282515178
"686","Fo.24.1","Fo","14","24","2",2118.65337682287,0.000000000000000000000000000000000000000000000000000000000000000000213022591152704
"687","Quant.25.1","Quant","1","25","2",0.209217801812548,0.0000000000000000000000000000000000000000000000000000000000000000000687316024708975
"688","Sigma.25.1","Sigma","2","25","2",4.95946978726946,0.0000000000000000000000000000000000000000000126698401926131
"689","Connect.25.1","Connect","3","25","2",0.261793855371008,0.00000000000245583640559871
"690","Tau1.25.1","Tau1","4","25","2",1759.03617263485,0.000000000000000000153865414556823
"691","Tau2.25.1","Tau2","5","25","2",1508686.80518009,0.00000000000307461792631504
"692","NPQ.25.1","NPQ","6","25","2",0.382246199086917,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000416095932118128
"693","qP.25.1","qP","7","25","2",0.948803579026705,0.000000000000000000000000000000000000000000000000000000000000000000137463204941795
"694","ABQ.25.1","ABQ","8","25","2",-0.185497443859217,0.0000000000000000000000000000000000000000000126698401926131
"695","qm.25.1","qm","9","25","2",0.4432028170171,0.0000000000000000000000000000000000000000000000000000000000000000000687316024708975
"696","nTau1.25.1","nTau1","10","25","2",2.16745372073318,0.000000000000000000153865414556823
"697","nTau2.25.1","nTau2","11","25","2",1.7218850697446,0.00000000000307461792631504
"698","nCon.25.1","nCon","12","25","2",0.717086875580983,0.00000000000245583640559871
"699","Fm.25.1","Fm","13","25","2",2706.46742685689,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000416095932118128
"700","Fo.25.1","Fo","14","25","2",2140.22626113263,0.000000000000000000000000000000000000000000000000000000000000000000137463204941795
"701","Quant.26.1","Quant","1","26","2",0.217064362306024,0.0000000000000000000000000000000000000000000000000000000000000448618817421514
"702","Sigma.26.1","Sigma","2","26","2",5.14614234971668,0.000000000000000000000000000000000000000240255896888669
"703","Connect.26.1","Connect","3","26","2",0.274921304810097,0.000000000455554920172242
"704","Tau1.26.1","Tau1","4","26","2",1784.84907175889,0.0000000000000000000152563541386136
"705","Tau2.26.1","Tau2","5","26","2",1473650.25429821,0.00000000000059809207123808
"706","NPQ.26.1","NPQ","6","26","2",0.370852499176757,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000364198283356653
"707","qP.26.1","qP","7","26","2",0.950951985971876,0.0000000000000000000000000000000000000000000000000000000000000897237634843027
"708","ABQ.26.1","ABQ","8","26","2",-0.230119118173654,0.000000000000000000000000000000000000000240255896888669
"709","qm.26.1","qm","9","26","2",0.422320546287639,0.0000000000000000000000000000000000000000000000000000000000000448618817421514
"710","nTau1.26.1","nTau1","10","26","2",2.19925992524431,0.0000000000000000000152563541386136
"711","nTau2.26.1","nTau2","11","26","2",1.68189737073927,0.00000000000059809207123808
"712","nCon.26.1","nCon","12","26","2",0.75304463971293,0.000000000455554920172242
"713","Fm.26.1","Fm","13","26","2",2728.96195321677,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000364198283356653
"714","Fo.26.1","Fo","14","26","2",2136.60156708437,0.0000000000000000000000000000000000000000000000000000000000000897237634843027
"715","Quant.27.1","Quant","1","27","2",0.22172908620856,0.000000000000000000000000000000000000000000000000000000000000359565690275799
"716","Sigma.27.1","Sigma","2","27","2",5.26633020968026,0.000000000000000000000000000000000000000693898001554822
"717","Connect.27.1","Connect","3","27","2",0.264837761828696,0.00000000249417576227766
"718","Tau1.27.1","Tau1","4","27","2",1875.0900526679,0.000000000000000000018441702221581
"719","Tau2.27.1","Tau2","5","27","2",1441862.68687555,0.00000000000125031983529177
"720","NPQ.27.1","NPQ","6","27","2",0.362367031606051,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000912172078958191
"721","qP.27.1","qP","7","27","2",0.950656443597803,0.000000000000000000000000000000000000000000000000000000000000719131380551599
"722","ABQ.27.1","ABQ","8","27","2",-0.2588484797549,0.000000000000000000000000000000000000000693898001554822
"723","qm.27.1","qm","9","27","2",0.409906186200573,0.000000000000000000000000000000000000000000000000000000000000359565690275799
"724","nTau1.27.1","nTau1","10","27","2",2.31045328947221,0.000000000000000000018441702221581
"725","nTau2.27.1","nTau2","11","27","2",1.64561778139001,0.00000000000125031983529177
"726","nCon.27.1","nCon","12","27","2",0.725424524943346,0.00000000249417576227766
"727","Fm.27.1","Fm","13","27","2",2745.95922166095,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000912172078958191
"728","Fo.27.1","Fo","14","27","2",2137.1001926761,0.000000000000000000000000000000000000000000000000000000000000719131380551599
"729","Quant.1.2","Quant","1","1","3",0.377607286203337,0.0000000000000000000000000000000000000000000000000000000000000000000000149494513901193
"730","Sigma.1.2","Sigma","2","1","3",3.67367949385037,0.000000000000000000000000000000000000000000000000000000000000848331908368206
"731","Connect.1.2","Connect","3","1","3",0.351519649789233,0.000000000000000000000000000100474017725177
"732","Tau1.1.2","Tau1","4","1","3",756.505831537471,0.0000000000000000000000000000647709481559134
"733","Tau2.1.2","Tau2","5","1","3",978359.540618706,0.000000000000000000000038883601129176
"734","NPQ.1.2","NPQ","6","1","3",0.949562338931566,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000853538044652473
"735","qP.1.2","qP","7","1","3",1.45052998149707,0.0000000000000000000000000000000000000000000000000000000000000000000000298989027802387
"736","ABQ.1.2","ABQ","8","1","3",0,0.000000000000000000000000000000000000000000000000000000000000848331908368206
"737","qm.1.2","qm","9","1","3",0,0.0000000000000000000000000000000000000000000000000000000000000000000000149494513901193
"738","nTau1.1.2","nTau1","10","1","3",1,0.0000000000000000000000000000647709481559134
"739","nTau2.1.2","nTau2","11","1","3",1,0.000000000000000000000038883601129176
"740","nCon.1.2","nCon","12","1","3",1,0.000000000000000000000000000100474017725177
"741","Fm.1.2","Fm","13","1","3",1610.20393064059,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000853538044652473
"742","Fo.1.2","Fo","14","1","3",1002.17919415745,0.0000000000000000000000000000000000000000000000000000000000000000000000298989027802387
"743","Quant.3.2","Quant","1","3","3",0.0460386858903135,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000785802827210165
"744","Sigma.3.2","Sigma","2","3","3",2.67762966429694,0.0000000000000000000000000000000000000359138234586801
"745","Connect.3.2","Connect","3","3","3",0.496881719353686,0.000000000000000000367304959816214
"746","Tau1.3.2","Tau1","4","3","3",2654.13349407789,0.00000146323463738108
"747","Tau2.3.2","Tau2","5","3","3",3813045.30868696,0.000000000000138239522112403
"748","NPQ.3.2","NPQ","6","3","3",0.119350466283687,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297852782155328
"749","qP.3.2","qP","7","3","3",0.314831616627511,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157160565442033
"750","ABQ.3.2","ABQ","8","3","3",0.271131390536597,0.0000000000000000000000000000000000000359138234586801
"751","qm.3.2","qm","9","3","3",0.878077866682048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000785802827210165
"752","nTau1.3.2","nTau1","10","3","3",3.50841114956616,0.00000146323463738108
"753","nTau2.3.2","nTau2","11","3","3",3.89738654388306,0.000000000000138239522112403
"754","nCon.3.2","nCon","12","3","3",1.4135247336859,0.000000000000000000367304959816214
"755","Fm.3.2","Fm","13","3","3",2804.47727117923,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297852782155328
"756","Fo.3.2","Fo","14","3","3",2675.36282300488,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157160565442033
"757","Quant.4.2","Quant","1","4","3",0.0475906885577073,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022476840863384
"758","Sigma.4.2","Sigma","2","4","3",2.77393467668255,0.000000000000000000000000000625024318330207
"759","Connect.4.2","Connect","3","4","3",0.54462544655897,0.00000000000624525910346835
"760","Tau1.4.2","Tau1","4","4","3",2845.26837710824,0.000000220734780739431
"761","Tau2.4.2","Tau2","5","4","3",3785337.38721101,0.0000000000138009714805882
"762","NPQ.4.2","NPQ","6","4","3",0.160125486749656,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032385547084477
"763","qP.4.2","qP","7","4","3",0.381507212168757,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044953681726768
"764","ABQ.4.2","ABQ","8","4","3",0.244916525427426,0.000000000000000000000000000625024318330207
"765","qm.4.2","qm","9","4","3",0.873967769435253,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022476840863384
"766","nTau1.4.2","nTau1","10","4","3",3.76106602023901,0.000000220734780739431
"767","nTau2.4.2","nTau2","11","4","3",3.86906574736032,0.0000000000138009714805882
"768","nCon.4.2","nCon","12","4","3",1.54934566783257,0.00000000000624525910346835
"769","Fm.4.2","Fm","13","4","3",2705.90809100454,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032385547084477
"770","Fo.4.2","Fo","14","4","3",2577.13206177976,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044953681726768
"771","Quant.5.2","Quant","1","5","3",0.0544144454396498,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018025166925632
"772","Sigma.5.2","Sigma","2","5","3",2.92249123365612,0.00000000000000000000000000000000000934934063507937
"773","Connect.5.2","Connect","3","5","3",0.322509139482927,0.0000000179709973255533
"774","Tau1.5.2","Tau1","4","5","3",1848.34810295377,0.00000000624721313873922
"775","Tau2.5.2","Tau2","5","5","3",4059471.40410193,0.000000000080024955362447
"776","NPQ.5.2","NPQ","6","5","3",0.187200478972427,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000153156509552936
"777","qP.5.2","qP","7","5","3",0.43364774941061,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036050333851264
"778","ABQ.5.2","ABQ","8","5","3",0.204478442240732,0.00000000000000000000000000000000000934934063507937
"779","qm.5.2","qm","9","5","3",0.855896728088165,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018025166925632
"780","nTau1.5.2","nTau1","10","5","3",2.4432701320984,0.00000000624721313873922
"781","nTau2.5.2","nTau2","11","5","3",4.14926336951215,0.000000000080024955362447
"782","nCon.5.2","nCon","12","5","3",0.917471156096965,0.0000000179709973255533
"783","Fm.5.2","Fm","13","5","3",2644.19783918347,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000153156509552936
"784","Fo.5.2","Fo","14","5","3",2500.31528013158,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036050333851264
"785","Quant.6.2","Quant","1","6","3",0.0543287497517348,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155009808046381
"786","Sigma.6.2","Sigma","2","6","3",2.84276499514401,0.00000000000000000000000000000000249573260442497
"787","Connect.6.2","Connect","3","6","3",0.416493046988255,0.0000000000176472952219605
"788","Tau1.6.2","Tau1","4","6","3",1282.93608385147,0.0000000000000689964320540613
"789","Tau2.6.2","Tau2","5","6","3",4939056.17431897,0.000000000000418170990215984
"790","NPQ.6.2","NPQ","6","6","3",0.211311594909089,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000906977303030652
"791","qP.6.2","qP","7","6","3",0.467278246708536,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310019616092761
"792","ABQ.6.2","ABQ","8","6","3",0.226180454799414,0.00000000000000000000000000000000249573260442497
"793","qm.6.2","qm","9","6","3",0.85612367203508,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155009808046381
"794","nTau1.6.2","nTau1","10","6","3",1.69587071291192,0.0000000000000689964320540613
"795","nTau2.6.2","nTau2","11","6","3",5.04830378737407,0.000000000000418170990215984
"796","nCon.6.2","nCon","12","6","3",1.18483574741264,0.0000000000176472952219605
"797","Fm.6.2","Fm","13","6","3",2591.56517148015,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000906977303030652
"798","Fo.6.2","Fo","14","6","3",2450.7686758135,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310019616092761
"799","Quant.7.2","Quant","1","7","3",0.0576173681091931,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127998282573142
"800","Sigma.7.2","Sigma","2","7","3",3.08577742212967,0.000000000000000000000000000000000090447552819083
"801","Connect.7.2","Connect","3","7","3",0.487535034168091,0.000000000000000806333913791564
"802","Tau1.7.2","Tau1","4","7","3",1893.21078303255,0.000000000000237771320146051
"803","Tau2.7.2","Tau2","5","7","3",6655996.10107667,0.000000509953228302395
"804","NPQ.7.2","NPQ","6","7","3",0.227739491216671,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667881562485235
"805","qP.7.2","qP","7","7","3",0.495244309424883,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000255996565146284
"806","ABQ.7.2","ABQ","8","7","3",0.160030855360363,0.000000000000000000000000000000000090447552819083
"807","qm.7.2","qm","9","7","3",0.847414575368742,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127998282573142
"808","nTau1.7.2","nTau1","10","7","3",2.50257262285066,0.000000000000237771320146051
"809","nTau2.7.2","nTau2","11","7","3",6.80322092721402,0.000000509953228302395
"810","nCon.7.2","nCon","12","7","3",1.38693536608952,0.000000000000000806333913791564
"811","Fm.7.2","Fm","13","7","3",2556.88846341953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667881562485235
"812","Fo.7.2","Fo","14","7","3",2409.56727960854,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000255996565146284
"813","Quant.8.2","Quant","1","8","3",0.0555030601002603,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251513804260176
"814","Sigma.8.2","Sigma","2","8","3",3.03060389752648,0.000000000000000000000000000000147716068016466
"815","Connect.8.2","Connect","3","8","3",0.374288709051675,0.0000000116300965575703
"816","Tau1.8.2","Tau1","4","8","3",1797.9178990021,0.000000000000572538084619624
"817","Tau2.8.2","Tau2","5","8","3",13022570.0641501,0.00877389949067774
"818","NPQ.8.2","NPQ","6","8","3",0.24315587586349,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000766242053280037
"819","qP.8.2","qP","7","8","3",0.511902593078503,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000503027608520352
"820","ABQ.8.2","ABQ","8","8","3",0.175049455838587,0.000000000000000000000000000000147716068016466
"821","qm.8.2","qm","9","8","3",0.85301379997638,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251513804260176
"822","nTau1.8.2","nTau1","10","8","3",2.37660811595878,0.000000000000572538084619624
