"","uni","metric","metrix","stage","col","ASnormalized.aabr5.005r","pval"
"473","nTau2.9.1","nTau2","11","9","2",24.8331922918315,0.0234505068360393
"474","nCon.9.1","nCon","12","9","2",0.985494250333992,0.00000273242220603145
"475","Fm.9.1","Fm","13","9","2",3486.86297262986,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000596675850056747
"476","Fo.9.1","Fo","14","9","2",3351.36502910476,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000092827580448661
"477","Quant.10.1","Quant","1","10","2",0.0817599527405121,0.00000000000000000000000000000000000000000000000000000000000000000000000000000011994907996016
"478","Sigma.10.1","Sigma","2","10","2",5.04335248457365,0.00000000000000000000000000000000000156276972640888
"479","Connect.10.1","Connect","3","10","2",0.166162477827697,0.000217401216473586
"480","Tau1.10.1","Tau1","4","10","2",1927.91180517616,0.0000000000000000255535330075837
"481","Tau2.10.1","Tau2","5","10","2",3927204.35507994,0.000000000343143665258777
"482","NPQ.10.1","NPQ","6","10","2",0.149709673105562,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155225663855916
"483","qP.10.1","qP","7","10","2",0.487266850341238,0.00000000000000000000000000000000000000000000000000000000000000000000000000000023989815992032
"484","ABQ.10.1","ABQ","8","10","2",-0.144764135580729,0.00000000000000000000000000000000000156276972640888
"485","qm.10.1","qm","9","10","2",0.763154675989687,0.00000000000000000000000000000000000000000000000000000000000000000000000000000011994907996016
"486","nTau1.10.1","nTau1","10","10","2",2.30313822910228,0.0000000000000000255535330075837
"487","nTau2.10.1","nTau2","11","10","2",4.09543224670853,0.000000000343143665258777
"488","nCon.10.1","nCon","12","10","2",0.537035542711093,0.000217401216473586
"489","Fm.10.1","Fm","13","10","2",3356.6748709725,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155225663855916
"490","Fo.10.1","Fo","14","10","2",3082.23329215653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000023989815992032
"491","Quant.11.1","Quant","1","11","2",0.0861895282498157,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000698774519905247
"492","Sigma.11.1","Sigma","2","11","2",4.58450764275164,0.000000000000000000000000000000000000000033114865519123
"493","Connect.11.1","Connect","3","11","2",0.239055484811171,0.000000000580705044617605
"494","Tau1.11.1","Tau1","4","11","2",1885.77918164646,0.0000000000000000000631398396420643
"495","Tau2.11.1","Tau2","5","11","2",4744940.03638568,0.00000000306326322994795
"496","NPQ.11.1","NPQ","6","11","2",0.15342790607421,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192792415992236
"497","qP.11.1","qP","7","11","2",0.502792743759924,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000139754903981049
"498","ABQ.11.1","ABQ","8","11","2",-0.0406133508952016,0.000000000000000000000000000000000000000033114865519123
"499","qm.11.1","qm","9","11","2",0.750322914087147,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000698774519905247
"500","nTau1.11.1","nTau1","10","11","2",2.25280539972538,0.0000000000000000000631398396420643
"501","nTau2.11.1","nTau2","11","11","2",4.94819690464433,0.00000000306326322994795
"502","nCon.11.1","nCon","12","11","2",0.772625045690254,0.000000000580705044617605
"503","Fm.11.1","Fm","13","11","2",3345.85416938851,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192792415992236
"504","Fo.11.1","Fo","14","11","2",3057.47657693623,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000139754903981049
"505","Quant.12.1","Quant","1","12","2",0.0923803808497196,0.000000000000000000000000000000000000000000000000000000000000000000000000000000136017401190625
"506","Sigma.12.1","Sigma","2","12","2",4.68894297599961,0.00000000000000000000000000000000000000258192776837376
"507","Connect.12.1","Connect","3","12","2",0.237567376792506,0.0000000104568589603456
"508","Tau1.12.1","Tau1","4","12","2",2138.01632292817,0.000000000000000000842389243815061
"509","Tau2.12.1","Tau2","5","12","2",5642501.02968219,0.0000198931741009233
"510","NPQ.12.1","NPQ","6","12","2",0.149023775632818,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149086031775311
"511","qP.12.1","qP","7","12","2",0.508483389480784,0.000000000000000000000000000000000000000000000000000000000000000000000000000000272034802381249
"512","ABQ.12.1","ABQ","8","12","2",-0.0643185795809595,0.00000000000000000000000000000000000000258192776837376
"513","qm.12.1","qm","9","12","2",0.732389018080896,0.000000000000000000000000000000000000000000000000000000000000000000000000000000136017401190625
"514","nTau1.12.1","nTau1","10","12","2",2.55413505667631,0.000000000000000000842389243815061
"515","nTau2.12.1","nTau2","11","12","2",5.88420631565941,0.0000198931741009233
"516","nCon.12.1","nCon","12","12","2",0.767815494774403,0.0000000104568589603456
"517","Fm.12.1","Fm","13","12","2",3358.67860219169,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149086031775311
"518","Fo.12.1","Fo","14","12","2",3048.40259376942,0.000000000000000000000000000000000000000000000000000000000000000000000000000000272034802381249
"519","Quant.13.1","Quant","1","13","2",0.095891448697549,0.000000000000000000000000000000000000000000000000000000000000000000000000000000110168320979806
"520","Sigma.13.1","Sigma","2","13","2",4.7241075215974,0.000000000000000000000000000000000000000279611104555675
"521","Connect.13.1","Connect","3","13","2",0.228590922433988,0.0000000118811736977962
"522","Tau1.13.1","Tau1","4","13","2",1944.50189595182,0.0000000000000000000670741828221865
"523","Tau2.13.1","Tau2","5","13","2",4404982.51005268,0.000000147310035649742
"524","NPQ.13.1","NPQ","6","13","2",0.154805840519734,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103939998102401
"525","qP.13.1","qP","7","13","2",0.525414082061065,0.000000000000000000000000000000000000000000000000000000000000000000000000000000220336641959611
"526","ABQ.13.1","ABQ","8","13","2",-0.0723003954003918,0.000000000000000000000000000000000000000279611104555675
"527","qm.13.1","qm","9","13","2",0.722218023918502,0.000000000000000000000000000000000000000000000000000000000000000000000000000000110168320979806
"528","nTau1.13.1","nTau1","10","13","2",2.32295722299355,0.0000000000000000000670741828221865
"529","nTau2.13.1","nTau2","11","13","2",4.59367677022492,0.000000147310035649742
"530","nCon.13.1","nCon","12","13","2",0.738803679946709,0.0000000118811736977962
"531","Fm.13.1","Fm","13","13","2",3341.86183790911,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103939998102401
"532","Fo.13.1","Fo","14","13","2",3021.40586492495,0.000000000000000000000000000000000000000000000000000000000000000000000000000000220336641959611
"533","Quant.14.1","Quant","1","14","2",0.103899048403458,0.00000000000000000000000000000000000000000000000000000000000000000000000000146809132039202
"534","Sigma.14.1","Sigma","2","14","2",4.90623531712797,0.000000000000000000000000000000000000173972056640975
"535","Connect.14.1","Connect","3","14","2",0.126871562981584,0.00376719320037812
"536","Tau1.14.1","Tau1","4","14","2",1926.63737100947,0.00000000000000000116064575741546
"537","Tau2.14.1","Tau2","5","14","2",5034334.7170021,0.000000487309499195249
"538","NPQ.14.1","NPQ","6","14","2",0.152732873177338,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000189926012232312
"539","qP.14.1","qP","7","14","2",0.538819171369073,0.00000000000000000000000000000000000000000000000000000000000000000000000000293618264078403
"540","ABQ.14.1","ABQ","8","14","2",-0.113640628718112,0.000000000000000000000000000000000000173972056640975
"541","qm.14.1","qm","9","14","2",0.699021306169531,0.00000000000000000000000000000000000000000000000000000000000000000000000000146809132039202
"542","nTau1.14.1","nTau1","10","14","2",2.30161575383037,0.00000000000000000116064575741546
"543","nTau2.14.1","nTau2","11","14","2",5.24998825540236,0.000000487309499195249
"544","nCon.14.1","nCon","12","14","2",0.410047680867349,0.00376719320037812
"545","Fm.14.1","Fm","13","14","2",3347.87153071304,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000189926012232312
"546","Fo.14.1","Fo","14","14","2",3000.03086449492,0.00000000000000000000000000000000000000000000000000000000000000000000000000293618264078403
"547","Quant.15.1","Quant","1","15","2",0.104765531076541,0.0000000000000000000000000000000000000000000000000000000000000000000000000510007634129219
"548","Sigma.15.1","Sigma","2","15","2",4.83919787290476,0.00000000000000000000000000000000000616289319033058
"549","Connect.15.1","Connect","3","15","2",0.159869675539451,0.000677004779294577
"550","Tau1.15.1","Tau1","4","15","2",1992.31538875123,0.00000000000000000000946848230120042
"551","Tau2.15.1","Tau2","5","15","2",4502797.40512033,0.000000935461573654305
"552","NPQ.15.1","NPQ","6","15","2",0.157194499275027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000865188385972226
"553","qP.15.1","qP","7","15","2",0.54788538256761,0.000000000000000000000000000000000000000000000000000000000000000000000000102001526825844
"554","ABQ.15.1","ABQ","8","15","2",-0.0984241507657062,0.00000000000000000000000000000000000616289319033058
"555","qm.15.1","qm","9","15","2",0.69651124638382,0.0000000000000000000000000000000000000000000000000000000000000000000000000510007634129219
"556","nTau1.15.1","nTau1","10","15","2",2.38007658023673,0.00000000000000000000946848230120042
"557","nTau2.15.1","nTau2","11","15","2",4.69568171808312,0.000000935461573654305
"558","nCon.15.1","nCon","12","15","2",0.516697265765403,0.000677004779294577
"559","Fm.15.1","Fm","13","15","2",3334.96363061284,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000865188385972226
"560","Fo.15.1","Fo","14","15","2",2985.57439473074,0.000000000000000000000000000000000000000000000000000000000000000000000000102001526825844
"561","Quant.16.1","Quant","1","16","2",0.0356602777481102,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000028053673736718
"562","Sigma.16.1","Sigma","2","16","2",3.16072156029725,0.000000000000000000000000415582180837977
"563","Connect.16.1","Connect","3","16","2",0.235736829620137,0.00626302140515075
"564","Tau1.16.1","Tau1","4","16","2",1429.09372712216,0.000000000200473489621386
"565","Tau2.16.1","Tau2","5","16","2",12068685.9677971,0.000581272067976769
"566","NPQ.16.1","NPQ","6","16","2",0.103769663437413,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519753289988844
"567","qP.16.1","qP","7","16","2",0.305730405878738,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000561073474734358
"568","ABQ.16.1","ABQ","8","16","2",0.282564386317936,0.000000000000000000000000415582180837977
"569","qm.16.1","qm","9","16","2",0.89669795842037,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000028053673736718
"570","nTau1.16.1","nTau1","10","16","2",1.70723597784316,0.000000000200473489621386
"571","nTau2.16.1","nTau2","11","16","2",12.585666855859,0.000581272067976769
"572","nCon.16.1","nCon","12","16","2",0.761899183781551,0.00626302140515075
"573","Fm.16.1","Fm","13","16","2",3496.38307380993,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519753289988844
"574","Fo.16.1","Fo","14","16","2",3371.70108228407,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000561073474734358
"575","Quant.17.1","Quant","1","17","2",0.0329522253920411,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000187065228622435
"576","Sigma.17.1","Sigma","2","17","2",3.08955429563585,0.00000000000000000000000000139091263677558
"577","Connect.17.1","Connect","3","17","2",0.42881896396652,0.000000000788275447572323
"578","Tau1.17.1","Tau1","4","17","2",1447.5993812501,0.00000000496944958456953
"579","Tau2.17.1","Tau2","5","17","2",11642553.7617972,0.000088628323813237
"580","NPQ.17.1","NPQ","6","17","2",0.141895791155132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550884542342599
"581","qP.17.1","qP","7","17","2",0.37059135161342,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000037413045724487
"582","ABQ.17.1","ABQ","8","17","2",0.298718270556832,0.00000000000000000000000000139091263677558
"583","qm.17.1","qm","9","17","2",0.904542746928819,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000187065228622435
"584","nTau1.17.1","nTau1","10","17","2",1.7293433581508,0.00000000496944958456953
"585","nTau2.17.1","nTau2","11","17","2",12.1412806156688,0.000088628323813237
"586","nCon.17.1","nCon","12","17","2",1.38593879947656,0.000000000788275447572323
"587","Fm.17.1","Fm","13","17","2",3379.6442709746,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000550884542342599
"588","Fo.17.1","Fo","14","17","2",3268.27747121253,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000037413045724487
"589","Quant.18.1","Quant","1","18","2",0.0343288523547925,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000014113301746684
"590","Sigma.18.1","Sigma","2","18","2",3.32684828162113,0.0000000000000000000000161193839862957
"591","Connect.18.1","Connect","3","18","2",0.245997788173927,0.00930674233495244
"592","Tau1.18.1","Tau1","4","18","2",1702.63915989228,0.000000000000476205483824058
"593","Tau2.18.1","Tau2","5","18","2",13473239.9030469,0.000153332241473888
"594","NPQ.18.1","NPQ","6","18","2",0.15846809667817,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000952724116497933
"595","qP.18.1","qP","7","18","2",0.402788554295345,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000028226603493368
"596","ABQ.18.1","ABQ","8","18","2",0.244856152932526,0.0000000000000000000000161193839862957
"597","qm.18.1","qm","9","18","2",0.900554881866458,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000014113301746684
"598","nTau1.18.1","nTau1","10","18","2",2.03402112533679,0.000000000000476205483824058
"599","nTau2.18.1","nTau2","11","18","2",14.0503870380984,0.000153332241473888
"600","nCon.18.1","nCon","12","18","2",0.79506250391081,0.00930674233495244
"601","Fm.18.1","Fm","13","18","2",3331.29723614613,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000952724116497933
"602","Fo.18.1","Fo","14","18","2",3216.93762517654,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000028226603493368
"603","Quant.19.1","Quant","1","19","2",0.0341760927817841,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000253022784137592
"604","Sigma.19.1","Sigma","2","19","2",3.20915330206049,0.000000000000000000000000000539579373790537
"605","Connect.19.1","Connect","3","19","2",0.422027833035826,0.000000000842386988824947
"606","Tau1.19.1","Tau1","4","19","2",1211.13843765826,0.00000000000177254178064965
"607","Tau2.19.1","Tau2","5","19","2",12335597.0369768,0.00000234464538570643
"608","NPQ.19.1","NPQ","6","19","2",0.185134420993281,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000219302237595605
"609","qP.19.1","qP","7","19","2",0.447870938275698,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000506045568275184
"610","ABQ.19.1","ABQ","8","19","2",0.271571119207646,0.000000000000000000000000000539579373790537
"611","qm.19.1","qm","9","19","2",0.900997401576318,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000253022784137592
"612","nTau1.19.1","nTau1","10","19","2",1.44686039528197,0.00000000000177254178064965
"613","nTau2.19.1","nTau2","11","19","2",12.864011474801,0.00000234464538570643
"614","nCon.19.1","nCon","12","19","2",1.36398992911384,0.000000000842386988824947
"615","Fm.19.1","Fm","13","19","2",3256.34080005287,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000219302237595605
"616","Fo.19.1","Fo","14","19","2",3145.05179474115,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000506045568275184
"617","Quant.20.1","Quant","1","20","2",0.0318476346723481,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000396427399644727
"618","Sigma.20.1","Sigma","2","20","2",2.9598883800768,0.0000000000000000000000185501687163386
"619","Connect.20.1","Connect","3","20","2",0.512724671492812,0.00000000094030233134299
"620","Tau1.20.1","Tau1","4","20","2",1226.17687021449,0.0000000290832110314227
"621","Tau2.20.1","Tau2","5","20","2",8969213.08606882,0.00000990341977910087
"622","NPQ.20.1","NPQ","6","20","2",0.209976305497586,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000626121525831243
"623","qP.20.1","qP","7","20","2",0.483708222004749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000792854799289448
"624","ABQ.20.1","ABQ","8","20","2",0.328150456824453,0.0000000000000000000000185501687163386
"625","qm.20.1","qm","9","20","2",0.907742567111382,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000396427399644727
"626","nTau1.20.1","nTau1","10","20","2",1.4648257341699,0.0000000290832110314227
"627","nTau2.20.1","nTau2","11","20","2",9.35342324439307,0.00000990341977910087
"628","nCon.20.1","nCon","12","20","2",1.65712124551992,0.00000000094030233134299
"629","Fm.20.1","Fm","13","20","2",3189.48524123405,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000626121525831243
"630","Fo.20.1","Fo","14","20","2",3087.90768047838,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000792854799289448
"631","Quant.21.1","Quant","1","21","2",0.0326388875153338,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212333091222187
"632","Sigma.21.1","Sigma","2","21","2",3.193367588236,0.000000000000000000000000000979296675732223
"633","Connect.21.1","Connect","3","21","2",0.377601472776082,0.000000168021461924263
"634","Tau1.21.1","Tau1","4","21","2",1355.63536257901,0.000000000956304310633588
"635","Tau2.21.1","Tau2","5","21","2",15030699.3353997,0.0000161438259108234
"636","NPQ.21.1","NPQ","6","21","2",0.232783936071035,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000282506295623921
"637","qP.21.1","qP","7","21","2",0.521089521989855,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000424666182444373
"638","ABQ.21.1","ABQ","8","21","2",0.275154235616045,0.000000000000000000000000000979296675732223
"639","qm.21.1","qm","9","21","2",0.905450435943379,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212333091222187
"640","nTau1.21.1","nTau1","10","21","2",1.61948052804903,0.000000000956304310633588
"641","nTau2.21.1","nTau2","11","21","2",15.6745626616426,0.0000161438259108234
"642","nCon.21.1","nCon","12","21","2",1.22040435669893,0.000000168021461924263
"643","Fm.21.1","Fm","13","21","2",3130.47684651618,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000282506295623921
"644","Fo.21.1","Fo","14","21","2",3028.30156485338,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000424666182444373
"645","Quant.22.1","Quant","1","22","2",0.037481156552015,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000978469009749422
"646","Sigma.22.1","Sigma","2","22","2",3.16914242182751,0.000000000000000000000000134789870181155
"647","Connect.22.1","Connect","3","22","2",0.284612970480821,0.000398330968131644
"648","Tau1.22.1","Tau1","4","22","2",1101.72624393699,0.0000000000278779266899008
"649","Tau2.22.1","Tau2","5","22","2",10255316.8184699,0.0000358034538131663
"650","NPQ.22.1","NPQ","6","22","2",0.262730361583806,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000342382068775419
"651","qP.22.1","qP","7","22","2",0.575410483308125,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000195693801949884
"652","ABQ.22.1","ABQ","8","22","2",0.280652979114094,0.000000000000000000000000134789870181155
"653","qm.22.1","qm","9","22","2",0.891423167818875,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000978469009749422
"654","nTau1.22.1","nTau1","10","22","2",1.31615347942987,0.0000000000278779266899008
"655","nTau2.22.1","nTau2","11","22","2",10.6946192255685,0.0000358034538131663
"656","nCon.22.1","nCon","12","22","2",0.919866404636067,0.000398330968131644
"657","Fm.22.1","Fm","13","22","2",3056.23566680298,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000342382068775419
"658","Fo.22.1","Fo","14","22","2",2941.68441931569,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000195693801949884
"659","Quant.23.1","Quant","1","23","2",0.18369114463256,0.000000000000000000000000000000000000000000000000000000000000000000000232138340227846
"660","Sigma.23.1","Sigma","2","23","2",5.10464165665851,0.0000000000000000000000000000000000000000000915590505260248
"661","Connect.23.1","Connect","3","23","2",0.155524437960283,0.00000696988545716904
"662","Tau1.23.1","Tau1","4","23","2",1875.17358161918,0.000000000000000000727335411309937
"663","Tau2.23.1","Tau2","5","23","2",1594307.05013872,0.0000000000000220928816179522
"664","NPQ.23.1","NPQ","6","23","2",0.39107122110011,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284083139203429
"665","qP.23.1","qP","7","23","2",1,0.000000000000000000000000000000000000000000000000000000000000000000000464276680455692
"666","ABQ.23.1","ABQ","8","23","2",-0.1586758433816,0.0000000000000000000000000000000000000000000915590505260248
"667","qm.23.1","qm","9","23","2",0.467876543343859,0.000000000000000000000000000000000000000000000000000000000000000000000232138340227846
"668","nTau1.23.1","nTau1","10","23","2",2.24013564854703,0.000000000000000000727335411309937
"669","nTau2.23.1","nTau2","11","23","2",1.6626016662074,0.0000000000000220928816179522
"670","nCon.23.1","nCon","12","23","2",0.50265349937455,0.00000696988545716904
"671","Fm.23.1","Fm","13","23","2",2774.26598299938,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284083139203429
"672","Fo.23.1","Fo","14","23","2",2264.65788906705,0.000000000000000000000000000000000000000000000000000000000000000000000464276680455692
"673","Quant.24.1","Quant","1","24","2",0.192955827170618,0.00000000000000000000000000000000000000000000000000000000000000000000974086056543645
"674","Sigma.24.1","Sigma","2","24","2",5.40170328006373,0.0000000000000000000000000000000000000000000566578594217624
"675","Connect.24.1","Connect","3","24","2",0.224025205528917,0.00000000195041370666179
"676","Tau1.24.1","Tau1","4","24","2",1757.42663786303,0.000000000000000000000204457468430913
"677","Tau2.24.1","Tau2","5","24","2",1698823.1986739,0.00000000000000610557951598286
"678","NPQ.24.1","NPQ","6","24","2",0.344170103717064,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423127115017001
"679","qP.24.1","qP","7","24","2",0.967125712335979,0.0000000000000000000000000000000000000000000000000000000000000000000194817211308729
"680","ABQ.24.1","ABQ","8","24","2",-0.226104303631375,0.0000000000000000000000000000000000000000000566578594217624
"681","qm.24.1","qm","9","24","2",0.441038260492311,0.00000000000000000000000000000000000000000000000000000000000000000000974086056543645
"682","nTau1.24.1","nTau1","10","24","2",2.09947180344963,0.000000000000000000000204457468430913
"683","nTau2.24.1","nTau2","11","24","2",1.77159492612245,0.00000000000000610557951598286
"684","nCon.24.1","nCon","12","24","2",0.724047326478494,0.00000000195041370666179
"685","Fm.24.1","Fm","13","24","2",2871.06636128531,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423127115017001
"686","Fo.24.1","Fo","14","24","2",2317.07737668177,0.0000000000000000000000000000000000000000000000000000000000000000000194817211308729
"687","Quant.25.1","Quant","1","25","2",0.196281031819718,0.00000000000000000000000000000000000000000000000000000000000000000426108225323758
"688","Sigma.25.1","Sigma","2","25","2",5.35261463687706,0.0000000000000000000000000000000000000000163044882710549
"689","Connect.25.1","Connect","3","25","2",0.165791490006037,0.000023672261174587
"690","Tau1.25.1","Tau1","4","25","2",1780.89428927126,0.0000000000000000000305373663319799
"691","Tau2.25.1","Tau2","5","25","2",1640978.66583466,0.000000000000833030349112082
"692","NPQ.25.1","NPQ","6","25","2",0.322368470557707,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000803125345273398
"693","qP.25.1","qP","7","25","2",0.949254188336682,0.00000000000000000000000000000000000000000000000000000000000000000852216450647515
"694","ABQ.25.1","ABQ","8","25","2",-0.214961929911453,0.0000000000000000000000000000000000000000163044882710549
"695","qm.25.1","qm","9","25","2",0.431405681875049,0.00000000000000000000000000000000000000000000000000000000000000000426108225323758
"696","nTau1.25.1","nTau1","10","25","2",2.12750692671638,0.0000000000000000000305373663319799
"697","nTau2.25.1","nTau2","11","25","2",1.71127253297294,0.000000000000833030349112082
"698","nCon.25.1","nCon","12","25","2",0.535836513611689,0.000023672261174587
"699","Fm.25.1","Fm","13","25","2",2918.4010769705,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000803125345273398
"700","Fo.25.1","Fo","14","25","2",2345.57430231896,0.00000000000000000000000000000000000000000000000000000000000000000852216450647515
"701","Quant.26.1","Quant","1","26","2",0.198278934134796,0.000000000000000000000000000000000000000000000000000000000000000000097074039771279
"702","Sigma.26.1","Sigma","2","26","2",5.47791012495255,0.0000000000000000000000000000000000000000000795743529747543
"703","Connect.26.1","Connect","3","26","2",0.219308948607801,0.00000000868564919495109
"704","Tau1.26.1","Tau1","4","26","2",1700.40125229596,0.0000000000000000000258368801239967
"705","Tau2.26.1","Tau2","5","26","2",1520394.21525464,0.000000000000224962244999586
"706","NPQ.26.1","NPQ","6","26","2",0.320200321281768,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466538264462142
"707","qP.26.1","qP","7","26","2",0.95050103230106,0.000000000000000000000000000000000000000000000000000000000000000000194148079542558
"708","ABQ.26.1","ABQ","8","26","2",-0.243402095760981,0.0000000000000000000000000000000000000000000795743529747543
"709","qm.26.1","qm","9","26","2",0.425618082869732,0.000000000000000000000000000000000000000000000000000000000000000000097074039771279
"710","nTau1.26.1","nTau1","10","26","2",2.03134765732625,0.0000000000000000000258368801239967
"711","nTau2.26.1","nTau2","11","26","2",1.5855226603649,0.000000000000224962244999586
"712","nCon.26.1","nCon","12","26","2",0.708804429114968,0.00000000868564919495109
"713","Fm.26.1","Fm","13","26","2",2923.19393232733,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466538264462142
"714","Fo.26.1","Fo","14","26","2",2343.58615515616,0.000000000000000000000000000000000000000000000000000000000000000000194148079542558
"715","Quant.27.1","Quant","1","27","2",0.205430963809488,0.000000000000000000000000000000000000000000000000000000000000000000379235205236864
"716","Sigma.27.1","Sigma","2","27","2",5.56233890062402,0.0000000000000000000000000000000000000000000573852179065682
"717","Connect.27.1","Connect","3","27","2",0.211637413912288,0.000000019671064762246
"718","Tau1.27.1","Tau1","4","27","2",1769.10957284108,0.0000000000000000000117294864295076
"719","Tau2.27.1","Tau2","5","27","2",1376929.92843173,0.00000000000000680981263557146
"720","NPQ.27.1","NPQ","6","27","2",0.311160406360962,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000796395128303038
"721","qP.27.1","qP","7","27","2",0.953569524622675,0.000000000000000000000000000000000000000000000000000000000000000000758470410473728
"722","ABQ.27.1","ABQ","8","27","2",-0.262566140847127,0.0000000000000000000000000000000000000000000573852179065682
"723","qm.27.1","qm","9","27","2",0.404899812752699,0.000000000000000000000000000000000000000000000000000000000000000000379235205236864
"724","nTau1.27.1","nTau1","10","27","2",2.11342856957546,0.0000000000000000000117294864295076
"725","nTau2.27.1","nTau2","11","27","2",1.43591285823031,0.00000000000000680981263557146
"726","nCon.27.1","nCon","12","27","2",0.684010102185733,0.000000019671064762246
"727","Fm.27.1","Fm","13","27","2",2943.34815931363,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000796395128303038
"728","Fo.27.1","Fo","14","27","2",2338.69331011895,0.000000000000000000000000000000000000000000000000000000000000000000758470410473728
"729","Quant.1.2","Quant","1","1","3",0.351913607828919,0.000000000000000000000000000000000000000000000000000000000000000000000188377145971942
"730","Sigma.1.2","Sigma","2","1","3",4.11844643215279,0.00000000000000000000000000000000000000000000000000000000167828443552062
"731","Connect.1.2","Connect","3","1","3",0.30840517559408,0.000000000000000000000922567802628712
"732","Tau1.1.2","Tau1","4","1","3",842.382484819217,0.0000000000000000000000000000198225671863779
"733","Tau2.1.2","Tau2","5","1","3",933440.655048042,0.000000000000000000000000000900187111850122
"734","NPQ.1.2","NPQ","6","1","3",0.733730769482235,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000755905969023363
"735","qP.1.2","qP","7","1","3",1.46171356877333,0.000000000000000000000000000000000000000000000000000000000000000000000376754291943884
