"","uni","metric","metrix","stage","col","ASnormalized.t7_aabr3.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.37937207645122,0.0000000000000000000000000000000000000000000000000000000000579455151231383
"2","Sigma.1.0","Sigma","2","1","1",3.96100836912121,0.0000000000000000000000000000000000000000000000000499178854694938
"3","Connect.1.0","Connect","3","1","1",0.337190183467225,0.0000000000000000000034736549812662
"4","Tau1.1.0","Tau1","4","1","1",687.986211999904,0.00000000000000000000000000138002029393817
"5","Tau2.1.0","Tau2","5","1","1",975260.464212495,0.000000000000000000000000000430438904302519
"6","NPQ.1.0","NPQ","6","1","1",0.81154547725023,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000339037659160506
"7","qP.1.0","qP","7","1","1",1.5141034781982,0.000000000000000000000000000000000000000000000000000000000115891030246277
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000000499178854694938
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000579455151231383
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000138002029393817
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000430438904302519
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000000034736549812662
"13","Fm.1.0","Fm","13","1","1",2028.10590436195,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000339037659160506
"14","Fo.1.0","Fo","14","1","1",1258.69915616118,0.000000000000000000000000000000000000000000000000000000000115891030246277
"15","Quant.3.0","Quant","1","3","1",0.0627230105517429,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000649030561585946
"16","Sigma.3.0","Sigma","2","3","1",2.86874732737501,0.00000000000000000000000000000000328034213566812
"17","Connect.3.0","Connect","3","3","1",0.423026248616062,0.00000000000102528101801004
"18","Tau1.3.0","Tau1","4","3","1",2351.14292126165,0.00000000151636914683089
"19","Tau2.3.0","Tau2","5","3","1",5973798.70794902,0.000000743637752414406
"20","NPQ.3.0","NPQ","6","3","1",0.102378715956532,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000164796404467846
"21","qP.3.0","qP","7","3","1",0.344940268276194,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000129806112317024
"22","ABQ.3.0","ABQ","8","3","1",0.275753277943346,0.00000000000000000000000000000000328034213566812
"23","qm.3.0","qm","9","3","1",0.834666243392302,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000649030561585946
"24","nTau1.3.0","nTau1","10","3","1",3.41742738481215,0.00000000151636914683089
"25","nTau2.3.0","nTau2","11","3","1",6.12533669430837,0.000000743637752414406
"26","nCon.3.0","nCon","12","3","1",1.25456276415348,0.00000000000102528101801004
"27","Fm.3.0","Fm","13","3","1",3332.79845233899,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000164796404467846
"28","Fo.3.0","Fo","14","3","1",3123.7552998461,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000129806112317024
"29","Quant.4.0","Quant","1","4","1",0.0482124846846465,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000588343811146909
"30","Sigma.4.0","Sigma","2","4","1",2.68493190086587,0.00000000000000000000000000000000122168655317151
"31","Connect.4.0","Connect","3","4","1",0.505379175765563,0.0000000000000000239435615363556
"32","Tau1.4.0","Tau1","4","4","1",4131.27096408354,0.00000100154309120953
"33","Tau2.4.0","Tau2","5","4","1",5154643.32330609,0.00000167982582729171
"34","NPQ.4.0","NPQ","6","4","1",0.0732020262734115,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000624220273038643
"35","qP.4.0","qP","7","4","1",0.260562680000311,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000117668762229319
"36","ABQ.4.0","ABQ","8","4","1",0.322159498122558,0.00000000000000000000000000000000122168655317151
"37","qm.4.0","qm","9","4","1",0.872915041255427,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000588343811146909
"38","nTau1.4.0","nTau1","10","4","1",6.00487465013924,0.00000100154309120953
"39","nTau2.4.0","nTau2","11","4","1",5.28540170801281,0.00000167982582729171
"40","nCon.4.0","nCon","12","4","1",1.49879563683883,0.0000000000000000239435615363556
"41","Fm.4.0","Fm","13","4","1",3423.40583458363,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000624220273038643
"42","Fo.4.0","Fo","14","4","1",3258.35493321444,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000117668762229319
"43","Quant.5.0","Quant","1","5","1",0.0475053240674063,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000170281762708174
"44","Sigma.5.0","Sigma","2","5","1",2.92993581790658,0.0000000000000000000000000000000039520667585273
"45","Connect.5.0","Connect","3","5","1",0.449294354953349,0.0000000000000024338414285216
"46","Tau1.5.0","Tau1","4","5","1",1921.84066810887,0.000000500832916227482
"47","Tau2.5.0","Tau2","5","5","1",5535716.00841022,0.000000245180457830504
"48","NPQ.5.0","NPQ","6","5","1",0.091674823370229,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120222031631911
"49","qP.5.0","qP","7","5","1",0.293634512447796,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000340563525416348
"50","ABQ.5.0","ABQ","8","5","1",0.260305572503342,0.0000000000000000000000000000000039520667585273
"51","qm.5.0","qm","9","5","1",0.874779070426617,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000170281762708174
"52","nTau1.5.0","nTau1","10","5","1",2.79342904637911,0.000000500832916227482
"53","nTau2.5.0","nTau2","11","5","1",5.67614110439739,0.000000245180457830504
"54","nCon.5.0","nCon","12","5","1",1.33246570328172,0.0000000000000024338414285216
"55","Fm.5.0","Fm","13","5","1",3365.47660510201,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120222031631911
"56","Fo.5.0","Fo","14","5","1",3205.59854833536,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000340563525416348
"57","Quant.6.0","Quant","1","6","1",0.0458033736530719,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000249492068839534
"58","Sigma.6.0","Sigma","2","6","1",3.16079369165813,0.00000000000000000000000000000000915091436098539
"59","Connect.6.0","Connect","3","6","1",0.38534280471605,0.00000000002226463465474
