"","uni","metric","metrix","stage","col","ASnormalized.t4_aglo4.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.370317337809255,0.000000000000000000000000000000000000000000000000000000877729026326436
"2","Sigma.1.0","Sigma","2","1","1",4.67234922434369,0.00000000000000000000000000000000000000000000127291362668139
"3","Connect.1.0","Connect","3","1","1",0.304438611465561,0.00000000000000198035276302568
"4","Tau1.1.0","Tau1","4","1","1",689.915796477876,0.00000000000000000000000000251680308034956
"5","Tau2.1.0","Tau2","5","1","1",1003273.08285609,0.000000000000000000000188575250423869
"6","NPQ.1.0","NPQ","6","1","1",0.782118685035538,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000525852344133749
"7","qP.1.0","qP","7","1","1",1.42457939755672,0.00000000000000000000000000000000000000000000000000000175545805265287
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000127291362668139
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000877729026326436
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000251680308034956
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000188575250423869
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000198035276302568
"13","Fm.1.0","Fm","13","1","1",1827.19064424733,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000525852344133749
"14","Fo.1.0","Fo","14","1","1",1150.55026919968,0.00000000000000000000000000000000000000000000000000000175545805265287
"15","Quant.3.0","Quant","1","3","1",0.0455167105667638,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000147349382341037
"16","Sigma.3.0","Sigma","2","3","1",3.12734893382353,0.000000000000000000000000000267947393437099
"17","Connect.3.0","Connect","3","3","1",0.564579545748442,0.00000000000000150686199774979
"18","Tau1.3.0","Tau1","4","3","1",4174.26752334932,0.0000197677572249742
"19","Tau2.3.0","Tau2","5","3","1",5705374.98849918,0.00000000778622733116196
"20","NPQ.3.0","NPQ","6","3","1",0.0831234965290676,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000218118658590631
"21","qP.3.0","qP","7","3","1",0.261640645108873,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000294698764682052
"22","ABQ.3.0","ABQ","8","3","1",0.330668838380157,0.000000000000000000000000000267947393437099
"23","qm.3.0","qm","9","3","1",0.877087281853898,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000147349382341037
"24","nTau1.3.0","nTau1","10","3","1",6.05040143255102,0.0000197677572249742
"25","nTau2.3.0","nTau2","11","3","1",5.68676174612128,0.00000000778622733116196
"26","nCon.3.0","nCon","12","3","1",1.85449389297425,0.00000000000000150686199774979
"27","Fm.3.0","Fm","13","3","1",3006.37055577707,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000218118658590631
"28","Fo.3.0","Fo","14","3","1",2869.53045733332,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000294698764682052
"29","Quant.4.0","Quant","1","4","1",0.0400723189994544,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000254571043648215
"30","Sigma.4.0","Sigma","2","4","1",2.55887451698621,0.000000000000000000000000000369948770107087
"31","Connect.4.0","Connect","3","4","1",0.487067720171435,0.000000000000764333133154404
"32","Tau1.4.0","Tau1","4","4","1",2702.71103223329,0.0000488715592597198
"33","Tau2.4.0","Tau2","5","4","1",5253249.20095974,0.000000108506253338705
"34","NPQ.4.0","NPQ","6","4","1",0.116000192988335,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186073669890401
"35","qP.4.0","qP","7","4","1",0.308083619993316,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000509142087296243
"36","ABQ.4.0","ABQ","8","4","1",0.45233663107756,0.000000000000000000000000000369948770107087
"37","qm.4.0","qm","9","4","1",0.891789244228973,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000254571043648215
"38","nTau1.4.0","nTau1","10","4","1",3.91745057299896,0.0000488715592597198
"39","nTau2.4.0","nTau2","11","4","1",5.23611097589196,0.000000108506253338705
"40","nCon.4.0","nCon","12","4","1",1.59988812794376,0.000000000000764333133154404
"41","Fm.4.0","Fm","13","4","1",2917.80468201884,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186073669890401
"42","Fo.4.0","Fo","14","4","1",2800.88148202288,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000509142087296243
"43","Quant.5.0","Quant","1","5","1",0.0372606175585289,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000363266110451303
"44","Sigma.5.0","Sigma","2","5","1",3.72461977589059,0.0000000000000000000000313569639400886
"45","Connect.5.0","Connect","3","5","1",0.261235873613708,0.00562239967309753
"46","Tau1.5.0","Tau1","4","5","1",2573.19732384979,0.0000000179979804474734
"47","Tau2.5.0","Tau2","5","5","1",11337693.9337365,0.0000315573254421532
"48","NPQ.5.0","NPQ","6","5","1",0.126646614919949,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227085174261111
"49","qP.5.0","qP","7","5","1",0.320491753432994,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000726532220902606
"50","ABQ.5.0","ABQ","8","5","1",0.202837887954794,0.0000000000000000000000313569639400886
"51","qm.5.0","qm","9","5","1",0.899381925299643,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000363266110451303
"52","nTau1.5.0","nTau1","10","5","1",3.72972663763657,0.0000000179979804474734
"53","nTau2.5.0","nTau2","11","5","1",11.3007057873622,0.0000315573254421532
"54","nCon.5.0","nCon","12","5","1",0.858090477932886,0.00562239967309753
"55","Fm.5.0","Fm","13","5","1",2890.23243412191,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227085174261111
"56","Fo.5.0","Fo","14","5","1",2782.54058873884,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000726532220902606
"57","Quant.6.0","Quant","1","6","1",0.0375673729743483,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000301404220424226
"58","Sigma.6.0","Sigma","2","6","1",3.80747638997631,0.00000000000000000000000521218753361052
"59","Connect.6.0","Connect","3","6","1",0.132352543495619,0.139721170938645
"60","Tau1.6.0","Tau1","4","6","1",1632.49899465526,0.000000136821316664658
"61","Tau2.6.0","Tau2","5","6","1",9335627.02673158,0.000102376240013099
"62","NPQ.6.0","NPQ","6","6","1",0.149609954680845,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000898519391408748
"63","qP.6.0","qP","7","6","1",0.358681671266327,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000602808440848452
