"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo11.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.379100043282555,0.00000000000000000000000000000000000000000000000000000000850405369068614
"2","Sigma.1.0","Sigma","2","1","1",4.37779988079396,0.00000000000000000000000000000000000000000000000203440380961618
"3","Connect.1.0","Connect","3","1","1",0.345867041730292,0.0000000000000000000512749348557434
"4","Tau1.1.0","Tau1","4","1","1",690.461082453728,0.000000000000000000000000000721257030630117
"5","Tau2.1.0","Tau2","5","1","1",914483.507908106,0.00000000000000000000000000022557171517722
"6","NPQ.1.0","NPQ","6","1","1",0.821631058405217,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000250877162590984
"7","qP.1.0","qP","7","1","1",1.54225301896343,0.0000000000000000000000000000000000000000000000000000000170081073813723
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000203440380961618
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000850405369068614
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000721257030630117
"11","nTau2.1.0","nTau2","11","1","1",1,0.00000000000000000000000000022557171517722
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000000512749348557434
"13","Fm.1.0","Fm","13","1","1",1975.57341029503,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000250877162590984
"14","Fo.1.0","Fo","14","1","1",1226.63344494432,0.0000000000000000000000000000000000000000000000000000000170081073813723
"15","Quant.3.0","Quant","1","3","1",0.0625898819079693,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000086125739839649
"16","Sigma.3.0","Sigma","2","3","1",2.96168264490925,0.000000000000000000000000000000000050876795684406
"17","Connect.3.0","Connect","3","3","1",0.38701788193327,0.00000000000127453705794041
"18","Tau1.3.0","Tau1","4","3","1",2038.32542383892,0.00000298529333719624
"19","Tau2.3.0","Tau2","5","3","1",4168715.43253333,0.00000000640512787875025
"20","NPQ.3.0","NPQ","6","3","1",0.141526733648316,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305881547761526
"21","qP.3.0","qP","7","3","1",0.418371953832454,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000172251479679267
"22","ABQ.3.0","ABQ","8","3","1",0.323476923213741,0.000000000000000000000000000000000050876795684406
"23","qm.3.0","qm","9","3","1",0.834898774038601,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000086125739839649
"24","nTau1.3.0","nTau1","10","3","1",2.95212210454384,0.00000298529333719624
"25","nTau2.3.0","nTau2","11","3","1",4.55854632312541,0.00000000640512787875025
"26","nCon.3.0","nCon","12","3","1",1.11897878444014,0.00000000000127453705794041
"27","Fm.3.0","Fm","13","3","1",3152.59010259996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305881547761526
"28","Fo.3.0","Fo","14","3","1",2955.269860374,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000172251479679267
