"","uni","metric","metrix","stage","col","ASnormalized.t11_aglo2.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.387438610543136,0.00000000000000000000000000000000000000000000000000000269338497908672
"2","Sigma.1.0","Sigma","2","1","1",4.39666368731637,0.000000000000000000000000000000000000000000000137981488529476
"3","Connect.1.0","Connect","3","1","1",0.328021862702619,0.000000000000000018477801403698
"4","Tau1.1.0","Tau1","4","1","1",617.723295351602,0.00000000000000000000000000228216342837572
"5","Tau2.1.0","Tau2","5","1","1",857893.124144457,0.0000000000000000000000000117212338403329
"6","NPQ.1.0","NPQ","6","1","1",0.789116148313026,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000217985017673503
"7","qP.1.0","qP","7","1","1",1.23468425298767,0.00000000000000000000000000000000000000000000000000000538676995817344
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000137981488529476
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000269338497908672
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000228216342837572
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000000117212338403329
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000018477801403698
"13","Fm.1.0","Fm","13","1","1",1988.31861449058,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000217985017673503
"14","Fo.1.0","Fo","14","1","1",1217.96721317529,0.00000000000000000000000000000000000000000000000000000538676995817344
"15","Quant.3.0","Quant","1","3","1",0.0770539045940185,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000119240348130497
"16","Sigma.3.0","Sigma","2","3","1",3.12841917333898,0.00000000000000000000000000000000000220734390397867
"17","Connect.3.0","Connect","3","3","1",0.336683688299052,0.0000000000237489985120088
"18","Tau1.3.0","Tau1","4","3","1",2069.64165893413,0.0000000000702217727407041
"19","Tau2.3.0","Tau2","5","3","1",3443339.82400299,0.000000000000435899455338981
"20","NPQ.3.0","NPQ","6","3","1",0.20208380500975,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019802754573552
"21","qP.3.0","qP","7","3","1",0.435979495561162,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000238480696260993
"22","ABQ.3.0","ABQ","8","3","1",0.288456112218922,0.00000000000000000000000000000000000220734390397867
"23","qm.3.0","qm","9","3","1",0.801119706458787,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000119240348130497
"24","nTau1.3.0","nTau1","10","3","1",3.35043485409776,0.0000000000702217727407041
"25","nTau2.3.0","nTau2","11","3","1",4.01371654241535,0.000000000000435899455338981
"26","nCon.3.0","nCon","12","3","1",1.02640624476999,0.0000000000237489985120088
"27","Fm.3.0","Fm","13","3","1",2959.30527168829,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019802754573552
"28","Fo.3.0","Fo","14","3","1",2731.27924561904,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000238480696260993
"29","Quant.4.0","Quant","1","4","1",0.056018117257217,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000203477779563529
"30","Sigma.4.0","Sigma","2","4","1",2.94420002496104,0.0000000000000000000000000000000000248567289662898
"31","Connect.4.0","Connect","3","4","1",0.423472837178571,0.00000000000000823684639120779
"32","Tau1.4.0","Tau1","4","4","1",2666.08020201701,0.0000000146847003299897
"33","Tau2.4.0","Tau2","5","4","1",4685323.15158993,0.0000000166342946300808
"34","NPQ.4.0","NPQ","6","4","1",0.157889700621072,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333842701823674
"35","qP.4.0","qP","7","4","1",0.346850054085911,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000406955559127054
"36","ABQ.4.0","ABQ","8","4","1",0.33035587109959,0.0000000000000000000000000000000000248567289662898
"37","qm.4.0","qm","9","4","1",0.855414210837977,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000203477779563529
"38","nTau1.4.0","nTau1","10","4","1",4.31597807963435,0.0000000146847003299897
"39","nTau2.4.0","nTau2","11","4","1",5.46142989112125,0.0000000166342946300808
"40","nCon.4.0","nCon","12","4","1",1.29098967272949,0.00000000000000823684639120779
"41","Fm.4.0","Fm","13","4","1",3072.2554482248,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333842701823674
"42","Fo.4.0","Fo","14","4","1",2900.15348228202,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000406955559127054
"43","Quant.5.0","Quant","1","5","1",0.0528622742416469,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000287995233477827
"44","Sigma.5.0","Sigma","2","5","1",3.49129713314702,0.000000000000000000000000000000000892957171142652
"45","Connect.5.0","Connect","3","5","1",0.396302537841013,0.000000000000257243761971231
"46","Tau1.5.0","Tau1","4","5","1",1133.45852164567,0.0000000000603646834495282
"47","Tau2.5.0","Tau2","5","5","1",6014801.05013806,0.000000149380492651684
"48","NPQ.5.0","NPQ","6","5","1",0.164019374356631,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000285678081877076
"49","qP.5.0","qP","7","5","1",0.349820210644126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000575990466955654
"50","ABQ.5.0","ABQ","8","5","1",0.205921266341381,0.000000000000000000000000000000000892957171142652
